#TimeStamp;Bot;Pod;OutputStation
28.84;13;33;1
32.58;10;47;0
38.89;13;33;1
42.62;10;47;0
48.93;13;33;1
52.67;10;47;0
58.98;13;33;1
62.71;10;47;0
68.98;13;33;1
72.71;4;80;0
78.98;13;33;1
82.71;4;80;0
88.98;13;33;1
92.71;4;80;0
99.02;13;33;1
102.71;4;80;0
109.02;13;33;1
112.71;4;80;0
119.02;1;59;1
122.71;4;80;0
129.02;1;59;1
132.71;14;64;0
139.07;1;59;1
142.71;14;64;0
149.07;1;59;1
152.76;14;64;0
159.07;1;59;1
162.76;14;64;0
169.07;3;86;1
172.76;11;28;0
179.07;3;86;1
182.76;11;28;0
189.11;3;86;1
192.76;11;28;0
199.11;3;86;1
202.8;11;28;0
209.16;5;21;1
212.8;11;28;0
219.2;5;21;1
222.8;11;28;0
229.2;5;21;1
232.8;11;28;0
239.24;7;62;1
242.84;11;28;0
249.24;7;62;1
252.89;11;28;0
259.33;7;62;1
262.93;11;28;0
269.38;7;62;1
272.98;11;28;0
279.42;7;62;1
283.02;12;73;0
289.47;10;81;1
293.11;12;73;0
299.51;10;81;1
303.2;12;73;0
309.6;13;58;1
313.29;12;73;0
319.64;13;58;1
323.33;12;73;0
329.73;13;58;1
333.38;12;73;0
339.78;4;63;1
343.42;12;73;0
349.82;4;63;1
353.47;1;69;0
359.91;4;63;1
363.56;1;69;0
369.96;4;63;1
373.64;5;90;0
380;4;63;1
383.69;5;90;0
390.04;14;64;1
393.78;5;90;0
400.09;14;64;1
403.87;5;90;0
410.13;14;64;1
413.91;5;90;0
420.18;14;64;1
423.96;5;90;0
430.22;14;64;1
434;5;90;0
440.31;3;76;1
444.09;5;90;0
450.36;3;76;1
454.13;11;96;0
460.44;3;76;1
464.18;11;96;0
470.49;3;76;1
474.22;11;96;0
480.58;3;76;1
484.31;11;96;0
490.62;7;26;1
494.36;11;96;0
500.71;7;26;1
504.4;11;96;0
510.76;7;26;1
514.49;11;96;0
520.8;7;26;1
524.49;11;96;0
530.8;7;26;1
534.49;11;96;0
540.8;13;5;1
544.49;10;42;0
550.8;13;5;1
554.53;10;42;0
560.8;13;5;1
564.58;1;43;0
570.8;13;5;1
574.62;1;43;0
580.8;12;23;1
584.62;1;43;0
590.84;12;23;1
594.67;1;43;0
600.84;12;23;1
604.67;1;43;0
610.84;12;23;1
614.71;1;43;0
620.84;12;23;1
624.71;5;90;0
630.84;12;23;1
634.71;5;90;0
640.84;4;63;1
644.76;11;92;0
650.89;4;63;1
654.76;11;92;0
660.93;4;63;1
664.76;11;92;0
670.93;4;63;1
674.76;11;92;0
680.93;14;31;1
684.76;11;92;0
690.93;14;31;1
694.76;11;92;0
700.98;14;31;1
704.76;11;92;0
711.02;14;31;1
714.76;7;99;0
721.02;14;31;1
724.8;7;99;0
731.02;14;31;1
734.8;7;99;0
741.02;14;31;1
744.84;7;99;0
751.02;14;31;1
754.89;7;99;0
761.07;3;76;1
764.89;7;99;0
771.11;13;33;1
774.89;7;99;0
781.11;13;33;1
784.93;7;99;0
791.16;13;33;1
794.93;7;99;0
801.16;13;33;1
804.93;7;99;0
811.2;13;33;1
814.93;7;99;0
821.2;5;24;1
824.98;10;38;0
831.2;5;24;1
834.98;10;38;0
841.2;5;24;1
844.98;10;38;0
851.2;5;24;1
855.02;10;38;0
861.24;5;24;1
865.02;10;38;0
871.24;5;24;1
875.07;1;69;0
881.24;5;24;1
885.11;1;69;0
891.24;5;24;1
895.11;1;69;0
901.29;4;23;1
905.11;1;69;0
911.33;4;23;1
915.16;12;54;0
921.33;4;23;1
925.16;12;54;0
931.38;14;59;1
935.16;11;90;0
941.38;14;59;1
945.16;11;90;0
951.42;14;59;1
955.2;11;90;0
961.42;14;59;1
965.2;11;90;0
971.47;14;59;1
975.2;3;8;0
981.51;14;59;1
985.24;3;8;0
991.51;14;59;1
995.24;3;8;0
1001.56;14;59;1
1005.29;3;8;0
1011.56;10;43;1
1015.29;3;8;0
1021.56;10;43;1
1025.29;13;46;0
1031.56;10;43;1
1035.29;13;46;0
1041.56;10;43;1
1045.33;13;46;0
1051.6;10;43;1
1055.33;13;46;0
1061.6;10;43;1
1065.38;7;48;0
1071.64;1;21;1
1075.42;7;48;0
1081.64;1;21;1
1085.42;5;26;0
1091.69;1;21;1
1095.47;5;26;0
1101.69;1;21;1
1105.51;5;26;0
1111.69;1;21;1
1115.56;5;26;0
1121.69;12;38;1
1125.6;4;12;0
1131.73;12;38;1
1135.6;4;12;0
1141.73;12;38;1
1145.64;4;12;0
1151.78;11;82;1
1155.64;4;12;0
1161.78;11;82;1
1165.69;4;12;0
1171.82;14;8;1
1175.69;4;12;0
1181.82;14;8;1
1185.73;4;12;0
1191.82;14;8;1
1195.78;4;12;0
1201.82;3;54;1
1205.82;4;12;0
1212.09;13;3;1
1215.82;4;12;0
1222.09;13;3;1
1225.82;1;63;0
1232.09;13;3;1
1235.87;5;9;0
1242.13;13;3;1
1245.87;5;9;0
1252.13;13;3;1
1255.87;5;9;0
1262.13;13;3;1
1265.91;5;9;0
1272.18;13;3;1
1275.91;5;9;0
1282.18;13;3;1
1285.96;5;9;0
1292.18;13;3;1
1295.96;5;9;0
