#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
5819.96;157;246;2;2;0/5121.56,1/4563.38;0/53.73,1/48.53;0/5819.96,1/5819.96;0/5819.96,1/5819.96;0/1,1/0;0/0,1/0;0/2,1/2;0/14,1/10;0/3,1/2;0/5,1/5;0/62,1/95;0/122,1/124;0/70,1/126;0/577,1/578
5879.96;160;248;2;2;0/5171.6,1/4603.47;0/53.82,1/48.67;0/5879.96,1/5879.96;0/5879.96,1/5879.96;0/0,1/0;0/0,1/0;0/1,1/1;0/13,1/9;0/3,1/2;0/5,1/5;0/63,1/97;0/123,1/125;0/71,1/128;0/583,1/584
5939.96;162;251;2;2;0/5221.64,1/4653.51;0/53.91,1/48.84;0/5939.96,1/5939.96;0/5939.96,1/5939.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/64,1/98;0/125,1/126;0/72,1/129;0/589,1/590
5999.96;162;254;2;2;0/5281.64,1/4713.51;0/54.04,1/48.93;0/5999.96,1/5999.96;0/5999.96,1/5999.96;0/0,1/1;0/0,1/0;0/1,1/2;0/9,1/9;0/3,1/2;0/5,1/5;0/64,1/98;0/127,1/127;0/72,1/129;0/595,1/596
6059.96;165;256;2;2;0/5331.69,1/4753.6;0/54.13,1/49.07;0/6059.96,1/6059.96;0/6059.96,1/6059.96;0/0,1/0;0/0,1/0;0/1,1/1;0/8,1/11;0/3,1/2;0/5,1/5;0/65,1/100;0/128,1/128;0/73,1/131;0/601,1/602
6119.96;167;260;2;2;0/5381.73,1/4803.64;0/54.31,1/49.24;0/6119.96,1/6119.96;0/6119.96,1/6119.96;0/0,1/0;0/0,1/2;0/0,1/0;0/8,1/14;0/3,1/2;0/5,1/5;0/66,1/101;0/130,1/130;0/74,1/132;0/607,1/608
6179.96;168;262;2;2;0/5441.73,1/4862.22;0/54.44,1/49.33;0/6179.96,1/6179.96;0/6179.96,1/6179.96;0/0,1/1;0/0,1/0;0/0,1/1;0/8,1/14;0/3,1/2;0/5,1/5;0/66,1/102;0/131,1/131;0/74,1/133;0/613,1/614
6239.96;169;266;2;2;0/5501.73,1/4905.29;0/54.67,1/49.38;0/6239.96,1/6239.96;0/6239.96,1/6239.96;0/0,1/1;0/1,1/0;0/1,1/2;0/13,1/11;0/3,1/2;0/5,1/5;0/66,1/103;0/133,1/133;0/74,1/134;0/619,1/620
6299.96;171;269;2;2;0/5551.78,1/4953.78;0/54.76,1/49.51;0/6299.96,1/6299.96;0/6299.96,1/6299.96;0/1,1/0;0/0,1/2;0/1,1/1;0/12,1/15;0/3,1/2;0/5,1/5;0/67,1/104;0/134,1/135;0/75,1/135;0/625,1/626
6359.96;172;270;2;2;0/5611.78,1/5003.82;0/54.84,1/49.64;0/6359.96,1/6359.96;0/6359.96,1/6359.96;0/1,1/0;0/0,1/0;0/1,1/0;0/9,1/17;0/3,1/2;0/5,1/5;0/67,1/105;0/134,1/136;0/75,1/136;0/631,1/632
6419.96;172;271;2;2;0/5671.78,1/5063.82;0/55.02,1/49.73;0/6419.96,1/6419.96;0/6419.96,1/6419.96;0/1,1/0;0/0,1/0;0/1,1/0;0/9,1/20;0/3,1/2;0/5,1/5;0/67,1/105;0/134,1/137;0/75,1/136;0/637,1/638
6479.96;173;275;2;2;0/5727.51,1/5123.82;0/55.2,1/49.78;0/6479.96,1/6479.96;0/6479.96,1/6479.96;0/0,1/1;0/2,1/0;0/2,1/1;0/7,1/17;0/3,1/2;0/5,1/5;0/68,1/105;0/137,1/138;0/76,1/136;0/643,1/644
6539.96;175;278;2;2;0/5761.91,1/5173.87;0/55.38,1/49.82;0/6539.96,1/6539.96;0/6539.96,1/6539.96;0/0,1/1;0/0,1/0;0/0,1/1;0/11,1/13;0/3,1/2;0/5,1/5;0/69,1/106;0/139,1/139;0/78,1/137;0/649,1/650
6599.96;176;280;2;2;0/5821.91,1/5223.91;0/55.51,1/49.96;0/6599.96,1/6599.96;0/6599.96,1/6599.96;0/0,1/0;0/0,1/0;0/0,1/2;0/11,1/14;0/3,1/2;0/5,1/5;0/69,1/107;0/140,1/140;0/78,1/138;0/655,1/656
6659.96;178;282;2;2;0/5872.53,1/5264;0/55.6,1/50;0/6659.96,1/6659.96;0/6659.96,1/6659.96;0/0,1/0;0/0,1/0;0/2,1/2;0/12,1/12;0/3,1/2;0/5,1/5;0/70,1/108;0/141,1/141;0/79,1/140;0/661,1/661
6719.96;181;287;2;2;0/5912.04,1/5304.09;0/55.78,1/50.13;0/6719.96,1/6719.96;0/6719.96,1/6719.96;0/0,1/0;0/0,1/2;0/0,1/0;0/16,1/11;0/3,1/2;0/5,1/5;0/71,1/110;0/144,1/143;0/81,1/142;0/667,1/667
6779.96;182;289;2;2;0/5972.04,1/5357.33;0/55.87,1/50.27;0/6779.96,1/6779.96;0/6779.96,1/6779.96;0/0,1/1;0/0,1/0;0/1,1/2;0/12,1/11;0/3,1/2;0/5,1/5;0/71,1/111;0/145,1/144;0/81,1/143;0/673,1/673
6839.96;185;292;2;2;0/6022.09,1/5401.07;0/55.96,1/50.4;0/6839.96,1/6839.96;0/6839.96,1/6839.96;0/0,1/0;0/0,1/0;0/1,1/0;0/9,1/15;0/3,1/2;0/5,1/5;0/72,1/113;0/146,1/146;0/82,1/145;0/679,1/679
6899.96;186;295;2;2;0/6072.13,1/5454.22;0/56.13,1/50.53;0/6899.96,1/6899.96;0/6899.96,1/6899.96;0/1,1/1;0/0,1/0;0/2,1/1;0/13,1/13;0/3,1/2;0/5,1/5;0/73,1/113;0/148,1/147;0/83,1/145;0/685,1/685
6959.96;189;298;2;2;0/6118.44,1/5504.27;0/56.27,1/50.62;0/6959.96,1/6959.96;0/6959.96,1/6959.96;0/0,1/0;0/3,1/0;0/1,1/0;0/17,1/12;0/3,1/2;0/5,1/5;0/75,1/114;0/150,1/148;0/85,1/146;0/691,1/691
7019.96;190;300;2;2;0/6162.27,1/5564.27;0/56.31,1/50.76;0/7019.96,1/7019.96;0/7019.96,1/7019.96;0/0,1/0;0/0,1/2;0/1,1/0;0/12,1/14;0/3,1/2;0/5,1/5;0/76,1/114;0/151,1/149;0/86,1/146;0/697,1/697
7079.96;191;301;2;2;0/6212.31,1/5624.27;0/56.44,1/50.84;0/7079.96,1/7079.96;0/7079.96,1/7079.96;0/2,1/1;0/0,1/0;0/2,1/3;0/12,1/10;0/3,1/2;0/5,1/5;0/77,1/114;0/152,1/149;0/87,1/146;0/703,1/703
7139.96;194;305;2;2;0/6262.36,1/5662.22;0/56.53,1/50.93;0/7139.96,1/7139.96;0/7139.96,1/7139.96;0/0,1/0;0/0,1/0;0/1,1/2;0/12,1/13;0/3,1/2;0/5,1/5;0/78,1/116;0/154,1/151;0/88,1/149;0/709,1/709
7199.96;196;307;2;2;0/6312.4,1/5694.49;0/56.58,1/51.11;0/7199.96,1/7199.96;0/7199.96,1/7199.96;0/0,1/0;0/1,1/0;0/0,1/0;0/8,1/19;0/3,1/2;0/5,1/5;0/79,1/117;0/155,1/152;0/89,1/151;0/715,1/715
7259.96;198;310;2;2;0/6362.44,1/5744.53;0/56.71,1/51.11;0/7259.96,1/7259.96;0/7259.96,1/7259.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/13;0/3,1/2;0/5,1/5;0/80,1/118;0/157,1/153;0/90,1/152;0/721,1/721
7319.96;199;312;2;2;0/6422.44,1/5789.33;0/56.93,1/51.2;0/7319.96,1/7319.96;0/7319.96,1/7319.96;0/0,1/0;0/0,1/0;0/0,1/1;0/7,1/13;0/3,1/2;0/5,1/5;0/80,1/119;0/158,1/154;0/90,1/154;0/727,1/727
7379.96;201;315;2;2;0/6482.44,1/5822.62;0/57.11,1/51.29;0/7379.96,1/7379.96;0/7379.96,1/7379.96;0/0,1/0;0/0,1/0;0/0,1/1;0/13,1/12;0/3,1/2;0/5,1/5;0/80,1/121;0/160,1/155;0/90,1/157;0/733,1/733
7439.96;202;319;2;2;0/6542.44,1/5864.8;0/57.2,1/51.38;0/7439.96,1/7439.96;0/7439.96,1/7439.96;0/0,1/1;0/0,1/0;0/0,1/2;0/16,1/10;0/3,1/2;0/5,1/5;0/80,1/122;0/161,1/158;0/90,1/158;0/739,1/739
7499.96;204;321;2;2;0/6602.44,1/5908.62;0/57.33,1/51.47;0/7499.96,1/7499.96;0/7499.96,1/7499.96;0/0,1/0;0/0,1/0;0/1,1/0;0/19,1/8;0/3,1/2;0/5,1/5;0/80,1/124;0/162,1/159;0/90,1/160;0/745,1/745
7559.96;206;323;2;2;0/6642.53,1/5964.89;0/57.38,1/51.64;0/7559.96,1/7559.96;0/7559.96,1/7559.96;0/0,1/0;0/0,1/0;0/0,1/1;0/15,1/7;0/3,1/2;0/5,1/5;0/82,1/124;0/163,1/160;0/92,1/160;0/751,1/751
7619.96;208;327;2;2;0/6702.53,1/6004.98;0/57.47,1/51.82;0/7619.96,1/7619.96;0/7619.96,1/7619.96;0/0,1/0;0/0,1/0;0/0,1/1;0/12,1/7;0/3,1/2;0/5,1/5;0/82,1/126;0/165,1/162;0/92,1/162;0/757,1/757
7679.96;210;331;2;2;0/6760.13,1/6055.02;0/57.6,1/52.04;0/7679.96,1/7679.96;0/7679.96,1/7679.96;0/0,1/0;0/0,1/2;0/2,1/1;0/14,1/11;0/3,1/2;0/5,1/5;0/83,1/127;0/166,1/165;0/93,1/163;0/763,1/763
7739.96;213;332;2;2;0/6782.71,1/6103.24;0/57.69,1/52.18;0/7739.96,1/7739.96;0/7739.96,1/7739.96;0/0,1/0;0/0,1/0;0/0,1/2;0/11,1/13;0/3,1/2;0/5,1/5;0/84,1/129;0/166,1/166;0/96,1/165;0/769,1/769
7799.96;214;335;2;2;0/6842.71,1/6135.2;0/57.78,1/52.31;0/7799.96,1/7799.96;0/7799.96,1/7799.96;0/0,1/0;0/3,1/0;0/0,1/1;0/10,1/13;0/3,1/2;0/5,1/5;0/84,1/130;0/167,1/168;0/96,1/167;0/775,1/775
7859.96;215;337;2;2;0/6902.71,1/6185.24;0/59.96,1/52.4;0/7859.96,1/7859.96;0/7859.96,1/7859.96;0/0,1/1;0/9,1/0;0/0,1/1;0/17,1/13;0/3,1/2;0/5,1/5;0/84,1/131;0/168,1/169;0/96,1/168;0/780,1/781
7919.96;216;341;2;2;0/6962.71,1/6235.29;0/62.36,1/52.53;0/7919.96,1/7919.96;0/7919.96,1/7919.96;0/1,1/0;0/0,1/0;0/1,1/2;0/13,1/17;0/3,1/2;0/5,1/5;0/84,1/132;0/170,1/171;0/96,1/169;0/786,1/787
7979.96;220;343;2;2;0/7011.29,1/6275.38;0/62.44,1/52.58;0/7979.96,1/7979.96;0/7979.96,1/7979.96;0/0,1/1;0/0,1/0;0/2,1/1;0/16,1/15;0/3,1/2;0/5,1/5;0/86,1/134;0/171,1/172;0/98,1/171;0/792,1/793
8039.96;221;344;2;2;0/7042.89,1/6325.42;0/62.53,1/52.67;0/8039.96,1/8039.96;0/8039.96,1/8039.96;0/0,1/1;0/0,1/0;0/0,1/1;0/14,1/16;0/3,1/2;0/5,1/5;0/86,1/135;0/172,1/172;0/100,1/172;0/798,1/799
8099.96;222;345;2;2;0/7102.89,1/6383.02;0/62.58,1/52.8;0/8099.96,1/8099.96;0/8099.96,1/8099.96;0/1,1/0;0/0,1/0;0/1,1/0;0/10,1/15;0/3,1/2;0/5,1/5;0/86,1/136;0/172,1/173;0/100,1/173;0/804,1/805
8159.96;222;349;2;2;0/7162.89,1/6435.47;0/62.71,1/52.89;0/8159.96,1/8159.96;0/8159.96,1/8159.96;0/0,1/0;0/0,1/0;0/1,1/0;0/12,1/14;0/3,1/2;0/5,1/5;0/86,1/136;0/174,1/175;0/100,1/173;0/810,1/811
8219.96;223;352;2;2;0/7212.93,1/6495.47;0/62.93,1/53.07;0/8219.96,1/8219.96;0/8219.96,1/8219.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/15;0/3,1/2;0/5,1/5;0/87,1/136;0/176,1/176;0/101,1/173;0/816,1/817
8279.96;223;355;2;2;0/7272.93,1/6555.47;0/63.29,1/53.47;0/8279.96,1/8279.96;0/8279.96,1/8279.96;0/1,1/0;0/0,1/0;0/1,1/3;0/10,1/16;0/3,1/2;0/5,1/5;0/87,1/136;0/177,1/178;0/101,1/173;0/822,1/823
8339.96;226;356;2;2;0/7323.42,1/6585.47;0/63.73,1/53.78;0/8339.96,1/8339.96;0/8339.96,1/8339.96;0/2,1/1;0/0,1/0;0/2,1/1;0/11,1/11;0/3,1/2;0/5,1/5;0/88,1/138;0/178,1/178;0/102,1/176;0/828,1/829
8399.96;228;361;2;2;0/7372.93,1/6635.78;0/64.09,1/54.13;0/8399.96,1/8399.96;0/8399.96,1/8399.96;0/0,1/0;0/0,1/0;0/2,1/1;0/10,1/7;0/3,1/2;0/5,1/5;0/89,1/139;0/181,1/180;0/103,1/177;0/834,1/835
8459.96;231;364;2;2;0/7412.93,1/6685.47;0/64.53,1/54.58;0/8459.96,1/8459.96;0/8459.96,1/8459.96;0/1,1/0;0/1,1/0;0/3,1/0;0/16,1/5;0/3,1/2;0/5,1/5;0/91,1/140;0/182,1/182;0/105,1/178;0/840,1/841
8519.96;233;366;2;2;0/7442.93,1/6745.47;0/64.89,1/55.11;0/8519.96,1/8519.96;0/8519.96,1/8519.96;0/0,1/0;0/0,1/0;0/0,1/2;0/15,1/9;0/3,1/2;0/5,1/5;0/93,1/140;0/184,1/182;0/108,1/178;0/846,1/847
8579.96;234;369;2;2;0/7502.93,1/6785.47;0/65.16,1/55.56;0/8579.96,1/8579.96;0/8579.96,1/8579.96;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/9;0/3,1/2;0/5,1/5;0/93,1/141;0/186,1/183;0/108,1/180;0/852,1/853
8639.96;235;372;2;2;0/7562.93,1/6835.47;0/65.6,1/56;0/8639.96,1/8639.96;0/8639.96,1/8639.96;0/0,1/1;0/0,1/0;0/1,1/1;0/8,1/9;0/3,1/2;0/5,1/5;0/93,1/142;0/189,1/183;0/108,1/181;0/858,1/859
8699.96;237;374;2;2;0/7612.93,1/6885.47;0/66,1/56.44;0/8699.96,1/8699.96;0/8699.96,1/8699.96;0/0,1/0;0/0,1/0;0/1,1/1;0/7,1/13;0/3,1/2;0/5,1/5;0/94,1/143;0/190,1/184;0/109,1/182;0/864,1/865
8759.96;240;378;2;2;0/7662.93,1/6927.47;0/66.44,1/56.89;0/8759.96,1/8759.96;0/8759.96,1/8759.96;0/0,1/1;0/0,1/0;0/0,1/2;0/7,1/11;0/3,1/2;0/5,1/5;0/95,1/145;0/193,1/185;0/110,1/184;0/870,1/871
8819.96;242;380;2;2;0/7722.93,1/6968.44;0/66.98,1/57.29;0/8819.96,1/8819.96;0/8819.96,1/8819.96;0/0,1/1;0/0,1/0;0/0,1/2;0/18,1/9;0/3,1/2;0/5,1/5;0/95,1/147;0/194,1/186;0/110,1/186;0/876,1/877
8879.96;243;384;2;2;0/7782.93,1/7015.47;0/67.38,1/57.69;0/8879.96,1/8879.96;0/8879.96,1/8879.96;0/0,1/0;0/4,1/0;0/0,1/3;0/22,1/6;0/3,1/2;0/5,1/5;0/95,1/148;0/196,1/188;0/110,1/187;0/882,1/883
8939.96;245;387;2;2;0/7842.93,1/7045.47;0/67.64,1/58.18;0/8939.96,1/8939.96;0/8939.96,1/8939.96;0/0,1/1;0/0,1/1;0/0,1/2;0/16,1/14;0/3,1/2;0/5,1/5;0/95,1/150;0/198,1/189;0/110,1/190;0/888,1/889
8999.96;247;389;2;2;0/7902.93,1/7085.47;0/68.04,1/58.58;0/8999.96,1/8999.96;0/8999.96,1/8999.96;0/0,1/0;0/0,1/0;0/2,1/1;0/17,1/12;0/3,1/2;0/5,1/5;0/95,1/152;0/199,1/190;0/110,1/192;0/894,1/895
9059.96;249;391;2;2;0/7942.93,1/7135.47;0/68.36,1/58.89;0/9059.96,1/9059.96;0/9059.96,1/9059.96;0/0,1/0;0/0,1/0;0/1,1/0;0/12,1/7;0/3,1/2;0/5,1/5;0/96,1/153;0/200,1/191;0/112,1/193;0/900,1/901
9119.96;250;394;2;2;0/7992.93,1/7195.47;0/68.71,1/59.33;0/9119.96,1/9119.96;0/9119.96,1/9119.96;0/0,1/0;0/0,1/0;0/1,1/1;0/12,1/7;0/3,1/2;0/5,1/5;0/97,1/153;0/201,1/193;0/113,1/193;0/906,1/907
9179.96;253;396;2;2;0/8042.93,1/7243.47;0/69.07,1/59.78;0/9179.96,1/9179.96;0/9179.96,1/9179.96;0/0,1/0;0/0,1/3;0/0,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/98,1/155;0/201,1/195;0/114,1/195;0/912,1/913
9239.96;254;400;2;2;0/8102.93,1/7288.09;0/69.47,1/60.18;0/9239.96,1/9239.96;0/9239.96,1/9239.96;0/0,1/1;0/2,1/0;0/0,1/2;0/13,1/12;0/3,1/2;0/5,1/5;0/98,1/156;0/203,1/197;0/114,1/196;0/918,1/918
9299.96;256;402;2;2;0/8162.93,1/7332.93;0/69.82,1/60.58;0/9299.96,1/9299.96;0/9299.96,1/9299.96;0/0,1/1;0/0,1/0;0/0,1/2;0/10,1/11;0/3,1/2;0/5,1/5;0/98,1/158;0/203,1/199;0/114,1/198;0/924,1/924
9360;258;406;2;2;0/8222.98,1/7370.31;0/70.13,1/60.93;0/9360,1/9360;0/9360,1/9360;0/0,1/1;0/0,1/0;0/1,1/1;0/12,1/8;0/3,1/2;0/5,1/5;0/98,1/160;0/206,1/200;0/114,1/200;0/929,1/930
9420;261;409;2;2;0/8270.62,1/7415.51;0/70.53,1/61.38;0/9420,1/9420;0/9420,1/9420;0/0,1/1;0/0,1/0;0/2,1/1;0/15,1/7;0/3,1/2;0/5,1/5;0/100,1/161;0/208,1/201;0/116,1/201;0/935,1/936
9480;261;413;2;2;0/8302.98,1/7475.51;0/70.89,1/61.91;0/9480,1/9480;0/9480,1/9480;0/0,1/2;0/0,1/0;0/2,1/2;0/17,1/10;0/3,1/2;0/5,1/5;0/100,1/161;0/211,1/202;0/118,1/201;0/941,1/942
9540;263;415;2;2;0/8342.98,1/7526.58;0/71.2,1/62.31;0/9540,1/9540;0/9540,1/9540;0/1,1/0;0/0,1/0;0/1,1/1;0/16,1/9;0/3,1/2;0/5,1/5;0/101,1/162;0/212,1/203;0/120,1/202;0/947,1/948
9600;264;418;2;2;0/8402.98,1/7575.51;0/71.56,1/62.76;0/9600,1/9600;0/9600,1/9600;0/0,1/2;0/0,1/0;0/2,1/2;0/15,1/8;0/3,1/2;0/5,1/5;0/101,1/163;0/214,1/204;0/120,1/203;0/953,1/954
9660;266;419;2;2;0/8442.98,1/7625.51;0/71.96,1/63.16;0/9660,1/9660;0/9660,1/9660;0/1,1/1;0/0,1/0;0/1,1/2;0/18,1/10;0/3,1/2;0/5,1/5;0/102,1/164;0/214,1/205;0/122,1/204;0/959,1/960
9720;268;421;2;2;0/8502.98,1/7665.51;0/72.22,1/63.56;0/9720,1/9720;0/9720,1/9720;0/0,1/0;0/0,1/0;0/1,1/0;0/12,1/7;0/3,1/2;0/5,1/5;0/102,1/166;0/216,1/205;0/122,1/206;0/965,1/966
9780;271;424;2;2;0/8551.16,1/7716.4;0/72.58,1/64;0/9780,1/9780;0/9780,1/9780;0/0,1/1;0/0,1/0;0/0,1/1;0/10,1/8;0/3,1/2;0/5,1/5;0/104,1/167;0/218,1/206;0/124,1/207;0/971,1/972
9840;272;429;2;2;0/8602.98,1/7765.51;0/72.98,1/64.44;0/9840,1/9840;0/9840,1/9840;0/0,1/0;0/2,1/0;0/0,1/1;0/13,1/8;0/3,1/2;0/5,1/5;0/104,1/168;0/220,1/209;0/124,1/208;0/977,1/978
9900;273;431;2;2;0/8662.98,1/7815.51;0/73.38,1/64.76;0/9900,1/9900;0/9900,1/9900;0/2,1/0;0/0,1/0;0/2,1/1;0/13,1/8;0/3,1/2;0/5,1/5;0/104,1/169;0/221,1/210;0/124,1/209;0/983,1/984
9960;274;434;2;2;0/8722.98,1/7865.51;0/73.82,1/65.29;0/9960,1/9960;0/9960,1/9960;0/1,1/0;0/0,1/1;0/2,1/1;0/11,1/13;0/3,1/2;0/5,1/5;0/104,1/170;0/223,1/211;0/124,1/210;0/989,1/990
10020;276;438;2;2;0/8772.98,1/7915.51;0/74.22,1/65.64;0/10020,1/10020;0/10020,1/10020;0/1,1/0;0/2,1/0;0/1,1/0;0/11,1/13;0/3,1/2;0/5,1/5;0/105,1/171;0/225,1/213;0/125,1/211;0/995,1/996
10080;277;439;2;2;0/8826.71,1/7975.51;0/74.62,1/66;0/10080,1/10080;0/10080,1/10080;0/1,1/0;0/0,1/0;0/1,1/0;0/12,1/10;0/3,1/2;0/5,1/5;0/106,1/171;0/225,1/214;0/126,1/211;0/1001,1/1002
10140;278;442;2;2;0/8872.98,1/8035.51;0/75.02,1/66.4;0/10140,1/10140;0/10140,1/10140;0/0,1/0;0/1,1/0;0/0,1/2;0/10,1/12;0/3,1/2;0/5,1/5;0/107,1/171;0/227,1/215;0/127,1/211;0/1007,1/1008
10200;280;446;2;2;0/8932.98,1/8075.51;0/75.42,1/66.8;0/10200,1/10200;0/10200,1/10200;0/0,1/1;0/0,1/0;0/0,1/1;0/12,1/11;0/3,1/2;0/5,1/5;0/107,1/173;0/229,1/217;0/127,1/213;0/1013,1/1014
10260;281;449;2;2;0/8992.98,1/8125.51;0/75.82,1/67.11;0/10260,1/10260;0/10260,1/10260;0/0,1/1;0/0,1/0;0/2,1/1;0/13,1/8;0/3,1/2;0/5,1/5;0/107,1/174;0/231,1/218;0/127,1/214;0/1019,1/1020
10320;283;452;2;2;0/9032.98,1/8179.38;0/76.13,1/67.51;0/10320,1/10320;0/10320,1/10320;0/0,1/0;0/0,1/2;0/1,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/108,1/175;0/233,1/219;0/129,1/215;0/1025,1/1026
10380;284;455;2;2;0/9082.98,1/8235.51;0/76.58,1/67.91;0/10380,1/10380;0/10380,1/10380;0/1,1/0;0/0,1/2;0/2,1/1;0/8,1/12;0/3,1/2;0/5,1/5;0/109,1/175;0/234,1/221;0/130,1/215;0/1031,1/1032
10440;286;460;2;2;0/9132.98,1/8285.51;0/77.02,1/68.31;0/10440,1/10440;0/10440,1/10440;0/0,1/0;0/2,1/0;0/3,1/0;0/12,1/10;0/3,1/2;0/5,1/5;0/110,1/176;0/235,1/225;0/131,1/216;0/1037,1/1038
10500;289;463;2;2;0/9162.98,1/8335.51;0/77.42,1/68.71;0/10500,1/10500;0/10500,1/10500;0/0,1/0;0/0,1/1;0/1,1/1;0/14,1/9;0/3,1/2;0/5,1/5;0/112,1/177;0/237,1/226;0/134,1/217;0/1043,1/1044
10560;291;465;2;2;0/9212.98,1/8385.51;0/77.78,1/69.11;0/10560,1/10560;0/10560,1/10560;0/0,1/0;0/0,1/0;0/1,1/0;0/11,1/6;0/3,1/2;0/5,1/5;0/113,1/178;0/239,1/226;0/135,1/218;0/1049,1/1050
10620;292;468;2;2;0/9262.98,1/8445.51;0/78.18,1/69.6;0/10620,1/10620;0/10620,1/10620;0/3,1/0;0/0,1/2;0/3,1/0;0/15,1/6;0/3,1/2;0/5,1/5;0/114,1/178;0/239,1/229;0/136,1/218;0/1055,1/1056
10680;294;473;2;2;0/9303.87,1/8497.96;0/78.53,1/70.04;0/10680,1/10680;0/10680,1/10680;0/0,1/0;0/2,1/0;0/1,1/1;0/12,1/12;0/3,1/2;0/5,1/5;0/115,1/179;0/242,1/231;0/138,1/219;0/1061,1/1061
10740;295;475;2;2;0/9352.98,1/8545.51;0/78.89,1/70.4;0/10740,1/10740;0/10740,1/10740;0/0,1/0;0/3,1/0;0/0,1/0;0/13,1/11;0/3,1/2;0/5,1/5;0/115,1/180;0/243,1/232;0/139,1/220;0/1067,1/1067
10800;296;478;2;2;0/9412.98,1/8595.51;0/79.29,1/70.84;0/10800,1/10800;0/10800,1/10800;0/0,1/1;0/0,1/0;0/0,1/2;0/10,1/12;0/3,1/2;0/5,1/5;0/115,1/181;0/245,1/233;0/139,1/221;0/1073,1/1073
10860;297;481;2;2;0/9472.98,1/8645.51;0/79.73,1/71.29;0/10860,1/10860;0/10860,1/10860;0/0,1/0;0/0,1/0;0/0,1/2;0/13,1/12;0/3,1/2;0/5,1/5;0/115,1/182;0/246,1/235;0/139,1/222;0/1079,1/1079
10920;298;484;2;2;0/9532.98,1/8685.51;0/80.04,1/71.69;0/10920,1/10920;0/10920,1/10920;0/0,1/1;0/0,1/0;0/0,1/1;0/12,1/11;0/3,1/2;0/5,1/5;0/115,1/183;0/248,1/236;0/139,1/224;0/1084,1/1085
10980;299;488;2;2;0/9592.98,1/8735.51;0/80.44,1/72.09;0/10980,1/10980;0/10980,1/10980;0/0,1/0;0/0,1/0;0/0,1/1;0/12,1/15;0/3,1/2;0/5,1/5;0/115,1/184;0/251,1/237;0/139,1/225;0/1090,1/1091
11040;300;490;2;2;0/9652.98,1/8785.51;0/80.84,1/72.49;0/11040,1/11040;0/11040,1/11040;0/0,1/0;0/0,1/0;0/2,1/0;0/17,1/13;0/3,1/2;0/5,1/5;0/115,1/185;0/252,1/238;0/139,1/226;0/1096,1/1097
11100;303;491;2;2;0/9692.98,1/8835.51;0/81.24,1/72.8;0/11100,1/11100;0/11100,1/11100;0/2,1/0;0/0,1/0;0/2,1/0;0/14,1/8;0/3,1/2;0/5,1/5;0/117,1/186;0/253,1/238;0/141,1/227;0/1102,1/1103
11160;304;495;2;2;0/9742.98,1/8895.51;0/81.6,1/73.2;0/11160,1/11160;0/11160,1/11160;0/0,1/0;0/0,1/0;0/1,1/1;0/14,1/12;0/3,1/2;0/5,1/5;0/118,1/186;0/255,1/240;0/142,1/227;0/1108,1/1109
11220;307;498;2;2;0/9792.98,1/8939.47;0/81.96,1/73.6;0/11220,1/11220;0/11220,1/11220;0/1,1/0;0/0,1/0;0/1,1/0;0/10,1/15;0/3,1/2;0/5,1/5;0/119,1/188;0/256,1/242;0/143,1/229;0/1114,1/1115
11280;309;500;2;2;0/9842.31,1/8995.51;0/82.4,1/73.96;0/11280,1/11280;0/11280,1/11280;0/0,1/0;0/0,1/0;0/0,1/1;0/12,1/12;0/3,1/2;0/5,1/5;0/121,1/188;0/257,1/243;0/145,1/229;0/1120,1/1121
11340;310;502;2;2;0/9892.98,1/9045.51;0/82.76,1/74.27;0/11340,1/11340;0/11340,1/11340;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/121,1/189;0/259,1/243;0/145,1/230;0/1126,1/1127
11400;311;506;2;2;0/9952.98,1/9102.84;0/83.2,1/74.62;0/11400,1/11400;0/11400,1/11400;0/0,1/1;0/0,1/0;0/0,1/2;0/14,1/9;0/3,1/2;0/5,1/5;0/121,1/190;0/261,1/245;0/145,1/231;0/1132,1/1133
11460;312;509;2;2;0/10012.98,1/9145.51;0/83.56,1/75.07;0/11460,1/11460;0/11460,1/11460;0/0,1/0;0/0,1/0;0/0,1/1;0/15,1/14;0/3,1/2;0/5,1/5;0/121,1/191;0/262,1/247;0/145,1/232;0/1138,1/1139
11520;314;512;2;2;0/10072.98,1/9186.4;0/83.91,1/75.47;0/11520,1/11520;0/11520,1/11520;0/0,1/0;0/0,1/0;0/1,1/1;0/14,1/12;0/3,1/2;0/5,1/5;0/121,1/193;0/262,1/250;0/145,1/234;0/1144,1/1145
