idx;bot_id;task_id;trip_id;src_id;dest_id;path_nodes;path_len_m;expected_sec;actual_sec;gap_sec;abs_err_sec;rel_err_pct;stop_go_count;queue_stop_go_count;conflict_wait_sec
0;13;8462746;1;282;28;18;17;19.5392135623731;18.683601857136;-0.855611705237099;0.855611705237099;4.37894648372522;0;0;0.177777777777777
1;10;19067212;1;177;20;20;19;25.1274531042936;16.7774580915538;-8.34999501273978;8.34999501273978;33.2305664966618;1;0;4.26666666666665
2;14;9055858;1;100;16;29;28;25.6274531042936;20.1524978466838;-5.47495525760973;5.47495525760973;21.3636338942026;1;0;4.17777777777776
3;3;29450615;1;260;28;7;6;8.83088022903976;26.1919246144263;17.3610443853866;17.3610443853866;196.594721421948;2;0;14.2222222222222
4;4;63728945;1;112;16;12;11;11.2941197709602;24.542316013635;13.2481962426748;13.2481962426748;117.30171550632;1;0;6.2222222222222
5;11;37387180;1;190;20;8;7;10.1274531042936;23.7552358693315;13.627782765038;13.627782765038;134.562783206179;0;0;2.3111111111111
6;1;33098452;1;219;24;7;6;6.71078643762691;29.2583333333332;22.5475468957063;22.5475468957063;335.989635570637;1;0;2.35555555555555
7;5;36689595;1;263;28;16;15;19.7009740204526;40.8249999999999;21.1240259795472;21.1240259795472;107.223256868504;0;0;2.3111111111111
8;7;61770902;1;271;24;28;27;25.5857864376269;43.3999999999998;17.8142135623729;17.8142135623729;69.6254289693243;5;0;10.3555555555555
9;12;940305;1;220;20;12;11;14.9191197709602;43.4836018571359;28.5644820861757;28.5644820861757;191.462247938889;3;0;13.4666666666666
10;10;36608226;2;156;28;25;24;25.7058802290398;24.2756493469718;-1.43023088206796;1.43023088206796;5.56382768971371;0;0;0.222222222222257
11;13;1033238;2;265;28;16;15;19.7058802290398;18.1583333333359;-1.54754689570385;1.54754689570385;7.85322389924652;0;0;0.177777777777806
12;1;49525553;2;134;16;6;5;6.66911977096024;5.79968031377649;-0.869439457183747;0.869439457183747;13.0367947651743;0;0;0.0888888888889028
13;4;45456701;2;272;24;27;26;24.9191197709602;24.8138888888906;-0.105230882069634;0.105230882069634;0.42228972386202;0;0;0.177777777777806
14;14;46447333;2;190;24;6;5;6.66911977096024;9.61388888888979;2.94476911792955;2.94476911792955;44.1552891395375;0;0;3.02222222222269
15;3;15372815;2;224;24;12;11;11.2941197709602;30.8141468366444;19.5200270656841;19.5200270656841;172.833540475413;3;0;8.3555555555522
16;5;26387517;2;189;20;26;25;25.7426406871193;23.3996803137709;-2.34296037334834;2.34296037334834;9.10147642514654;0;0;0.177777777777692
17;11;54791913;2;242;20;21;20;23.659307353786;19.8885692026597;-3.7707381511263;3.7707381511263;15.937652335891;0;0;0.133333333333269
18;7;53210270;2;274;28;8;7;10.1274531042936;10.5996803137721;0.472227209478497;0.472227209478497;4.66284271687513;0;0;0.133333333333269
19;13;57097564;3;197;24;13;12;10.7107864376269;9.84412475821944;-0.866661679407468;0.866661679407468;8.09148501330297;0;0;0.0888888888888459
20;10;5148749;3;107;16;7;6;7.96078643762691;7.84412475821847;-0.116661679408435;0.116661679408435;1.46545420257765;0;0;0.266666666666538
21;12;62450878;2;97;24;18;17;16.1691197709602;16.0583333333287;-0.110786437631564;0.110786437631564;0.685172966746999;0;0;0.133333333333269
22;1;42698149;3;139;16;11;10;10.0024531042936;9.13301364710799;-0.869439457185585;0.869439457185585;8.69226226926649;0;0;0.0888888888888459
23;4;51586802;3;274;28;8;7;9.50245310429357;9.97745809155015;0.475004987256575;0.475004987256575;4.9987617096679;0;0;0.133333333333269
24;14;15843437;3;176;24;7;6;8.99264068711929;8.11079142488404;-0.881849262235244;0.881849262235244;9.80634379730496;0;0;0.133333333333269
25;3;35186028;3;274;28;8;7;10.1274531042936;14.6805555555648;4.55310245127118;4.55310245127118;44.9580205840783;1;0;2.13333333333503
26;5;9358345;3;181;20;16;15;19.0759740204526;19.5280463015952;0.452072281142549;0.452072281142549;2.36985162937343;0;0;0.222222222222399
27;11;11335173;3;153;20;18;17;21.0441197709602;21.5280463015968;0.48392653063652;0.48392653063652;2.29958076604521;0;0;0.222222222222399
28;7;9689291;3;140;16;12;11;10.0441197709602;20.9996803137873;10.955560542827;10.955560542827;109.074371798134;0;0;6.97777777778333
29;13;21862995;4;260;28;7;6;8.83088022903976;10.3724907460323;1.54161051699256;1.54161051699256;17.4570425258751;0;0;0.488888888889278
30;10;42394463;4;145;16;17;16;13.3774531042936;12.4663469804445;-0.911106123849029;0.911106123849029;6.81075924352599;0;0;0.0888888888889596
31;1;55744457;4;134;16;6;5;6.04411977096024;5.13301364711106;-0.911106123849182;0.911106123849182;15.0742566060109;0;0;0.0888888888889596
32;5;4978718;4;228;24;16;15;13.3357864376269;12.6441247582229;-0.691661679403989;0.691661679403989;5.18650836708412;0;0;0.0888888888889596
33;4;59612353;4;260;28;7;6;8.83088022903976;9.43915741269825;0.608277183658489;0.608277183658489;6.8880696814142;0;0;0.133333333333439
34;12;64983278;3;113;16;13;12;11.3357864376269;10.466346980445;-0.869439457181908;0.869439457181908;7.66986447712155;0;0;0.0888888888889596
35;11;22133445;4;156;16;17;16;16.1225468957064;24.3774580915662;8.25491119585973;8.25491119585973;51.2010369655559;0;0;7.95555555556189
36;14;57643034;4;261;28;20;19;25.1225468957064;10.7280463015882;-14.3945005941183;14.3945005941183;57.2971389161915;0;0;0.133333333333439
37;3;57201540;4;285;20;27;26;24.9142135623731;26.7361111111311;1.821897548758;1.821897548758;7.31268335722037;0;0;0.355555555555839
38;13;30081144;5;148;20;5;4;4.04411977096024;9.31388888889501;5.26976911793477;5.26976911793477;130.306949753951;0;0;0.133333333333439
39;7;46761102;4;109;16;9;8;8.66911977096024;9.30277777778053;0.633658006820294;0.633658006820294;7.3093696195422;0;0;0.266666666666879
40;10;60746161;5;181;24;12;11;12.1642135623731;18.6413867355826;6.47717317320952;6.47717317320952;53.2477758631681;1;0;6.08888888889373
41;5;16251666;5;225;20;17;16;18.2524531042936;19.313888888903;1.06143578460939;1.06143578460939;5.81530481708078;0;0;0.177777777777919
42;1;56420838;5;190;24;6;5;6.66911977096024;6.33301364711201;-0.336106123848227;0.336106123848227;5.03973740750248;0;0;0.0888888888889596
43;12;20184449;4;148;28;11;10;11.6642135623731;9.44412475822674;-2.22008880414636;2.22008880414636;19.0333346716834;0;0;0.133333333333439
44;4;66682244;5;221;20;13;12;15.5808802290398;16.8138888888998;1.23300865986002;1.23300865986002;7.91360078336221;0;0;0.177777777777919
45;11;26549182;5;179;24;12;11;12.7892135623731;11.9330136471144;-0.856199915258674;0.856199915258674;6.69470340050997;0;0;0.133333333333439
46;14;46073944;5;176;24;7;6;8.99264068711929;6.64412475822337;-2.34851592889592;2.34851592889592;26.1159765035407;0;0;0.0888888888889596
47;3;12012313;5;150;24;15;14;16.9142135623731;15.4361111111182;-1.47810245125492;1.47810245125492;8.73881866161997;0;0;0.133333333333439
48;13;9646743;6;196;24;12;11;10.0441197709602;11.8805555555589;1.83643578459865;1.83643578459865;18.2836906217326;1;0;2.04444444444607
49;10;55024077;6;118;28;26;25;24.8774531042936;23.4312049025407;-1.44624820175288;1.44624820175288;5.81348981219978;0;0;0.177777777777919
50;7;56540110;5;148;28;11;10;11.6642135623731;31.4444444444687;19.7802308820956;19.7802308820956;169.58049315818;1;0;12.1777777777875
51;1;13987066;6;134;16;6;5;6.66911977096024;12.1423160136428;5.47319624268257;5.47319624268257;82.0677455294003;0;0;0.177777777777919
52;5;61245562;6;142;16;14;13;12.0024531042936;11.1330136471117;-0.869439457181834;0.869439457181834;7.24384798363273;0;0;0.0888888888889596
53;12;29687830;5;113;24;19;18;19.5857864376269;19.475649346982;-0.110137090644923;0.110137090644923;0.56233172456805;0;0;0.177777777777919
54;11;44665991;6;106;16;6;5;7.29411977096024;7.39968031377953;0.105560542819289;0.105560542819289;1.44720056886853;0;0;0.488888888889278
55;14;15151810;6;200;24;16;15;13.9607864376269;13.8361111111137;-0.124675326513181;0.124675326513181;0.893039422028244;0;0;0.133333333333439
56;4;53005963;6;141;16;13;12;11.3357864376269;10.466346980445;-0.869439457181908;0.869439457181908;7.66986447712155;0;0;0.133333333333439
57;3;5889551;6;196;24;12;11;10.0441197709602;9.88055555555729;-0.163564215402944;0.163564215402944;1.62845743711504;0;0;0.0888888888889596
58;1;16064516;7;179;24;12;11;13.4142135623731;13.4361111111166;0.0218975487434925;0.0218975487434925;0.163241390497279;0;0;0.133333333333439
59;5;45081667;7;192;20;12;11;14.9191197709602;15.3947129682585;0.475593197298306;0.475593197298306;3.18781003571027;0;0;0.177777777777919
60;13;36128787;7;145;16;17;16;14.0024531042936;19.9173160136495;5.91486290935593;5.91486290935593;42.2416191313096;2;0;3.11111111111359
61;10;24162999;7;224;24;12;11;10.6691197709602;10.6441247582234;-0.0249950127368681;0.0249950127368681;0.234274366334333;0;0;0.355555555555839
62;7;28881451;6;148;28;11;10;12.2892135623731;29.1617604580965;16.8725468957234;16.8725468957234;137.295578843088;3;0;10.1777777777859
63;11;608977;7;92;16;7;6;9.61764068711928;7.22190253600161;-2.39573815111768;2.39573815111768;24.9098321413301;0;0;0.0888888888889596
64;14;48522706;7;176;24;7;6;8.99264068711929;8.11079142489234;-0.881849262226945;0.881849262226945;9.80634379721267;0;0;0.177777777777919
65;4;34051171;7;156;16;17;16;16.1225468957064;18.1996803137836;2.07713341807715;2.07713341807715;12.8834075131784;0;0;2.40000000000191
66;5;39405086;8;190;20;8;7;9.50245310429357;11.6138888888956;2.11143578460207;2.11143578460207;22.2199021813435;0;0;0.133333333333439
67;12;49117585;6;142;16;14;13;12.0024531042936;11.1330136471117;-0.869439457181834;0.869439457181834;7.24384798363273;0;0;0.133333333333439
68;3;11636647;7;242;24;17;16;16.7475468957064;15.8885692026706;-0.858977693035804;0.858977693035804;5.1289761920656;0;0;0.133333333333439
69;1;41494838;8;218;20;10;9;11.4607864376269;12.6885692026733;1.2277827650464;1.2277827650464;10.7129015249378;0;0;0.933333333334076
70;13;59958437;8;93;16;16;15;17.5857864376269;7.26634698044563;-10.3194394571813;10.3194394571813;58.6805685021944;0;0;0.0888888888889596
71;11;52359662;8;279;28;15;14;16.2941197709602;16.7280463015929;0.4339265306327;0.4339265306327;2.66308666397588;0;0;0.177777777777919
72;10;64018086;8;223;24;11;10;10.6274531042936;12.8219025360036;2.19444943170999;2.19444943170999;20.6488742897714;0;0;3.02222222222463
73;7;55056276;7;109;16;9;8;8.66911977096024;7.79968031377825;-0.869439457181986;0.869439457181986;10.0291549794297;0;0;0.0888888888889596
74;4;20460164;8;231;24;19;18;15.3357864376269;14.466346980445;-0.869439457181908;0.869439457181908;5.66935031808155;0;0;0.133333333333439
75;14;32099513;8;196;24;12;11;10.0441197709602;23.2222222222367;13.1781024512765;13.1781024512765;131.202163572136;2;0;12.044444444454
76;5;39232744;9;192;24;8;7;8.00245310429357;10.1027777777817;2.10032467348817;2.10032467348817;26.2460103935039;0;0;2.04444444444607
77;12;10777519;7;112;28;20;19;20.2524531042936;18.8089826803148;-1.44347042397879;1.44347042397879;7.12738558902165;0;0;0.177777777777919
78;3;5074799;8;190;24;6;5;6.66911977096024;30.9474801700062;24.278360399046;24.278360399046;364.041451238629;3;0;14.1777777777891
79;11;13547966;9;220;24;8;7;8.62745310429357;8.50277777778047;-0.124675326513106;0.124675326513106;1.44510001973885;0;0;0.0888888888889596
