#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
106.93;2;90;1;34.4;34.31
116.93;2;90;1;116.93;44.31
126.93;2;90;1;102.75;54.31
136.93;2;90;1;88.58;64.31
177.51;8;20;1;32.44;32.36
187.51;8;20;1;18.26;18.18
319.02;6;38;0;53.05;28.8
329.07;6;38;0;87.28;38.84
339.11;6;38;0;48.96;48.89
381.73;0;28;0;43.23;43.16
429.73;2;6;1;42.87;42.8
476.58;0;99;0;65.53;41.29
486.62;0;99;0;51.4;51.33
599.33;8;26;1;67.39;43.16
609.33;8;26;1;53.21;53.16
763.91;0;92;0;38.54;38.49
780.13;8;51;1;30.58;30.53
807.2;2;31;1;202.72;86.09
829.02;8;76;1;55.29;31.07
839.02;8;76;1;258.72;41.07
849.02;8;76;1;51.11;51.07
887.6;2;33;1;65.51;41.24
897.6;2;33;1;51.33;51.24
944.8;6;73;0;25.99;25.91
1027.96;2;96;1;60.79;36.53
1037.96;2;96;1;530.19;46.53
1047.96;2;96;1;56.61;56.53
1067.42;8;59;1;124.44;105.91
1126.36;2;23;1;38.3;38.22
1161.82;8;21;1;97.94;70.04
1191.24;2;64;1;54.83;54.76
1252.84;8;54;1;92.25;92.18
1259.38;9;12;0;74.6;74.53
1326.58;2;7;1;1133.14;45.02
1336.58;2;7;1;55.09;55.02
1352.8;0;3;0;47.13;47.07
1367.73;6;9;0;158.78;71.69
1370.58;8;39;1;1249.68;49.6
1380.58;8;39;1;1283.86;59.6
1419.73;2;49;1;186.6;87.47
1419.78;9;90;0;41.57;41.51
1454.67;8;22;1;1237.05;36.98
1468.4;0;83;0;211.09;42.09
1510.93;2;1;1;36.01;35.96
1541.51;9;71;0;1227.18;27.11
1563.24;8;80;1;64.14;64.09
1588.98;2;64;1;138.23;56.49
1631.78;6;48;0;35.96;35.91
1647.38;9;92;0;607.68;60.84
1721.69;2;60;1;1238.11;38.04
1730.04;0;96;0;158.4;63.38
1731.69;2;60;1;1272.29;48.04
1748.49;8;46;1;225.21;225.16
1751.11;9;43;0;131.11;131.07
1796.04;2;8;1;151.87;83.2
1806.04;2;8;1;113.51;93.2
1847.91;8;58;1;82.84;64.89
1852.53;6;34;0;63.28;63.2
1897.42;2;88;1;1244.59;44.53
1904.98;0;97;0;43.19;43.11
1919.24;6;15;0;1242.23;42.18
1919.69;8;34;1;1557;356.93
1941.64;9;66;0;1240.45;40.4
1969.16;0;69;0;131.54;82.18
1979.16;0;69;0;649.3;92.18
1993.33;6;71;0;83.18;83.11
2038.09;8;72;1;31.22;31.16
2052.04;9;92;0;117.72;84.98
2105.56;8;87;1;1235.11;35.02
2115.6;8;87;1;1486.94;45.07
2138.22;2;24;1;1243.6;43.51
2233.38;8;99;1;33.08;33.02
2265.02;2;86;1;1249.5;49.42
2271.02;0;4;0;457.59;52.84
2299.91;9;5;0;51.25;51.2
2408.04;2;47;1;86.85;82.93
2412.18;0;2;0;42.63;42.58
2467.69;2;76;1;49.78;49.73
2497.16;9;60;0;103.42;54.98
2507.2;9;60;0;65.11;65.02
2507.38;8;73;1;41.11;41.02
2538.76;6;19;0;24.13;24.04
2562.4;0;96;0;71.95;52.49
2583.6;2;6;1;310.76;47.29
2596.67;9;15;0;57.86;57.78
2634.4;8;94;1;71.41;47.78
2635.47;0;67;0;556.06;48.22
2645.51;0;67;0;58.35;58.27
2652.89;2;38;1;41.55;41.47
2666.89;6;36;0;1240.32;40.22
2733.38;8;24;1;49.5;49.42
