decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits
60,971.466666666938,1,103,1,89,4,0,18.1036110535287,36.2072221070574,0.0549405494054941,0.0181036110535287,28,1,24,1,0,2,-126.954471020503,0.0099738,0,12.903637665813,2,0,33
61,981.511111111391,1,103,1,90,4,1,18.1969755086877,36.1263484363653,0.054722334819619,0.0181969755086877,32,2,28,1,1,3,-134.825109618506,0.2983854,0,12.9294299666992,1,2,31
62,985.244444444727,1,102,1,89,5,0,17.9757887548437,35.6910588320809,0.0548219287715086,0.0179757887548437,30,1,24,1,0,2,-127.284365832254,0.004966,0,12.8936285833172,2,0,39
63,1001.55555555585,1,102,1,88,5,0,17.9420289855072,35.3714285714286,0.0545670225385528,0.0179420289855072,29,1,26,1,0,2,-129.015386917963,0.0070006,0,12.7628865979381,2,0,34
64,1005.28888888919,1,102,1,88,5,0,17.8268718358646,34.9004955659885,0.0543393275996873,0.0178268718358646,29,1,22,1,0,2,-119.712486251978,0.0060032,0,12.7073599240266,2,0,36
65,1045.33333333366,1,104,1,89,4,2,18.3514583333334,35.6833912037037,0.054116737533823,0.0183514583333334,41,2,32,1,2,2,-144.017862091279,0.1401231,0,12.6561781609196,2,0,22
66,1051.60000000034,1,104,1,89,4,2,18.1591842723005,35.3233447488586,0.0540334855403349,0.0181591842723005,41,2,35,1,2,2,-135.838865355874,0.215626,0,12.640216503268,0,2,27
67,1065.37777777812,1,104,1,87,3,0,18.1828761841993,35.3828941962797,0.0539527913076058,0.0181828761841993,15,1,12,1,0,2,-88.3354380415221,0.0030002,0,12.6489573455299,2,0,18
68,1071.6444444448,1,104,1,88,5,1,18.2232062845892,35.2315321502059,0.0540238450074516,0.0182232062845892,43,2,35,1,1,5,-154.846711593727,0.3012383,0,12.7036774580069,2,3,47
69,1075.42222222258,1,104,1,88,3,0,18.0651323013774,34.9417690566115,0.0539053905390539,0.0180651323013774,14,1,11,1,0,1,-84.5199677155014,0.0029996,0,12.7060978387678,1,0,16
70,1091.68888888926,1,104,1,89,6,2,18.3060293447125,35.1856148443825,0.0539948923750456,0.0183060293447125,53,3,45,1,2,4,-170.191644623586,0.1916668,0,12.7796808632899,1,3,52
71,1095.46666666704,1,104,1,88,2,0,18.01392836338,34.8731177291074,0.0540443808160344,0.01801392836338,9,1,7,1,0,1,-72.0016491853226,0.0020013,0,12.7704374782647,1,0,11
72,1105.51111111149,1,103,1,88,2,0,18.0977775493421,34.8210403481013,0.0542276132714948,0.0180977775493421,8,1,6,1,0,1,-69.2480201976674,0.003001,0,12.7947078488372,1,0,10
73,1115.55555555594,1,103,1,88,2,0,18.1303619230615,34.6743171778551,0.0544290288153682,0.0181303619230615,7,1,5,1,0,1,-66.2928750474066,0.0029999,0,12.7831584065825,1,0,9
74,1125.60000000039,1,103,1,89,1,1,18.3018399771525,34.7960908207591,0.0546486870120653,0.0183018399771525,15,2,13,1,1,3,-88.2756342336124,0.200185,0,12.8697870158972,2,1,4
75,1131.73333333373,1,103,1,87,7,0,18.1871845617924,34.6000096541416,0.0550653018002118,0.0181871845617924,44,2,38,1,0,4,-183.604024435342,0.0129696,0,12.8963672347255,4,0,60
76,1145.64444444485,1,103,1,88,2,1,18.1964557900056,34.6390363231432,0.0549183176920403,0.0181964557900056,20,2,18,1,1,3,-101.413673812318,0.3712679,0,12.892556120273,0,3,14
77,1151.77777777819,1,102,1,87,6,0,18.1377640141056,34.5481219316297,0.0552295478080773,0.0181377640141056,31,1,29,1,0,3,-136.2186746335,0.0140092,0,12.9555457243611,3,0,44
78,1165.68888888932,1,103,1,88,3,1,18.2878419264244,35.0516970256467,0.0549863387978142,0.0182878419264244,29,1,25,1,1,2,-113.78914356742,0.405074,0,12.9706720271116,2,0,25
79,1171.82222222265,1,102,1,88,5,1,18.2925627048088,34.863472449165,0.0547852553263443,0.0182925627048088,41,2,36,1,1,2,-148.419677389247,0.2995541,0,12.9973471849957,1,1,40
80,1185.73333333378,1,101,1,88,3,1,18.3957581289978,35.0802829436702,0.0547031354236157,0.0183957581289978,22,2,18,1,1,4,-113.694520162823,0.2785178,0,13.0601919184227,3,1,23
81,1195.77777777823,1,101,1,88,4,0,18.3081690186673,34.9328282425146,0.0549668874172185,0.0183081690186673,20,1,17,1,0,2,-103.120513233986,0.0079954,0,13.0435882278917,2,0,27
82,1205.82222222268,1,101,1,88,4,0,18.4439591187996,35.4039215268911,0.0549342105263158,0.0184439591187996,19,1,16,1,0,2,-101.295743740235,0.0090269,0,13.1069837142108,2,0,25
83,1211.86666666713,1,101,1,89,4,1,18.4561623677249,35.2344917929294,0.0549199084668192,0.0184561623677249,32,2,27,1,1,3,-130.922459119715,0.322627,0,13.1382850753296,1,2,35
84,1235.86666666715,1,102,1,89,2,2,18.8293796296297,35.9662307532253,0.0549983824005176,0.0188293796296297,24,2,22,1,2,2,-96.9853028008057,0.2306806,0,13.2821350084525,1,1,8
85,1242.13333333382,1,101,1,89,5,2,18.6716235779142,35.683547282236,0.0552166934189406,0.0186716235779142,48,2,40,1,2,4,-165.369577535168,0.2346388,0,13.2707407247985,2,2,42
86,1265.91111111162,1,102,1,89,3,1,18.8454794371719,36.0342134293177,0.0550110654441985,0.0188454794371719,23,1,22,1,1,2,-99.3528916205648,0.291586,0,13.2757628423802,2,0,18
87,1272.17777777829,1,102,1,89,6,1,18.8086267857143,35.7772792119566,0.0549278091650973,0.0188086267857143,46,2,39,1,1,3,-173.584459294474,0.2305591,0,13.2722164818549,2,1,52
88,1285.95555555608,1,102,1,89,3,0,18.7164036016949,35.6215423387097,0.0547648514851485,0.0187164036016949,12,1,11,1,0,2,-85.1584752055338,0.0065457,0,13.1984200697211,2,0,16
89,1346.00000000057,1,106,1,88,2,2,19.4605420091206,36.850813591739,0.0548705302096178,0.0194605420091206,29,2,26,1,2,2,-110.19228767645,0.4357444,0,13.1710132229029,0,2,12
90,1352.2222222228,1,106,1,86,5,0,19.4292979466737,36.8134066358028,0.0549954170485793,0.0194292979466737,42,2,35,1,0,3,-187.306518295634,0.0179991,0,13.2472486000048,3,0,61
91,1356.04444444502,1,105,1,86,4,0,19.3560073472054,36.6957639290769,0.0549019607843137,0.0193560073472054,27,2,24,1,0,3,-148.370311573705,0.0149712,0,13.2935597629864,3,0,41
92,1362.26666666725,1,105,1,88,4,1,19.3050968985066,36.6199776219095,0.0550568521843208,0.0193050968985066,41,2,34,1,1,4,-161.29359152642,0.1570987,0,13.3539016140046,2,2,46
93,1372.3111111117,1,105,1,87,5,1,19.4140914351852,36.8471531320863,0.054980786284363,0.0194140914351853,46,2,38,1,1,3,-182.657028516364,0.235067,0,13.473958981136,2,1,54
94,1376.08888888948,1,103,1,87,4,0,19.2560151952952,36.5669783506616,0.0548264800233304,0.0192560151952952,26,1,24,1,0,3,-128.385540187678,0.0109729,0,13.4577355268234,3,0,38
95,1396.13333333394,1,103,1,87,3,0,19.6095178489778,37.061988734568,0.0547033285094067,0.0196095178489778,24,1,21,1,0,3,-121.950853662758,0.0129704,0,13.5758200492923,3,0,33
96,1406.1777777784,1,103,1,89,3,1,19.8161464983666,37.2778993533629,0.0546133946536361,0.0198161464983666,26,2,22,1,1,3,-126.696414705219,0.293544,0,13.6911557625078,2,1,30
97,1422.35555555619,1,102,1,88,5,1,19.8868720863876,37.8047469364993,0.0547788873038516,0.0198868720863876,46,2,39,1,1,3,-186.265178554208,0.1771355,0,13.7348181316059,3,0,49
98,1426.22222222286,1,102,1,88,4,1,19.735073024055,37.5353349673204,0.0546324978879189,0.019735073024055,34,1,32,1,1,2,-133.459819560534,0.3255329,0,13.7225955794505,2,0,29
99,1482.40000000068,1,106,1,91,4,3,20.488344096233,38.7886126093732,0.0543933054393305,0.020488344096233,53,3,42,1,3,4,-188.560511175492,0.4071251,0,13.7766451681567,3,1,38
100,1486.26666666735,1,106,1,90,2,2,20.268977545517,38.5890149424265,0.0544255085211655,0.020268977545517,29,2,25,1,2,5,-118.418791272135,0.5572739,0,13.7912630722074,0,5,12
101,1496.3111111118,1,105,1,91,3,2,20.1717665123457,38.422412404468,0.0545404963185165,0.0201717665123457,34,1,30,1,2,2,-123.712147464127,1.2938151,0,13.7691238992121,2,0,18
102,1506.35555555625,1,105,1,90,3,2,20.2210882508753,38.3437616832635,0.0543096460416104,0.0202210882508753,30,2,27,1,2,6,-128.800208035963,0.6367256,0,13.7777584353422,0,6,16
103,1536.40000000072,1,107,1,87,5,0,20.4754763615217,38.845997209242,0.0544090056285178,0.0204754763615217,28,1,26,1,0,2,-142.281084875779,0.0099598,0,13.8090421973053,2,0,32
104,1552.44444444518,1,105,1,87,4,1,20.6450703333031,38.996243962906,0.0542697525937749,0.0206450703333032,32,3,27,1,1,4,-158.529947473751,0.2310749,0,13.8539287762955,1,3,33
105,1562.48888888963,1,104,1,86,4,0,20.5935665108547,39.1088831903387,0.0546030071221314,0.0205935665108547,22,1,19,1,0,2,-121.795847963175,0.0110364,0,13.9309420514605,2,0,31
106,1576.4444444452,1,106,1,88,5,1,20.6919418106007,39.1265808782269,0.0545502229215841,0.0206919418106007,33,2,31,1,1,4,-160.615394730581,0.2486545,0,13.9285562996924,1,3,30
107,1582.53333333409,1,104,1,87,4,0,20.5963655386538,39.3203342101573,0.0546021840873635,0.0205963655386538,21,1,18,1,0,2,-118.948617490967,0.0060007,0,13.9523766552171,2,0,28
108,1596.48888888966,1,106,1,88,5,0,20.6988991281962,39.346556000445,0.0545642617015775,0.0206988991281962,24,1,23,1,0,1,-133.274964584584,0.0069999,0,13.9535709777936,1,0,26
109,1606.53333333411,1,104,1,87,4,1,20.7800963596262,39.3337538235782,0.0544847083012079,0.0207800963596262,30,2,27,1,1,2,-141.357327107255,0.3765081,0,13.9853346928278,1,1,23
110,1622.57777777857,1,105,1,88,3,1,20.9031010225569,39.5864037064353,0.0545779137975006,0.0209031010225569,21,2,18,1,1,3,-114.860656916827,0.5322075,0,14.0668667258716,2,1,20
111,1632.62222222302,1,106,1,88,4,1,20.8978780864198,39.5959795321639,0.0547945205479452,0.0208978780864198,29,1,26,1,1,2,-126.83921911305,0.4562631,0,14.1060677083334,0,2,27
112,1642.66666666747,1,106,1,87,5,0,20.9494065042385,39.530619229737,0.0546461848400907,0.0209494065042385,28,1,25,1,0,2,-143.276403936761,0.0060295,0,14.1180782963347,2,0,36
113,1656.57777777859,1,106,1,87,5,0,21.0229165073904,39.5085844707855,0.0545136284071018,0.0210229165073904,28,1,26,1,0,2,-145.360411509435,0.0089707,0,14.101525534188,2,0,32
114,1662.71111111193,1,106,1,88,4,0,21.036047427279,39.3751656972144,0.0543829153215793,0.021036047427279,23,1,21,1,0,2,-128.448046147689,0.0059733,0,14.1315778729267,2,0,29
115,1672.75555555639,1,106,1,90,4,1,21.050946969697,39.2475282485876,0.054320987654321,0.021050946969697,30,1,28,1,1,2,-140.065357226613,0.6819044,0,14.119537601626,2,0,27
116,1676.62222222306,1,105,1,90,5,1,20.9646612619407,38.9343709150327,0.0541666666666667,0.0209646612619407,39,2,33,1,1,4,-168.450470282491,0.2496192,0,14.0826447990544,2,2,30
117,1722.80000000087,1,108,1,88,3,3,21.4291631892544,39.822528260031,0.0541393542121874,0.0214291631892544,36,4,32,1,3,6,-168.62785465608,0.3175754,0,14.1381757136205,0,6,20
118,1742.84444444533,1,109,1,85,5,0,21.443796721189,40.2292715347926,0.054632972322503,0.021443796721189,27,1,25,1,0,3,-144.945669097411,0.007,0,14.2331633207892,3,0,38
119,1752.88888888978,1,111,1,86,5,1,21.6331682674086,40.4291997128619,0.054519368723099,0.0216331682674086,34,2,32,1,1,4,-179.853130434264,0.1780711,0,14.3382626888638,1,3,35
120,1756.66666666756,1,110,1,86,3,0,21.4977723094472,40.1990864322996,0.0545540796963947,0.0214977723094472,19,1,15,1,0,3,-113.573931677536,0.0070005,0,14.3318482062981,3,0,24
121,1772.93333333424,1,111,1,88,6,1,21.7443065576399,40.5075388291517,0.0545454545454545,0.0217443065576399,43,1,41,1,1,2,-174.489648286468,0.475903,0,14.4337207322265,0,2,41
122,1786.71111111203,1,111,1,88,3,0,21.8361770633781,40.5279446296297,0.0542309490416082,0.0218361770633781,18,1,15,1,0,2,-113.309300941711,0.0069949,0,14.4330287142556,2,0,21
123,1792.9777777787,1,110,1,88,6,0,21.8382571576828,40.3834437915881,0.0542364990689013,0.0218382571576828,40,1,38,1,0,2,-189.497666038806,0.0150024,0,14.4554372663071,2,0,50
124,1796.75555555648,1,109,1,88,3,0,21.7900700379867,40.1486329833771,0.0539667896678967,0.0217900700379867,17,1,14,1,0,2,-108.964331998538,0.0080031,0,14.4444090336796,2,0,19
125,1813.02222222316,1,110,1,87,5,1,21.8555862884161,40.125490451389,0.0539857569492304,0.0218555862884161,48,1,41,1,1,3,-189.149689857185,0.2465672,0,14.4271426342073,0,3,46
126,1826.80000000095,1,110,1,87,2,2,21.9590627341306,40.1731690329832,0.0536241763235628,0.0219590627341306,36,2,32,1,2,2,-149.95330488392,0.1957126,0,14.4354841372001,1,1,15
127,1846.84444444541,1,111,1,87,3,1,22.0357514070444,40.3423756528966,0.053639846743295,0.0220357514070444,31,2,28,1,1,2,-148.162674368477,0.2520992,0,14.4476827407068,1,1,25
128,1853.06666666764,1,110,1,86,5,0,21.9332710715133,40.1830920394137,0.053715308863026,0.0219332710715133,42,2,35,1,0,2,-204.606802722825,0.014037,0,14.461497409789,2,0,52
129,1866.88888888987,1,111,1,86,4,1,21.9747364586523,40.5945513205637,0.0536585365853659,0.0219747364586523,36,3,32,1,1,7,-193.109517192233,0.1485803,0,14.4901531961685,4,3,35
130,1913.11111111213,1,115,1,86,3,2,22.6147862339381,41.9744138432942,0.0538935327760669,0.0226147862339381,46,2,39,1,2,3,-180.860301519613,0.3105137,0,14.7356984769012,0,3,31
131,1926.93333333437,1,118,1,87,4,2,22.6822039540261,42.1240930574771,0.0537891986062718,0.0226822039540262,46,4,40,1,2,6,-210.598447271902,0.198073,0,14.7823334476107,2,4,45
132,1933.15555555659,1,116,1,85,4,0,22.4536768819783,42.0587529654967,0.0541181543768866,0.0224536768819783,35,1,31,1,0,3,-174.179206216843,0.0129686,0,14.8312444667804,3,0,42
133,1953.20000000105,1,119,1,86,4,0,22.7297726674261,42.7455426282939,0.0539268136101006,0.0227297726674261,34,1,29,1,0,2,-170.513999383652,0.0129709,0,14.9164133129984,2,0,39
134,1956.97777777883,1,119,1,86,6,0,22.7214328946257,42.5816483136318,0.053749734438071,0.0227214328946257,41,1,38,1,0,3,-198.905919557827,0.0159688,0,14.931227330754,3,0,56
135,1977.02222222329,1,120,1,87,6,0,22.8522507928697,42.6799389808007,0.0534962089300758,0.0228522507928697,41,1,37,1,0,3,-196.696835425796,0.0129741,0,14.9215210832619,3,0,54
136,1983.24444444552,1,119,1,87,3,0,22.8186366229731,42.4726448091835,0.0532470244309877,0.0228186366229731,22,1,18,1,0,2,-129.298646490709,0.007969,0,14.919877791944,2,0,25
137,2013.28888888999,1,120,1,88,3,2,22.9635742187501,42.5990942028987,0.0532113905632925,0.0229635742187501,40,3,31,1,2,5,-175.818523418304,0.280237,0,14.8451388888889,0,5,23
138,2017.06666666777,1,121,1,86,5,0,22.7351422404548,42.3626031674661,0.0533910533910534,0.0227351422404548,38,1,35,1,0,3,-186.979175238473,0.0139736,0,14.8322464490624,3,0,50
139,2023.33333333444,1,119,1,87,4,0,22.7336388478162,42.2196150030873,0.0531806095316016,0.0227336388478162,35,1,28,1,0,2,-166.726490557188,0.0070056,0,14.8511208553573,2,0,39
140,2047.11111111224,1,121,1,88,4,1,23.0567951935812,42.6795996136504,0.0530056864337937,0.0230567951935812,40,2,36,1,1,2,-189.459822925204,0.1875271,0,14.9325646290936,1,1,39
141,2053.42222222333,1,120,1,88,4,1,22.9897183201894,42.5795487197875,0.0529814665592264,0.0229897183201894,44,1,38,1,1,2,-181.459789803626,0.2010913,0,14.9660790054698,0,2,36
142,2057.20000000109,1,120,1,87,5,0,22.9472310050737,42.3641187785976,0.0527156549520767,0.0229472310050737,38,1,35,1,0,2,-186.045918889102,0.012542,0,14.9581950255295,2,0,48
143,2083.60000000097,1,120,1,89,5,1,23.1590094339622,42.6190104166665,0.052516845025763,0.0231590094339622,50,2,44,1,1,3,-217.629222067533,0.2060978,0,14.9686280487804,2,1,46
