#TimeStamp;DistanceTraveled
60;298
119.96;67.81
179.96;136.9
239.96;122.88
299.96;105.71
360;166.53
420;195.68
480;146.5
540;93.94
600;182.09
659.96;142.43
719.96;84.89
779.96;171.58
839.96;175.06
899.96;115.83
959.96;188.23
1019.96;126.7
1079.96;149.06
1139.96;189.68
1199.96;195.46
1259.96;216.82
1319.96;115.51
1379.96;248.57
1439.96;249.77
1499.96;162.31
1559.96;208.09
1619.96;201.39
1679.96;180.18
1739.96;212.95
1799.96;252.87
1859.96;182.72
1919.96;294.08
1979.96;232.63
2039.96;171.03
2099.96;198.61
2159.96;152.07
2219.96;91.94
2279.96;258.33
2340;216.45
2400;123.92
2460;149.64
2520;190.35
2580;202.79
2640;298.22
2700;247.19
2760;193.27
2820;192.25
2880;194.09
2940;199.96
3000;198.1
3060;187.41
3120;206.28
3180;200.16
3240;226.73
3300;306.05
3360;276.75
3420;242.18
3480;256.8
3540;190.66
3600;183.42
3660;184.48
3720;161.85
3780;147.18
3840;208.65
3900;247.09
3960;271.83
4020;230.41
4080;230.26
4140;224.8
4200;220.9
4260;174.27
4320;254.65
4380;277.61
4440;221.67
4500;158.4
4560;225.21
4620;136.91
4680;113.3
4740;165.24
4800;210.37
4860;169.46
4920;133.33
4980;231.09
5040;173.28
5100;178.81
5160;192.7
5220;134.9
5280;195.96
5340;195.38
5400;246.71
5459.96;252.86
5519.96;216.33
5579.96;128.91
5639.96;237.75
5699.96;130.89
5759.96;208.85
5819.96;274.98
5879.96;277.43
5939.96;169.9
5999.96;115.55
6059.96;228.03
6119.96;251.13
6179.96;190.14
6239.96;230.66
6299.96;235.57
6359.96;126.81
6419.96;58.65
6479.96;136.09
6539.96;216.28
6599.96;200.13
6659.96;187.37
6719.96;256.24
6779.96;214.35
6839.96;257.07
6899.96;219.02
6959.96;265.06
7019.96;154.41
7079.96;112.21
7139.96;305.38
7199.96;198.56
7259.96;215.42
7319.96;171.72
7379.96;170.32
7439.96;209.67
7499.96;194.89
7559.96;162.95
7619.96;218.02
7679.96;254.55
7739.96;276.36
7799.96;175.4
7859.96;186.98
7919.96;231.73
7979.96;239.52
8039.96;167.95
8099.96;81.69
8159.96;176.1
8219.96;152.91
8279.96;182.08
8339.96;170.76
8399.96;299.9
8459.96;282.55
8519.96;228.29
8579.96;137.11
8639.96;149.65
8699.96;250.84
8759.96;272.14
8819.96;186.14
8879.96;230.82
8939.96;225.1
8999.96;182.72
9059.96;166.91
9119.96;211.84
9179.96;249.43
9239.96;218.98
9299.96;232.95
9360;233.31
9420;280.69
9480;201.47
9540;232.17
9600;147.28
9660;240.63
9720;124.2
9780;272.32
9840;247.07
9900;174.65
9960;182.15
10020;201.98
10080;158.88
10140;181.79
10200;238.01
10260;213.38
10320;225.42
10380;169.25
10440;258.64
10500;276.66
10560;232.96
10620;178.57
10680;241.44
10740;201.96
10800;138.69
10860;228.63
10920;135.06
10980;180.72
11040;247.18
11100;169.61
11160;221.57
11220;228.91
11280;197.49
11340;114.62
11400;191.49
11460;242.76
11520;165.76
11580;170.94
11640;208.49
11700;210.57
11760;179.33
11820;224.09
11880;97.03
11940;169.74
12000;116.28
12060;301.53
12120;190.69
12180;185.18
12240;247.23
12300;261.31
12360;126.99
12420;177.69
12480;251.86
12540;204.58
12600;166.87
12660;202.55
12720;249.04
12780;220.43
12840;204.56
12900;186.93
12960;285.73
13020;277.12
13080;243.65
13140;181.23
13200;178.75
13260;172.16
13320;125.96
13380;196.02
13440;142.51
13500;155.26
13560;173.1
13620;158.3
13680;53.7
13740;116.06
13800;169.56
13860;80.12
13920;94.54
13980;148.55
14040;141.54
14100;255.36
14160;164.47
14220;112.26
14280;90.54
14340;112.36
14400;203.58
