#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;66.07;0.16;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.06,RP/0
59.89;73.52;0.89;PP/0.41,TA/0.06,IS/0.01,PS/0,RB/0.01,OB/0.06,RP/0
119.96;107.21;6.31;PP/0.66,TA/4.98,IS/0.03,PS/4.92,RB/0.01,OB/0.24,RP/0
179.99;117.53;9.3;PP/0.79,TA/7.51,IS/0.05,PS/7.43,RB/0.01,OB/0.49,RP/0
239.96;120.36;14.47;PP/1.11,TA/12.02,IS/0.06,PS/11.92,RB/0.01,OB/0.68,RP/0
299.89;122.2;15.78;PP/1.41,TA/12.84,IS/0.07,PS/12.72,RB/0.01,OB/0.77,RP/0
359.91;125.36;16.67;PP/1.59,TA/13.29,IS/0.08,PS/13.16,RB/0.01,OB/0.94,RP/0
419.94;123.93;18.11;PP/1.9,TA/14.12,IS/0.1,PS/13.97,RB/0.01,OB/1.13,RP/0
479.81;111.43;19.43;PP/2.29,TA/14.82,IS/0.11,PS/14.66,RB/0.01,OB/1.28,RP/0
539.7;111.52;20.23;PP/2.59,TA/15.05,IS/0.13,PS/14.87,RB/0.01,OB/1.44,RP/0
599.94;113.29;21.49;PP/2.88,TA/15.65,IS/0.14,PS/15.45,RB/0.01,OB/1.68,RP/0
