#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
35.75;10;212;0;35.75;35.71
46.06;10;212;0;46.06;46.02
47.87;18;91;3;47.87;47.82
53.77;15;54;5;53.77;53.73
56.1;10;212;0;56.1;56.06
58.16;18;91;3;58.16;58.12
58.67;0;359;4;58.67;58.63
63.49;6;159;1;63.49;63.44
63.82;15;54;5;63.82;63.77
68.21;18;91;3;68.21;68.16
69;0;359;4;69;68.96
73.68;6;159;1;73.68;73.64
73.86;15;54;5;73.86;73.82
79.05;0;359;4;79.05;79
83.73;6;159;1;83.73;83.68
83.91;15;54;5;83.91;83.86
85.91;2;1158;0;85.91;85.86
95.91;2;1158;0;95.91;95.87
97.32;4;8;2;97.32;97.27
105.95;2;1158;0;105.95;105.91
107.33;4;8;2;107.33;107.29
116;2;1158;0;116;115.95
117.37;4;8;2;117.37;117.32
127.41;4;8;2;127.41;127.37
130.64;10;290;0;130.64;130.59
137.45;4;8;2;137.45;137.41
140.67;10;290;0;140.67;140.63
150.69;10;290;0;150.69;150.64
156.38;18;547;3;156.38;156.33
160.35;15;692;5;160.35;160.31
166.42;18;547;3;166.42;166.38
170.42;0;971;4;170.42;91.33
170.42;15;692;5;170.42;170.38
176.47;18;547;3;176.47;176.42
177.09;6;277;1;177.09;177.05
180.45;0;971;4;180.41;101.36
180.45;15;692;5;180.45;180.41
187.4;6;277;1;187.4;187.36
190.5;0;971;4;190.45;111.41
200.76;4;797;2;200.76;200.72
210.82;4;797;2;210.82;210.77
220.86;4;797;2;220.86;220.81
230.9;4;797;2;230.9;230.86
233.23;10;305;0;233.19;102.55
243.57;10;305;0;243.53;112.89
259.07;2;1021;0;259.02;258.18
269.21;2;1021;0;269.21;268.33
279.22;2;1021;0;279.17;278.33
279.93;15;784;5;279.93;279.89
284.06;0;990;4;284.06;284.01
287.77;18;995;3;287.77;287.73
289.98;15;784;5;289.98;289.93
294.28;0;990;4;294.28;294.23
297.93;18;995;3;297.93;297.89
300;15;784;5;300;299.96
300.41;4;521;2;300.41;300.37
304.32;0;990;4;304.32;304.28
307.97;18;995;3;307.97;307.93
310.69;4;521;2;310.69;310.65
320.74;4;521;2;320.74;320.69
339.7;10;488;0;339.7;339.65
347.81;6;314;1;347.77;346.93
349.82;10;488;0;349.82;349.78
357.86;6;314;1;357.81;356.97
397.08;0;221;4;397.08;397.04
407.12;0;221;4;407.12;407.08
414.27;18;1166;3;414.27;414.22
421.33;15;867;5;421.33;421.29
424.53;18;1166;3;424.53;424.48
426.43;10;952;0;426.43;426.38
431.45;15;867;5;431.45;431.41
434.57;18;1166;3;434.57;434.53
436.14;6;611;1;436.14;436.1
436.59;10;952;0;436.59;436.54
439.05;4;14;2;438.17;208.11
441.5;15;867;5;441.5;441.45
446.19;6;611;1;446.19;446.14
449.1;4;14;2;448.21;218.15
451.73;2;573;0;451.69;335.69
461.89;2;573;0;461.85;345.85
510.56;0;254;4;510.56;510.52
517.69;6;626;1;517.69;517.65
520.74;0;254;4;520.74;520.69
527.78;6;626;1;527.78;527.74
535.83;4;81;2;535.78;359.32
544.16;15;334;5;544.16;544.12
545.54;18;1176;3;545.5;466.45
545.99;4;81;2;545.95;369.48
550.37;2;78;0;549.48;271.1
554.49;15;334;5;554.49;554.44
555.62;18;1176;3;555.58;476.53
565.63;18;1176;3;565.58;486.53
577.96;10;1118;0;577.91;521.81
588.09;10;1118;0;588.05;531.94
