#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
76.53;1;76.53;76.53;-3523.47
81.83;10;81.83;81.83;-7118.17
83.95;2;83.95;83.95;-3516.05
89.41;6;89.41;89.41;-7110.59
89.46;11;89.46;89.46;-7110.54
93.29;9;93.29;93.29;-7106.71
96.36;1;96.36;96.36;-3503.64
106.82;4;106.82;106.82;-3493.19
109.5;6;109.5;109.5;-7090.5
109.54;11;109.54;109.54;-7090.46
113.68;9;113.68;113.68;-7086.32
114.28;2;114.28;114.28;-3485.72
121.96;8;121.96;121.96;-7078.04
122.44;0;122.44;122.44;-3477.56
124.66;3;124.66;124.66;-3475.34
134.22;2;134.22;19.89;-7065.78
136.44;5;136.44;136.44;-7063.56
136.75;1;136.75;40.13;-7063.25
137.26;4;137.26;137.26;-7062.74
142.23;8;142.23;142.23;-7057.77
142.66;0;142.66;142.66;-3457.34
149.5;6;149.5;60.04;-7050.5
153.08;7;153.08;153.08;-7046.92
154.89;3;154.89;154.89;-3445.11
162.35;8;162.35;40.32;-3437.65
163.12;7;163.12;163.12;-7036.88
166.6;5;166.6;166.6;-7033.4
169.66;6;169.66;60.12;-7030.34
169.73;11;169.73;169.73;-7030.27
182.4;8;182.4;40.12;-7017.6
183.06;7;183.06;29.94;-7016.94
186.86;5;186.86;186.86;-7013.14
192.79;0;108.56;50.08;-3491.44
193.42;7;193.42;30.08;-3406.59
202.61;8;202.61;40.21;-6997.39
209.63;6;87.14;39.9;-7112.86
212.57;10;212.57;130.6;-6987.43
213.88;7;213.88;20.42;-6986.12
218.86;9;218.86;218.86;-6981.14
226.91;5;226.91;60.2;-3373.09
238.66;9;238.66;145.05;-6961.34
247.45;5;247.45;20.4;-6952.55
253.14;11;253.14;253.14;-6946.86
254.89;2;254.89;254.89;-3345.11
265.13;2;265.13;130.76;-3334.87
268.95;9;192.38;29.97;-7007.62
295.66;1;295.66;219.09;-6904.34
300.32;5;300.32;300.32;-6899.68
305.66;1;305.66;305.66;-3294.34
318.02;7;318.02;318.02;-6881.98
320.39;5;320.39;133.39;-6879.61
330.38;5;330.38;330.38;-6869.62
336.03;1;126.2;40.17;-7073.8
337.2;4;337.2;337.2;-3262.8
345.88;8;345.88;345.88;-6854.12
347.12;11;347.12;93.87;-6852.88
350.67;5;350.67;50.3;-6849.33
355.19;6;355.19;355.19;-6844.81
357.65;11;357.65;248.03;-6842.35
361.45;3;218.75;206.39;-6981.25
365.23;6;365.23;155.4;-3234.77
365.91;8;212.79;183.42;-6987.21
367.84;11;367.84;198.07;-6832.16
370.81;5;370.81;40.07;-6829.19
375.31;0;375.31;375.31;-3224.69
380.45;10;380.45;167.83;-3219.55
385.18;0;385.18;192.34;-3214.82
385.8;6;385.8;30.46;-6814.2
405.68;0;405.68;20.1;-6794.32
405.89;6;405.89;40.42;-6794.11
407.89;11;407.89;60.54;-6792.11
410.61;9;303.5;141.54;-3296.5
414.92;2;414.92;159.97;-6785.08
425.3;2;425.3;425.3;-3174.7
426.26;6;157.19;40.41;-7042.81
435.35;2;435.35;20.25;-6764.65
445.71;2;290.64;20.29;-6909.36
446.55;6;446.55;20.13;-6753.45
458.52;7;458.52;458.52;-6741.48
462.16;11;462.16;104.35;-6737.84
474.6;9;156.54;63.84;-3443.46
475.73;3;475.73;475.73;-3124.27
478.7;5;478.7;127.92;-6721.3
488.74;5;366.71;168.31;-3233.29
490.08;4;490.08;490.08;-3109.92
494.82;9;494.82;381.04;-6705.18
504.86;8;322.37;302.2;-6877.63
509.07;5;509.07;509.07;-6690.93
514.98;9;514.98;40.21;-6685.02
524.98;9;524.98;30.12;-6675.02
525.28;2;525.28;259.96;-6674.72
529.48;5;274.52;50.55;-6925.48
532.7;1;532.7;395.91;-3067.3
535.18;9;535.18;20.15;-6664.82
543.2;6;543.2;543.2;-6656.8
545.02;9;431.24;19.86;-6768.76
545.99;10;362.62;165.28;-3237.38
550.41;11;550.41;142.48;-6649.59
553.11;1;326.06;247.14;-6873.94
553.29;6;553.29;553.29;-6646.71
555.32;9;187.44;20.09;-7012.56
555.66;2;208.32;120.04;-3391.68
559.64;5;559.64;50.45;-6640.36
566.04;10;566.04;566.04;-6633.96
573.13;1;573.13;40.1;-6626.87
573.42;6;573.42;30.14;-6626.58
575.42;3;128.82;99.6;-3471.18
575.88;2;439.08;50.49;-6760.92
584.04;0;494.52;461.56;-6705.48
591.41;7;481.87;273.35;-3118.13
593.14;1;67.99;39.99;-7132.01
