#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;89.91;1.95;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/1.86,RP/0
60;139.11;3.86;PP/0.08,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/3.49,RP/0
119.96;182.24;5.87;PP/0.08,TA/0.04,IS/0,PS/0.02,RB/0.01,OB/5.47,RP/0
179.96;248.98;9.95;PP/0.08,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/9.51,RP/0
239.96;327.39;14.93;PP/0.08,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/14.47,RP/0
299.96;441.75;23.33;PP/0.09,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/22.84,RP/0
360;598.31;32.01;PP/0.09,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/31.49,RP/0
420;646.95;34.28;PP/0.09,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/33.74,RP/0
480;694.79;36.34;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/35.78,RP/0
540;714.32;37.47;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/36.89,RP/0
600;713.91;37.48;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/36.89,RP/0
659.96;713.91;37.5;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/36.89,RP/0
719.96;713.91;37.51;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/36.89,RP/0
779.96;713.91;37.52;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/36.89,RP/0
839.96;713.91;37.54;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/36.89,RP/0
899.96;713.91;37.55;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/36.89,RP/0
959.96;713.91;37.56;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/36.89,RP/0
1019.96;713.91;37.58;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/36.89,RP/0
1079.96;713.55;37.59;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/36.89,RP/0
1139.96;713.55;37.61;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/36.89,RP/0
1199.96;713.55;37.62;PP/0.09,TA/0.06,IS/0,PS/0.02,RB/0.01,OB/36.89,RP/0
1259.96;716.84;38.89;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/38.09,RP/0
1319.96;714.15;39.84;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/39.01,RP/0
1379.96;721.8;40.44;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/39.59,RP/0
1439.96;721.8;40.45;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/39.59,RP/0
1499.96;721.83;40.46;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/39.59,RP/0
1559.96;721.87;40.48;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/39.59,RP/0
1619.96;721.87;40.49;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/39.59,RP/0
1679.96;721.87;40.5;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/39.59,RP/0
1739.96;721.96;40.51;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/39.59,RP/0
1799.96;721.96;40.53;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/39.59,RP/0
1859.96;721.96;40.54;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/39.59,RP/0
1919.96;721.96;40.55;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/39.59,RP/0
1979.96;721.96;40.57;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/39.59,RP/0
2039.96;721.96;40.58;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/39.59,RP/0
2099.96;721.96;40.59;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/39.59,RP/0
2159.96;721.96;40.6;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/39.59,RP/0
2219.96;721.98;40.62;PP/0.13,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/39.59,RP/0
