>>> Bots
Bot0:
DistanceTraveled: 4018.27943725153
DistanceEstimated: 3833
NumberOfPickups: 40
NumberOfSetdowns: 39
NumCollisions: 0
TotalTimeMoving: 3460.87856379032
None: 0.42
ParkPod: 1023.56307382142
RepositionPod: 0
Insert: 3111.67214281659
Extract: 1554.29950227123
Rest: 1467.74994936613
PickupPod: 89.3275901949295
SetdownPod: 86.8975686161583
GetItems: 491.599906208598
PutItems: 498.495468957094
Rest: 1275.95056274852
Move: 4715.43357155007
Evade: 0
UseElevator: 0
Bot1:
DistanceTraveled: 2563.64799997052
DistanceEstimated: 2463
NumberOfPickups: 23
NumberOfSetdowns: 23
NumCollisions: 0
TotalTimeMoving: 2205.31100265005
None: 0.42
ParkPod: 570.695129755953
RepositionPod: 0
Insert: 756.810808158147
Extract: 4041.86626963881
Rest: 1795.1180300967
PickupPod: 51.4555267839155
SetdownPod: 51.2770274464983
GetItems: 120.4365800682
PutItems: 1443.75575752423
Rest: 1374.76350624675
Move: 4123.22183958002
Evade: 0
UseElevator: 0
Bot2:
DistanceTraveled: 4353.71693725205
DistanceEstimated: 4114
NumberOfPickups: 37
NumberOfSetdowns: 37
NumCollisions: 0
TotalTimeMoving: 3663.9896679918
None: 0.42
ParkPod: 1050.18695523386
RepositionPod: 0
Insert: 2855.11413429846
Extract: 2325.5716591902
Rest: 937.323860117221
PickupPod: 82.6112986939362
SetdownPod: 82.5580591519875
GetItems: 401.174545428796
PutItems: 799.617323206549
Rest: 586.23772023455
Move: 5216.41766212392
Evade: 0
UseElevator: 0
Bot3:
DistanceTraveled: 2401.36614200413
DistanceEstimated: 2331
NumberOfPickups: 20
NumberOfSetdowns: 20
NumCollisions: 0
TotalTimeMoving: 2050.76972553519
None: 0.42
ParkPod: 509.954776169056
RepositionPod: 0
Insert: 0
Extract: 5122.34914149153
Rest: 1538.60378818806
PickupPod: 44.5220274464429
SetdownPod: 44.6674964035438
GetItems: 0
PutItems: 2323.66636371376
Rest: 996.760736228929
Move: 3761.71108205598
Evade: 0
UseElevator: 0
Bot4:
DistanceTraveled: 3395.00000000001
DistanceEstimated: 3224
NumberOfPickups: 33
NumberOfSetdowns: 32
NumCollisions: 0
TotalTimeMoving: 2898.303881696
None: 0.42
ParkPod: 887.808665341549
RepositionPod: 0
Insert: 2175.68689740699
Extract: 2197.82917054652
Rest: 1887.62308044698
PickupPod: 73.6534343176747
SetdownPod: 71.3459307212164
GetItems: 321.054451637362
PutItems: 764.948196384379
Rest: 1713.43408338081
Move: 4204.9317173006
Evade: 0
UseElevator: 0
Bot5:
DistanceTraveled: 2065.00000000001
DistanceEstimated: 1923
NumberOfPickups: 18
NumberOfSetdowns: 17
NumCollisions: 0
TotalTimeMoving: 1779.18671673362
None: 0.42
ParkPod: 360.190108177171
RepositionPod: 0
Insert: 0
Extract: 4793.99888169599
Rest: 2006.66458110985
PickupPod: 40.1806493469684
SetdownPod: 37.9969768125207
GetItems: 0
PutItems: 1803.6529797464
Rest: 1535.31499252353
Move: 3744.12797255359
Evade: 0
UseElevator: 0
Bot6:
DistanceTraveled: 4500.28777058536
DistanceEstimated: 4271
NumberOfPickups: 42
NumberOfSetdowns: 41
NumCollisions: 0
TotalTimeMoving: 3838.64258991158
None: 0.42
ParkPod: 1096.36189769039
RepositionPod: 0
Insert: 3506.96955981463
Extract: 1610.83448760193
Rest: 948.834891822732
PickupPod: 93.6277921637767
SetdownPod: 91.5921284308071
GetItems: 531.607828128218
PutItems: 544.829076471739
Rest: 738.074805224229
Move: 5163.68920651092
Evade: 0
UseElevator: 0
Bot7:
DistanceTraveled: 1577.00000000001
DistanceEstimated: 1478
NumberOfPickups: 13
NumberOfSetdowns: 12
NumCollisions: 0
TotalTimeMoving: 1367.44848466796
None: 0.42
ParkPod: 314.096457505202
RepositionPod: 0
Insert: 0
Extract: 2747.58199119825
Rest: 4070.28109644195
PickupPod: 29.0331529434234
SetdownPod: 26.7439826802597
GetItems: 0
PutItems: 1023.79663789511
Rest: 3648.9707140832
Move: 2403.83505754341
Evade: 0
UseElevator: 0
Bot8:
DistanceTraveled: 2313.36614200412
DistanceEstimated: 2178
NumberOfPickups: 20
NumberOfSetdowns: 20
NumCollisions: 0
TotalTimeMoving: 2007.58957476776
None: 0.42
ParkPod: 575.783369297855
RepositionPod: 0
Insert: 0
Extract: 4787.2395163737
Rest: 1799.98383134556
PickupPod: 44.6819408479435
SetdownPod: 44.6329293960569
GetItems: 0
PutItems: 1828.43510098424
Rest: 1294.39773462026
Move: 3951.27901116862
Evade: 0
UseElevator: 0
Bot9:
DistanceTraveled: 2084.00000000001
DistanceEstimated: 1948
NumberOfPickups: 18
NumberOfSetdowns: 17
NumCollisions: 0
TotalTimeMoving: 1799.49976235023
None: 0.42
ParkPod: 451.594155877276
RepositionPod: 0
Insert: 0
Extract: 4481.52598883149
Rest: 2226.69892485365
PickupPod: 40.1910604771672
SetdownPod: 37.7652019686798
GetItems: 0
PutItems: 1505.28968237761
Rest: 1771.17236636426
Move: 3805.82075837471
Evade: 0
UseElevator: 0
Bot10:
DistanceTraveled: 3087.75346323092
DistanceEstimated: 2849
NumberOfPickups: 28
NumberOfSetdowns: 27
NumCollisions: 0
TotalTimeMoving: 2648.35801571118
None: 0.42
ParkPod: 823.394076471778
RepositionPod: 0
Insert: 2214.98625525296
Extract: 1500.36962483426
Rest: 2600.02385320798
PickupPod: 62.4547186257621
SetdownPod: 60.309632027271
GetItems: 310.984083664634
PutItems: 305.547402612105
Rest: 2499.41230910437
Move: 3900.48566373284
Evade: 0
UseElevator: 0
Bot11:
DistanceTraveled: 2529
DistanceEstimated: 2500
NumberOfPickups: 23
NumberOfSetdowns: 23
NumCollisions: 0
TotalTimeMoving: 2171.61224380107
None: 0.42
ParkPod: 536.791486276746
RepositionPod: 0
Insert: 1313.55977645263
Extract: 2248.01047614997
Rest: 3041.34877323516
PickupPod: 51.3201875828317
SetdownPod: 51.216666666665
GetItems: 230.711529717719
PutItems: 863.659083664646
Rest: 2709.54961016497
Move: 3233.67343431768
Evade: 0
UseElevator: 0
Bot12:
DistanceTraveled: 1833.00000000001
DistanceEstimated: 1708
NumberOfPickups: 15
NumberOfSetdowns: 14
NumCollisions: 0
TotalTimeMoving: 1583.96761896656
None: 0.42
ParkPod: 360.893629093416
RepositionPod: 0
Insert: 0
Extract: 3573.28323234905
Rest: 3211.49608177228
PickupPod: 33.4649493661327
SetdownPod: 31.2382395419165
GetItems: 0
