Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;13.50;0.50;133;0;101;13.1545516695618;35.6858305592318;10.0444444444443;30.1561111111111;1.31683168316832;5877.51148627673;7200
InputStation1;23.50;0.50;97;0;69;13.9952137303972;44.9795001206348;10.0444444444443;40.1500000000001;1.40579710144928;6235.78437223179;7200
InputStation2;33.50;0.50;101;0;67;15.0093969561588;62.1152742813282;10.0444444444443;40.1361111111111;1.50746268656716;6195.568708499;7200
InputStation3;43.50;0.50;101;0;69;14.5775413563316;43.0193966664008;10.0444444444443;30.1638888888889;1.46376811594203;6195.96300880149;7200
InputStation4;53.50;0.50;91;0;65;13.9396053946621;39.8835310402945;10.0444444444443;30.2485209161603;1.4;6294.99184705657;7200
InputStation5;63.50;0.50;121;0;90;13.4168043935465;47.5722179785449;10.0444444444443;40.4222222222224;1.34444444444444;5995.36290034091;7200
OutputStation0;81.50;11.50;317;250;24;130.476659150419;5220.16973516387;22.6621284308058;281.457683986365;13.2083333333333;4049.91699867489;7200
OutputStation1;81.50;17.50;330;262;26;126.173284213517;2063.34401180313;31.974999999999;241.457683986365;12.6923076923077;3918.54961764155;7200
OutputStation2;81.50;23.50;330;258;33;99.462300930945;1989.73816361476;12.6695382358571;231.257683986365;10;3918.84835491215;7200
OutputStation3;81.50;29.50;349;271;27;127.18389530359;2756.38323233269;62.672871569187;260.922676793438;12.9259259259259;3729.42743166733;7200
OutputStation4;81.50;35.50;328;249;31;107.753764136948;1619.28944928978;31.8361111111108;183.145649346959;10.5806451612903;3938.92121237896;7200
OutputStation5;81.50;41.50;324;237;27;119.102894819862;1693.2754733675;31.7444444444453;202.406854249482;12;3978.54618332382;7200
OutputStation6;0.50;14.50;321;245;28;113.147407493037;1674.16165695756;30.0777777777753;200.89852091616;11.4642857142857;4008.51843431773;7200
OutputStation7;0.50;20.50;328;266;29;112.922002287755;2111.90220257644;32.2555555555523;203.637409805051;11.3103448275862;3940.59776339215;7200
OutputStation8;0.50;26.50;323;261;24;130.927234845261;1801.51593865944;32.8296320272652;203.110836929796;13.4583333333333;3988.56346337295;7200
OutputStation9;0.50;32.50;324;254;27;120.689109078037;1620.24358396145;42.3228715691907;203.395187582812;12;3979.84582254395;7200
OutputStation10;0.50;38.50;338;267;26;128.572277162601;1884.07434565087;41.8846320272601;202.759725818685;13;3838.59793658902;7200
OutputStation11;0.50;44.50;334;255;30;109.18716137296;1596.45676823418;32.2111111111094;183.343795097478;11.1333333333333;3877.70432907432;7200
