#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;300;0;0;0;0;0;0.68
59.99;200;300;58.98;56.22;59.98;59.99;0.48;0.7
119.99;200;300;105.1;68.19;119.98;114.66;0.48;0.71
179.99;200;300;139.93;53.44;179.91;136.78;0.47;0.6
240;200;300;172.63;56.19;235.93;184.73;0.47;0.56
300;200;300;222.94;53.49;290.6;211.53;0.48;0.52
359.94;200;300;240.07;58.38;326.23;252.68;0.5;0.45
419.99;200;300;255.41;70.8;350.14;282.83;0.49;0.48
479.99;200;300;268.95;64.63;356.87;267.81;0.5;0.48
539.99;200;300;309.69;61.37;400.95;305.51;0.52;0.5
599.99;200;300;352.73;65.97;446.91;350.04;0.51;0.49
659.75;200;300;409.81;62.63;510.64;322.04;0.51;0.47
719.96;200;300;457.51;74.81;560.76;374.82;0.52;0.45
779.96;200;300;517.96;62.45;621.57;377.48;0.53;0.39
839.95;200;300;539.31;62.67;693.57;349.19;0.53;0.43
899.97;200;300;595.68;63.24;758.33;300.3;0.52;0.49
959.95;200;300;653.28;66.22;796.71;329.03;0.52;0.55
1019.94;200;300;690.26;64.06;867.45;381.39;0.5;0.54
1079.97;200;300;632.18;82.82;825.33;441.27;0.49;0.5
1139.97;200;300;685.41;75.82;881.52;474.43;0.47;0.49
1199.85;200;300;669.89;83.62;933.87;415.12;0.46;0.52
1260;162;300;158.07;76.84;844.7;468.37;0.5;0.54
1319.98;145;300;197.58;75.52;893.04;578.53;0.49;0.46
1379.96;124;300;240.09;79.91;920.31;566.43;0.49;0.43
1439.99;112;300;287.38;72.37;965.13;476.08;0.47;0.46
1499.79;106;300;340;71.26;1008.42;366.6;0.46;0.47
1559.99;95;300;383.23;67.97;1085.02;387.63;0.48;0.5
1619.99;84;300;415.72;67.09;1160.81;357.77;0.48;0.54
1679.97;76;300;466.15;76.01;1207.49;341.36;0.46;0.45
1739.98;72;300;526.55;76.2;1272.8;387.05;0.46;0.42
1799.87;69;300;577.88;79.83;1319.3;353.8;0.44;0.43
1859.99;67;300;622.06;84.88;1380.36;559.3;0.45;0.44
1919.98;62;300;660.13;89.25;1434.87;579.9;0.45;0.42
1979.91;61;300;726.48;79.92;1518.96;580.69;0.46;0.44
2040;56;300;755.1;86.52;1577.6;589.35;0.46;0.44
2099.93;54;300;832.66;90.69;1643.05;557.93;0.47;0.49
2159.94;50;300;883.28;84.54;1707.25;649.41;0.46;0.47
2219.98;48;300;931.4;88.19;1734.75;657.68;0.46;0.45
2279.97;44;300;988.46;75.03;1778.89;560.67;0.47;0.44
2339.96;41;300;1012.79;65.86;1864.37;466.78;0.49;0.47
2399.95;38;300;1067.14;74.24;1875.49;575.75;0.49;0.47
2459.95;12;300;718.87;77.08;1684.69;634.66;0.48;0.46
2519.96;11;300;850.44;96.53;1800.56;700.05;0.48;0.41
2579.98;9;300;897.22;79.3;1942.03;576.27;0.45;0.41
2639.93;8;300;995.6;75.87;2040.36;564.66;0.44;0.47
2699.9;7;300;1177.56;82.51;2158.38;466.95;0.46;0.5
2759.94;7;300;1443.8;82.5;2217.65;463.28;0.46;0.47
2819.76;5;300;1292.81;72.66;2333;373.3;0.44;0.47
2879.97;3;300;1198.02;67.49;2480.17;460.4;0.42;0.45
2939.92;3;300;1352.44;79.48;2533.12;581.05;0.45;0.42
2999.99;3;300;1842.76;93.72;2626.93;544.7;0.5;0.43
3059.98;2;300;1630.51;88.64;2609.83;523.43;0.42;0.46
3119.91;2;300;1898.41;75.03;2622.03;471.94;0.42;0.48
3179.95;2;300;2376.03;83.86;2379;576.07;0.59;0.48
3239.96;2;300;0;82.51;0;635.53;0;0.45
3299.84;1;300;5.67;74.21;3126.01;767.06;0.31;0.4
3359.99;1;300;65.81;96.74;3186.15;796.29;0.31;0.43
3419.79;1;300;125.61;130.59;3245.95;848.69;0.31;0.43
3479.91;0;300;101.33;185.97;3315.97;896.19;0.31;0.44
3539.69;0;300;161.1;231.4;3375.75;973.79;0.31;0.43
3599.84;0;300;221.26;290.44;3435.91;1033.25;0.31;0.42
3659.99;0;300;281.41;350.59;3496.06;1093.4;0.31;0.42
3719.93;0;300;341.35;410.53;3556;1153.34;0.31;0.42
3779.89;0;300;401.31;470.48;3615.95;1213.3;0.31;0.42
3839.99;0;300;461.41;530.58;3676.05;1273.4;0.31;0.42
3899.9;0;300;521.32;590.49;3735.96;1333.31;0.31;0.42
3959.83;0;300;581.25;650.43;3795.9;1393.24;0.31;0.42
4019.88;0;300;641.29;710.47;3855.94;1453.29;0.31;0.42
4079.93;0;300;701.35;770.53;3916;1513.34;0.31;0.42
4139.89;0;300;761.31;830.48;3975.95;1573.3;0.31;0.42
4199.98;0;300;821.39;890.57;4036.04;1633.38;0.31;0.42
4259.95;0;300;881.37;950.55;4096.02;1693.36;0.31;0.42
4320;0;300;941.41;1010.59;4156.06;1753.41;0.31;0.42
4379.98;0;300;1001.39;1070.57;4216.04;1813.38;0.31;0.42
4439.87;0;300;1061.28;1130.46;4275.93;1873.27;0.31;0.42
4500;0;300;1121.42;1190.59;4336.06;1933.41;0.31;0.42
4559.89;0;300;1181.3;1250.48;4395.95;1993.29;0.31;0.42
4619.82;0;300;1241.24;1310.41;4455.88;2053.23;0.31;0.42
4680;0;300;1301.41;1370.59;4516.06;2113.4;0.31;0.42
4739.88;0;300;1361.3;1430.47;4575.94;2173.29;0.31;0.42
4799.74;0;300;1421.16;1490.33;4635.8;2233.15;0.31;0.42
4859.89;0;300;1481.31;1550.48;4695.95;2293.3;0.31;0.42
4919.87;0;300;1541.28;1610.46;4755.93;2353.27;0.31;0.42
4979.98;0;300;1601.39;1670.57;4816.04;2413.38;0.31;0.42
5039.87;0;300;1661.29;1730.46;4875.93;2473.28;0.31;0.42
5099.97;0;300;1721.39;1790.56;4936.03;2533.38;0.31;0.42
5159.95;0;300;1781.36;1850.54;4996.01;2593.35;0.31;0.42
5219.86;0;300;1841.28;1910.45;5055.92;2653.27;0.31;0.42
5279.97;0;300;1901.39;1970.57;5116.04;2713.38;0.31;0.42
5339.86;0;300;1961.28;2030.46;5175.93;2773.27;0.31;0.42
5400;0;300;2021.41;2090.59;5236.06;2833.4;0.31;0.42
5459.89;0;300;2081.3;2150.48;5295.95;2893.29;0.31;0.42
5519.96;0;300;2141.38;2210.55;5356.02;2953.37;0.31;0.42
5580;0;300;2201.41;2270.59;5416.06;3013.4;0.31;0.42
5639.84;0;300;2261.26;2330.44;5475.9;3073.25;0.31;0.42
5699.98;0;300;2321.39;2390.57;5536.04;3133.38;0.31;0.42
5759.77;0;300;2381.18;2450.36;5595.83;3193.17;0.31;0.42
5819.76;0;300;2441.18;2510.36;5655.82;3253.17;0.31;0.42
5879.96;0;300;2501.38;2570.56;5716.02;3313.37;0.31;0.42
5939.84;0;300;2561.26;2630.44;5775.91;3373.25;0.31;0.42
5999.89;0;300;2621.31;2690.48;5835.95;3433.3;0.31;0.42
6059.98;0;300;2681.4;2750.57;5896.04;3493.39;0.31;0.42
6119.85;0;300;2741.26;2810.44;5955.91;3553.25;0.31;0.42
6179.89;0;300;2801.31;2870.48;6015.95;3613.3;0.31;0.42
6239.95;0;300;2861.37;2930.54;6076.01;3673.36;0.31;0.42
6299.97;0;300;2921.39;2990.57;6136.04;3733.38;0.31;0.42
6359.83;0;300;2981.25;3050.42;6195.89;3793.24;0.31;0.42
6419.93;0;300;3041.34;3110.52;6255.99;3853.34;0.31;0.42
6479.98;0;300;3101.39;3170.57;6316.04;3913.39;0.31;0.42
6539.98;0;300;3161.4;3230.57;6376.04;3973.39;0.31;0.42
6600;0;300;3221.41;3290.59;6436.06;4033.4;0.31;0.42
6659.91;0;300;3281.33;3350.51;6495.98;4093.32;0.31;0.42
6719.96;0;300;3341.38;3410.55;6556.02;4153.37;0.31;0.42
6779.96;0;300;3401.37;3470.55;6616.02;4213.36;0.31;0.42
6839.96;0;300;3461.37;3530.55;6676.02;4273.37;0.31;0.42
6899.82;0;300;3521.24;3590.41;6735.88;4333.23;0.31;0.42
6959.89;0;300;3581.31;3650.48;6795.95;4393.3;0.31;0.42
7019.96;0;300;3641.38;3710.56;6856.03;4453.37;0.31;0.42
7079.96;0;300;3701.37;3770.55;6916.02;4513.36;0.31;0.42
7139.82;0;300;3761.24;3830.41;6975.88;4573.23;0.31;0.42
7199.96;0;300;3821.37;3890.55;7036.02;4633.36;0.31;0.42
