layer,metric,empty,loaded,total,unit
L1,orders_completed,,,1837,orders
L1,orders_per_hour,,,918.5,orders/h
L1,total_energy_with_support_kJ,,,46267.1863818177,kJ
L1,total_energy_mech_kJ,,,7669.98187406996,kJ
L1,energy_total_with_support_per_order_kJ,,,25.1862745682187,kJ/order
L1,energy_mech_per_order_kJ,,,4.1752759249156,kJ/order
L1,total_distance_m,,,88500.0000000014,m
L1,order_distance_m,,,48.1763745236807,m/order
L1,system_order_pile_on,,,5.34011627906977,orders/output_station_arrival
L1,input_station_arrivals,,,467,count
L1,output_station_arrivals,,,344,count
L1,station_arrivals_total,,,811,count
L2,trip_count,1198,1637,2835,trips
L2,distance_m,32649,55851,88500,m
L2,total_time_sec,75791.5328862392,74005.4139878859,149796.946874125,s
L2,total_move_turn_energy_kJ,2121.7438528409,5207.56504106897,7329.30889390988,kJ
L2,move_turn_pct_of_mech,27.6629578488825,67.8954021869892,,%
L2,avg_distance_per_trip_m,27.2529215358932,34.1178985949908,,m/trip
L2,avg_time_per_trip_sec,63.2650524926871,45.2079499009688,,s/trip
L2,avg_energy_per_trip_kJ,1.77107166347321,3.18116373919913,,kJ/trip
L3,e1_accel_kJ,,,1314.98957753752,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,4872.18534609719,kJ
L3,e4_rotation_kJ,,,1142.13397027517,kJ
L3,e5_lift_kJ,,,340.672980160088,kJ
L3,e1_pct_of_mech,,,17.1446243176027,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,63.5227752306517,%
L3,e4_pct_of_mech,,,14.8909604876173,%
L3,e5_pct_of_mech,,,4.44163996412829,%
L4,turn_count,2337,6590,8927,events
L4,turn_energy_kJ,241.404077840904,900.729892434263,1142.13397027517,kJ
L4,turn_pct_of_total,0.521760877890279,1.94680066559707,,%
L4,turn_pct_of_state,11.3776258862575,17.2965653876762,,%
L4,turn_per_trip,1.95075125208681,4.02565668906536,,per trip
L4,turn_per_m,0.0715795277037582,0.11799251580097,,per m
L5,wait_time_sec,48295.3469416989,20524.9339757675,68820.2809174665,s
L5,wait_energy_kJ,4346.58122475291,1847.24405781908,6193.82528257199,kJ
L5,wait_pct_of_total,9.39452247837799,3.99255758190002,,%
L5,wait_ratio_mean,0.0383966126910088,0.0301832868920297,0.0335618659948594,ratio
L5,wait_ratio_median,0.00565187607180787,0.00483035911976803,0.00508218851743424,ratio
L5,wait_ratio_p95,0.184412042576452,0.176473392203011,0.179278149694332,ratio
L6,composition_move_pct,,,13.3727062470913,%
L6,composition_turn_pct,,,2.46856154348735,%
L6,composition_lift_pct,,,0.736316614000904,%
L6,composition_wait_pct,,,13.387080060278,%
L6,composition_support_pct,,,70.0353355351425,%
L6,energy_empty_to_loaded_ratio,,,0.407434921332325,ratio
L6,effective_motion_ratio,,,0.540576210973803,ratio
L6,wait_energy_per_order_kJ,,,3.37170674064888,kJ/order
L6,energy_per_m_empty_J,64.986488187721,,,J/m
L6,energy_per_m_loaded_J,,93.2403187242658,,J/m
