#TimeStamp;Runtime;Requests
0.88;0.17;60
1.88;0.02;7
2.88;0.02;6
3.97;0.02;7
5.01;0.01;8
6.05;0.01;4
7.07;0.01;5
8.07;0.01;5
9.07;0.01;5
10.07;0.01;4
11.09;0.01;4
12.2;0.01;8
13.2;0.01;6
14.23;0.01;8
15.23;0.01;8
16.23;0.01;9
17.32;0.02;7
18.34;0.02;7
19.36;0.01;7
20.38;0.02;6
21.38;0.01;6
22.39;0.02;8
23.41;0.01;9
24.43;0.01;6
25.45;0.02;5
26.46;0.02;3
27.48;0.01;7
28.48;0.9;5
29.52;0.9;4
30.52;0.9;5
31.55;0.9;6
32.58;0.9;8
33.62;0.9;5
34.65;0.9;7
35.65;0.9;6
36.68;0.9;7
37.68;0.9;8
38.72;0.9;11
39.74;0.9;11
40.78;0.9;12
41.85;0.9;12
42.86;0.9;12
43.93;0.9;12
44.95;0.9;14
45.97;0.9;14
47.02;0.9;15
48.03;0.9;15
49.14;0.03;12
50.15;0.01;3
51.15;0;1
52.62;0.01;1
53.69;0;3
54.69;0.01;2
55.71;0;3
56.71;0;3
57.71;0.01;1
58.73;0.01;4
59.75;0;3
60.75;0.01;3
61.77;0;3
62.79;0.01;4
63.83;0;3
64.86;0.01;3
65.88;0.01;4
66.92;0;3
67.96;0;3
68.96;0;2
69.96;0;4
71;0;4
72.05;0;4
73.09;0;4
74.12;0.01;4
75.15;0;2
76.19;0;2
77.21;0.01;2
78.25;0;2
81.73;0.01;1
82.73;0.01;2
84.72;0;1
85.74;0.01;1
87.56;0;1
92.97;0.01;1
95.48;0;1
96.85;0.01;1
98.57;0;1
103.15;0.01;1
106.15;0;1
109.19;0;1
110.42;0;2
112.22;0;1
115.18;0.01;1
118.74;0;1
119.95;0;1
122.28;0;1
124.59;0;1
125.62;0;1
129.68;0;2
130.74;0;1
132.55;0.01;1
133.62;0.01;3
134.72;0;1
135.77;0;1
136.81;0;1
137.81;0;3
138.84;0;2
139.88;0.01;4
140.93;0;3
141.94;0.01;2
143.4;0;1
144.41;0;1
145.6;0;1
146.6;0.01;1
153.03;0.01;1
154.04;0.01;3
155.04;0;3
156.06;0;1
157.1;0.01;2
158.13;0;1
160.64;0.01;1
161.78;0;1
162.81;0.01;1
163.84;0.01;3
164.86;0.01;3
165.9;0.01;1
167;0;1
168.04;0;1
169.05;0.01;2
170.08;0;1
172.06;0;1
173.18;0;1
174.94;0;1
177.23;0.01;1
178.25;0.01;1
179.9;0.01;1
180.94;0;1
181.96;0;1
182.99;0;2
184.05;0;1
185.09;0;3
186.14;0.01;4
187.17;0;3
188.17;0;2
189.17;0;1
190.26;0;2
191.29;0;1
193.85;0.01;1
194.87;0;1
196.9;0.01;1
199.34;0;1
201.01;0.01;1
202.02;0.01;1
204.72;0;1
206.92;0.01;1
207.92;0.01;1
208.92;0.01;2
210.15;0;1
211.3;0.01;2
212.3;0;2
213.33;0;3
214.34;0;2
215.37;0;1
216.49;0;1
