#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/60,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.99;2;None/0,ParkPod/0,RepositionPod/0,Insert/20,Extract/12,Rest/28
119.99;6;None/0,ParkPod/5,RepositionPod/0,Insert/15,Extract/14,Rest/26
179.99;5;None/0,ParkPod/3,RepositionPod/0,Insert/17,Extract/22,Rest/18
240;9;None/0,ParkPod/5,RepositionPod/0,Insert/16,Extract/19,Rest/20
300;7;None/0,ParkPod/3,RepositionPod/0,Insert/18,Extract/24,Rest/15
359.94;8;None/0,ParkPod/6,RepositionPod/0,Insert/15,Extract/20,Rest/19
419.99;5;None/0,ParkPod/5,RepositionPod/0,Insert/16,Extract/21,Rest/18
479.99;7;None/0,ParkPod/6,RepositionPod/0,Insert/15,Extract/19,Rest/20
539.99;6;None/0,ParkPod/4,RepositionPod/0,Insert/18,Extract/20,Rest/18
599.99;3;None/0,ParkPod/7,RepositionPod/0,Insert/15,Extract/20,Rest/18
659.75;6;None/0,ParkPod/8,RepositionPod/0,Insert/14,Extract/20,Rest/18
719.96;3;None/0,ParkPod/9,RepositionPod/0,Insert/14,Extract/21,Rest/16
779.96;6;None/0,ParkPod/8,RepositionPod/0,Insert/15,Extract/22,Rest/15
839.95;7;None/0,ParkPod/7,RepositionPod/0,Insert/15,Extract/28,Rest/10
899.97;11;None/0,ParkPod/8,RepositionPod/0,Insert/13,Extract/23,Rest/16
959.95;2;None/0,ParkPod/9,RepositionPod/0,Insert/16,Extract/21,Rest/14
1019.94;8;None/0,ParkPod/5,RepositionPod/0,Insert/16,Extract/26,Rest/13
1079.97;7;None/0,ParkPod/9,RepositionPod/0,Insert/12,Extract/22,Rest/17
1139.97;6;None/0,ParkPod/7,RepositionPod/0,Insert/16,Extract/26,Rest/11
1199.85;9;None/0,ParkPod/7,RepositionPod/0,Insert/14,Extract/21,Rest/18
1260;7;None/0,ParkPod/6,RepositionPod/0,Insert/16,Extract/25,Rest/13
1319.98;10;None/0,ParkPod/5,RepositionPod/0,Insert/17,Extract/21,Rest/17
1379.96;8;None/0,ParkPod/7,RepositionPod/0,Insert/14,Extract/24,Rest/15
1439.99;8;None/0,ParkPod/8,RepositionPod/0,Insert/14,Extract/28,Rest/10
1499.79;9;None/0,ParkPod/5,RepositionPod/0,Insert/16,Extract/24,Rest/15
1559.99;9;None/0,ParkPod/11,RepositionPod/0,Insert/13,Extract/23,Rest/13
1619.99;7;None/0,ParkPod/3,RepositionPod/0,Insert/19,Extract/26,Rest/12
1679.97;10;None/0,ParkPod/7,RepositionPod/0,Insert/15,Extract/25,Rest/13
1739.98;8;None/0,ParkPod/8,RepositionPod/0,Insert/14,Extract/27,Rest/11
1799.87;12;None/0,ParkPod/6,RepositionPod/0,Insert/16,Extract/26,Rest/12
1859.99;11;None/0,ParkPod/9,RepositionPod/0,Insert/16,Extract/34,Rest/1
1919.98;14;None/0,ParkPod/9,RepositionPod/0,Insert/16,Extract/32,Rest/3
1979.91;15;None/0,ParkPod/3,RepositionPod/0,Insert/19,Extract/34,Rest/4
2040;18;None/0,ParkPod/8,RepositionPod/0,Insert/15,Extract/32,Rest/5
2099.93;13;None/0,ParkPod/10,RepositionPod/0,Insert/13,Extract/28,Rest/9
2159.94;12;None/0,ParkPod/4,RepositionPod/0,Insert/16,Extract/31,Rest/9
2219.98;10;None/0,ParkPod/7,RepositionPod/0,Insert/16,Extract/26,Rest/11
2279.97;9;None/0,ParkPod/7,RepositionPod/0,Insert/13,Extract/28,Rest/12
2339.96;10;None/0,ParkPod/8,RepositionPod/0,Insert/14,Extract/29,Rest/9
2399.95;12;None/0,ParkPod/7,RepositionPod/0,Insert/17,Extract/26,Rest/10
2459.95;10;None/0,ParkPod/7,RepositionPod/0,Insert/13,Extract/28,Rest/12
2519.96;10;None/0,ParkPod/10,RepositionPod/0,Insert/13,Extract/26,Rest/11
2579.98;9;None/0,ParkPod/8,RepositionPod/0,Insert/14,Extract/23,Rest/15
2639.93;8;None/0,ParkPod/10,RepositionPod/0,Insert/12,Extract/25,Rest/13
2699.9;8;None/0,ParkPod/8,RepositionPod/0,Insert/12,Extract/26,Rest/14
2759.94;8;None/0,ParkPod/9,RepositionPod/0,Insert/6,Extract/28,Rest/17
2819.76;10;None/0,ParkPod/2,RepositionPod/0,Insert/4,Extract/27,Rest/27
2879.97;6;None/0,ParkPod/7,RepositionPod/0,Insert/3,Extract/27,Rest/23
2939.92;11;None/0,ParkPod/4,RepositionPod/0,Insert/4,Extract/28,Rest/24
2999.99;8;None/0,ParkPod/6,RepositionPod/0,Insert/4,Extract/25,Rest/25
3059.98;7;None/0,ParkPod/7,RepositionPod/0,Insert/3,Extract/27,Rest/23
3119.91;12;None/0,ParkPod/2,RepositionPod/0,Insert/6,Extract/32,Rest/20
3179.95;10;None/0,ParkPod/5,RepositionPod/0,Insert/4,Extract/33,Rest/18
3239.96;14;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/33,Rest/23
3299.84;10;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/30,Rest/25
3359.99;4;None/0,ParkPod/8,RepositionPod/0,Insert/1,Extract/22,Rest/29
3419.79;2;None/0,ParkPod/7,RepositionPod/0,Insert/1,Extract/17,Rest/35
3479.91;1;None/0,ParkPod/6,RepositionPod/0,Insert/1,Extract/15,Rest/38
3539.69;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
3599.84;1;None/0,ParkPod/5,RepositionPod/0,Insert/1,Extract/15,Rest/39
3659.99;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
3719.93;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
3779.89;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
3839.99;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
3899.9;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
3959.83;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4019.88;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4079.93;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4139.89;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4199.98;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4259.95;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4320;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4379.98;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4439.87;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4500;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4559.89;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4619.82;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4680;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4739.88;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4799.74;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4859.89;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4919.87;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
4979.98;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5039.87;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5099.97;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5159.95;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5219.86;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5279.97;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5339.86;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5400;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5459.89;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5519.96;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5580;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5639.84;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5699.98;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5759.77;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5819.76;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5879.96;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5939.84;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
5999.89;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
6059.98;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
6119.85;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
6179.89;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
6239.95;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
6299.97;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
6359.83;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
6419.93;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
6479.98;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
6539.98;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
6600;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
6659.91;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
6719.96;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
6779.96;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
6839.96;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
6899.82;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
6959.89;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
7019.96;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
7079.96;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
7139.82;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
7199.96;1;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/15,Rest/40
