#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
35.44;57;322;2;35.44;35.4
43.53;58;611;1;43.53;43.49
45.49;57;322;2;45.49;45.44
53.55;58;611;1;53.55;53.5
54.45;41;598;4;54.45;54.41
55.53;57;322;2;55.53;55.49
63.56;58;611;1;63.56;63.52
64.5;41;598;4;64.5;64.45
65.17;47;1188;3;65.17;65.12
67.33;45;54;5;67.33;67.28
69.96;18;1029;2;69.96;69.92
74.54;41;598;4;74.54;74.5
75.19;47;1188;3;75.19;75.15
77.34;45;54;5;77.34;77.3
78.5;6;679;1;78.5;78.46
80;18;1029;2;80;79.96
84.77;2;488;0;84.77;84.72
85.23;47;1188;3;85.23;85.19
88.51;6;679;1;88.51;88.47
88.79;56;489;4;88.79;88.75
90.02;18;1029;2;90.02;89.98
94.32;34;725;5;94.32;94.28
94.85;2;488;0;94.85;94.81
98.52;6;679;1;98.52;98.48
98.82;56;489;4;98.82;98.77
99.52;59;50;3;99.52;99.48
100.03;18;1029;2;100.03;99.98
104.41;34;725;5;104.41;104.37
104.88;2;488;0;104.88;104.83
108.57;6;679;1;108.57;108.52
109.57;59;50;3;109.57;109.52
113.23;21;267;4;113.23;113.19
114.42;34;725;5;114.42;114.37
114.51;4;943;2;114.51;114.46
119.28;36;60;0;119.28;119.23
122.79;22;779;1;122.79;122.75
123.27;21;267;4;123.27;123.22
124.02;23;535;3;124.02;123.98
124.55;4;943;2;124.55;124.5
128.72;0;334;5;128.72;128.67
129.3;36;60;0;129.3;129.25
132.84;22;779;1;132.84;132.79
133.31;21;267;4;133.31;133.27
134.07;23;535;3;134.07;134.02
134.55;4;943;2;134.55;134.51
138.75;0;334;5;138.75;138.71
142.85;22;779;1;142.85;142.81
143.97;38;439;0;143.97;143.93
144.11;23;535;3;144.11;144.06
144.6;4;943;2;144.6;144.55
148.8;0;334;5;148.8;148.75
152.9;22;779;1;152.9;152.85
154;38;439;0;154;153.95
158.84;0;334;5;158.84;158.8
159.13;57;910;2;159.13;159.09
163.69;47;718;3;163.64;64.12
167.81;58;125;1;167.81;167.77
169.01;10;1158;0;169.01;168.96
169.14;57;910;2;169.14;169.1
172.85;15;1023;5;172.85;172.81
173.79;47;718;3;173.79;74.22
177.96;58;125;1;177.96;177.92
179.05;10;1158;0;179.05;179.01
179.18;57;910;2;179.18;179.14
183.16;15;1023;5;183.16;183.11
183.81;47;718;3;183.76;84.24
189.07;10;1158;0;189.07;189.02
