Tag;Instance;Setting;Config;Seed;Timestamp
n.a.;experiments\formal\2026-09-16_small_fixed_vs_dynamic_pricing_m4g\runs\m4g_fix6_6b_s7\config\small_6b_2p_2r.xlayo;experiments\formal\2026-09-16_small_fixed_vs_dynamic_pricing_m4g\runs\m4g_fix6_6b_s7\config\small_fill100_mu100_2h_inv70.xsett;experiments\formal\2026-09-16_small_fixed_vs_dynamic_pricing_m4g\runs\m4g_fix6_6b_s7\config\m4g_fix6_6b.xconf;7;20260916-093952
