#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;88.72;0.26;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.13,RP/0
59.92;99.06;2.18;PP/1.13,TA/0.38,IS/0,PS/0.25,RB/0.01,OB/0.18,RP/0
119.96;99.4;3.31;PP/1.54,TA/0.7,IS/0,PS/0.55,RB/0.01,OB/0.45,RP/0
179.95;100.98;4.36;PP/1.88,TA/0.99,IS/0,PS/0.81,RB/0.01,OB/0.77,RP/0
239.97;102.21;5.11;PP/2.08,TA/1.06,IS/0,PS/0.86,RB/0.01,OB/1.14,RP/0
299.91;103.34;5.83;PP/2.38,TA/1.14,IS/0,PS/0.93,RB/0.01,OB/1.36,RP/0
359.69;104.64;6.39;PP/2.54,TA/1.18,IS/0,PS/0.97,RB/0.01,OB/1.62,RP/0
419.81;105.31;7.24;PP/2.8,TA/1.27,IS/0,PS/1.04,RB/0.01,OB/2.02,RP/0
479.94;107.37;8.11;PP/3.14,TA/1.34,IS/0,PS/1.09,RB/0.01,OB/2.37,RP/0
539.76;109.36;8.97;PP/3.43,TA/1.42,IS/0,PS/1.16,RB/0.01,OB/2.76,RP/0
599.88;109.72;9.84;PP/3.65,TA/1.5,IS/0,PS/1.23,RB/0.01,OB/3.25,RP/0
659.86;111.47;10.56;PP/3.85,TA/1.54,IS/0,PS/1.26,RB/0.01,OB/3.6,RP/0
719.89;112.15;11.23;PP/4.03,TA/1.58,IS/0,PS/1.3,RB/0.01,OB/3.96,RP/0
779.76;113.33;12.08;PP/4.28,TA/1.63,IS/0.01,PS/1.34,RB/0.01,OB/4.4,RP/0
839.98;113.84;12.63;PP/4.38,TA/1.68,IS/0.01,PS/1.39,RB/0.01,OB/4.73,RP/0
899.93;114.73;13.23;PP/4.54,TA/1.72,IS/0.01,PS/1.42,RB/0.01,OB/5.04,RP/0
959.99;116.34;14.03;PP/4.83,TA/1.8,IS/0.01,PS/1.48,RB/0.01,OB/5.4,RP/0
1019.91;118.37;15.26;PP/5.1,TA/1.84,IS/0.01,PS/1.5,RB/0.01,OB/6.17,RP/0
1079.82;120.52;16.02;PP/5.44,TA/1.91,IS/0.01,PS/1.56,RB/0.01,OB/6.43,RP/0
1139.95;122.1;16.73;PP/5.65,TA/1.98,IS/0.01,PS/1.62,RB/0.01,OB/6.74,RP/0
1199.61;123.55;17.43;PP/5.87,TA/2.02,IS/0.01,PS/1.66,RB/0.02,OB/7.08,RP/0
1259.95;124.7;18.14;PP/6.1,TA/2.06,IS/0.01,PS/1.68,RB/0.02,OB/7.43,RP/0
1319.82;125.13;18.59;PP/6.18,TA/2.14,IS/0.01,PS/1.76,RB/0.02,OB/7.65,RP/0
1379.73;126.75;19.55;PP/6.43,TA/2.19,IS/0.01,PS/1.8,RB/0.02,OB/8.21,RP/0
