idx;src_id;dest_id;path_nodes;path_len_m;expected_sec;actual_sec;abs_err_sec;rel_err_pct
47;392;76;17;16;18.3700937914129;213.724350653032;195.354256861619;1063.43636064035
48;827;44;20;19;19.5;224.690555555555;205.190555555555;1052.25925925926
49;807;92;28;27;28.4534271247462;171.611111111111;143.157683986365;503.129845690396
50;293;28;49;48;45.0416666666667;171.347222222222;126.305555555555;280.419364785692
51;565;76;17;16;16.25;186.066017319698;169.816017319698;1045.0216450443
52;323;12;13;12;15.7034271247462;325.36;309.656572875254;1971.90441561182
53;665;44;48;47;41;263.493145750508;222.493145750508;542.66620914758
54;766;12;58;57;45.7083333333333;230.734444444444;185.02611111111;404.797326040715
55;268;44;49;48;41.6666666666667;186.028427124746;144.361760458079;346.46822509939
56;935;76;55;54;46.2916666666667;109.03574313838;62.7440764717133;135.540759254826
57;389;60;45;44;34.9166666666667;158.317041832317;123.400375165651;353.41396228826
58;322;28;32;31;35.8333333333333;132.448520916158;96.6151875828248;269.623779300906
59;905;60;31;30;29.6666666666667;173.794538235857;144.12787156919;485.82428618828
60;927;60;53;52;44.9583333333333;123.93111111111;78.9727777777771;175.657707754092
61;910;92;24;23;25;252.938982680301;227.938982680301;911.755930721204
62;612;28;31;30;26.2083333333333;113.745743138381;87.5374098050474;334.006015154394
63;875;44;40;39;32.2083333333333;113.726948040905;81.5186147075714;253.097898186509
64;595;12;17;16;18.9950937914129;216.872041832317;197.876948040904;1041.72661748245
65;797;60;53;52;44.9583333333333;189.644819610095;144.686486276762;321.823509790759
66;720;92;36;35;29.5416666666667;248.505649346968;218.963982680301;741.203890596225
67;779;76;29;28;29.5833333333333;142.392409805048;112.809076471715;381.326455679036
68;577;92;33;32;29.6666666666667;238.318614707571;208.651948040905;703.321173171589
69;794;44;24;23;27.75;119.683333333334;91.9333333333338;331.291291291293
70;729;28;23;22;24.4950937914129;181.62139248535;157.126298693937;641.460286014582
71;706;60;30;29;29;116.788059152017;87.7880591520171;302.717445351783
72;361;12;45;44;38.2867604580795;259.115836929794;220.829076471714;576.776603268647
73;569;44;51;50;47.25;172.579170263128;125.329170263128;265.246921191804
74;315;76;45;44;38.2916666666667;192.024819610097;153.73315294343;401.479398328871
75;604;60;27;26;29.7450937914129;166.891298693938;137.146204902525;461.071684171719
76;874;44;41;40;32.875;170.419906208588;137.544906208588;418.387547402548
77;784;28;32;31;29.625;224.107597387875;194.482597387875;656.481341393671
78;773;60;29;28;28.9583333333333;169.89852091616;140.940187582827;486.699928343576
79;483;92;46;45;38.3333333333333;251.479725818684;213.146392485351;556.03406735309
80;497;44;49;48;44.4166666666667;146.054632027272;101.637965360605;228.828439836259
81;515;28;35;34;37.2034271247462;199.831854249494;162.628427124748;437.13291944702
82;901;76;56;55;51.2034271247462;257.061580068177;205.858152943431;402.039794019844
83;895;44;20;19;19.5;109.785187582827;90.2851875828269;463.000961963215
84;713;76;31;30;30.9166666666667;239.895743138383;208.979076471717;675.943104490728
85;264;60;29;28;30.4534271247462;167.683982680304;137.230555555558;450.624341862809
86;311;12;35;34;37.2034271247462;328.510930721209;291.307503596463;783.01255048274
87;689;92;40;39;34.3284271247462;245.63740980505;211.308982680304;615.551018147226
88;392;28;49;48;42.2916666666667;270.294819610098;228.003152943431;539.12075572831
89;399;60;28;27;28.4534271247462;203.544819610098;175.091392485351;615.361347220887
90;415;76;42;41;35.6666666666667;223.385836929796;187.719170263129;526.315430644287
91;592;44;30;29;31.75;199.869170263129;168.119170263129;529.509197679146
92;264;28;47;46;40.9583333333333;209.229357845956;168.271024512623;410.834647843636
93;407;60;34;33;35.0416666666667;182.835743138383;147.794076471716;421.766686720712
94;596;92;17;16;18.9950937914129;275.416948040908;256.421854249495;1349.93728941426
95;665;12;52;51;44.2916666666667;381.506486276765;337.214819610099;761.35048641979
96;607;76;36;35;37.875;260.124451637369;222.249451637369;586.79723204586
97;682;28;29;28;24.875;192.844170263128;167.969170263128;675.252945781421
98;831;12;28;27;27.6666666666667;342.695468957067;315.0288022904;1138.65832153157
99;901;44;14;13;15.5;172.343520916159;156.843520916159;1011.89368333006
100;284;92;61;60;52.5784271247462;287.124076471716;234.54564934697;446.08723039678
101;596;12;53;52;42.375;275.721392485352;233.346392485352;550.669952767791
102;606;76;25;24;24.9534271247462;209.411572875254;184.458145750508;739.209667787805
103;905;44;55;54;46.4583333333333;238.767597387875;192.309264054542;413.93922307704
104;365;60;21;20;19.5416666666667;236.55704183232;217.015375165653;1110.5264400801
105;268;12;37;36;34.2916666666667;151.945375165652;117.653708498986;343.09708432268
106;420;92;57;56;49.7450937914129;226.89815294343;177.153059152018;356.121670802032
107;697;28;14;13;15.5;245.162041832319;229.662041832319;1481.69059246657
108;796;12;28;27;25.7083333333333;65.6427777777784;39.9344444444451;155.336574824422
109;609;92;32;31;28.375;165.72028137424;137.34528137424;484.036233918025
110;300;76;30;29;30.25;224.299264054541;194.049264054541;641.485170428236
111;580;60;34;33;32.2916666666667;238.53852091616;206.246854249493;638.699935740365
112;918;44;48;47;41.7916666666667;277.730930721208;235.939264054542;564.560552074676
113;932;92;46;45;39.6666666666667;131.665468957065;91.9988022903984;231.929753673273
114;268;76;39;38;35.1617604580795;188.352229415145;153.190468957066;435.673490068001
115;516;12;34;33;31.8333333333333;127.292597387874;95.4592640545409;299.872033679186
116;471;28;38;37;34.9583333333333;224.375930721208;189.417597387875;541.838180847318
117;935;44;15;14;17.6666666666667;230.88704183232;213.220375165653;1206.90778395653
118;729;12;29;28;28.4950937914129;77.4441702631291;48.9490764717162;171.780717164957
119;292;60;16;15;16.8333333333333;252.012135623733;235.178802290399;1397.10179578455
120;694;92;53;52;47.875;162.041392485351;114.166392485351;238.467660543814
121;293;76;23;22;25.5833333333333;194.376580068177;168.793246734844;659.778163132939
122;731;44;13;12;16.3284271247462;202.401580068177;186.07315294343;1139.56568824337
123;701;12;59;58;51.875;160.105930721209;108.230930721209;208.63793873968
124;596;44;49;48;42.2916666666667;160.551948040907;118.26028137424;279.630221968646
125;806;12;53;52;45.125;148.785930721208;103.660930721208;229.719514063619
126;811;60;48;47;45.25;291.579538235859;246.329538235859;544.374670134495
127;520;92;46;45;40.9166666666667;179.201948040907;138.28528137424;337.968101118306
128;517;60;39;38;36.25;206.461111111112;170.211111111112;469.547892720309
129;914;12;56;55;47.125;106.939718625761;59.8147186257611;126.927784882252
130;322;76;52;51;44.9166666666667;235.23804476617;190.321378099504;423.721064414479
131;816;44;31;30;26.2083333333333;179.592965360605;153.384632027272;585.25137816447
132;899;28;22;21;24.2916666666667;386.041118304035;361.749451637368;1489.19156763239
133;369;12;45;44;43.8700937914129;150.508982680303;106.63888888889;243.078780264116
134;929;76;49;48;42.2916666666667;259.695079405567;217.4034127389;514.057330614148
135;595;92;53;52;42.375;271.718600321726;229.343600321726;541.223835567496
136;378;44;46;45;42.4166666666667;184.361111111112;141.944444444445;334.643091028162
137;407;28;34;33;32.9166666666667;377.496024512622;344.579357845955;1046.82336560797
138;490;60;47;46;39.625;246.848427124748;207.223427124748;522.961330283276
139;701;12;59;58;51.875;156.566666666668;104.691666666668;201.815261044179
140;603;28;40;39;32.2083333333333;331.010281374241;298.801948040908;927.716268173582
141;390;92;58;57;48.4583333333333;270.828427124748;222.370093791414;458.889273516246
142;616;44;29;28;29.5833333333333;195.383333333335;165.800000000001;560.450704225356
143;685;12;32;31;31.5833333333333;170.950252602546;139.366919269212;441.267290562149
144;935;28;21;20;21.6666666666667;289.383982680303;267.717316013637;1235.6183816014
145;311;92;47;46;41.5833333333333;225.322871569192;183.739538235859;441.858608984028
146;797;60;53;52;44.9583333333333;224.608982680303;179.65064934697;399.593659344511
147;303;44;45;44;42.375;210.758333333335;168.383333333335;397.364798426748
148;295;76;25;24;24.3333333333333;343.700375165654;319.367041832321;1312.46729520132
149;575;92;33;32;29.6666666666667;207.808802290399;178.142135623733;600.479108844043
150;807;44;40;39;32.2083333333333;166.355447378295;134.147114044962;416.498154861461
151;468;60;27;26;25.6666666666667;217.52128430809;191.854617641423;747.485523278271
152;499;44;49;48;44.4166666666667;110.741594454023;66.3249277873566;149.324415281103
153;465;28;44;43;38.9583333333333;153.993780711628;115.035447378295;295.278153698297
154;672;92;33;32;33.75;147.48676045808;113.73676045808;336.997808764682
155;669;28;42;41;33.5416666666667;121.581132689881;88.039466023214;262.47791112511
156;794;12;28;27;26.9583333333333;249.049336267184;222.091002933851;823.83061366498
157;390;60;46;45;36.2083333333333;270.183044766169;233.974711432836;646.190227202309
158;592;76;44;43;34.25;345.035822543948;310.785822543948;907.403861442183
159;674;12;43;42;38.2916666666667;202.359848381793;164.068181715126;428.469680213605
160;901;92;52;51;45.7867604580795;133.142301627787;87.3555411697077;190.78777422938
161;261;60;20;19;20.9950937914129;199.448073537865;178.452979746452;849.974672746832
162;589;28;29;28;29.125;177.697316013636;148.572316013636;510.119539960981
163;374;44;46;45;44.5367604580795;143.716378099502;99.1796176414225;222.69158470737
164;881;28;40;39;36.4583333333333;131.722777777779;95.264444444446;261.296761904766
165;776;92;24;23;21.5416666666667;154.851464697994;133.309798031327;618.846257785659
166;259;76;26;25;25;328.245728752536;303.245728752536;1212.98291501014
167;269;44;46;45;42.4166666666667;161.416002933851;118.999336267185;280.548533439335
168;833;92;54;53;45.7867604580795;127.279531042937;81.4927705848574;177.98326365428
169;259;12;46;45;39.6666666666667;241.953152943431;202.286486276764;509.965931790162
170;358;76;20;19;22.3333333333333;297.697597387876;275.364264054543;1232.97431666213
171;898;28;23;22;25.5833333333333;120.82248201769;95.2391486843566;372.270288017029
172;567;60;21;20;24.25;223.091002933852;198.841002933852;819.962898696299
173;624;60;47;46;42.4534271247462;171.070519590939;128.617092466193;302.96044672262
174;495;76;15;14;16.1666666666667;223.884408479828;207.717741813162;1284.85201121543
175;594;12;24;23;25.7916666666667;270.68551959094;244.893852924273;949.50766885017
176;935;92;49;48;42.2916666666667;171.661183323756;129.36951665709;305.898364509375
177;391;12;11;10;10.75;176.08414868436;165.33414868436;1537.99208078474
178;505;28;45;44;43.8700937914129;192.918946715685;149.048852924273;339.750477017324
179;870;92;25;24;31.1617604580795;143.407460438922;112.245699980842;360.20333360768
180;296;60;20;19;19.5;186.579978421232;167.079978421232;856.820402160165
181;589;44;31;30;34.5416666666667;259.985613382353;225.443946715686;652.672463350599
182;292;12;56;55;47.75;182.147554230335;134.397554230335;281.460846555676
183;267;44;50;49;42.3333333333333;255.630901949518;213.297568616185;503.852524290201
184;881;60;44;43;40.4534271247462;197.526370906582;157.072943781836;388.280931792182
185;321;76;51;50;43.625;214.929798031328;171.304798031328;392.675754799607
186;490;12;17;16;17.5;147.521464697994;130.021464697994;742.97979827425
187;373;60;29;28;24.25;122.407409805049;98.1574098050489;404.772823938346
188;499;28;47;46;39;213.675721559614;174.675721559614;447.886465537471
189;390;92;58;57;48.4583333333333;169.248593128806;120.790259795472;249.266228296761
190;525;12;23;22;24.4950937914129;107.147222222223;82.6521284308102;337.423196394476
191;358;44;62;61;55.2034271247462;228.538037573249;173.334610448502;313.992481040731
192;470;44;45;44;39.625;194.446854249494;154.821854249494;390.717613247935
193;731;60;55;54;46.2916666666667;143.146760458081;96.8550937914145;209.227925381994
194;465;12;42;41;32.9166666666667;113.942409805049;81.0257431383823;246.154156369769
195;376;92;44;43;38.5;221.650887563669;183.150887563669;475.716591074465
196;933;12;35;34;32.4950937914129;93.7332395419212;61.2381457505083;188.453512839809
197;423;92;60;59;50.4166666666667;164.195187582827;113.77852091616;225.676405122963
198;374;92;42;41;37.7916666666667;126.322777777778;88.5311111111115;234.260933480339
199;405;28;36;35;34.25;293.449148684362;259.199148684362;756.785835574779
200;811;76;42;41;41.875;303.011558489409;261.136558489409;623.609691915007
201;259;76;26;25;25;283.369033314177;258.369033314177;1033.47613325671
202;394;60;25;24;31.1617604580795;193.130461764144;161.968701306065;519.767493636804
203;380;12;36;35;37.875;139.504906208588;101.629906208588;268.329785369209
204;425;12;14;13;15.5;131.625000000001;116.125000000001;749.193548387101
205;563;28;55;54;47.0833333333333;322.606760458081;275.523427124747;585.182500087959
206;794;92;42;41;33.5416666666667;163.383333333333;129.841666666666;387.10559006211
207;689;60;48;47;44.3700937914129;199.883333333333;155.51323954192;350.4911219548
208;802;76;31;30;34.5367604580795;307.911760458082;273.375000000002;791.547893821203
209;371;44;43;42;41.0416666666667;256.050461764145;215.008795097478;523.879297699438
210;520;12;34;33;35.9117604580795;132.600555555557;96.6887950974773;269.239919915215
211;667;92;20;19;20.9950937914129;88.8576839863651;67.8625901949523;323.230707465134
212;830;28;23;22;23;310.344076471717;287.344076471717;1249.32207161616
213;466;44;49;48;41.6666666666667;238.477590194954;196.810923528287;472.34621646789
214;321;92;57;56;47.7916666666667;142.626204902524;94.8345382358578;198.43320990938
215;267;28;44;43;38.9583333333333;231.475555555555;192.517222222221;494.16185383244
216;812;12;47;46;40.9583333333333;181.78406927879;140.825735945457;343.826822247301
217;611;92;32;31;29;160.224256861617;131.224256861617;452.49743745385
218;316;28;30;29;34.4950937914129;183.60611111111;149.111017319697;432.267319582754
219;485;60;42;41;40.3700937914129;293.163152943426;252.793059152013;626.188931980596
220;514;76;34;33;28.8333333333333;306.229170263124;277.395836929791;962.066486461702
221;274;12;31;30;30.2916666666667;154.468982680295;124.177316013629;409.938869921195
222;802;92;25;24;30.5367604580795;118.86194084798;88.3251803899008;289.242143125013
223;322;44;38;37;39.2083333333333;302.439357845949;263.231024512615;671.36499344344
224;389;12;25;24;31.1617604580795;155.156760458078;123.994999999998;397.907557780002
225;358;44;62;61;55.2034271247462;292.373520916158;237.170093791412;429.62929322389
226;386;28;30;29;31.125;166.09250359646;134.96750359646;433.630533643244
227;818;76;37;36;35.7867604580795;251.051854249491;215.265093791411;601.521599149976
228;709;60;33;32;31.625;314.619170263126;282.994170263126;894.843226128463
229;524;44;28;27;30.4117604580795;168.828333333328;138.416572875249;455.141599139078
230;473;76;30;29;27.6617604580795;255.773434317668;228.111673859589;824.646262862713
231;767;44;55;54;46.4583333333333;155.67281585256;109.214482519226;235.080500489815
232;607;12;42;41;37.7916666666667;153.084646413117;115.292979746451;305.075139351137
233;689;60;48;47;44.3700937914129;260.690194775747;216.320100984334;487.535820864547
234;493;92;56;55;44.375;196.889170263125;152.514170263125;343.69390481831
235;394;28;47;46;40.9583333333333;172.832424190891;131.874090857558;321.971330679694
236;371;76;33;32;29.6666666666667;197.188059152012;167.521392485345;564.678851074197
237;417;44;30;29;30.25;52.0977777777739;21.8477777777739;72.2240587695005
238;794;92;42;41;33.5416666666667;202.678239541916;169.13657287525;504.258105466583
239;802;12;57;56;47.7916666666667;151.474819610093;103.683152943426;216.948184014143
240;403;92;40;39;36.4583333333333;167.163037573243;130.70470423991;358.504331629468
241;404;44;43;42;38.9166666666667;96.6071140449581;57.6904473782914;148.240978273982
242;768;28;54;53;45.7916666666667;192.725461764139;146.933795097472;320.874529785198
243;811;76;42;41;41.25;161.376926462132;120.126926462132;291.21679142335
244;316;60;40;39;32.2083333333333;282.213643479259;250.005310145926;776.21312335087
245;624;76;45;44;37.0367604580795;103.585281374237;66.5485209161572;179.682348275252
246;731;12;21;20;21.6666666666667;138.181760458075;116.515093791408;537.76197134496
247;497;28;47;46;39.625;191.043614707566;151.418614707566;382.128996107421
248;575;60;29;28;29.5833333333333;205.738059152011;176.154725818678;595.452594316657
249;564;92;22;21;23.6666666666667;191.448528109077;167.78186144241;708.93744271441
250;806;60;37;36;38.5416666666667;169.413470565687;130.87180389902;339.559274981241
251;374;76;36;35;33.625;150.306204902516;116.681204902516;347.007300825325
252;774;12;48;47;39.6666666666667;218.985505205085;179.318838538418;452.064298836348
253;419;44;28;27;28.9166666666667;153.645678402062;124.729011735395;431.33952185151
254;295;12;47;46;38.375;168.084531042931;129.709531042931;338.005292620016
255;670;60;31;30;35.1666666666667;188.074458830289;152.907792163622;434.808887669069
256;723;44;27;26;25.0416666666667;231.412691179284;206.371024512617;824.110580416443
257;465;92;26;25;25;192.409920594433;167.409920594433;669.639682377732
258;473;76;30;29;27.6617604580795;180.082792163622;152.421031705542;551.017105135197
259;621;12;28;27;27.6666666666667;151.996031705545;124.329365038879;449.383247128477
260;799;28;17;16;18.3700937914129;261.310108177256;242.940014385843;1322.47563428013
261;316;28;30;29;34.4950937914129;215.209357845953;180.71426405454;523.88396201296
262;627;60;58;57;52.5416666666667;141.623441510592;89.0817748439257;169.545011598273
263;487;44;28;27;28.2916666666667;220.315447378292;192.023780711625;678.729121808396
264;666;28;45;44;35.5416666666667;171.161774843923;135.620108177257;381.580609173993
265;582;44;40;39;37.7916666666667;201.642979746449;163.851313079782;433.564665260725
266;371;12;35;34;31.6200937914129;172.82075752423;141.200663732817;446.553589196383
267;363;60;19;18;17.5833333333333;166.622286958532;149.038953625198;847.61490213383
268;363;76;23;22;22.375;233.63742419089;211.26242419089;944.189605322412
269;524;60;46;45;40.2916666666667;144.942503596456;104.650836929789;259.733204375899
270;371;44;43;42;40.4166666666667;142.591392485345;102.174725818678;252.803445324564
271;771;92;19;18;18.2083333333333;283.016096725256;264.807763391923;1454.32181267875
272;520;44;30;29;33.8700937914129;131.274725818677;97.404632027264;287.58300058785
273;701;28;53;52;47.875;239.6529363055;191.7779363055;400.580545807833
274;811;12;48;47;41;211.814725818676;170.814725818676;416.621282484575
275;527;92;53;52;45.75;324.609696763581;278.859696763581;609.529391832964
276;687;44;26;25;26.3333333333333;104.286111111107;77.9527777777736;296.023206751039
277;798;12;30;29;29.7916666666667;222.123059152013;192.331392485347;645.587890859905
278;295;92;31;30;28.9583333333333;298.82196242675;269.863629093417;931.903179603165
279;792;60;48;47;42.25;210.995743138376;168.745743138376;399.398208611542
280;624;76;45;44;37.6617604580795;335.441962426748;297.780201968668;790.66989526451
281;698;44;52;51;45.7867604580795;144.515000000002;98.7282395419226;215.626173492475
282;799;60;55;54;46.2916666666667;183.870093791416;137.57842712475;297.19912250171
283;410;76;41;40;39.0784271247462;307.040836929791;267.962409805044;685.70418392136
284;425;28;16;15;17.5416666666667;211.854538235858;194.312871569191;1107.72183317354
285;370;76;32;31;30.9583333333333;255.570281374236;224.611948040903;725.529845623375
286;472;44;43;42;37.6666666666667;143.920555555555;106.253888888889;282.089970501475
287;676;60;41;40;41.8284271247462;216.456666666666;174.62823954192;417.486985635681
288;472;12;35;34;28.875;301.415743138379;272.540743138379;943.86404550088
289;516;92;42;41;37.7916666666667;334.523982680296;296.732316013629;785.179226496924
290;269;28;40;39;38.4166666666667;307.91361470757;269.496948040903;701.510493815799
291;719;12;39;38;35.1617604580795;258.552409805045;223.390649346965;635.322709775284
292;771;92;19;18;18.2083333333333;219.68129869393;201.472965360597;1106.48768161426
293;293;44;55;54;49.0416666666667;182.88555555555;133.843888888883;272.918719909362
294;776;76;26;25;26.3333333333333;246.722965360598;220.389632027265;836.922653268094
295;516;92;42;41;38.4166666666667;158.240649346966;119.823982680299;311.906245588631
296;771;44;45;44;37.0367604580795;160.003427124746;122.966666666666;332.012479346966
297;807;60;36;35;37.2450937914129;288.886854249487;251.641760458075;675.637338617986
298;460;28;49;48;42.9166666666667;338.981298693929;296.064632027262;689.859336762553
299;472;12;35;34;28.25;232.404725818673;204.154725818673;722.671595818313
300;485;28;24;23;25;278.564076471705;253.564076471705;1014.25630588682
301;363;44;53;52;46.4583333333333;169.622409805037;123.164076471703;265.106532315774
302;295;76;25;24;24.3333333333333;179.144632027262;154.811298693928;636.21081655039
303;589;92;47;46;40.3333333333333;214.98139248534;174.648059152006;433.011716905801
304;609;60;40;39;37.7916666666667;232.873059152007;195.08139248534;516.202141085796
305;277;92;52;51;44.4534271247462;172.627965360594;128.174538235848;288.334435669407
306;520;44;30;29;34.4950937914129;177.510836929787;143.015743138374;414.597345359229
307;417;76;42;41;35.6666666666667;228.58204183231;192.915375165643;540.884229436382
308;603;44;42;41;37;197.021854249486;160.021854249486;432.491497971583
309;259;12;46;45;40.2916666666667;274.867691179275;234.576024512608;582.194890207094
310;789;28;31;30;31.7867604580795;248.614170263118;216.827409805038;682.13119764435
311;675;92;34;33;33.0833333333333;195.774913401498;162.691580068165;491.762962422664
312;509;76;29;28;24.25;242.686118304022;218.436118304022;900.767498160917
313;414;28;27;26;28.25;236.773708498973;208.523708498973;738.137021235301
314;875;60;36;35;37.8700937914129;280.938708498973;243.06861470756;641.848462394557
315;371;76;33;32;29.6666666666667;263.985375165641;234.318708498975;789.838343254971
316;907;92;21;20;23.625;202.770836929787;179.145836929787;758.289256845661
317;797;60;53;52;44.9583333333333;236.591673859576;191.633340526243;426.246540558835
318;701;44;47;46;39.625;241.530562748468;201.905562748468;509.540852362064
319;602;92;35;34;37.2083333333333;221.369639220183;184.161305886849;494.946398800043
320;670;12;47;46;41.5833333333333;275.073528109067;233.490194775733;561.499466394549
321;420;28;21;20;23.625;262.10862190048;238.48362190048;1009.45448423483
322;697;60;56;55;51.2034271247462;259.466493469674;208.263066344928;406.736576123195
323;812;76;41;40;40.5784271247462;268.199365038861;227.620937914115;560.940760996878
324;510;76;30;29;26.1666666666667;249.854639220182;223.687972553515;854.858493835089
325;363;44;53;52;46.4583333333333;301.378715691892;254.920382358559;548.707549471337
326;483;12;24;23;20.9166666666667;308.661305886847;287.74463922018;1375.67158192915
327;491;28;18;17;21.625;300.387416997954;278.762416997954;1289.07476068418
328;527;60;49;48;41.6666666666667;296.632510789372;254.965844122706;611.918025894493
329;262;44;55;54;45.6666666666667;252.78963922018;207.122972553513;453.553954496745
330;719;60;43;42;38.2916666666667;232.200750331292;193.909083664625;506.400218493036
331;723;76;41;40;36.9583333333333;326.345750331287;289.387416997954;783.00992197868
332;691;92;54;53;50.4950937914129;331.989177456035;281.494083664622;557.468186567647
333;934;28;30;29;29.1666666666667;265.81241699796;236.645750331293;811.356858278719
334;322;12;26;25;31.2083333333333;344.486955233813;313.278621900479;1003.8300301217
335;273;44;44;43;38.3333333333333;292.052416997958;253.719083664625;661.875870429456
336;290;92;26;25;26.9583333333333;306.935750331288;279.977416997955;1038.55610632935
337;423;60;56;55;47.125;218.180468957054;171.055468957054;362.982427495074
338;472;76;33;32;31.7867604580795;264.290750331291;232.503989873212;731.449152170882
339;365;28;51;50;47.875;259.21575033129;211.34075033129;441.442820535331
340;515;12;33;32;32.4117604580795;378.333621900477;345.921861442397;1067.27267064004
341;424;12;15;14;14.9166666666667;343.697770584872;328.781103918205;2204.11913241255
342;801;60;38;37;39.2083333333333;202.923131364686;163.714798031353;417.551025797288
343;794;76;44;43;38.9583333333333;272.611010126794;233.652676793461;599.750186421717
344;376;76;38;37;34.9583333333333;203.645353586909;168.687020253575;482.537364253374
345;904;92;18;17;21.625;306.989343460128;285.364343460128;1319.60390039365
346;287;44;30;29;29.625;332.11878790457;302.49378790457;1021.076077315
347;806;60;37;36;37.9166666666667;204.946486276754;167.029819610087;440.518205565064
348;378;28;40;39;38.4166666666667;233.407597387863;194.990930721196;507.568583222203
349;623;92;54;53;49.8700937914129;344.781010126792;294.910916335379;591.358254846835
350;519;44;29;28;30.4583333333333;329.08435784594;298.626024512607;980.44112015083
351;789;76;39;38;36.25;181.11342712474;144.86342712474;399.623247240661
352;811;12;48;47;41.625;300.402121237903;258.777121237903;621.686777748717
353;771;60;27;26;28.25;208.888780711659;180.638780711659;639.42931225366
354;390;76;52;51;44.2916666666667;190.362020253578;146.070353586911;329.791955417297
355;460;28;49;48;42.2916666666667;312.622864376284;270.331197709618;639.206772909441
356;417;92;48;47;40.2916666666667;279.456746072255;239.165079405588;593.584478359267
357;389;28;31;30;33.9117604580795;264.72564934696;230.81388888888;680.630807044665
358;766;60;22;21;21.5416666666667;233.155108177223;211.613441510556;982.344796180531
359;797;76;47;46;41.5833333333333;238.105079405594;196.521746072261;472.597385344114
360;517;12;33;32;33.125;300.797763391955;267.672763391955;808.068719673825
361;405;44;42;41;37.625;430.77851372325;393.15351372325;1044.92628232093
362;724;12;40;39;40.0784271247462;269.546284308114;229.467857183368;572.547062461152
