#TimeStamp;DistanceTraveled
59.92;1758.29
119.96;806.21
179.95;740.56
239.97;602.15
299.91;701.76
359.69;608.85
419.81;671.33
479.94;750.23
539.76;792.02
599.88;540.58
659.86;624.5
719.89;617.21
779.76;546.95
839.98;455.28
899.93;546
959.99;729.75
1019.91;787.75
1079.82;762.24
1139.95;644.26
1199.61;723.48
1259.95;648.7
1319.82;462.69
1379.73;700.18
1439.88;669.3
1499.91;660.67
1559.94;707.93
1619.93;646.97
1679.97;776.12
1739.97;777.36
1799.96;708.27
1859.95;750.59
1919.75;731.43
1979.96;719.81
2039.87;593.45
2100;777.34
2159.97;693.82
2219.99;793.83
2279.95;813.48
2339.93;692.41
2399.58;718.89
2459.85;750.92
2519.92;697.06
2580;700.53
2639.99;643.26
2699.93;468.38
2759.99;589.13
2819.99;641.92
2879.99;872.83
2939.87;765.5
2999.88;527.23
3059.96;567.63
3119.97;539.68
3179.89;622.49
3239.96;754.64
3299.99;695.99
3359.86;634.32
3419.76;651.66
3479.85;459.46
3539.85;603.54
3599.82;575.01
3659.95;598.62
3719.97;583.94
3779.99;466.37
3839.98;564.46
3899.93;576.18
3959.99;459.65
4019.96;455.77
4079.94;644.4
4139.9;501.06
4199.79;619.32
4259.92;492.87
4319.9;529.55
4379.92;543.56
4439.89;602.63
4499.89;359.5
4559.78;415.89
4619.92;467.59
4679.88;627.98
4739.97;622.99
4799.96;553.9
4860;445.47
4919.82;491.13
4979.98;369.65
5039.92;540.4
5099.97;676.64
5159.76;430.09
5219.9;460.59
5279.63;582.16
5339.72;463.52
5399.89;613.23
5459.89;498.63
5519.69;557.48
5579.96;579.84
5639.64;670.83
5699.67;746.72
5759.84;796
5819.94;729
5879.97;765.46
5939.88;793.28
5999.96;697.91
6059.99;485.42
6119.76;518.06
6179.96;532.06
6239.98;694.21
6299.97;674.01
6359.64;598.61
6419.83;623.07
6479.99;631.13
6539.93;706.64
6599.83;306.88
6659.75;430.25
6719.78;722.31
6779.71;649.95
6839.78;607.33
6899.91;790.02
6959.98;617.4
7019.84;571.35
7079.91;568.76
7139.92;718.54
7199.83;670.22
