#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
5819.96;157;258;2;2;0/5039.47,1/4663.24;0/48.98,1/54.53;0/5819.96,1/5819.96;0/5819.96,1/5819.96;0/0,1/0;0/0,1/0;0/0,1/1;0/16,1/10;0/3,1/2;0/5,1/5;0/66,1/91;0/130,1/128;0/79,1/116;0/578,1/577
5879.96;158;261;2;2;0/5091.6,1/4713.29;0/49.02,1/54.76;0/5879.96,1/5879.96;0/5879.96,1/5879.96;0/0,1/0;0/0,1/0;0/1,1/1;0/12,1/11;0/3,1/2;0/5,1/5;0/66,1/92;0/131,1/130;0/79,1/117;0/584,1/583
5939.96;160;265;2;2;0/5141.64,1/4763.33;0/49.11,1/54.89;0/5939.96,1/5939.96;0/5939.96,1/5939.96;0/0,1/0;0/0,1/0;0/0,1/2;0/11,1/10;0/3,1/2;0/5,1/5;0/67,1/93;0/133,1/132;0/80,1/118;0/590,1/589
5999.96;161;267;2;2;0/5201.64,1/4803.42;0/49.24,1/55.02;0/5999.96,1/5999.96;0/5999.96,1/5999.96;0/0,1/1;0/0,1/0;0/0,1/3;0/12,1/10;0/3,1/2;0/5,1/5;0/67,1/94;0/135,1/132;0/80,1/120;0/596,1/595
6059.96;163;270;2;2;0/5261.64,1/4843.51;0/49.38,1/55.16;0/6059.96,1/6059.96;0/6059.96,1/6059.96;0/2,1/0;0/0,1/0;0/2,1/1;0/16,1/15;0/3,1/2;0/5,1/5;0/67,1/96;0/136,1/134;0/80,1/122;0/602,1/601
6119.96;166;274;2;2;0/5301.73,1/4893.56;0/49.47,1/55.33;0/6119.96,1/6119.96;0/6119.96,1/6119.96;0/0,1/0;0/0,1/0;0/2,1/1;0/12,1/20;0/3,1/2;0/5,1/5;0/69,1/97;0/138,1/136;0/82,1/123;0/608,1/607
6179.96;168;276;2;2;0/5341.82,1/4943.6;0/49.64,1/55.33;0/6179.96,1/6179.96;0/6179.96,1/6179.96;0/0,1/0;0/0,1/0;0/0,1/2;0/16,1/14;0/3,1/2;0/5,1/5;0/70,1/98;0/140,1/136;0/84,1/124;0/614,1/613
6239.96;170;277;2;2;0/5401.82,1/4975.64;0/49.69,1/55.42;0/6239.96,1/6239.96;0/6239.96,1/6239.96;0/1,1/0;0/0,1/0;0/2,1/1;0/11,1/14;0/3,1/2;0/5,1/5;0/70,1/100;0/140,1/137;0/84,1/127;0/620,1/619
6299.96;172;280;2;2;0/5451.87,1/5023.78;0/49.87,1/55.51;0/6299.96,1/6299.96;0/6299.96,1/6299.96;0/0,1/0;0/0,1/0;0/1,1/0;0/13,1/15;0/3,1/2;0/5,1/5;0/71,1/101;0/142,1/138;0/85,1/128;0/626,1/625
6359.96;174;283;2;2;0/5501.91,1/5083.24;0/49.91,1/55.6;0/6359.96,1/6359.96;0/6359.96,1/6359.96;0/0,1/0;0/0,1/0;0/0,1/0;0/15,1/15;0/3,1/2;0/5,1/5;0/72,1/102;0/142,1/141;0/86,1/129;0/632,1/631
6419.96;174;285;2;2;0/5561.91,1/5133.82;0/50.04,1/55.73;0/6419.96,1/6419.96;0/6419.96,1/6419.96;0/0,1/0;0/0,1/0;0/1,1/0;0/20,1/19;0/3,1/2;0/5,1/5;0/72,1/102;0/143,1/142;0/86,1/129;0/637,1/637
6479.96;175;286;2;2;0/5611.96,1/5193.82;0/50.13,1/55.78;0/6479.96,1/6479.96;0/6479.96,1/6479.96;0/0,1/1;0/0,1/0;0/0,1/1;0/17,1/16;0/3,1/2;0/5,1/5;0/73,1/102;0/144,1/142;0/87,1/129;0/643,1/643
6539.96;176;289;2;2;0/5671.96,1/5243.87;0/50.18,1/55.87;0/6539.96,1/6539.96;0/6539.96,1/6539.96;0/0,1/1;0/0,1/0;0/0,1/1;0/13,1/14;0/3,1/2;0/5,1/5;0/73,1/103;0/146,1/143;0/87,1/130;0/649,1/649
6599.96;177;290;2;2;0/5731.96,1/5293.6;0/50.22,1/55.96;0/6599.96,1/6599.96;0/6599.96,1/6599.96;0/1,1/0;0/0,1/0;0/1,1/2;0/9,1/13;0/3,1/2;0/5,1/5;0/73,1/104;0/146,1/144;0/87,1/132;0/655,1/655
6659.96;179;294;2;2;0/5783.07,1/5324.04;0/50.4,1/56;0/6659.96,1/6659.96;0/6659.96,1/6659.96;0/0,1/2;0/0,1/0;0/2,1/3;0/14,1/9;0/3,1/2;0/5,1/5;0/74,1/105;0/148,1/146;0/88,1/134;0/661,1/661
6719.96;182;298;2;2;0/5822.09,1/5357.47;0/50.49,1/56.18;0/6719.96,1/6719.96;0/6719.96,1/6719.96;0/0,1/0;0/0,1/0;0/0,1/1;0/13,1/10;0/3,1/2;0/5,1/5;0/75,1/107;0/149,1/149;0/90,1/137;0/667,1/667
6779.96;183;300;2;2;0/5882.09,1/5404.22;0/52.67,1/56.31;0/6779.96,1/6779.96;0/6779.96,1/6779.96;0/0,1/1;0/0,1/0;0/0,1/1;0/10,1/7;0/3,1/2;0/5,1/5;0/75,1/108;0/151,1/149;0/90,1/138;0/673,1/673
6839.96;184;303;2;2;0/5942.09,1/5454.27;0/52.76,1/56.49;0/6839.96,1/6839.96;0/6839.96,1/6839.96;0/0,1/0;0/0,1/0;0/1,1/0;0/8,1/12;0/3,1/2;0/5,1/5;0/75,1/109;0/152,1/151;0/90,1/139;0/679,1/679
6899.96;185;307;2;2;0/5992.13,1/5514.27;0/53.16,1/56.67;0/6899.96,1/6899.96;0/6899.96,1/6899.96;0/0,1/2;0/0,1/2;0/1,1/2;0/8,1/17;0/3,1/2;0/5,1/5;0/76,1/109;0/154,1/153;0/91,1/139;0/685,1/685
6959.96;188;310;2;2;0/6039.69,1/5560.09;0/53.33,1/56.71;0/6959.96,1/6959.96;0/6959.96,1/6959.96;0/1,1/0;0/0,1/0;0/1,1/0;0/6,1/17;0/3,1/2;0/5,1/5;0/78,1/110;0/155,1/155;0/93,1/141;0/691,1/691
7019.96;189;314;2;2;0/6092.22,1/5607.07;0/53.56,1/56.76;0/7019.96,1/7019.96;0/7019.96,1/7019.96;0/0,1/1;0/0,1/0;0/1,1/1;0/7,1/15;0/3,1/2;0/5,1/5;0/78,1/111;0/157,1/157;0/93,1/142;0/697,1/697
7079.96;191;316;2;2;0/6142.27,1/5654.44;0/53.73,1/56.89;0/7079.96,1/7079.96;0/7079.96,1/7079.96;0/0,1/0;0/0,1/1;0/0,1/0;0/6,1/16;0/3,1/2;0/5,1/5;0/79,1/112;0/158,1/158;0/94,1/143;0/703,1/703
7139.96;193;318;2;2;0/6197.91,1/5704.49;0/53.96,1/56.98;0/7139.96,1/7139.96;0/7139.96,1/7139.96;0/0,1/1;0/0,1/0;0/0,1/1;0/10,1/15;0/3,1/2;0/5,1/5;0/80,1/113;0/159,1/159;0/95,1/144;0/709,1/709
7199.96;193;322;2;2;0/6252.31,1/5764.49;0/54.18,1/57.02;0/7199.96,1/7199.96;0/7199.96,1/7199.96;0/0,1/0;0/0,1/0;0/0,1/1;0/14,1/12;0/3,1/2;0/5,1/5;0/80,1/113;0/160,1/162;0/95,1/144;0/715,1/715
7259.96;195;323;2;2;0/6312.31,1/5805.16;0/54.22,1/57.16;0/7259.96,1/7259.96;0/7259.96,1/7259.96;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/18;0/3,1/2;0/5,1/5;0/80,1/115;0/160,1/163;0/95,1/146;0/721,1/721
7319.96;196;326;2;2;0/6372.31,1/5854.62;0/54.36,1/57.16;0/7319.96,1/7319.96;0/7319.96,1/7319.96;0/0,1/1;0/0,1/0;0/0,1/5;0/13,1/12;0/3,1/2;0/5,1/5;0/80,1/116;0/162,1/164;0/95,1/147;0/727,1/727
7379.96;198;328;2;2;0/6432.31,1/5868.67;0/54.44,1/57.2;0/7379.96,1/7379.96;0/7379.96,1/7379.96;0/0,1/0;0/0,1/0;0/1,1/0;0/12,1/9;0/3,1/2;0/5,1/5;0/80,1/118;0/163,1/165;0/95,1/152;0/733,1/733
7439.96;199;331;2;2;0/6482.36,1/5924.84;0/54.58,1/57.33;0/7439.96,1/7439.96;0/7439.96,1/7439.96;0/0,1/0;0/0,1/0;0/0,1/1;0/17,1/16;0/3,1/2;0/5,1/5;0/81,1/118;0/165,1/166;0/96,1/152;0/739,1/739
7499.96;200;333;2;2;0/6542.36,1/5974.89;0/54.67,1/57.42;0/7499.96,1/7499.96;0/7499.96,1/7499.96;0/0,1/0;0/0,1/0;0/1,1/1;0/14,1/15;0/3,1/2;0/5,1/5;0/81,1/119;0/165,1/168;0/96,1/153;0/745,1/745
7559.96;203;334;2;2;0/6588,1/6024.93;0/54.71,1/57.51;0/7559.96,1/7559.96;0/7559.96,1/7559.96;0/1,1/0;0/0,1/0;0/1,1/2;0/9,1/15;0/3,1/2;0/5,1/5;0/83,1/120;0/165,1/169;0/98,1/154;0/751,1/751
7619.96;204;337;2;2;0/6642.44,1/6065.02;0/54.89,1/57.56;0/7619.96,1/7619.96;0/7619.96,1/7619.96;0/0,1/0;0/0,1/0;0/1,1/1;0/8,1/12;0/3,1/2;0/5,1/5;0/83,1/121;0/167,1/170;0/98,1/156;0/757,1/757
7679.96;206;339;2;2;0/6692.49,1/6115.07;0/55.02,1/57.64;0/7679.96,1/7679.96;0/7679.96,1/7679.96;0/0,1/1;0/0,1/2;0/0,1/2;0/7,1/13;0/3,1/2;0/5,1/5;0/84,1/122;0/168,1/171;0/99,1/157;0/763,1/763
7739.96;208;343;2;2;0/6742.53,1/6165.11;0/55.29,1/57.78;0/7739.96,1/7739.96;0/7739.96,1/7739.96;0/0,1/0;0/0,1/0;0/0,1/2;0/9,1/12;0/3,1/2;0/5,1/5;0/85,1/123;0/170,1/173;0/100,1/158;0/769,1/769
7799.96;210;346;2;2;0/6802.53,1/6205.2;0/55.42,1/57.91;0/7799.96,1/7799.96;0/7799.96,1/7799.96;0/0,1/0;0/0,1/0;0/0,1/2;0/8,1/10;0/3,1/2;0/5,1/5;0/85,1/125;0/171,1/175;0/100,1/160;0/775,1/775
7859.96;211;350;2;2;0/6862.53,1/6245.29;0/55.6,1/58;0/7859.96,1/7859.96;0/7859.96,1/7859.96;0/0,1/0;0/0,1/1;0/1,1/0;0/13,1/6;0/3,1/2;0/5,1/5;0/85,1/126;0/174,1/176;0/100,1/162;0/781,1/781
7919.96;212;355;2;2;0/6912.58,1/6305.29;0/55.78,1/58.22;0/7919.96,1/7919.96;0/7919.96,1/7919.96;0/3,1/0;0/0,1/0;0/4,1/0;0/20,1/8;0/3,1/2;0/5,1/5;0/86,1/126;0/177,1/178;0/101,1/162;0/787,1/787
7979.96;214;358;2;2;0/6942.09,1/6365.29;0/55.82,1/58.4;0/7979.96,1/7979.96;0/7979.96,1/7979.96;0/1,1/2;0/0,1/0;0/1,1/2;0/16,1/13;0/3,1/2;0/5,1/5;0/88,1/126;0/178,1/180;0/105,1/162;0/793,1/793
8039.96;216;360;2;2;0/6982.8,1/6405.38;0/55.96,1/58.58;0/8039.96,1/8039.96;0/8039.96,1/8039.96;0/0,1/0;0/0,1/2;0/0,1/0;0/20,1/12;0/3,1/2;0/5,1/5;0/89,1/127;0/179,1/181;0/106,1/164;0/799,1/799
8099.96;216;363;2;2;0/7042.8,1/6465.38;0/56,1/58.62;0/8099.96,1/8099.96;0/8099.96,1/8099.96;0/0,1/0;0/0,1/0;0/0,1/1;0/17,1/7;0/3,1/2;0/5,1/5;0/89,1/127;0/180,1/183;0/106,1/164;0/805,1/805
8159.96;218;366;2;2;0/7098.09,1/6515.42;0/56.13,1/58.8;0/8159.96,1/8159.96;0/8159.96,1/8159.96;0/0,1/0;0/0,1/0;0/0,1/0;0/16,1/10;0/3,1/2;0/5,1/5;0/90,1/128;0/182,1/184;0/107,1/165;0/811,1/811
8219.96;218;367;2;2;0/7152.84,1/6575.42;0/56.36,1/58.98;0/8219.96,1/8219.96;0/8219.96,1/8219.96;0/0,1/0;0/0,1/0;0/1,1/0;0/17,1/11;0/3,1/2;0/5,1/5;0/90,1/128;0/183,1/184;0/107,1/165;0/817,1/817
8279.96;219;370;2;2;0/7202.84,1/6635.42;0/56.71,1/59.38;0/8279.96,1/8279.96;0/8279.96,1/8279.96;0/2,1/0;0/0,1/1;0/3,1/0;0/13,1/15;0/3,1/2;0/5,1/5;0/91,1/128;0/184,1/186;0/108,1/165;0/823,1/823
8339.96;221;372;2;2;0/7252.84,1/6686.89;0/57.07,1/59.73;0/8339.96,1/8339.96;0/8339.96,1/8339.96;0/2,1/0;0/0,1/0;0/3,1/0;0/11,1/13;0/3,1/2;0/5,1/5;0/92,1/129;0/185,1/187;0/109,1/166;0/829,1/829
8399.96;223;374;2;2;0/7302.84,1/6735.42;0/57.42,1/60.04;0/8399.96,1/8399.96;0/8399.96,1/8399.96;0/0,1/0;0/0,1/0;0/2,1/2;0/12,1/16;0/3,1/2;0/5,1/5;0/93,1/130;0/186,1/188;0/110,1/167;0/835,1/834
8459.96;225;376;2;2;0/7342.84,1/6775.42;0/57.82,1/60.31;0/8459.96,1/8459.96;0/8459.96,1/8459.96;0/0,1/0;0/3,1/0;0/1,1/0;0/12,1/10;0/3,1/2;0/5,1/5;0/94,1/131;0/187,1/189;0/112,1/169;0/841,1/840
8519.96;226;379;2;2;0/7392.84,1/6835.42;0/58.22,1/60.71;0/8519.96,1/8519.96;0/8519.96,1/8519.96;0/0,1/0;0/0,1/0;0/2,1/0;0/14,1/13;0/3,1/2;0/5,1/5;0/95,1/131;0/188,1/191;0/113,1/169;0/847,1/846
8579.96;228;382;2;2;0/7432.84,1/6888.4;0/58.58,1/61.07;0/8579.96,1/8579.96;0/8579.96,1/8579.96;0/0,1/0;0/3,1/0;0/0,1/2;0/12,1/12;0/3,1/2;0/5,1/5;0/96,1/132;0/189,1/193;0/115,1/170;0/853,1/852
8639.96;229;384;2;2;0/7492.84,1/6925.42;0/58.98,1/61.47;0/8639.96,1/8639.96;0/8639.96,1/8639.96;0/0,1/1;0/0,1/0;0/0,1/3;0/12,1/12;0/3,1/2;0/5,1/5;0/96,1/133;0/191,1/193;0/115,1/172;0/859,1/858
8699.96;231;387;2;2;0/7552.84,1/6965.42;0/59.33,1/61.82;0/8699.96,1/8699.96;0/8699.96,1/8699.96;0/0,1/1;0/0,1/0;0/3,1/2;0/8,1/11;0/3,1/2;0/5,1/5;0/96,1/135;0/192,1/195;0/115,1/174;0/865,1/864
8759.96;234;390;2;2;0/7582.84,1/7005.42;0/59.78,1/62.18;0/8759.96,1/8759.96;0/8759.96,1/8759.96;0/1,1/0;0/3,1/0;0/1,1/0;0/13,1/9;0/3,1/2;0/5,1/5;0/97,1/137;0/192,1/198;0/118,1/176;0/871,1/870
8819.96;234;393;2;2;0/7642.84,1/7065.42;0/60.09,1/62.53;0/8819.96,1/8819.96;0/8819.96,1/8819.96;0/0,1/0;0/1,1/0;0/1,1/1;0/14,1/5;0/3,1/2;0/5,1/5;0/97,1/137;0/193,1/200;0/118,1/176;0/876,1/876
8879.96;236;396;2;2;0/7692.84,1/7115.42;0/60.4,1/63.07;0/8879.96,1/8879.96;0/8879.96,1/8879.96;0/0,1/0;0/0,1/0;0/0,1/0;0/14,1/14;0/3,1/2;0/5,1/5;0/98,1/138;0/194,1/202;0/119,1/177;0/882,1/882
8939.96;236;398;2;2;0/7752.84,1/7175.42;0/60.76,1/63.42;0/8939.96,1/8939.96;0/8939.96,1/8939.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/11;0/3,1/2;0/5,1/5;0/98,1/138;0/195,1/203;0/119,1/177;0/888,1/888
8999.96;237;401;2;2;0/7812.84,1/7225.42;0/61.11,1/63.82;0/8999.96,1/8999.96;0/8999.96,1/8999.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/9;0/3,1/2;0/5,1/5;0/98,1/139;0/197,1/204;0/119,1/178;0/894,1/894
9059.96;237;404;2;2;0/7872.84,1/7285.42;0/61.47,1/64.22;0/9059.96,1/9059.96;0/9059.96,1/9059.96;0/0,1/0;0/0,1/0;0/0,1/1;0/9,1/13;0/3,1/2;0/5,1/5;0/98,1/139;0/199,1/205;0/119,1/178;0/900,1/900
9119.96;238;407;2;2;0/7932.84,1/7335.42;0/61.91,1/64.58;0/9119.96,1/9119.96;0/9119.96,1/9119.96;0/0,1/2;0/0,1/0;0/0,1/3;0/12,1/11;0/3,1/2;0/5,1/5;0/98,1/140;0/200,1/207;0/119,1/179;0/906,1/906
9179.96;240;409;2;2;0/7992.84,1/7375.42;0/62.27,1/64.93;0/9179.96,1/9179.96;0/9179.96,1/9179.96;0/0,1/1;0/0,1/0;0/0,1/2;0/12,1/8;0/3,1/2;0/5,1/5;0/98,1/142;0/201,1/208;0/119,1/181;0/912,1/912
9239.96;242;411;2;2;0/8052.84,1/7415.42;0/62.67,1/65.38;0/9239.96,1/9239.96;0/9239.96,1/9239.96;0/0,1/1;0/0,1/1;0/1,1/1;0/12,1/10;0/3,1/2;0/5,1/5;0/98,1/144;0/202,1/209;0/119,1/183;0/918,1/918
9299.96;245;413;2;2;0/8102.84,1/7464;0/63.02,1/65.78;0/9299.96,1/9299.96;0/9299.96,1/9299.96;0/1,1/0;0/0,1/0;0/1,1/0;0/11,1/8;0/3,1/2;0/5,1/5;0/99,1/146;0/203,1/210;0/120,1/185;0/924,1/924
9360;245;415;2;2;0/8162.89,1/7515.47;0/63.42,1/66.22;0/9360,1/9360;0/9360,1/9360;0/0,1/1;0/0,1/0;0/2,1/1;0/8,1/6;0/3,1/2;0/5,1/5;0/99,1/146;0/204,1/211;0/120,1/185;0/930,1/930
9420;249;421;2;2;0/8202,1/7565.47;0/63.96,1/66.67;0/9420,1/9420;0/9420,1/9420;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/8;0/3,1/2;0/5,1/5;0/102,1/147;0/206,1/215;0/123,1/186;0/936,1/936
9480;250;424;2;2;0/8252.89,1/7605.47;0/64.31,1/67.11;0/9480,1/9480;0/9480,1/9480;0/1,1/1;0/0,1/0;0/2,1/2;0/11,1/11;0/3,1/2;0/5,1/5;0/102,1/148;0/207,1/217;0/123,1/188;0/942,1/942
9540;253;426;2;2;0/8302.89,1/7645.47;0/64.76,1/67.51;0/9540,1/9540;0/9540,1/9540;0/0,1/0;0/0,1/0;0/1,1/1;0/16,1/8;0/3,1/2;0/5,1/5;0/103,1/150;0/208,1/218;0/124,1/190;0/948,1/948
9600;255;428;2;2;0/8352.89,1/7695.47;0/65.11,1/67.91;0/9600,1/9600;0/9600,1/9600;0/0,1/1;0/0,1/0;0/0,1/3;0/17,1/7;0/3,1/2;0/5,1/5;0/104,1/151;0/209,1/219;0/125,1/191;0/954,1/954
9660;256;430;2;2;0/8412.89,1/7735.47;0/65.51,1/68.36;0/9660,1/9660;0/9660,1/9660;0/0,1/3;0/0,1/0;0/0,1/4;0/16,1/10;0/3,1/2;0/5,1/5;0/104,1/152;0/210,1/220;0/125,1/193;0/960,1/960
9720;258;433;2;2;0/8472.89,1/7782.93;0/65.82,1/68.71;0/9720,1/9720;0/9720,1/9720;0/0,1/1;0/0,1/0;0/0,1/2;0/11,1/8;0/3,1/2;0/5,1/5;0/104,1/154;0/211,1/222;0/125,1/195;0/966,1/966
9780;259;437;2;2;0/8532.89,1/7825.47;0/66.22,1/69.16;0/9780,1/9780;0/9780,1/9780;0/0,1/2;0/0,1/0;0/0,1/4;0/9,1/8;0/3,1/2;0/5,1/5;0/104,1/155;0/213,1/224;0/125,1/196;0/972,1/972
9840;261;439;2;2;0/8592.89,1/7865.47;0/66.62,1/69.56;0/9840,1/9840;0/9840,1/9840;0/0,1/1;0/0,1/0;0/0,1/3;0/9,1/11;0/3,1/2;0/5,1/5;0/104,1/157;0/214,1/225;0/125,1/198;0/978,1/978
9900;263;442;2;2;0/8652.89,1/7905.47;0/67.02,1/70;0/9900,1/9900;0/9900,1/9900;0/1,1/0;0/0,1/0;0/1,1/1;0/8,1/12;0/3,1/2;0/5,1/5;0/104,1/159;0/215,1/227;0/125,1/200;0/984,1/984
9960;265;444;2;2;0/8712.89,1/7946.4;0/67.47,1/70.22;0/9960,1/9960;0/9960,1/9960;0/0,1/0;0/3,1/0;0/1,1/0;0/14,1/7;0/3,1/2;0/5,1/5;0/104,1/161;0/217,1/227;0/125,1/202;0/990,1/989
10020;266;446;2;2;0/8762.89,1/8005.47;0/67.91,1/70.67;0/10020,1/10020;0/10020,1/10020;0/0,1/0;0/1,1/0;0/2,1/2;0/16,1/8;0/3,1/2;0/5,1/5;0/105,1/161;0/218,1/228;0/126,1/202;0/996,1/995
10080;270;448;2;2;0/8802.89,1/8045.47;0/68.22,1/71.11;0/10080,1/10080;0/10080,1/10080;0/0,1/0;0/0,1/0;0/0,1/1;0/13,1/6;0/3,1/2;0/5,1/5;0/107,1/163;0/219,1/229;0/128,1/204;0/1002,1/1001
10140;271;452;2;2;0/8862.89,1/8095.47;0/68.58,1/71.6;0/10140,1/10140;0/10140,1/10140;0/0,1/0;0/0,1/0;0/1,1/0;0/12,1/11;0/3,1/2;0/5,1/5;0/107,1/164;0/221,1/231;0/128,1/205;0/1008,1/1007
10200;272;455;2;2;0/8912.89,1/8155.47;0/68.93,1/71.91;0/10200,1/10200;0/10200,1/10200;0/0,1/0;0/0,1/0;0/1,1/3;0/14,1/8;0/3,1/2;0/5,1/5;0/108,1/164;0/223,1/232;0/129,1/205;0/1014,1/1013
10260;274;457;2;2;0/8962.89,1/8193.11;0/69.38,1/72.27;0/10260,1/10260;0/10260,1/10260;0/0,1/1;0/0,1/0;0/0,1/2;0/12,1/9;0/3,1/2;0/5,1/5;0/109,1/165;0/224,1/233;0/130,1/208;0/1020,1/1019
10320;276;459;2;2;0/9022.89,1/8231.6;0/69.69,1/72.67;0/10320,1/10320;0/10320,1/10320;0/1,1/0;0/0,1/0;0/1,1/0;0/9,1/11;0/3,1/2;0/5,1/5;0/109,1/167;0/224,1/235;0/130,1/210;0/1026,1/1025
10380;276;462;2;2;0/9082.89,1/8285.47;0/70.04,1/73.02;0/10380,1/10380;0/10380,1/10380;0/0,1/0;0/0,1/0;0/3,1/3;0/11,1/9;0/3,1/2;0/5,1/5;0/109,1/167;0/226,1/236;0/130,1/210;0/1031,1/1031
10440;281;464;2;2;0/9112.89,1/8322.58;0/70.49,1/73.42;0/10440,1/10440;0/10440,1/10440;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/11;0/3,1/2;0/5,1/5;0/112,1/169;0/227,1/237;0/133,1/213;0/1037,1/1037
10500;282;467;2;2;0/9172.89,1/8365.47;0/70.84,1/73.87;0/10500,1/10500;0/10500,1/10500;0/0,1/1;0/0,1/0;0/0,1/2;0/7,1/11;0/3,1/2;0/5,1/5;0/112,1/170;0/228,1/239;0/133,1/214;0/1043,1/1043
10560;284;470;2;2;0/9232.89,1/8405.73;0/71.33,1/74.27;0/10560,1/10560;0/10560,1/10560;0/0,1/0;0/0,1/0;0/0,1/1;0/8,1/10;0/3,1/2;0/5,1/5;0/112,1/172;0/230,1/240;0/133,1/216;0/1049,1/1049
10620;285;474;2;2;0/9292.89,1/8455.47;0/71.78,1/74.67;0/10620,1/10620;0/10620,1/10620;0/0,1/0;0/0,1/0;0/0,1/1;0/6,1/9;0/3,1/2;0/5,1/5;0/112,1/173;0/232,1/242;0/133,1/217;0/1055,1/1055
10680;286;478;2;2;0/9352.89,1/8505.47;0/72.27,1/75.11;0/10680,1/10680;0/10680,1/10680;0/0,1/0;0/2,1/2;0/5,1/0;0/20,1/9;0/3,1/2;0/5,1/5;0/112,1/174;0/234,1/244;0/133,1/218;0/1061,1/1061
10740;289;482;2;2;0/9368.49,1/8565.47;0/72.58,1/75.56;0/10740,1/10740;0/10740,1/10740;0/0,1/0;0/0,1/0;0/0,1/0;0/17,1/14;0/3,1/2;0/5,1/5;0/115,1/174;0/236,1/246;0/138,1/218;0/1067,1/1067
10800;289;482;2;2;0/9422.89,1/8625.47;0/72.93,1/75.91;0/10800,1/10800;0/10800,1/10800;0/0,1/0;0/0,1/0;0/1,1/1;0/15,1/13;0/3,1/2;0/5,1/5;0/115,1/174;0/236,1/246;0/138,1/218;0/1073,1/1073
10860;292;486;2;2;0/9462.89,1/8675.47;0/73.29,1/76.27;0/10860,1/10860;0/10860,1/10860;0/0,1/0;0/0,1/0;0/0,1/1;0/14,1/12;0/3,1/2;0/5,1/5;0/117,1/175;0/237,1/249;0/140,1/219;0/1079,1/1079
10920;293;488;2;2;0/9522.89,1/8725.47;0/73.64,1/76.62;0/10920,1/10920;0/10920,1/10920;0/0,1/0;0/0,1/0;0/2,1/0;0/12,1/13;0/3,1/2;0/5,1/5;0/117,1/176;0/238,1/250;0/140,1/220;0/1085,1/1085
10980;295;491;2;2;0/9562.89,1/8785.47;0/74.04,1/77.02;0/10980,1/10980;0/10980,1/10980;0/0,1/2;0/0,1/0;0/1,1/2;0/12,1/13;0/3,1/2;0/5,1/5;0/119,1/176;0/239,1/252;0/142,1/220;0/1091,1/1091
11040;297;492;2;2;0/9612.89,1/8835.47;0/74.4,1/77.38;0/11040,1/11040;0/11040,1/11040;0/1,1/0;0/0,1/0;0/1,1/2;0/8,1/10;0/3,1/2;0/5,1/5;0/120,1/177;0/239,1/253;0/143,1/221;0/1097,1/1097
11100;300;494;2;2;0/9671.33,1/8875.47;0/74.89,1/77.82;0/11100,1/11100;0/11100,1/11100;0/0,1/1;0/3,1/4;0/2,1/2;0/15,1/20;0/3,1/2;0/5,1/5;0/121,1/179;0/241,1/253;0/144,1/223;0/1103,1/1103
11160;303;495;2;2;0/9699.11,1/8925.47;0/75.29,1/78.09;0/11160,1/11160;0/11160,1/11160;0/0,1/0;0/0,1/0;0/1,1/1;0/14,1/14;0/3,1/2;0/5,1/5;0/123,1/180;0/241,1/254;0/147,1/224;0/1109,1/1109
11220;305;498;2;2;0/9742.89,1/8975.47;0/75.64,1/78.49;0/11220,1/11220;0/11220,1/11220;0/1,1/0;0/0,1/2;0/2,1/0;0/11,1/20;0/3,1/2;0/5,1/5;0/124,1/181;0/242,1/256;0/148,1/225;0/1115,1/1115
11280;308;501;2;2;0/9778,1/9035.47;0/76.04,1/78.8;0/11280,1/11280;0/11280,1/11280;0/1,1/0;0/0,1/0;0/1,1/1;0/11,1/18;0/3,1/2;0/5,1/5;0/127,1/181;0/244,1/257;0/151,1/225;0/1121,1/1121
11340;310;503;2;2;0/9822.89,1/9085.47;0/76.4,1/79.11;0/11340,1/11340;0/11340,1/11340;0/0,1/0;0/0,1/0;0/1,1/1;0/10,1/15;0/3,1/2;0/5,1/5;0/128,1/182;0/245,1/258;0/152,1/226;0/1127,1/1127
11400;312;505;2;2;0/9872.89,1/9135.47;0/76.8,1/79.47;0/11400,1/11400;0/11400,1/11400;0/1,1/2;0/0,1/0;0/1,1/3;0/11,1/14;0/3,1/2;0/5,1/5;0/129,1/183;0/246,1/259;0/153,1/227;0/1133,1/1133
11460;315;507;2;2;0/9922.89,1/9165.47;0/77.24,1/79.82;0/11460,1/11460;0/11460,1/11460;0/0,1/0;0/0,1/0;0/0,1/1;0/15,1/10;0/3,1/2;0/5,1/5;0/130,1/185;0/247,1/260;0/154,1/230;0/1139,1/1139
11520;317;511;2;2;0/9982.89,1/9210;0/77.6,1/80.13;0/11520,1/11520;0/11520,1/11520;0/0,1/1;0/0,1/0;0/0,1/3;0/12,1/7;0/3,1/2;0/5,1/5;0/130,1/187;0/249,1/262;0/154,1/232;0/1145,1/1144
