#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;1;100;0;0;0;0;0;0
60;3;93;0;59.96;0;60;0;0.47
119.96;1;95;47.33;94.53;83.69;119.96;0.19;0.49
179.96;2;98;0;137.1;0;170.36;0;0.49
239.96;4;98;0;116.95;0;206.36;0;0.46
299.96;4;100;9.73;92;33.99;266.36;0.4;0.38
360;5;101;21.42;94.34;21.49;336;0.44;0.37
420;7;103;33.07;131.71;33.13;362.4;0.68;0.41
480;6;102;32.62;85.3;32.69;372.48;0.3;0.4
540;6;105;24.12;101.71;32.24;402.72;0.33;0.37
600;8;105;0;67.14;0;439.68;0;0.48
659.96;11;106;0;56.89;0;365.24;0;0.46
719.96;13;108;0;100.18;0;349.4;0;0.53
779.96;14;109;30.36;102.58;30.4;364.28;0.37;0.54
839.96;16;111;0;115.84;0;389.72;0;0.4
899.96;19;111;0;80.69;0;446.84;0;0.5
959.96;20;113;41.07;97.27;41.15;489.56;0.13;0.48
1019.96;23;113;0;88.82;0;573.56;0;0.42
1079.96;25;114;0;71.2;0;551;0;0.49
1139.96;22;113;27.5;64.41;82.12;781.88;0.19;0.6
1199.96;22;116;67.6;69.3;105.85;743.96;0.11;0.48
1259.96;24;116;56.42;75.86;63.09;667.64;0.19;0.4
1319.96;22;115;42.63;67.39;56.6;743;0.53;0.28
1379.96;21;115;53.4;91.47;606.22;849.08;0.41;0.32
1439.96;22;115;78.24;52.92;678.31;768.92;0.96;0.53
1499.96;20;114;10.47;71.99;334.52;1158.2;0.3;0.48
1559.96;20;115;60.8;81.87;496.07;1040.6;0.54;0.43
1619.96;21;114;24.09;74.22;24.13;709.88;0.57;0.41
1679.96;22;112;0;74.9;0;581.72;0;0.45
1739.96;23;114;47.33;96.5;47.42;711.8;0.26;0.37
1799.96;23;116;16.61;101.39;824.73;815;0.55;0.38
1859.96;24;116;7.07;75.42;1207.12;779;0.13;0.36
1919.96;22;117;32.69;73.65;704.96;893.72;0.78;0.39
1979.96;23;116;49.47;103.58;57.72;1262.84;0.43;0.5
2039.96;24;117;37.51;99.27;637.57;1051.16;0.26;0.53
2099.96;24;116;29.42;77.37;1229.51;827.96;0.39;0.68
2159.96;25;115;7.96;62.88;44.28;887;0.35;0.52
2219.96;22;115;22.37;75.9;704.73;1048.76;0.44;0.35
2279.96;24;118;54.62;109.07;55.48;1242.2;0.22;0.36
2340;26;116;0;64.31;0;1140.96;0;0.4
2400;27;115;32;64.76;54.63;766.08;0.2;0.47
2460;27;116;29.93;74.41;30;784.8;0.11;0.53
2520;27;113;47.61;48.43;47.69;622.08;0.35;0.42
2580;28;113;53.2;62.72;53.28;572.64;0.75;0.44
2640;29;115;28.58;76.57;28.66;507.84;0.53;0.46
