>>> Bots
Bot0:
DistanceTraveled: 2667.00000000005
DistanceEstimated: 2433
NumberOfPickups: 55
NumberOfSetdowns: 55
NumCollisions: 0
TotalTimeMoving: 2652.84444443164
None: 0.0444444444444445
ParkPod: 812.933333329444
RepositionPod: 0
Insert: 2693.99999998662
Extract: 0
Rest: 10791.9111111289
PickupPod: 122.222222221635
SetdownPod: 122.222222221657
GetItems: 601.555555552957
PutItems: 0
Rest: 10201.9555555762
Move: 3250.93333331697
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 55
SetdownPod_Count: 55
GetItems_Count: 55
PutItems_Count: 0
Rest_Count: 2030
Move_Count: 220
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot1:
DistanceTraveled: 3082.00000000006
DistanceEstimated: 2489
NumberOfPickups: 64
NumberOfSetdowns: 63
NumCollisions: 0
TotalTimeMoving: 3514.57777775896
None: 0.0444444444444445
ParkPod: 986.933333327988
RepositionPod: 0
Insert: 0
Extract: 11582.6666666826
Rest: 1797.77777776741
PickupPod: 142.222222221501
SetdownPod: 139.999999999256
GetItems: 0
PutItems: 2414.57777776753
Rest: 1098.17777777091
Move: 10572.4444444632
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 64
SetdownPod_Count: 63
GetItems_Count: 0
PutItems_Count: 63
Rest_Count: 217
Move_Count: 252
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot2:
DistanceTraveled: 5471
DistanceEstimated: 5073
NumberOfPickups: 119
NumberOfSetdowns: 119
NumCollisions: 0
TotalTimeMoving: 5416.48888886016
None: 0.0444444444444445
ParkPod: 1814.04444443516
RepositionPod: 0
Insert: 5848.66666663731
Extract: 0
Rest: 6662.53333337235
PickupPod: 264.444444443059
SetdownPod: 264.444444443082
GetItems: 1393.51111110422
PutItems: 0
Rest: 5869.82222226648
Move: 6533.06666663243
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 119
SetdownPod_Count: 119
GetItems_Count: 119
PutItems_Count: 0
Rest_Count: 1166
Move_Count: 442
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot3:
DistanceTraveled: 3181.00000000009
DistanceEstimated: 2626
NumberOfPickups: 67
NumberOfSetdowns: 66
NumCollisions: 0
TotalTimeMoving: 3583.51111109129
None: 0.0444444444444445
ParkPod: 936.799999995279
RepositionPod: 0
Insert: 0
Extract: 11673.8666666808
Rest: 1756.57777776858
PickupPod: 148.88888888808
SetdownPod: 146.666666665903
GetItems: 0
PutItems: 2776.13333331771
Rest: 1073.28888888349
Move: 10222.3111111339
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 67
SetdownPod_Count: 66
GetItems_Count: 0
PutItems_Count: 66
Rest_Count: 212
Move_Count: 260
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot4:
DistanceTraveled: 3098.00000000007
DistanceEstimated: 2616
NumberOfPickups: 65
NumberOfSetdowns: 64
NumCollisions: 0
TotalTimeMoving: 3498.31111109359
None: 0.0444444444444445
ParkPod: 976.533333328502
RepositionPod: 0
Insert: 0
Extract: 11555.4222222383
Rest: 1834.66666665566
PickupPod: 144.444444443702
SetdownPod: 142.222222221493
GetItems: 0
PutItems: 2839.86666665371
Rest: 1208.66666665856
Move: 10031.4666666894
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 65
SetdownPod_Count: 64
GetItems_Count: 0
PutItems_Count: 64
Rest_Count: 239
Move_Count: 253
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot5:
DistanceTraveled: 3369.0000000001
DistanceEstimated: 2823
NumberOfPickups: 67
NumberOfSetdowns: 66
NumCollisions: 0
TotalTimeMoving: 3710.75555553538
None: 0.0444444444444445
ParkPod: 999.911111105785
RepositionPod: 0
Insert: 0
Extract: 11524.2222222416
Rest: 1843.15555554174
PickupPod: 148.88888888808
SetdownPod: 146.666666665858
GetItems: 0
PutItems: 2677.11111116952
Rest: 1168.8888888793
Move: 10225.7777777308
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 67
SetdownPod_Count: 66
GetItems_Count: 0
PutItems_Count: 67
Rest_Count: 231
Move_Count: 264
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot6:
DistanceTraveled: 2676.00000000004
DistanceEstimated: 2426
NumberOfPickups: 53
NumberOfSetdowns: 53
NumCollisions: 0
TotalTimeMoving: 2643.77777776252
None: 0.0444444444444445
ParkPod: 834.933333328236
RepositionPod: 0
Insert: 2719.15555553982
Extract: 0
Rest: 10744.3555555769
PickupPod: 117.777777777096
SetdownPod: 117.777777777096
GetItems: 641.911111107366
PutItems: 0
Rest: 10206.6222222465
Move: 3214.39999998134
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 53
SetdownPod_Count: 53
GetItems_Count: 53
PutItems_Count: 0
Rest_Count: 2031
Move_Count: 211
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot7:
DistanceTraveled: 3204.00000000009
DistanceEstimated: 2670
NumberOfPickups: 68
NumberOfSetdowns: 67
NumCollisions: 0
TotalTimeMoving: 3614.2666666475
None: 0.0444444444444445
ParkPod: 995.999999994864
RepositionPod: 0
Insert: 0
Extract: 11775.688888903
Rest: 1596.62222221341
PickupPod: 151.066666665885
SetdownPod: 148.88888888815
GetItems: 0
PutItems: 2524.08888887586
Rest: 922.622222216704
Move: 10621.6888889091
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 68
SetdownPod_Count: 67
GetItems_Count: 0
PutItems_Count: 67
Rest_Count: 182
Move_Count: 261
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot8:
DistanceTraveled: 4822.00000000006
DistanceEstimated: 4414
NumberOfPickups: 104
