#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/15,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
60;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
119.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
179.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/7,Rest/7
239.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
299.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
360;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/10,Rest/3
420;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
480;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/9,Rest/4
540;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/8,Rest/4
600;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/10,Rest/4
659.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
719.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/8,Rest/7
779.96;5;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/8,Rest/4
839.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
899.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/7,Rest/8
959.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/9,Rest/5
1019.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/7,Rest/8
1079.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/8,Rest/6
1139.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/8,Rest/3
1199.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/7,Rest/5
1259.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/7,Rest/6
1319.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/10,Rest/3
1379.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/3,Extract/8,Rest/3
1439.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
1499.96;3;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/7,Rest/5
1559.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/10,Rest/2
1619.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
1679.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/9,Rest/5
1739.96;5;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/8,Rest/6
1799.96;6;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/9,Rest/4
1859.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/8,Rest/5
1919.96;5;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/10,Rest/2
1979.96;6;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/7,Rest/4
2039.96;6;None/0,ParkPod/2,RepositionPod/0,Insert/2,Extract/9,Rest/2
2099.96;4;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/8,Rest/4
