bot_id;sample_count;expected_mean_sec;actual_mean_sec;gap_mean_sec;gap_var_sec2;gap_std_sec;abs_err_mean_sec;stop_go_mean;queue_stop_go_mean;conflict_wait_mean_sec
1;64;16.6654034772492;19.1845931926214;2.51918971537212;89.2068337379992;9.44493693668726;4.59437179850219;0.296875;0;1.56666666665816
3;67;17.5981860183742;19.8372575769944;2.23907155862018;41.9583954847715;6.47753004506899;4.35994654790774;0.283582089552239;0;2.16583747926129
4;65;16.419496060657;19.566058301445;3.14656224078808;40.9884053109642;6.40221878031079;4.1109673286426;0.446153846153846;0;2.65914529913967
5;67;18.2493786483531;19.4668941331889;1.21751548483579;29.4806631813884;5.42960985535687;2.96527789808356;0.164179104477612;0;1.31409618573962
7;68;16.0689160514855;19.382610126972;3.31369407548652;59.9434640124407;7.7423164500323;4.60091238669375;0.338235294117647;0;2.57189542482615
10;68;16.7692481544565;18.4751391626479;1.70589100819135;35.0803979137868;5.92287074937372;3.45627381872825;0.338235294117647;0;1.83725490194419
11;66;17.1339504356445;20.5147503741006;3.38079993845612;105.198864937155;10.2566497910943;6.0494320777736;0.363636363636364;0;2.72390572389552
12;64;17.6300172487217;20.4395737578339;2.80955650911221;75.9319984121894;8.71389685572359;5.48763859014116;0.484375;0;2.86111111110027
13;67;16.4437014070747;19.9609143397859;3.51721293271119;65.6839503088109;8.10456354832331;4.87351746482297;0.402985074626866;0;2.08092868987633
14;64;16.7111297129342;18.7789074838619;2.06777777092761;39.3192488757943;6.27050626949645;3.82583369789337;0.34375;0;2.24097222221006
