>>> Bots
Bot0:
DistanceTraveled: 2189.00000000001
DistanceEstimated: 2031
NumberOfPickups: 45
NumberOfSetdowns: 45
NumCollisions: 0
TotalTimeMoving: 2144.39999999369
None: 0.0444444444444445
ParkPod: 703.599999998124
RepositionPod: 0
Insert: 2180.79999999388
Extract: 0
Rest: 11409.644444453
PickupPod: 99.9999999997272
SetdownPod: 99.9999999997158
GetItems: 510.977777776433
PutItems: 0
Rest: 10971.5555555658
Move: 2611.55555554776
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 45
SetdownPod_Count: 45
GetItems_Count: 45
PutItems_Count: 0
Rest_Count: 2184
Move_Count: 179
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot1:
DistanceTraveled: 3674.0000000001
DistanceEstimated: 3045
NumberOfPickups: 79
NumberOfSetdowns: 78
NumCollisions: 0
TotalTimeMoving: 4169.59999997805
None: 0.0444444444444445
ParkPod: 1093.24444443855
RepositionPod: 0
Insert: 0
Extract: 12187.86666668
Rest: 1086.26666665941
PickupPod: 175.422222221251
SetdownPod: 173.333333332361
GetItems: 0
PutItems: 2493.82222220887
Rest: 441.511111107819
Move: 11083.3333333521
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 79
SetdownPod_Count: 78
GetItems_Count: 0
PutItems_Count: 78
Rest_Count: 86
Move_Count: 295
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot2:
DistanceTraveled: 5616.99999999996
DistanceEstimated: 5181
NumberOfPickups: 118
NumberOfSetdowns: 118
NumCollisions: 0
TotalTimeMoving: 5519.33333330499
None: 0.0444444444444445
ParkPod: 1876.26666665712
RepositionPod: 0
Insert: 5882.9333333032
Extract: 0
Rest: 6567.19999996622
PickupPod: 262.222222220937
SetdownPod: 262.222222220903
GetItems: 1383.46666666013
PutItems: 0
Rest: 5849.64444441372
Move: 6568.8888888553
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 118
SetdownPod_Count: 118
GetItems_Count: 118
PutItems_Count: 0
Rest_Count: 1163
Move_Count: 429
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
