#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;47.89;0.11;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
60;96.11;5.28;PP/0.12,TA/0.04,IS/0,PS/0.01,RB/0,OB/4.86,RP/0
119.96;119.84;5.83;PP/0.13,TA/0.04,IS/0,PS/0.01,RB/0.01,OB/5.36,RP/0
179.96;123.16;6.2;PP/0.13,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/5.68,RP/0
239.96;134.02;6.74;PP/0.14,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/6.17,RP/0
299.96;142.52;7.38;PP/0.15,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/6.76,RP/0
360;145.11;7.77;PP/0.16,TA/0.06,IS/0,PS/0.03,RB/0.01,OB/7.11,RP/0
420;155.19;8.4;PP/0.17,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/7.7,RP/0
480;174.88;9.02;PP/0.17,TA/0.07,IS/0,PS/0.03,RB/0.01,OB/8.28,RP/0
540;181.98;9.53;PP/0.19,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/8.73,RP/0
600;182.19;9.98;PP/0.24,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/9.09,RP/0
659.96;189.42;10.42;PP/0.27,TA/0.07,IS/0,PS/0.04,RB/0.01,OB/9.47,RP/0
719.96;205.93;10.97;PP/0.27,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/9.98,RP/0
779.96;217.09;11.51;PP/0.29,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/10.46,RP/0
839.96;226.11;11.97;PP/0.31,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/10.87,RP/0
899.96;231.47;12.26;PP/0.31,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/11.12,RP/0
959.96;243.57;12.89;PP/0.31,TA/0.08,IS/0,PS/0.04,RB/0.01,OB/11.7,RP/0
1019.96;250.79;13.44;PP/0.34,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/12.18,RP/0
1079.96;263.75;14.2;PP/0.36,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/12.88,RP/0
1139.96;268.29;14.58;PP/0.36,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/13.22,RP/0
1199.96;280.69;15.05;PP/0.4,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/13.61,RP/0
1259.96;291.21;15.62;PP/0.42,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/14.12,RP/0
1319.96;299.26;15.99;PP/0.44,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/14.45,RP/0
1379.96;302.91;16.29;PP/0.44,TA/0.09,IS/0,PS/0.05,RB/0.01,OB/14.7,RP/0
1439.96;309;16.79;PP/0.49,TA/0.1,IS/0,PS/0.05,RB/0.01,OB/15.12,RP/0
1499.96;313.16;17.15;PP/0.49,TA/0.1,IS/0,PS/0.06,RB/0.01,OB/15.43,RP/0
1559.96;319.36;17.51;PP/0.5,TA/0.11,IS/0,PS/0.06,RB/0.01,OB/15.74,RP/0
1619.96;323.93;17.72;PP/0.5,TA/0.11,IS/0,PS/0.06,RB/0.01,OB/15.92,RP/0
1679.96;333.39;18.06;PP/0.52,TA/0.11,IS/0,PS/0.07,RB/0.01,OB/16.21,RP/0
1739.96;340.19;18.62;PP/0.53,TA/0.11,IS/0,PS/0.07,RB/0.01,OB/16.72,RP/0
1799.96;343.07;18.89;PP/0.54,TA/0.11,IS/0,PS/0.07,RB/0.01,OB/16.94,RP/0
1859.96;348.48;19.13;PP/0.55,TA/0.12,IS/0,PS/0.07,RB/0.01,OB/17.14,RP/0
1919.96;357.26;19.52;PP/0.56,TA/0.12,IS/0,PS/0.07,RB/0.01,OB/17.49,RP/0
1979.96;372.51;19.95;PP/0.56,TA/0.12,IS/0,PS/0.07,RB/0.01,OB/17.88,RP/0
2039.96;380.32;20.46;PP/0.57,TA/0.12,IS/0,PS/0.07,RB/0.01,OB/18.34,RP/0
2099.96;378.88;20.74;PP/0.58,TA/0.12,IS/0,PS/0.07,RB/0.01,OB/18.58,RP/0
2159.96;386.07;20.98;PP/0.58,TA/0.12,IS/0,PS/0.07,RB/0.01,OB/18.78,RP/0
2219.96;399.96;21.36;PP/0.58,TA/0.12,IS/0,PS/0.07,RB/0.01,OB/19.12,RP/0
2279.96;403.07;21.94;PP/0.64,TA/0.12,IS/0.01,PS/0.07,RB/0.01,OB/19.61,RP/0
2340;411.78;22.33;PP/0.8,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/19.79,RP/0
2400;424.59;22.92;PP/0.81,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/20.34,RP/0
2460;434.75;23.36;PP/0.84,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/20.73,RP/0
2520;435.29;23.74;PP/0.88,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/21.03,RP/0
2580;435.09;23.91;PP/0.89,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/21.16,RP/0
2640;445.13;24.09;PP/0.89,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/21.3,RP/0
2700;445.66;24.44;PP/0.9,TA/0.13,IS/0.01,PS/0.07,RB/0.01,OB/21.61,RP/0
2760;455.11;24.86;PP/0.96,TA/0.13,IS/0.01,PS/0.08,RB/0.01,OB/21.93,RP/0
2820;466.95;25.22;PP/0.97,TA/0.13,IS/0.01,PS/0.08,RB/0.01,OB/22.24,RP/0
2880;474.84;25.65;PP/0.99,TA/0.14,IS/0.01,PS/0.08,RB/0.01,OB/22.62,RP/0
2940;476.88;25.84;PP/1.01,TA/0.14,IS/0.01,PS/0.08,RB/0.01,OB/22.76,RP/0
3000;478.94;26.1;PP/1.01,TA/0.14,IS/0.01,PS/0.08,RB/0.01,OB/22.98,RP/0
3060;481.28;26.6;PP/1.17,TA/0.14,IS/0.01,PS/0.08,RB/0.01,OB/23.29,RP/0
3120;494.44;26.98;PP/1.18,TA/0.14,IS/0.01,PS/0.08,RB/0.01,OB/23.63,RP/0
3180;498.37;27.32;PP/1.21,TA/0.14,IS/0.01,PS/0.08,RB/0.01,OB/23.9,RP/0
3240;514.7;27.73;PP/1.22,TA/0.14,IS/0.01,PS/0.08,RB/0.01,OB/24.26,RP/0
3300;515.93;28.06;PP/1.23,TA/0.14,IS/0.01,PS/0.08,RB/0.01,OB/24.53,RP/0
3360;517.01;28.37;PP/1.24,TA/0.15,IS/0.01,PS/0.08,RB/0.01,OB/24.8,RP/0
3420;527.93;28.7;PP/1.25,TA/0.15,IS/0.01,PS/0.08,RB/0.01,OB/25.08,RP/0
3480;537.48;29.08;PP/1.26,TA/0.15,IS/0.01,PS/0.08,RB/0.01,OB/25.43,RP/0
3540;540.27;29.28;PP/1.27,TA/0.15,IS/0.01,PS/0.09,RB/0.01,OB/25.59,RP/0
3600;546.45;29.54;PP/1.28,TA/0.15,IS/0.01,PS/0.09,RB/0.01,OB/25.79,RP/0
3660;548.01;29.88;PP/1.3,TA/0.15,IS/0.01,PS/0.09,RB/0.01,OB/26.08,RP/0
3720;561.35;30.13;PP/1.31,TA/0.15,IS/0.01,PS/0.09,RB/0.01,OB/26.3,RP/0
3780;560.7;30.48;PP/1.32,TA/0.15,IS/0.01,PS/0.09,RB/0.01,OB/26.6,RP/0
3840;570.16;31.06;PP/1.33,TA/0.15,IS/0.01,PS/0.09,RB/0.01,OB/27.13,RP/0
3900;579.72;31.45;PP/1.35,TA/0.15,IS/0.01,PS/0.09,RB/0.01,OB/27.47,RP/0
3960;589.67;31.98;PP/1.35,TA/0.15,IS/0.01,PS/0.09,RB/0.01,OB/27.95,RP/0
4020;593.64;32.29;PP/1.36,TA/0.15,IS/0.01,PS/0.09,RB/0.01,OB/28.21,RP/0
4080;601.46;32.6;PP/1.37,TA/0.15,IS/0.01,PS/0.09,RB/0.01,OB/28.48,RP/0
