#TimeStamp;TripTime;Type
23;16;O
30;24;O
34;25;O
34;25;O
42;28;O
45;33;O
47;37;O
60;48;O
72;65;O
82;70;O
99;11;O
100;15;I
108;18;O
116;24;O
143;23;O
172;7;I
190;28;O
220;16;O
244;38;O
262;20;O
274;18;O
313;17;O
313;13;I
332;10;O
335;18;O
362;22;O
364;32;O
369;19;I
409;16;O
418;23;O
433;10;O
434;17;O
452;8;O
467;10;O
492;28;O
506;24;O
517;17;O
529;19;O
535;13;I
558;37;O
564;20;I
597;63;O
600;14;I
612;33;O
623;68;O
646;17;O
650;32;O
668;18;O
677;112;O
696;4;I
700;26;I
711;19;O
720;20;O
742;14;O
765;18;O
768;30;O
773;22;O
786;30;I
789;32;O
798;13;O
798;21;I
822;26;O
833;21;I
843;21;O
854;28;O
864;25;O
869;33;O
880;24;I
905;17;O
917;27;O
928;17;O
941;16;O
948;15;I
968;22;O
978;24;O
988;24;I
1000;24;O
1001;19;I
1017;32;O
1040;45;O
1069;30;O
1069;25;O
1078;14;I
1084;36;O
1100;22;O
1111;32;O
1135;32;O
1136;15;I
1138;9;I
1156;27;I
1163;18;O
1165;19;I
1174;12;O
1187;25;O
1195;43;O
1209;17;O
1210;27;I
1212;13;I
1229;32;O
1248;32;O
1259;12;O
1292;17;O
1307;22;O
1317;22;O
1326;36;O
1336;26;O
1343;21;I
1348;18;O
1361;22;O
1364;28;I
1365;26;O
1407;17;I
1424;26;O
1433;37;O
1447;14;I
1448;32;O
1465;44;O
1479;20;I
1503;25;O
1515;29;O
1515;20;I
1528;14;I
1534;8;I
1535;13;O
1546;7;O
1556;34;I
1565;11;I
1582;24;O
1593;9;O
1619;13;O
1621;24;I
1622;14;I
1635;21;I
1643;27;I
1645;20;I
1653;22;O
1678;19;I
1683;19;O
1696;20;I
1698;28;I
1705;20;O
1715;17;O
1731;30;O
1736;23;I
1748;31;I
1750;16;O
1773;24;O
1775;12;I
1777;32;O
1800;26;O
1804;37;I
1814;11;O
1819;16;I
1859;14;O
1880;21;I
1894;17;I
1899;17;O
1910;11;O
1916;29;O
1923;10;O
1939;21;O
1959;22;O
1985;16;I
2001;21;O
2008;15;I
2017;18;O
2022;24;O
2026;27;O
2029;11;I
2031;18;O
2040;14;O
2044;10;O
2060;21;I
2064;18;O
2076;10;O
2107;18;I
2130;26;O
2144;21;I
2147;20;O
2162;7;O
2191;15;I
2195;10;O
2202;11;O
2232;15;I
2236;19;O
2253;22;I
2260;24;O
2280;28;O
2294;12;I
2309;33;O
2312;35;O
2323;30;O
2331;31;O
2349;51;O
2352;16;O
2354;109;O
2403;8;I
2410;13;O
2410;24;O
2422;35;O
2429;32;O
2441;32;O
2450;33;O
2490;25;O
2495;32;O
2503;21;I
2517;22;O
2536;4;I
2546;38;O
2550;51;O
2555;33;O
2575;18;I
2582;14;I
2613;23;O
2620;24;O
2661;20;I
2668;26;I
2672;23;O
2678;9;O
2690;19;I
2716;23;O
2725;8;I
2725;25;I
2733;22;O
2751;39;O
2753;33;I
2769;9;O
2772;33;O
2783;34;O
2797;22;I
2799;61;O
2812;15;O
2829;16;O
2829;22;I
2856;29;O
2860;19;I
2863;43;O
2876;19;I
2899;16;O
2901;28;I
2908;11;O
2926;26;O
2927;12;O
2946;32;O
2948;26;I
3002;30;O
3011;16;I
3018;24;O
3035;18;O
3052;13;O
3065;15;O
3082;22;O
3082;20;I
3083;26;I
3093;31;I
3154;49;O
3158;33;I
3170;54;O
