#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
600;4;30;2;2;0/560.04,1/520.31;0/36.44,1/41.6;0/600,1/600;0/600,1/600;0/0,1/0;0/1,1/0;0/1,1/0;0/7,1/12;0/3,1/2;0/5,1/5;0/1,1/3;0/16,1/14;0/4,1/8;0/57,1/56
659.96;5;33;2;2;0/610.04,1/580.27;0/36.62,1/42.49;0/659.96,1/659.96;0/659.96,1/659.96;0/0,1/1;0/1,1/0;0/0,1/1;0/7,1/10;0/3,1/2;0/5,1/5;0/2,1/3;0/16,1/17;0/5,1/8;0/63,1/62
719.96;6;37;2;2;0/670.04,1/620.93;0/36.84,1/42.58;0/719.96,1/719.96;0/719.96,1/719.96;0/0,1/0;0/2,1/1;0/0,1/1;0/8,1/8;0/3,1/2;0/5,1/5;0/2,1/4;0/18,1/19;0/5,1/10;0/69,1/68
779.96;7;41;2;2;0/730.04,1/670.4;0/37.02,1/42.71;0/779.96,1/779.96;0/779.96,1/779.96;0/0,1/0;0/1,1/0;0/1,1/1;0/13,1/10;0/3,1/2;0/5,1/5;0/2,1/5;0/20,1/21;0/5,1/11;0/75,1/74
839.96;10;45;2;2;0/780.09,1/718.44;0/37.16,1/42.89;0/839.96,1/839.96;0/839.96,1/839.96;0/0,1/0;0/1,1/0;0/0,1/1;0/12,1/10;0/3,1/2;0/5,1/5;0/3,1/7;0/21,1/24;0/6,1/13;0/81,1/80
899.96;11;49;2;2;0/840.09,1/745.07;0/37.2,1/43.02;0/899.96,1/899.96;0/899.96,1/899.96;0/1,1/0;0/1,1/1;0/1,1/0;0/8,1/9;0/3,1/2;0/5,1/5;0/3,1/8;0/23,1/26;0/6,1/16;0/87,1/86
959.96;12;53;2;2;0/893.29,1/800.62;0/37.38,1/43.16;0/959.96,1/959.96;0/959.96,1/959.96;0/0,1/0;0/1,1/1;0/1,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/4,1/8;0/25,1/28;0/7,1/16;0/93,1/92
1019.96;14;57;2;2;0/930.22,1/860.62;0/37.56,1/43.33;0/1019.96,1/1019.96;0/1019.96,1/1019.96;0/0,1/0;0/1,1/1;0/0,1/0;0/8,1/13;0/3,1/2;0/5,1/5;0/6,1/8;0/27,1/30;0/9,1/16;0/99,1/98
1079.96;14;60;2;2;0/990.22,1/920.62;0/37.73,1/43.42;0/1079.96,1/1079.96;0/1079.96,1/1079.96;0/0,1/0;0/3,1/0;0/1,1/0;0/12,1/10;0/3,1/2;0/5,1/5;0/6,1/8;0/28,1/32;0/9,1/16;0/105,1/104
1139.96;15;64;2;2;0/1040.27,1/980.62;0/37.87,1/43.56;0/1139.96,1/1139.96;0/1139.96,1/1139.96;0/0,1/0;0/4,1/0;0/2,1/2;0/13,1/8;0/3,1/2;0/5,1/5;0/7,1/8;0/30,1/34;0/10,1/16;0/111,1/110
1199.96;19;67;2;2;0/1080.36,1/1020.71;0/37.96,1/43.73;0/1199.96,1/1199.96;0/1199.96,1/1199.96;0/0,1/0;0/1,1/2;0/1,1/1;0/10,1/11;0/3,1/2;0/5,1/5;0/9,1/10;0/32,1/35;0/12,1/18;0/117,1/116
1259.96;21;72;2;2;0/1130.4,1/1070.76;0/38.13,1/43.87;0/1259.96,1/1259.96;0/1259.96,1/1259.96;0/0,1/0;0/7,1/2;0/0,1/0;0/15,1/11;0/3,1/2;0/5,1/5;0/10,1/11;0/33,1/39;0/13,1/19;0/123,1/122
1319.96;21;75;2;2;0/1190.4,1/1130.76;0/38.22,1/44;0/1319.96,1/1319.96;0/1319.96,1/1319.96;0/0,1/0;0/1,1/0;0/0,1/1;0/14,1/10;0/3,1/2;0/5,1/5;0/10,1/11;0/34,1/41;0/13,1/19;0/129,1/128
1379.96;23;78;2;2;0/1250.4,1/1169.91;0/38.31,1/44.13;0/1379.96,1/1379.96;0/1379.96,1/1379.96;0/0,1/0;0/1,1/0;0/2,1/0;0/13,1/11;0/3,1/2;0/5,1/5;0/10,1/13;0/35,1/43;0/13,1/22;0/135,1/134
1439.96;24;80;2;2;0/1290.49,1/1220.89;0/38.4,1/44.22;0/1439.96,1/1439.96;0/1439.96,1/1439.96;0/0,1/1;0/1,1/0;0/0,1/2;0/10,1/12;0/3,1/2;0/5,1/5;0/11,1/13;0/36,1/44;0/15,1/22;0/141,1/140
1499.96;26;83;2;2;0/1350.49,1/1260.98;0/38.53,1/44.36;0/1499.96,1/1499.96;0/1499.96,1/1499.96;0/1,1/2;0/1,1/0;0/1,1/3;0/12,1/16;0/3,1/2;0/5,1/5;0/11,1/15;0/37,1/46;0/15,1/24;0/147,1/146
1559.96;29;86;2;2;0/1390.58,1/1311.02;0/38.67,1/44.44;0/1559.96,1/1559.96;0/1559.96,1/1559.96;0/0,1/1;0/3,1/0;0/0,1/3;0/13,1/14;0/3,1/2;0/5,1/5;0/13,1/16;0/38,1/48;0/17,1/25;0/153,1/152
1619.96;31;88;2;2;0/1450.58,1/1351.11;0/38.76,1/44.49;0/1619.96,1/1619.96;0/1619.96,1/1619.96;0/0,1/0;0/2,1/0;0/3,1/2;0/11,1/10;0/3,1/2;0/5,1/5;0/13,1/18;0/39,1/49;0/17,1/27;0/159,1/158
1679.96;36;92;2;2;0/1480.71,1/1391.2;0/38.89,1/44.62;0/1679.96,1/1679.96;0/1679.96,1/1679.96;0/0,1/0;0/1,1/0;0/1,1/2;0/13,1/11;0/3,1/2;0/5,1/5;0/16,1/20;0/41,1/51;0/20,1/29;0/165,1/164
1739.96;39;95;2;2;0/1530.76,1/1431.29;0/39.02,1/44.76;0/1739.96,1/1739.96;0/1739.96,1/1739.96;0/1,1/0;0/2,1/0;0/2,1/1;0/12,1/16;0/3,1/2;0/5,1/5;0/17,1/22;0/43,1/52;0/21,1/31;0/171,1/170
1799.96;42;97;2;2;0/1570.84,1/1481.33;0/39.11,1/44.84;0/1799.96,1/1799.96;0/1799.96,1/1799.96;0/0,1/0;0/1,1/0;0/2,1/0;0/11,1/15;0/3,1/2;0/5,1/5;0/19,1/23;0/44,1/53;0/23,1/32;0/177,1/176
1859.96;44;100;2;2;0/1610.93,1/1541.33;0/39.24,1/44.89;0/1859.96,1/1859.96;0/1859.96,1/1859.96;0/0,1/0;0/2,1/0;0/0,1/2;0/10,1/10;0/3,1/2;0/5,1/5;0/21,1/23;0/46,1/54;0/25,1/32;0/183,1/182
1919.96;46;104;2;2;0/1670.93,1/1571.47;0/39.38,1/44.98;0/1919.96,1/1919.96;0/1919.96,1/1919.96;0/1,1/0;0/3,1/0;0/1,1/0;0/9,1/10;0/3,1/2;0/5,1/5;0/21,1/25;0/47,1/57;0/25,1/35;0/189,1/188
1979.96;46;108;2;2;0/1730.93,1/1631.47;0/39.51,1/45.11;0/1979.96,1/1979.96;0/1979.96,1/1979.96;0/0,1/0;0/1,1/4;0/1,1/3;0/6,1/13;0/3,1/2;0/5,1/5;0/21,1/25;0/50,1/58;0/25,1/35;0/195,1/194
2039.96;49;113;2;2;0/1775.82,1/1664.76;0/39.73,1/45.2;0/2039.96,1/2039.96;0/2039.96,1/2039.96;0/0,1/0;0/2,1/0;0/1,1/0;0/11,1/13;0/3,1/2;0/5,1/5;0/23,1/26;0/53,1/60;0/27,1/38;0/201,1/200
2099.96;50;114;2;2;0/1821.02,1/1721.6;0/40.04,1/45.56;0/2099.96,1/2099.96;0/2099.96,1/2099.96;0/0,1/1;0/1,1/0;0/0,1/2;0/10,1/12;0/3,1/2;0/5,1/5;0/24,1/26;0/54,1/60;0/28,1/38;0/206,1/206
2159.96;52;118;2;2;0/1881.02,1/1761.6;0/40.4,1/45.87;0/2159.96,1/2159.96;0/2159.96,1/2159.96;0/0,1/1;0/1,1/1;0/0,1/1;0/7,1/7;0/3,1/2;0/5,1/5;0/24,1/28;0/56,1/62;0/28,1/40;0/212,1/212
2219.96;53;122;2;2;0/1941.02,1/1811.6;0/40.76,1/46.31;0/2219.96,1/2219.96;0/2219.96,1/2219.96;0/0,1/0;0/1,1/3;0/2,1/1;0/6,1/7;0/3,1/2;0/5,1/5;0/24,1/29;0/57,1/65;0/28,1/41;0/218,1/218
2279.96;55;127;2;2;0/1981.02,1/1861.6;0/41.24,1/51.07;0/2279.96,1/2279.96;0/2279.96,1/2279.96;0/0,1/0;0/1,1/4;0/1,1/0;0/6,1/18;0/3,1/2;0/5,1/5;0/25,1/30;0/59,1/68;0/30,1/42;0/224,1/223
2340;56;130;2;2;0/2031.07,1/1921.64;0/41.73,1/51.33;0/2340,1/2340;0/2340,1/2340;0/0,1/0;0/1,1/0;0/0,1/0;0/7,1/12;0/3,1/2;0/5,1/5;0/26,1/30;0/61,1/69;0/31,1/42;0/230,1/229
2400;56;134;2;2;0/2091.07,1/1981.64;0/42.18,1/54.98;0/2400,1/2400;0/2400,1/2400;0/0,1/0;0/1,1/0;0/0,1/1;0/11,1/7;0/3,1/2;0/5,1/5;0/26,1/30;0/62,1/72;0/31,1/42;0/236,1/235
2460;57;138;2;2;0/2151.07,1/2031.64;0/42.58,1/55.42;0/2460,1/2460;0/2460,1/2460;0/2,1/0;0/1,1/0;0/2,1/0;0/14,1/9;0/3,1/2;0/5,1/5;0/26,1/31;0/64,1/74;0/31,1/43;0/242,1/241
2520;58;140;2;2;0/2198.71,1/2091.64;0/42.93,1/55.87;0/2520,1/2520;0/2520,1/2520;0/0,1/2;0/1,1/0;0/1,1/2;0/12,1/13;0/3,1/2;0/5,1/5;0/27,1/31;0/65,1/75;0/33,1/43;0/248,1/247
2580;59;142;2;2;0/2241.07,1/2151.64;0/43.29,1/60.49;0/2580,1/2580;0/2580,1/2580;0/0,1/2;0/1,1/0;0/0,1/4;0/12,1/14;0/3,1/2;0/5,1/5;0/28,1/31;0/66,1/76;0/34,1/43;0/254,1/252
2640;61;144;2;2;0/2301.07,1/2191.64;0/43.6,1/60.8;0/2640,1/2640;0/2640,1/2640;0/0,1/3;0/1,1/0;0/2,1/4;0/9,1/10;0/3,1/2;0/5,1/5;0/28,1/33;0/67,1/77;0/34,1/45;0/260,1/258
2700;64;148;2;2;0/2337.96,1/2241.64;0/44.04,1/61.2;0/2700,1/2700;0/2700,1/2700;0/0,1/4;0/1,1/4;0/1,1/4;0/9,1/11;0/3,1/2;0/5,1/5;0/30,1/34;0/68,1/80;0/37,1/46;0/266,1/264
2760;67;152;2;2;0/2381.07,1/2288.98;0/44.44,1/61.64;0/2760,1/2760;0/2760,1/2760;0/0,1/1;0/1,1/0;0/0,1/4;0/10,1/17;0/3,1/2;0/5,1/5;0/31,1/36;0/70,1/82;0/38,1/48;0/272,1/270
2820;68;155;2;2;0/2441.07,1/2313.47;0/44.84,1/62;0/2820,1/2820;0/2820,1/2820;0/0,1/3;0/1,1/0;0/0,1/4;0/11,1/13;0/3,1/2;0/5,1/5;0/31,1/37;0/71,1/84;0/38,1/51;0/278,1/276
2880;70;160;2;2;0/2491.07,1/2361.64;0/45.51,1/62.36;0/2880,1/2880;0/2880,1/2880;0/0,1/3;0/3,1/0;0/0,1/5;0/17,1/10;0/3,1/2;0/5,1/5;0/32,1/38;0/73,1/87;0/39,1/52;0/284,1/282
2940;72;161;2;2;0/2551.07,1/2401.64;0/45.82,1/62.71;0/2940,1/2940;0/2940,1/2940;0/0,1/2;0/1,1/0;0/0,1/4;0/17,1/6;0/3,1/2;0/5,1/5;0/32,1/40;0/74,1/87;0/39,1/54;0/290,1/288
3000;73;163;2;2;0/2611.07,1/2441.64;0/46.13,1/63.16;0/3000,1/3000;0/3000,1/3000;0/0,1/1;0/1,1/0;0/0,1/2;0/12,1/9;0/3,1/2;0/5,1/5;0/32,1/41;0/75,1/88;0/39,1/56;0/296,1/294
3060;74;166;2;2;0/2671.07,1/2491.64;0/46.53,1/63.6;0/3060,1/3060;0/3060,1/3060;0/0,1/0;0/1,1/0;0/2,1/2;0/10,1/9;0/3,1/2;0/5,1/5;0/32,1/42;0/76,1/90;0/39,1/57;0/302,1/300
3120;77;170;2;2;0/2711.07,1/2531.64;0/46.89,1/64;0/3120,1/3120;0/3120,1/3120;0/1,1/0;0/1,1/1;0/1,1/2;0/11,1/11;0/3,1/2;0/5,1/5;0/33,1/44;0/79,1/91;0/41,1/59;0/308,1/306
3180;78;173;2;2;0/2771.07,1/2574.8;0/47.24,1/64.4;0/3180,1/3180;0/3180,1/3180;0/0,1/0;0/4,1/1;0/2,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/33,1/45;0/80,1/93;0/41,1/61;0/314,1/312
3240;81;178;2;2;0/2811.07,1/2621.64;0/47.69,1/66.04;0/3240,1/3240;0/3240,1/3240;0/0,1/0;0/1,1/0;0/0,1/0;0/11,1/10;0/3,1/2;0/5,1/5;0/35,1/46;0/82,1/96;0/43,1/62;0/320,1/318
3300;82;180;2;2;0/2871.07,1/2671.64;0/48.04,1/66.44;0/3300,1/3300;0/3300,1/3300;0/1,1/2;0/1,1/0;0/1,1/2;0/11,1/12;0/3,1/2;0/5,1/5;0/35,1/47;0/83,1/97;0/43,1/63;0/326,1/324
3360;84;183;2;2;0/2926.76,1/2721.64;0/48.44,1/66.8;0/3360,1/3360;0/3360,1/3360;0/0,1/0;0/1,1/0;0/3,1/2;0/14,1/9;0/3,1/2;0/5,1/5;0/36,1/48;0/84,1/99;0/44,1/64;0/332,1/330
3420;87;187;2;2;0/2951.07,1/2760.44;0/48.8,1/67.2;0/3420,1/3420;0/3420,1/3420;0/1,1/0;0/1,1/0;0/1,1/0;0/11,1/9;0/3,1/2;0/5,1/5;0/37,1/50;0/85,1/102;0/47,1/67;0/338,1/336
3480;88;190;2;2;0/3011.07,1/2801.64;0/49.2,1/67.6;0/3480,1/3480;0/3480,1/3480;0/0,1/1;0/3,1/0;0/1,1/2;0/16,1/11;0/3,1/2;0/5,1/5;0/37,1/51;0/86,1/104;0/47,1/68;0/344,1/342
3540;91;192;2;2;0/3061.07,1/2841.64;0/49.51,1/68;0/3540,1/3540;0/3540,1/3540;0/1,1/2;0/1,1/0;0/1,1/2;0/14,1/10;0/3,1/2;0/5,1/5;0/38,1/53;0/86,1/106;0/48,1/70;0/350,1/348
3600;92;195;2;2;0/3121.07,1/2897.64;0/49.82,1/68.4;0/3600,1/3600;0/3600,1/3600;0/0,1/1;0/1,1/2;0/1,1/2;0/9,1/15;0/3,1/2;0/5,1/5;0/38,1/54;0/87,1/108;0/48,1/71;0/356,1/354
3660;95;198;2;2;0/3171.07,1/2938.58;0/50.18,1/68.8;0/3660,1/3660;0/3660,1/3660;0/0,1/1;0/1,1/1;0/1,1/1;0/9,1/16;0/3,1/2;0/5,1/5;0/39,1/56;0/89,1/109;0/49,1/73;0/361,1/360
3720;96;200;2;2;0/3221.07,1/2991.64;0/50.58,1/69.11;0/3720,1/3720;0/3720,1/3720;0/0,1/1;0/1,1/0;0/0,1/2;0/8,1/15;0/3,1/2;0/5,1/5;0/40,1/56;0/90,1/110;0/50,1/73;0/367,1/366
3780;98;204;2;2;0/3281.07,1/3031.69;0/50.98,1/70.36;0/3780,1/3780;0/3780,1/3780;0/0,1/0;0/1,1/0;0/0,1/0;0/6,1/14;0/3,1/2;0/5,1/5;0/40,1/58;0/92,1/112;0/50,1/75;0/373,1/371
3840;99;206;2;2;0/3332.71,1/3091.64;0/51.47,1/70.76;0/3840,1/3840;0/3840,1/3840;0/1,1/1;0/1,1/0;0/2,1/2;0/6,1/18;0/3,1/2;0/5,1/5;0/41,1/58;0/93,1/113;0/51,1/75;0/379,1/377
3900;101;210;2;2;0/3371.6,1/3141.64;0/51.87,1/71.07;0/3900,1/3900;0/3900,1/3900;0/1,1/0;0/4,1/0;0/2,1/1;0/10,1/14;0/3,1/2;0/5,1/5;0/42,1/59;0/94,1/116;0/53,1/76;0/385,1/383
3960;103;213;2;2;0/3421.07,1/3191.64;0/52.22,1/71.42;0/3960,1/3960;0/3960,1/3960;0/1,1/1;0/1,1/0;0/2,1/1;0/8,1/16;0/3,1/2;0/5,1/5;0/43,1/60;0/95,1/118;0/54,1/77;0/391,1/389
4020;106;216;2;2;0/3462.67,1/3241.64;0/52.67,1/71.73;0/4020,1/4020;0/4020,1/4020;0/0,1/2;0/1,1/1;0/0,1/3;0/12,1/12;0/3,1/2;0/5,1/5;0/45,1/61;0/96,1/120;0/56,1/78;0/397,1/395
4080;108;219;2;2;0/3521.07,1/3277.07;0/53.11,1/72.09;0/4080,1/4080;0/4080,1/4080;0/0,1/1;0/3,1/0;0/0,1/2;0/19,1/8;0/3,1/2;0/5,1/5;0/45,1/63;0/98,1/121;0/56,1/81;0/403,1/401
4140;109;222;2;2;0/3581.07,1/3321.69;0/53.24,1/72.27;0/4140,1/4140;0/4140,1/4140;0/0,1/1;0/1,1/0;0/1,1/3;0/15,1/8;0/3,1/2;0/5,1/5;0/45,1/64;0/99,1/123;0/56,1/82;0/409,1/407
4200;112;225;2;2;0/3631.11,1/3361.78;0/53.33,1/72.44;0/4200,1/4200;0/4200,1/4200;0/0,1/2;0/1,1/0;0/0,1/3;0/18,1/12;0/3,1/2;0/5,1/5;0/46,1/66;0/99,1/126;0/57,1/84;0/415,1/413
4260;113;229;2;2;0/3691.11,1/3411.82;0/53.38,1/72.62;0/4260,1/4260;0/4260,1/4260;0/0,1/1;0/1,1/2;0/1,1/4;0/13,1/21;0/3,1/2;0/5,1/5;0/46,1/67;0/100,1/129;0/57,1/85;0/421,1/419
4320;116;230;2;2;0/3741.16,1/3441.96;0/53.47,1/72.67;0/4320,1/4320;0/4320,1/4320;0/0,1/1;0/1,1/0;0/0,1/1;0/12,1/17;0/3,1/2;0/5,1/5;0/47,1/69;0/101,1/129;0/58,1/88;0/427,1/425
4380;117;232;2;2;0/3801.16,1/3488.84;0/53.6,1/72.76;0/4380,1/4380;0/4380,1/4380;0/1,1/0;0/1,1/0;0/2,1/2;0/10,1/15;0/3,1/2;0/5,1/5;0/47,1/70;0/102,1/130;0/58,1/90;0/433,1/431
4440;120;235;2;2;0/3841.24,1/3522.13;0/53.69,1/72.84;0/4440,1/4440;0/4440,1/4440;0/1,1/0;0/1,1/0;0/1,1/1;0/7,1/11;0/3,1/2;0/5,1/5;0/49,1/71;0/103,1/132;0/60,1/92;0/439,1/437
4500;122;238;2;2;0/3891.29,1/3572.18;0/53.87,1/72.93;0/4500,1/4500;0/4500,1/4500;0/0,1/0;0/1,1/0;0/2,1/1;0/8,1/9;0/3,1/2;0/5,1/5;0/50,1/72;0/104,1/134;0/61,1/93;0/445,1/443
4560;124;242;2;2;0/3931.38,1/3622.22;0/54.04,1/73.07;0/4560,1/4560;0/4560,1/4560;0/0,1/0;0/1,1/1;0/0,1/0;0/13,1/7;0/3,1/2;0/5,1/5;0/51,1/73;0/106,1/136;0/63,1/94;0/451,1/449
4620;124;245;2;2;0/3991.38,1/3682.22;0/54.13,1/73.24;0/4620,1/4620;0/4620,1/4620;0/0,1/0;0/1,1/0;0/1,1/1;0/12,1/6;0/3,1/2;0/5,1/5;0/51,1/73;0/107,1/138;0/63,1/94;0/457,1/455
4680;126;250;2;2;0/4041.42,1/3732.27;0/54.22,1/73.47;0/4680,1/4680;0/4680,1/4680;0/0,1/0;0/1,1/1;0/0,1/0;0/9,1/8;0/3,1/2;0/5,1/5;0/52,1/74;0/108,1/142;0/64,1/95;0/463,1/461
4740;126;254;2;2;0/4101.42,1/3792.27;0/54.36,1/77.87;0/4740,1/4740;0/4740,1/4740;0/0,1/0;0/1,1/0;0/0,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/52,1/74;0/109,1/145;0/64,1/95;0/469,1/467
4800;126;257;2;2;0/4161.42,1/3852.27;0/54.49,1/77.96;0/4800,1/4800;0/4800,1/4800;0/0,1/0;0/1,1/0;0/0,1/3;0/13,1/9;0/3,1/2;0/5,1/5;0/52,1/74;0/111,1/146;0/64,1/95;0/475,1/473
4860;128;258;2;2;0/4221.42,1/3882.4;0/54.58,1/78.09;0/4860,1/4860;0/4860,1/4860;0/1,1/1;0/1,1/0;0/1,1/2;0/12,1/12;0/3,1/2;0/5,1/5;0/52,1/76;0/111,1/147;0/64,1/98;0/481,1/479
4920;130;262;2;2;0/4271.47,1/3932.44;0/54.71,1/78.22;0/4920,1/4920;0/4920,1/4920;0/0,1/0;0/2,1/0;0/1,1/1;0/19,1/11;0/3,1/2;0/5,1/5;0/53,1/77;0/113,1/149;0/65,1/99;0/487,1/485
4980;132;264;2;2;0/4321.51,1/3982.49;0/54.8,1/78.31;0/4980,1/4980;0/4980,1/4980;0/0,1/1;0/1,1/0;0/1,1/2;0/17,1/13;0/3,1/2;0/5,1/5;0/54,1/78;0/114,1/150;0/66,1/100;0/493,1/491
5040;134;266;2;2;0/4371.56,1/4032.53;0/54.89,1/78.44;0/5040,1/5040;0/5040,1/5040;0/0,1/0;0/1,1/0;0/1,1/1;0/16,1/16;0/3,1/2;0/5,1/5;0/55,1/79;0/115,1/151;0/67,1/101;0/499,1/497
5100;136;266;2;2;0/4421.6,1/4082.58;0/54.89,1/78.44;0/5100,1/5100;0/5100,1/5100;0/1,1/1;0/1,1/0;0/1,1/1;0/10,1/10;0/3,1/2;0/5,1/5;0/56,1/80;0/115,1/151;0/68,1/102;0/505,1/503
5160;138;270;2;2;0/4479.51,1/4134.13;0/55.02,1/78.53;0/5160,1/5160;0/5160,1/5160;0/0,1/1;0/1,1/0;0/0,1/4;0/9,1/11;0/3,1/2;0/5,1/5;0/57,1/81;0/117,1/153;0/69,1/103;0/511,1/509
5220;139;273;2;2;0/4531.64,1/4166.49;0/55.16,1/78.71;0/5220,1/5220;0/5220,1/5220;0/0,1/1;0/1,1/0;0/0,1/2;0/9,1/15;0/3,1/2;0/5,1/5;0/57,1/82;0/119,1/154;0/69,1/106;0/517,1/515
5280;141;277;2;2;0/4591.64,1/4208.93;0/55.29,1/78.76;0/5280,1/5280;0/5280,1/5280;0/0,1/0;0/1,1/0;0/0,1/1;0/10,1/10;0/3,1/2;0/5,1/5;0/57,1/84;0/121,1/156;0/69,1/108;0/523,1/521
5340;142;280;2;2;0/4651.64,1/4252.89;0/55.42,1/78.93;0/5340,1/5340;0/5340,1/5340;0/0,1/0;0/1,1/0;0/1,1/1;0/17,1/14;0/3,1/2;0/5,1/5;0/57,1/85;0/124,1/156;0/69,1/109;0/529,1/527
5400;144;283;2;2;0/4701.69,1/4302.93;0/55.51,1/79.02;0/5400,1/5400;0/5400,1/5400;0/1,1/1;0/1,1/0;0/1,1/3;0/21,1/10;0/3,1/2;0/5,1/5;0/58,1/86;0/125,1/158;0/70,1/110;0/535,1/533
5459.96;147;285;2;2;0/4741.73,1/4333.02;0/55.6,1/79.11;0/5459.96,1/5459.96;0/5459.96,1/5459.96;0/0,1/1;0/1,1/0;0/1,1/2;0/22,1/11;0/3,1/2;0/5,1/5;0/59,1/88;0/127,1/158;0/72,1/113;0/541,1/539
5519.96;149;287;2;2;0/4791.78,1/4383.07;0/55.64,1/79.24;0/5519.96,1/5519.96;0/5519.96,1/5519.96;0/1,1/0;0/1,1/1;0/2,1/2;0/18,1/10;0/3,1/2;0/5,1/5;0/60,1/89;0/128,1/159;0/73,1/114;0/547,1/545
5579.96;153;291;2;2;0/4839.47,1/4423.16;0/55.73,1/79.33;0/5579.96,1/5579.96;0/5579.96,1/5579.96;0/1,1/0;0/1,1/0;0/2,1/0;0/18,1/7;0/3,1/2;0/5,1/5;0/62,1/91;0/129,1/162;0/75,1/116;0/553,1/551
5639.96;156;294;2;2;0/4871.96,1/4473.2;0/55.78,1/79.51;0/5639.96,1/5639.96;0/5639.96,1/5639.96;0/0,1/1;0/1,1/0;0/0,1/1;0/13,1/9;0/3,1/2;0/5,1/5;0/64,1/92;0/129,1/165;0/77,1/117;0/559,1/557
5699.96;157;297;2;2;0/4931.96,1/4523.24;0/55.87,1/79.69;0/5699.96,1/5699.96;0/5699.96,1/5699.96;0/0,1/0;0/3,1/1;0/2,1/0;0/12,1/13;0/3,1/2;0/5,1/5;0/64,1/93;0/130,1/167;0/77,1/118;0/565,1/563
5759.96;159;301;2;2;0/4972.04,1/4583.24;0/55.96,1/79.78;0/5759.96,1/5759.96;0/5759.96,1/5759.96;0/0,1/0;0/1,1/0;0/1,1/1;0/10,1/11;0/3,1/2;0/5,1/5;0/66,1/93;0/131,1/170;0/79,1/118;0/571,1/569
