#TimeStamp;Bot;Pod;OutputStation
33.82;5;21;0
39.07;7;79;1
43.87;5;21;0
49.11;7;79;1
53.96;11;97;0
59.2;12;63;1
64;11;97;0
69.24;12;63;1
74.04;1;28;0
79.29;12;63;1
84.04;4;80;0
89.29;12;63;1
94.04;4;80;0
99.33;12;63;1
104.04;4;80;0
109.33;12;63;1
114.09;4;80;0
119.33;12;63;1
124.09;4;80;0
129.33;12;63;1
134.09;14;64;0
139.38;12;63;1
144.09;14;64;0
149.38;12;63;1
154.13;14;64;0
159.38;12;63;1
164.13;14;64;0
169.38;13;62;1
174.18;3;73;0
179.38;13;62;1
184.18;3;73;0
189.38;13;62;1
194.22;3;73;0
199.42;13;62;1
204.22;3;73;0
209.42;13;62;1
214.27;3;73;0
219.42;13;62;1
224.27;10;69;0
229.47;11;86;1
234.31;10;69;0
239.47;11;86;1
244.36;10;69;0
249.51;11;86;1
254.4;10;69;0
259.56;11;86;1
264.44;10;69;0
269.6;11;86;1
274.53;14;59;0
279.69;7;21;1
284.62;12;90;0
289.73;7;21;1
294.67;12;90;0
299.82;5;4;1
304.76;12;90;0
309.87;5;4;1
314.8;12;90;0
319.91;5;4;1
324.89;13;12;0
330;5;4;1
334.93;13;12;0
340.04;5;4;1
344.98;13;12;0
350.09;5;4;1
355.07;13;12;0
360.13;1;8;1
365.11;13;12;0
370.22;1;8;1
375.2;3;64;0
380.27;4;11;1
385.24;3;64;0
390.36;4;11;1
395.33;3;64;0
400.44;10;96;1
405.42;3;64;0
410.76;14;23;1
415.47;3;64;0
420.84;12;90;1
425.56;11;59;0
430.93;12;90;1
435.6;11;59;0
440.98;12;90;1
445.69;7;33;0
451.02;1;8;1
455.78;7;33;0
461.11;5;38;1
465.82;7;33;0
471.16;5;38;1
475.91;13;75;0
481.2;5;38;1
485.96;13;75;0
491.29;5;38;1
496.04;13;75;0
501.33;5;38;1
506.13;13;75;0
511.38;5;38;1
516.18;13;75;0
521.42;4;84;1
526.22;10;43;0
531.47;4;84;1
536.22;10;43;0
541.47;4;84;1
546.27;3;96;0
551.51;4;84;1
556.27;3;96;0
561.51;4;84;1
566.31;1;90;0
571.56;4;84;1
576.31;1;90;0
581.56;4;84;1
586.36;1;90;0
591.56;14;47;1
596.4;1;90;0
601.6;11;81;1
606.44;1;90;0
611.6;11;81;1
616.49;1;90;0
621.64;12;21;1
626.49;1;90;0
631.64;12;21;1
636.53;1;90;0
641.64;12;21;1
646.58;1;90;0
652.44;7;79;1
656.58;1;90;0
662.49;7;79;1
666.62;1;90;0
672.49;5;38;1
676.67;1;90;0
682.49;5;38;1
686.71;1;90;0
692.49;5;38;1
696.71;14;59;0
702.49;3;46;1
706.76;11;64;0
712.53;3;46;1
716.8;11;64;0
722.53;3;46;1
726.8;11;64;0
732.53;13;69;1
736.84;12;27;0
742.58;13;69;1
746.89;12;27;0
752.58;13;69;1
756.93;7;5;0
762.62;4;37;1
766.93;7;5;0
772.67;4;37;1
776.98;7;5;0
782.71;10;62;1
787.02;7;5;0
792.76;5;38;1
797.02;7;5;0
802.8;3;81;1
807.07;1;96;0
812.84;3;81;1
817.07;1;96;0
822.84;3;81;1
827.11;1;96;0
832.84;3;81;1
837.11;1;96;0
842.89;12;67;1
847.11;1;96;0
852.89;12;67;1
857.11;14;11;0
862.89;12;67;1
867.16;14;11;0
872.89;12;67;1
877.16;14;11;0
882.93;12;67;1
887.16;11;4;0
892.98;13;86;1
897.16;11;4;0
902.98;13;86;1
907.2;11;4;0
913.02;10;59;1
917.24;4;1;0
923.02;10;59;1
927.24;4;1;0
933.07;10;59;1
937.29;4;1;0
943.07;10;59;1
947.33;7;55;0
953.11;5;58;1
957.33;7;55;0
963.16;5;58;1
967.38;3;75;0
973.2;5;58;1
977.38;3;75;0
983.2;5;58;1
987.38;3;75;0
993.2;5;58;1
