#TimeStamp;Bot;Pod;OutputStation
20.31;11;42;0
29.69;12;2;1
39.78;12;2;1
42.4;10;31;0
49.87;12;2;1
52.49;10;31;0
59.91;12;2;1
62.58;10;31;0
69.91;12;2;1
72.62;10;31;0
79.91;12;2;1
82.62;10;31;0
89.96;12;2;1
92.62;10;31;0
99.96;12;2;1
102.67;10;31;0
109.96;12;2;1
112.67;10;31;0
119.96;12;2;1
122.71;10;31;0
129.96;12;2;1
132.71;10;31;0
139.96;4;82;1
142.76;10;31;0
150;4;82;1
152.76;10;31;0
160.04;4;82;1
162.8;10;31;0
170.04;4;82;1
172.84;14;49;0
180.04;4;82;1
182.89;14;49;0
190.09;4;82;1
192.93;14;49;0
200.09;4;82;1
202.93;14;49;0
210.13;4;82;1
212.98;14;49;0
220.13;4;82;1
222.98;14;49;0
230.18;4;82;1
233.02;14;49;0
240.18;4;82;1
243.07;14;49;0
250.22;4;82;1
253.07;14;49;0
260.27;4;82;1
263.16;14;49;0
270.36;4;82;1
273.24;14;49;0
280.4;4;82;1
283.33;14;49;0
290.49;1;47;1
293.42;14;49;0
300.58;1;47;1
303.51;14;49;0
310.67;1;47;1
313.6;14;49;0
320.76;1;47;1
323.69;14;49;0
330.84;1;47;1
340.93;1;47;1
350.98;1;47;1
361.07;1;47;1
371.11;1;47;1
381.2;1;47;1
391.24;1;47;1
401.33;1;47;1
411.38;1;47;1
421.47;1;47;1
431.51;1;47;1
441.6;1;47;1
451.64;1;47;1
461.73;1;47;1
471.82;1;47;1
481.87;1;47;1
