#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;76.11;1.11;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/1.01,RP/0
60;116.85;2.41;PP/0.08,TA/0.03,IS/0,PS/0.01,RB/0.01,OB/2.05,RP/0
119.96;164.6;3.77;PP/0.09,TA/0.04,IS/0,PS/0.02,RB/0.01,OB/3.36,RP/0
179.96;205.65;5.44;PP/0.09,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/4.98,RP/0
239.96;248.26;6.65;PP/0.09,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/6.16,RP/0
299.96;280.18;7.93;PP/0.1,TA/0.05,IS/0,PS/0.02,RB/0.01,OB/7.41,RP/0
360;332.02;10.02;PP/0.11,TA/0.05,IS/0.01,PS/0.02,RB/0.01,OB/9.45,RP/0
420;360.62;11.11;PP/0.11,TA/0.05,IS/0.01,PS/0.03,RB/0.01,OB/10.51,RP/0
480;371.8;11.66;PP/0.11,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/11.03,RP/0
540;394.39;12.67;PP/0.12,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/12.01,RP/0
600;419.33;13.55;PP/0.12,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/12.86,RP/0
659.96;445.49;14.36;PP/0.12,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/13.65,RP/0
719.96;466.51;15.25;PP/0.12,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/14.52,RP/0
779.96;503.29;16.53;PP/0.12,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/15.77,RP/0
839.96;533.21;17.58;PP/0.12,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/16.8,RP/0
899.96;567.99;18.88;PP/0.12,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/18.08,RP/0
959.96;598.95;20.05;PP/0.12,TA/0.06,IS/0.01,PS/0.03,RB/0.01,OB/19.22,RP/0
