#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/15,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
60;3;None/0,ParkPod/1,RepositionPod/0,Insert/4,Extract/4,Rest/6
119.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/4,Rest/9
179.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/3,Extract/4,Rest/8
239.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/4,Rest/9
299.96;1;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/3,Rest/10
360;3;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/6,Rest/8
420;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
480;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/9
540;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/5,Rest/8
600;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
659.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/9
719.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
779.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
839.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
899.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/9
959.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/9
1019.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/11
1079.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/9
1139.96;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
1199.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/1,Extract/4,Rest/10
1259.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/4,Extract/3,Rest/7
1319.96;2;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/4,Rest/8
1379.96;0;None/0,ParkPod/1,RepositionPod/0,Insert/2,Extract/3,Rest/9
1439.96;1;None/0,ParkPod/0,RepositionPod/0,Insert/2,Extract/5,Rest/8
1499.96;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/10
1559.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/9
1619.96;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/6,Rest/8
