idx;queue_wait_sec;picking_time_sec
0;5.55587524177946;53.2444444444467
1;4.0941759206417;133.55555555557
2;63.1194444444474;126.266666666667
3;136.708333333348;216.44444444445
4;163.694175920645;126.177777777717
5;135.063888888879;46.0444444444222
6;83.0638888888475;227.24444444436
7;126.355875241713;66.1333333333346
8;189.733653019495;55.8666666667111
9;126.316398142841;65.9111111111636
10;232.53862036508;126.133333333434
11;153.733653019677;76.0000000000605
12;91.019444444519;136.177777777886
13;156.889208575244;136.177777777886
14;284.266986353123;96.1333333334098
15;71.6416666667258;46.0000000000366
16;115.383064809624;95.9555555556319
17;46.6225419084917;76.0000000000605
18;144.089208575237;136.133333333442
19;79.8669863529626;35.8666666666952
20;249.383064809731;136.177777777886
21;130.75587524189;35.9555555555842
22;134.405287031861;55.9555555556001
23;128.405287031857;76.044444444505
24;112.666986352984;115.466666666759
25;93.1114307974124;45.9555555555921
26;24.9465728752764;135.600000000108
27;72.0447641307335;186.22222222237
28;88.6194444445171;136.044444444553
29;68.7083333333901;76.0000000000605
30;160.094175920771;45.8222222222587
31;120.533653019657;66.0000000000525
32;197.689208575278;96.0444444445209
33;71.3336530196218;105.95555555564
34;169.555875241921;176.222222222362
35;143.955875241902;96.0000000000764
36;234.889208575302;186.311111111119
37;224.444764130853;146.355555555296
38;416.988888889063;76.3111111107814
39;226.711430797125;36.0444444442887
40;178.978097463581;63.377777777504
41;225.733653019119;56.2222222219793
42;230.138620364305;166.888888888168
43;92.3558752413378;55.5999999997598
44;193.511430796488;45.599999999803
45;136.630555554922;76.4444444441142
46;238.089208574073;187.022222221414
47;191.333653018693;136.222222221634
48;267.911430796152;76.2666666663372
49;103.435461763681;106.577777777317
50;274.266986351683;115.599999999501
51;64.4861111108212;116.488888888386
52;344.938620363587;106.533333332873
53;161.378097463293;136.666666666076
54;207.066986351951;146.84444444381
55;292.497222220932;56.1333333330908
56;189.333653018719;85.9999999996285
57;149.422541907772;96.3555555551393
58;266.89722222104;36.0444444442887
59;195.155875240908;46.0888888886898
60;98.8052870313172;136.755555554965
61;169.022541907685;96.488888888472
62;217.819444443492;56.1333333330908
63;68.057683986056;86.266666666294
64;108.578097463495;76.3111111107814
65;292.397222220948;105.5555555551
66;173.87195369766;116.622222221718
67;97.0697243750901;146.622222221589
68;173.516398142106;66.2666666663804
69;168.000319685487;96.2666666662508
