decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits
301,3065.02222221896,1,100,1,91,4,3,11.0564652279373,16.4469838621985,0.0813229571984436,0.0110564652279373,28,2,12,1,1,3,-60.0571236776754,0.0715792,0,7.62640670837916,1,2,34
302,3075.1111111078,1,100,1,88,5,2,11.0257458847736,16.4213236581735,0.0812693498452012,0.0110257458847736,26,1,11,1,0,3,-63.2270297439243,0.0700974,0,7.61646919671864,3,0,39
303,3125.37777777425,1,100,1,88,4,3,11.0701603325415,16.4683303886925,0.0810550635348479,0.0110701603325415,25,1,11,1,0,1,-69.9743205350665,0.0638254,0,7.54132281553396,1,0,37
304,3135.4666666631,1,100,1,88,4,3,11.0871966239539,16.4746372370019,0.0808584019927189,0.0110871966239539,24,1,10,1,0,3,-60.2034500509866,0.0747828,0,7.54644673436861,3,0,36
305,3145.55555555194,1,100,1,88,3,3,11.1087884981612,16.4877808235867,0.0806790005721915,0.0111087884981612,21,1,9,1,0,2,-71.2948285393228,0.0741149,0,7.55469057029294,2,0,30
306,3149.3333333297,1,100,1,90,2,4,11.0966210982995,16.4509347751014,0.0805471124620061,0.0110966210982995,9,1,7,1,1,1,-38.2116250750836,0.0969169,0,7.55211451954897,1,0,4
307,3165.68888888519,1,100,1,92,3,5,11.1438605755265,16.5022325595776,0.08059927934762,0.0111438605755265,19,1,7,1,0,2,-66.9475976140984,0.0745071,0,7.56572003929515,2,0,28
308,3169.46666666295,1,100,1,92,2,5,11.1335317680258,16.4683490735382,0.0804988662131519,0.0111335317680258,2,1,1,1,0,2,-28.5203845893743,0.0866624,0,7.56440914382617,2,0,5
309,3185.82222221843,1,100,1,92,3,5,11.1410662243039,16.4610217224144,0.0806573479410654,0.0111410662243039,18,1,6,1,0,2,-64.6415666100836,0.0824706,0,7.55116710758374,2,0,26
310,3189.5999999962,1,100,1,92,1,5,11.121816588785,16.4142672413793,0.0805722891566265,0.011121816588785,5,2,2,1,1,3,-31.2459311461621,0.082115,0,7.54379952456417,2,1,2
311,3199.68888888504,1,100,1,90,2,5,11.1,16.4020618556701,0.0808726725597141,0.0111,3,2,1,1,0,3,-39.533048521083,0.0775522,0,7.54028436018958,3,0,5
312,3205.95555555168,1,100,1,90,3,5,11.0646894290123,16.3696775114154,0.081203007518797,0.0110646894290123,23,1,10,1,1,1,-56.7148750802269,0.0996758,0,7.53934674027334,1,0,24
313,3219.82222221829,1,100,1,90,2,5,11.0878715821287,16.3858306998694,0.0810406138873292,0.0110878715821287,11,1,4,1,1,1,-15.9172550345317,0.1377568,0,7.53696765315813,0,1,2
314,3226.08888888493,1,100,1,90,3,4,11.0665386229163,16.3363189195431,0.0810608890549122,0.0110665386229163,16,1,4,1,0,1,-52.3706071516771,0.0993141,0,7.52802157107473,1,0,23
315,3229.91111110713,1,100,1,90,3,4,11.0415606729814,16.2816233652438,0.0810055865921788,0.0110415606729814,10,1,3,1,0,2,-38.0329249551921,0.0755867,0,7.51655538771035,2,0,14
316,3236.17777777377,1,100,1,90,3,4,11.0295202599388,16.2461852477477,0.0810408921933086,0.0110295202599388,15,1,3,1,0,1,-49.9475966720747,0.0925582,0,7.51386067708329,1,0,22
317,3246.26666666262,1,100,1,90,3,4,11.0245885156228,16.2213642468928,0.0810009267840593,0.0110245885156228,25,2,9,1,1,3,-46.8584987337637,0.096425,0,7.50427598337563,2,1,21
318,3250.04444444038,1,100,1,89,3,3,10.977597522779,16.1716956795302,0.0809963099630996,0.010977597522779,9,1,2,1,0,2,-35.5942552060843,0.076975,0,7.49481386080871,2,0,12
319,3256.35555555146,1,100,1,89,4,3,10.9659090909091,16.1371237458194,0.0810462331921164,0.0109659090909091,23,2,8,1,0,2,-73.4017395619929,0.0762301,0,7.49223602484472,2,0,32
320,3270.17777777363,1,100,1,89,3,3,10.9487273755655,16.1311249999998,0.0810711665443874,0.0109487273755655,8,1,1,1,0,1,-33.3041838065357,0.073799,0,7.47965610510037,1,0,10
321,3296.57777777351,1,100,1,89,3,3,11.0221054538361,16.2219027111275,0.0811355311355311,0.0110221054538361,20,2,8,1,0,5,-86.0983894881953,0.0635833,0,7.48894588351132,5,0,29
322,3300.35555555127,1,100,1,90,2,4,10.9803434595644,16.1796451639277,0.0812043795620438,0.0109803434595644,7,1,0,0,0,2,-31.3177683560757,0.0864769,0,7.48277617075984,2,0,9
323,3326.75555555116,1,100,1,89,3,5,11.0089686098655,16.2582781456954,0.0812830326225624,0.0110089686098655,19,1,8,1,0,2,-67.5710943049744,0.0672069,0,7.46200607902736,2,0,25
324,3330.53333332892,1,100,1,89,2,5,10.9843400447427,16.2046204620462,0.0811841627315656,0.0109843400447427,15,2,3,1,1,2,-19.9685113139881,0.1559362,0,7.45068285280729,1,1,7
325,3350.66666666217,1,100,1,85,2,4,11.0110484719126,16.2630288285815,0.0813258467668901,0.0110110484719126,13,2,2,0,0,3,-42.0076049136694,0.079443,0,7.45695439500569,3,0,23
326,3360.75555555101,1,100,1,85,2,5,11.0392280528864,16.3772758284598,0.0814962052764727,0.0110392280528864,11,1,2,1,0,5,-37.8029378093146,0.089085,0,7.48675466443877,5,0,20
327,3377.02222221761,1,99,1,85,2,5,11.1399111630066,16.5089831005868,0.0815148782687106,0.0111399111630066,20,2,13,1,1,2,-58.3050512651217,0.0878804,0,7.53778420011825,1,1,15
328,3380.88888888426,1,100,1,85,2,5,11.0992581715342,16.4675268296619,0.081581311769991,0.0110992581715342,19,1,4,1,1,2,-37.9181675821892,0.0938268,0,7.532232002805,2,0,15
329,3397.15555555086,1,100,1,85,3,5,11.1465293040292,16.5201004343104,0.0814828080229226,0.0111465293040292,18,1,12,1,0,1,-65.4723100040406,0.0839215,0,7.5471292162698,1,0,20
330,3401.02222221751,1,100,1,85,2,5,11.1391538742689,16.4917343073592,0.0813995001785077,0.0111391538742689,9,1,0,0,0,2,-33.5101650206571,0.1015157,0,7.54748018821193,2,0,13
331,3411.11111110635,1,100,1,86,2,5,11.1468022715914,16.5392488250561,0.0814471573694529,0.0111468022715914,15,2,4,1,1,2,-28.698751042409,0.0976704,0,7.54679798239596,1,1,11
332,3427.3333333285,1,100,1,86,3,4,11.1538526537157,16.5683442331894,0.0815854959118379,0.0111538526537157,17,1,12,1,0,1,-64.71339426849,0.0806137,0,7.55105953990491,1,0,19
333,3447.46666666175,1,100,1,85,3,4,11.2173996326489,16.6451736484468,0.0815169236221868,0.0112173996326489,25,2,15,1,1,2,-56.5638884858537,0.1145225,0,7.56598802202127,1,1,18
334,3451.3333333284,1,100,1,84,3,3,11.1943983569156,16.6296207102733,0.0815102328863797,0.0111943983569156,13,1,3,1,0,2,-41.5068725828569,0.0690708,0,7.57219918139824,2,0,20
335,3457.55555555059,1,100,1,84,3,3,11.234350443631,16.6714879980806,0.0814997359619785,0.011234350443631,21,1,13,1,0,3,-85.3697509847582,0.0839466,0,7.60453838508939,3,0,28
336,3467.64444443944,1,100,1,86,3,5,11.2724477254283,16.7105934332227,0.0813749561557348,0.0112724477254283,19,1,11,1,0,2,-73.3641585378485,0.1036747,0,7.62451274722844,2,0,25
337,3471.46666666165,1,100,1,86,2,5,11.2795572729987,16.7038029679758,0.081279496591505,0.0112795572729987,11,2,2,0,0,2,-41.1828325211002,0.0964946,0,7.6346348354358,2,0,16
338,3477.73333332828,1,100,1,86,3,5,11.2568236230073,16.7418364074663,0.0814724354501047,0.0112568236230073,18,2,10,1,0,2,-73.8688106182784,0.0766189,0,7.64089626736107,2,0,23
339,3491.59999999489,1,100,1,86,2,5,11.2711265843401,16.7814551366842,0.0815652173913043,0.0112711265843401,19,2,9,1,1,3,-36.5864402177542,0.1062211,0,7.65001211006587,2,1,14
340,3497.86666666153,1,100,1,85,3,4,11.2477113640532,16.7647849761679,0.0816432657306292,0.0112477113640532,16,2,9,1,0,3,-63.1000036247709,0.0735104,0,7.65559545154488,3,0,21
341,3528.04444443918,1,100,1,85,3,4,11.3399040877115,16.9204247113172,0.0817631806395851,0.0113399040877115,14,1,8,1,0,1,-57.6938599198965,0.074393,0,7.68449087892198,1,0,18
342,3541.86666666134,1,100,1,85,3,4,11.3647063994374,16.9398453878406,0.0817382307294361,0.0113647063994374,24,3,10,1,1,5,-73.7445877371982,0.0790078,0,7.68455183071799,4,1,25
343,3548.17777777243,1,100,1,84,3,3,11.3060796645702,16.9059561128527,0.0819165378670788,0.0113060796645702,13,1,7,1,0,1,-55.3288012396614,0.0875609,0,7.68233618233619,1,0,17
344,3561.99999999459,1,100,1,84,4,3,11.3620715090526,16.9720943166473,0.0819054146675805,0.0113620715090526,21,2,8,1,0,4,-67.154118970466,0.0825218,0,7.70364564727252,4,0,28
345,3568.31111110567,1,100,1,84,3,3,11.3296576806842,16.9415441954156,0.0819532183711798,0.0113296576806842,12,1,6,1,0,3,-45.4607822138352,0.0805331,0,7.70288340896373,3,0,16
346,3578.39999999452,1,100,1,84,2,3,11.3442633745592,16.9459337986427,0.0819560402112796,0.0113442633745592,8,1,4,1,0,2,-54.4015649074943,0.0798191,0,7.7070489875183,2,0,10
347,3588.48888888336,1,100,1,88,2,4,11.3496887966804,16.9366873065014,0.0820146333163179,0.0113496887966804,14,1,5,1,1,1,-44.6598779320045,0.0981964,0,7.70499999999992,1,0,8
348,3608.62222221661,1,100,1,88,2,4,11.409897430859,17.0091989478547,0.0819894754710575,0.011409897430859,6,1,2,1,0,1,-34.5025391037355,0.0758926,0,7.71846002675758,1,0,7
349,3622.31111110544,1,100,1,89,3,5,11.4395402892561,17.0361153846152,0.082075631677124,0.0114395402892561,29,3,13,1,2,5,-64.6025280107813,0.1091729,0,7.72208856345878,3,2,22
350,3638.79999999426,1,100,1,88,2,4,11.4557561332294,17.1133534873702,0.0821802227472157,0.0114557561332294,5,1,1,1,0,1,-32.3463117397991,0.0781591,0,7.74854616233708,1,0,6
351,3642.44444443868,1,100,1,88,4,4,11.446456625683,17.0821738022425,0.0822795481369078,0.011446456625683,18,1,10,1,0,1,-64.9478501673658,0.0849463,0,7.74739366620431,1,0,25
352,3648.8888888831,1,100,1,88,1,4,11.4649247487944,17.0925250065868,0.0821986888552698,0.0114649247487944,7,2,2,1,1,2,-30.1622964093167,0.1020489,0,7.76502521074857,1,1,5
353,3652.53333332753,1,100,1,88,4,4,11.43424895024,17.0644870351607,0.0824378777703157,0.01143424895024,17,1,9,0,0,3,-62.5067390905335,0.080984,0,7.76516768266647,3,0,24
354,3658.97777777195,1,100,1,88,2,4,11.4541635614272,17.1290227119215,0.0823706680060271,0.0114541635614272,5,1,1,1,0,1,-32.3685888529304,0.1005803,0,7.7837686080417,1,0,6
355,3679.11111110519,1,100,1,88,2,4,11.5533545563819,17.2600115039281,0.0824690531950485,0.0115533545563819,4,1,0,0,0,2,-30.0826565271568,0.0968224,0,7.82390631359379,2,0,5
356,3682.71111110518,1,100,1,88,4,4,11.5414389338731,17.2771843434343,0.0825810765630224,0.0115414389338731,17,1,10,1,0,2,-56.9322937386324,0.0905656,0,7.820947645176,2,0,22
357,3709.28888888284,1,100,1,89,2,4,11.6059048509788,17.356262541494,0.0825137522920487,0.0116059048509788,3,1,0,0,0,1,-21.3596747094765,0.1192307,0,7.82687043764922,1,0,3
358,3712.88888888282,1,100,1,89,3,4,11.6045307599686,17.3892666372943,0.0826391202932356,0.0116045307599686,15,1,9,1,0,2,-69.6012804329128,0.0814918,0,7.83108470332574,2,0,19
359,3719.37777777169,1,100,1,90,2,5,11.6128055679756,17.3842300219394,0.0825993019777298,0.0116128055679756,10,2,5,1,1,3,-22.3784588827265,0.1310824,0,7.84179941207047,1,2,2
360,3722.97777777167,1,100,1,89,3,4,11.5839045452015,17.3584635677344,0.0827940932470549,0.0115839045452015,14,1,8,1,0,1,-59.3253301033033,0.0985161,0,7.84310497700888,1,0,17
361,3729.46666666053,1,100,1,90,3,4,11.5839032098765,17.3411724698751,0.082767753683165,0.0115839032098765,8,1,4,1,0,3,-39.9771125970258,0.1111551,0,7.84817290642042,3,0,13
362,3759.64444443818,1,100,1,90,3,4,11.6486569376679,17.4208272411093,0.0828236072078029,0.0116486569376679,7,1,3,1,0,2,-37.7671957181808,0.1142651,0,7.84405527657473,2,0,10
363,3769.73333332702,1,100,1,90,2,4,11.6766677810361,17.4454976966671,0.082892998678996,0.0116766677810361,5,1,2,1,0,1,-34.4516077908025,0.1065679,0,7.8574895791959,1,0,7
364,3779.82222221587,1,100,1,92,2,5,11.6743342721449,17.4248965545664,0.0829896056756311,0.0116743342721449,4,1,1,1,0,1,-32.0174503542959,0.0994015,0,7.85052157605466,1,0,6
365,3783.28888888252,1,100,1,92,3,5,11.6686521715166,17.3994103385929,0.0830997526793075,0.0116686521715166,13,1,7,1,0,1,-57.2427999827113,0.0945288,0,7.85180333036634,1,0,16
366,3789.91111110471,1,100,1,92,2,5,11.6625191831683,17.3733692846607,0.0830865416255347,0.0116625191831683,12,2,1,1,1,2,-21.5589536284061,0.1409448,0,7.85276291666665,1,1,6
367,3803.42222221577,1,100,1,91,3,4,11.6474769888231,17.3684436274509,0.0832512315270936,0.0116474769888231,20,2,11,1,1,2,-55.6001382390709,0.0925481,0,7.84232514386895,1,1,16
368,3820.08888888236,1,100,1,90,2,4,11.6622870985085,17.4079300092107,0.0833060556464812,0.0116622870985085,10,1,0,0,0,2,-36.1334431028511,0.0863805,0,7.85198959410163,2,0,17
369,3823.55555554901,1,100,1,90,4,4,11.6594571456669,17.4378977838419,0.0833333333333333,0.0116594571456669,18,1,10,1,0,1,-66.5601184531872,0.0958898,0,7.85511643895654,1,0,25
370,3833.64444443786,1,100,1,90,4,4,11.6614481409002,17.4239766081871,0.0832518735744542,0.0116614481409002,18,1,9,1,0,2,-57.2176131348232,0.0739245,0,7.85111989459816,2,0,24
371,3843.7333333267,1,100,1,90,4,4,11.638671875,17.3731778425656,0.083170890188434,0.011638671875,17,1,8,1,0,2,-54.6377049345702,0.0735769,0,7.83048620236531,2,0,22
372,3850.26666666001,1,100,1,90,2,4,11.6159844054581,17.3226744186047,0.0831038393001782,0.0116159844054581,10,1,1,1,0,2,-53.2903068524813,0.0694567,0,7.82020997375328,2,0,16
373,3863.86666665995,1,100,1,90,3,4,11.6070208924485,17.2927789528074,0.0831311661005984,0.0116070208924485,16,1,7,1,0,1,-59.8091021027167,0.0695815,0,7.798704233619,1,0,20
374,3870.39999999326,1,100,1,91,2,5,11.5902912621359,17.2514450867052,0.0830779157928698,0.0115902912621359,14,2,4,1,1,4,-29.5403697821348,0.0965928,0,7.79242819843342,3,1,14
375,3873.9555555488,1,98,1,90,3,4,11.5520390070922,17.2115393852065,0.0832126187027201,0.0115520390070922,15,1,6,1,0,2,-49.4056246309585,0.0892083,0,7.78670686657972,2,0,19
376,3880.4888888821,1,100,1,90,3,4,11.5524033036012,17.1958187105328,0.0831727681438664,0.0115524033036012,12,1,3,1,0,3,-42.2126258855784,0.0685819,0,7.79185535321018,3,0,19
377,3890.57777777095,1,100,1,90,3,4,11.5564063800875,17.1856014649439,0.0831730769230769,0.0115564063800875,25,2,8,1,1,4,-43.6681604188758,0.070919,0,7.78931806657846,3,1,19
378,3894.08888888204,1,99,1,89,2,3,11.5344154389113,17.1698012676365,0.0831604150039904,0.0115344154389113,10,1,5,1,0,1,-50.8543359021197,0.0865203,0,7.79433261176754,1,0,12
379,3914.22222221529,1,99,1,90,2,4,11.5746075753275,17.2135189581793,0.0831872509960159,0.0115746075753275,12,2,6,1,1,4,-49.7894735324007,0.1146117,0,7.79605826363992,3,1,11
380,3920.75555554859,1,100,1,89,4,3,11.5438238546673,17.1845559654707,0.0833465881978686,0.0115438238546673,23,2,8,1,0,5,-70.5607465539173,0.0785471,0,7.79505631423412,5,0,36
381,3924.31111110413,1,99,1,91,3,3,11.5,17.1359773371105,0.0833597464342314,0.0115,10,1,5,1,0,1,-50.7740847810213,0.1034904,0,7.78507078507079,1,0,11
382,3940.88888888184,1,100,1,91,3,3,11.5111190174994,17.1366093848085,0.0833860759493671,0.0115111190174995,28,2,10,1,1,4,-65.5767950805231,0.0865281,0,7.77738425925924,3,1,30
383,3950.97777777068,1,100,1,91,4,3,11.5024180187985,17.1402229068857,0.0833333333333333,0.0115024180187985,27,3,10,1,1,3,-78.5419874350988,0.0925475,0,7.78104748330487,2,1,39
384,3964.53333332618,1,99,1,90,2,2,11.5020566389932,17.1884666627652,0.0834509803921569,0.0115020566389932,7,1,3,1,0,1,-45.124985937493,0.0750087,0,7.79502437190369,1,0,9
385,3974.62222221503,1,99,1,91,2,3,11.5308983624023,17.2155989556315,0.083516139141335,0.0115308983624023,8,2,4,1,1,3,-47.2127893069356,0.0775815,0,7.80936318571848,2,1,8
386,3994.75555554827,1,99,1,90,3,2,11.5479266254183,17.2573763815608,0.0837245696400626,0.0115479266254183,6,1,3,1,0,1,-44.3513542466857,0.0775806,0,7.81054455701488,1,0,8
387,4014.88888888152,1,99,1,90,3,2,11.5577931450963,17.2562036929571,0.0838023764853033,0.0115577931450963,5,1,2,1,0,2,-34.1575054328663,0.0824389,0,7.79242405757435,2,0,7
388,4035.02222221477,1,99,1,90,3,2,11.5456238361266,17.2222222222222,0.0838931416966099,0.0115456238361266,4,1,1,1,0,1,-31.6851876515648,0.0795648,0,7.75969962453067,1,0,5
389,4045.11111110361,1,99,1,90,3,2,11.5241635687732,17.1745152354571,0.0839968774395004,0.0115241635687732,14,2,4,1,1,2,-25.4493081183785,0.0726582,0,7.74032459425718,1,1,4
390,4071.55555554794,1,100,1,90,4,2,11.5415555055441,17.2166850082702,0.084125253154697,0.0115415555055441,20,1,7,1,0,2,-71.3843724245307,0.0894401,0,7.73255579775906,2,0,32
391,4075.28888888126,1,99,1,90,3,2,11.5392653779009,17.1976379323538,0.0840192576487032,0.0115392653779009,11,1,3,1,0,1,-41.3335132290339,0.0589847,0,7.73574048258292,1,0,14
392,4085.3777777701,1,99,1,92,3,3,11.5516605166052,17.2005494505495,0.084031007751938,0.0115516605166052,10,1,2,1,0,1,-38.9454202016554,0.06458,0,7.73918417799753,1,0,13
393,4095.46666665895,1,99,1,92,3,3,11.5451197053407,17.1753424657534,0.0840557275541796,0.0115451197053407,9,1,1,1,0,1,-36.4954747830596,0.0645087,0,7.72996300863132,1,0,12
394,4101.6888888812,1,100,1,92,4,3,11.5294403027415,17.1366544390475,0.0840933683722368,0.0115294403027415,26,3,11,1,1,4,-69.4815309591127,0.0846623,0,7.72415705011256,3,1,31
395,4115.51111110351,1,97,1,92,2,3,11.4971506579039,17.1360801358949,0.0842186297151655,0.0114971506579039,12,1,3,1,1,1,-18.4656068068855,0.1060136,0,7.71649252745204,0,1,10
396,4121.73333332577,1,100,1,91,5,2,11.4875089340025,17.1063991734602,0.0842169970800676,0.0114875089340025,23,1,10,1,0,1,-70.5696494869587,0.0744214,0,7.71465060763893,1,0,34
397,4135.55555554807,1,98,1,91,2,2,11.5359365513057,17.1632226738938,0.0840735068912711,0.0115359365513057,11,1,2,0,0,3,-47.3537970480364,0.0735142,0,7.73288054538071,3,0,18
398,4141.77777777033,1,100,1,91,4,2,11.5603096871494,17.2308138968352,0.0840850022932273,0.0115603096871494,21,1,9,1,0,2,-75.3537742498346,0.0805654,0,7.75386625357584,2,0,30
399,4145.59999999257,1,98,1,91,2,3,11.549717692019,17.1997147251419,0.0839683023468455,0.011549717692019,13,2,4,1,1,3,-39.0857978289421,0.089775,0,7.75139396869974,2,1,15
400,4151.82222221483,1,100,1,91,4,3,11.5238994025295,17.1771330716949,0.084106463878327,0.0115238994025295,19,1,9,1,0,2,-73.2333559966659,0.0977882,0,7.75269631338053,2,0,26
401,4155.64444443708,1,98,1,91,3,3,11.5088536165152,17.1395293106167,0.0840157719138611,0.0115088536165152,11,1,3,1,0,2,-41.2206344092598,0.0717361,0,7.74715055109283,2,0,16
402,4165.68888888158,1,98,1,91,3,3,11.5008407782783,17.1125110775991,0.0840272520817563,0.0115008407782783,11,1,3,1,0,1,-48.9014569839213,0.0655243,0,7.73692925084177,1,0,15
403,4175.73333332608,1,98,1,91,3,3,11.4861211100564,17.0756238962336,0.0840386940749698,0.0114861211100564,11,1,3,1,0,1,-48.8182725182792,0.0675755,0,7.72222894460867,1,0,15
404,4191.86666665951,1,100,1,91,4,3,11.4937178959705,17.0720023148148,0.0840500980835974,0.0114937178959705,18,1,8,1,0,2,-70.4823580262047,0.105588,0,7.71325405789827,2,0,24
405,4205.77777777071,1,98,1,91,3,3,11.4749103942652,17.0292553191489,0.0839729119638826,0.0114749103942652,11,1,3,1,0,2,-41.0229242529642,0.06997,0,7.68667466986795,2,0,16
406,4221.91111110414,1,100,1,91,4,3,11.4543828264759,16.9840848806366,0.083984375,0.0114543828264759,17,1,7,1,0,1,-60.0592264439901,0.1048479,0,7.65909090909092,1,0,22
407,4235.82222221533,1,98,1,91,3,3,11.4339285714286,16.9391534391535,0.0839202757380488,0.0114339285714286,10,1,2,1,0,2,-38.4533342414587,0.0761514,0,7.63170441001193,2,0,14
408,4241.9555555487,1,100,1,91,4,3,11.4185369490109,16.9018449298024,0.0839443363758791,0.0114185369490109,16,1,6,1,0,2,-49.8151123320352,0.0911233,0,7.62595146237512,2,0,21
409,4245.86666665983,1,98,1,91,2,3,11.4115139383157,16.8770285087721,0.083893118375877,0.0114115139383157,4,1,1,0,0,3,-38.6109613046696,0.0960844,0,7.6257679349981,3,0,7
410,4255.91111110434,1,98,1,92,2,4,11.4026068460409,16.8938622482132,0.0839922422795763,0.0114026068460409,3,1,1,1,0,2,-30.2347353416089,0.0626717,0,7.61526412137723,2,0,4
411,4261.99999999326,1,100,1,92,4,4,11.3882978723404,16.8582677165354,0.0841037876528482,0.0113882978723404,15,1,5,1,0,1,-47.3385163634115,0.119796,0,7.61018957345972,1,0,19
412,4272.04444443777,1,100,1,88,3,4,11.3952372924181,16.8542122256969,0.0840648712989139,0.0113952372924181,12,2,7,1,1,3,-50.369641585313,0.1055326,0,7.61029440923901,2,1,13
413,4275.9555555489,1,99,1,87,2,3,11.3800398229421,16.8472130015879,0.0842120897074113,0.0113800398229421,2,1,0,0,0,1,-19.9677999844673,0.0889817,0,7.61804318725874,1,0,2
414,4282.08888888227,1,100,1,88,4,4,11.4219225528714,16.9390391906813,0.0843355605048255,0.0114219225528714,11,1,7,1,0,2,-61.8889942427992,0.0765069,0,7.65053303069686,2,0,15
415,4295.99999999346,1,99,1,88,2,4,11.5120983314893,17.0582915380662,0.0843462792766084,0.0115120983314893,10,1,3,1,1,1,-15.5012543224799,0.1295662,0,7.69727843785829,0,1,1
416,4322.13333332695,1,100,1,87,4,3,11.6580753127032,17.2600076058203,0.0843694493783304,0.0116580753127032,10,1,6,1,0,1,-52.8260669487371,0.0796888,0,7.76297071056171,1,0,13
417,4326.04444443808,1,99,1,88,3,3,11.6469695790362,17.2290663980043,0.0843925509902453,0.0116469695790362,9,1,2,1,0,1,-38.2050276037725,0.0922927,0,7.76011625394358,1,0,12
418,4336.08888888259,1,99,1,88,2,3,11.6619171662773,17.2367354498982,0.0844280442804428,0.0116619171662773,12,3,5,1,1,4,-38.951525802836,0.0848963,0,7.76556067416833,3,1,13
419,4356.13333332715,1,98,1,85,3,3,11.7382515432101,17.4405546184646,0.0847207897451009,0.0117382515432101,9,1,4,1,0,2,-41.5908068751071,0.0881568,0,7.82096713481554,2,0,14
420,4362.17777777163,1,100,1,85,4,3,11.7641757892877,17.4643434397674,0.0847557386698058,0.0117641757892877,9,1,6,1,0,2,-44.6297154946372,0.1005869,0,7.84278385952516,2,0,12
421,4366.17777777166,1,99,1,85,3,3,11.7766863980895,17.4682469195312,0.0847905951506245,0.0117766863980895,8,1,3,1,0,1,-39.2088618492829,0.1085154,0,7.85566248751172,1,0,12
422,4372.22222221614,1,100,1,87,3,3,11.8111847387259,17.5047814845733,0.0848378100689858,0.0118111847387259,5,1,5,1,0,1,-39.2761869058022,0.0697729,0,7.88321568011962,1,0,5
423,4382.26666666064,1,100,1,88,2,4,11.8728730956419,17.5815691109377,0.0849222645937225,0.0118728730956419,12,1,7,1,1,1,-47.4355072449232,0.0955991,0,7.91980820550306,1,0,4
424,4386.22222221622,1,99,1,88,3,5,11.8720425313966,17.5657772148215,0.0849194729136164,0.0118720425313966,20,2,6,1,1,4,-58.8103555354551,0.083545,0,7.92380284028771,3,1,14
425,4392.31111110514,1,100,1,86,2,4,11.8787130902382,17.591376637452,0.084963503649635,0.0118787130902382,12,1,6,1,1,1,-44.0033707659946,0.0975311,0,7.94644944657316,1,0,5
426,4402.35555554965,1,100,1,87,2,4,11.9400182048475,17.6675903894063,0.0849606528708831,0.0119400182048475,3,1,2,1,0,1,-41.1322953828237,0.0735852,0,7.98283327227763,1,0,4
427,4422.39999999421,1,100,1,87,2,4,12.0555795757232,17.8239454992971,0.0850691915513474,0.0120555795757232,2,1,1,1,0,1,-30.9171390627857,0.0850273,0,8.03705305048213,1,0,3
428,4432.44444443871,1,100,1,88,2,5,12.1045680067534,17.8817481917948,0.0851900393184797,0.0121045680067534,1,1,0,0,0,2,-28.259010135821,0.0833839,0,8.06511649652704,2,0,2
429,4436.26666666096,1,100,1,88,3,5,12.1127919523977,17.9244850608713,0.0853232382061736,0.0121127919523977,26,2,10,1,1,3,-73.8300411479112,0.1153955,0,8.07519463493179,2,1,28
430,4442.48888888322,1,100,1,88,2,4,12.1081124724,17.9334260296504,0.0852915578764143,0.0121081124724,8,1,3,1,1,1,-18.2514041262221,0.1665816,0,8.09042060655818,0,1,0
431,4446.31111110546,1,100,1,87,4,3,12.1167236627084,17.9315332596364,0.0853375833091857,0.0121167236627084,30,2,10,1,1,3,-75.0265058640636,0.1103855,0,8.10073806734991,2,1,36
432,4452.53333332772,1,100,1,86,3,2,12.108951459391,17.935815319549,0.0852567801500289,0.012108951459391,7,1,2,1,0,2,-37.7923558198931,0.0971813,0,8.11382121598647,2,0,8
433,4472.57777777228,1,100,1,86,2,2,12.2733276627456,18.1645249408635,0.0853148868713071,0.0122733276627456,6,1,1,1,0,1,-35.68561373668,0.1014325,0,8.20068846088647,1,0,6
434,4476.35555555008,1,100,1,87,5,3,12.2707011731,18.145949615083,0.0853851691864651,0.0122707011731,29,3,11,1,1,4,-85.9457430152715,0.0865745,0,8.20352400862265,3,1,38
435,4482.62222221679,1,100,1,86,2,2,12.2476213594749,18.1581650006145,0.0854602810438773,0.0122476213594749,12,2,4,1,1,3,-30.592157499321,0.0858757,0,8.22025037189983,2,1,5
436,4492.66666666129,1,100,1,86,3,1,12.2528510415377,18.1816499326043,0.0855997709705125,0.0122528510415377,10,1,3,1,0,2,-43.0112680024419,0.1116374,0,8.23281452004443,2,0,13
437,4502.7111111058,1,100,1,86,2,1,12.3688381935431,18.3389457374562,0.085620354488279,0.0123688381935431,16,2,8,1,1,2,-40.9190093961562,0.1315983,0,8.30597990799586,1,1,11
438,4512.7555555503,1,100,1,85,3,1,12.4014686838817,18.4031671086739,0.0857102110667427,0.0124014686838817,23,2,10,1,1,2,-58.4115386817338,0.1853796,0,8.33700523379521,1,1,24
439,4532.79999999486,1,100,1,84,4,0,12.4757833069736,18.5293037785839,0.0857142857142857,0.0124757833069736,22,2,9,0,0,3,-69.0474766456675,0.0079185,0,8.37739124065151,3,0,39
440,4542.84444443937,1,100,1,87,4,1,12.4973692033977,18.6229270149153,0.0857304803740966,0.0124973692033977,20,1,9,1,0,3,-64.2869119967814,0.1405537,0,8.40100929783956,3,0,36
441,4546.39999999494,1,100,1,86,5,1,12.4919159230739,18.5997568780903,0.0856295040271301,0.0124919159230739,20,1,7,1,0,2,-77.8004150182529,0.1662839,0,8.40188795713957,2,0,32
