idx;bot_id;task_id;trip_id;src_id;dest_id;path_nodes;path_len_m;expected_sec;actual_sec;gap_sec;abs_err_sec;rel_err_pct;stop_go_count;queue_stop_go_count;conflict_wait_sec
0;10;4761248;1;135;16;7;6;7.96078643762691;7.13301364710938;-0.827772790517527;0.827772790517527;10.3981283382385;0;0;0.0888888888888886
1;12;42851240;1;223;24;11;10;10.0024531042936;10.4583333333333;0.455880229039748;0.455880229039748;4.55768424291897;0;0;0.0888888888888886
2;3;30355189;1;275;28;11;10;14.2475468957064;13.3947129682471;-0.852833927459304;0.852833927459304;5.98582993761761;0;0;0.177777777777777
3;1;40655501;1;176;20;7;6;9.45588022903976;13.225;3.76911977096021;3.76911977096021;39.8600625183993;0;0;2.13333333333333
4;3;18812984;2;148;20;5;4;4.04411977096024;8.7280463015817;4.68392653062146;4.68392653062146;115.820667930152;0;0;0.133333333333354
5;5;49883862;1;265;28;16;15;19.0808802290398;18.7805555555582;-0.300324673481526;0.300324673481526;1.57395607475411;0;0;0.222222222222257
6;12;50582151;2;260;20;13;12;13.4607864376269;14.2472222222161;0.786435784589218;0.786435784589218;5.84242078450109;0;0;0.488888888888653
7;13;49210972;1;145;16;17;16;14.0024531042936;18.2441247582166;4.24167165392306;4.24167165392306;30.2923467933089;0;0;4.97777777777537
8;11;27837507;1;150;24;15;14;16.9142135623731;21.977458091544;5.06324452917091;5.06324452917091;29.9348504173701;1;0;3.24444444444288
9;10;40245567;2;221;24;9;8;8.66911977096024;35.750268523786;27.0811487528257;27.0811487528257;312.386372184428;2;0;4.4444444444423
10;4;43010833;1;179;20;16;15;20.3259740204526;20.8169351904598;0.490961170007225;0.490961170007225;2.41543735868798;0;0;0.222222222222115
11;12;63334820;3;178;24;15;14;16.9142135623731;13.3552358693279;-3.55897769304521;3.55897769304521;21.0413430096592;0;0;0.133333333333269
12;1;31483640;2;224;24;12;11;10.0441197709602;9.13301364711117;-0.911106123849068;0.911106123849068;9.07104001769549;0;0;0.0888888888889596
13;5;32956641;2;225;20;17;16;18.2524531042936;17.9805555555686;-0.271897548725001;0.271897548725001;1.48964934834453;0;0;0.177777777777919
14;7;55209995;1;112;16;12;11;11.2941197709602;10.4219025360011;-0.872217234959153;0.872217234959153;7.72275531557425;0;0;0.0888888888889596
15;14;46975384;1;232;28;5;4;3.41911977096024;8.10582407936386;4.68670430840362;4.68670430840362;137.073417205487;0;0;0.133333333333439
16;13;50161991;2;177;20;20;19;24.5024531042936;24.2472222222402;-0.255230882053347;0.255230882053347;1.04165440483436;0;0;0.266666666666879
17;4;47146641;2;146;16;18;17;14.6691197709602;13.7996803137784;-0.869439457181871;0.869439457181871;5.92700496524038;0;0;0.133333333333439
18;12;48162337;4;176;20;7;6;8.83088022903976;9.43915741269825;0.608277183658489;0.608277183658489;6.8880696814142;0;0;0.133333333333439
19;11;33632886;2;228;24;16;15;13.3357864376269;12.466346980445;-0.869439457181908;0.869439457181908;6.51959643511376;0;0;0.0888888888889596
20;7;26580098;2;242;24;17;16;16.1225468957064;13.8885692026684;-2.23397769303808;2.23397769303808;13.8562331838092;0;0;0.0888888888889596
21;5;32836656;3;113;16;13;12;11.3357864376269;10.466346980445;-0.869439457181908;0.869439457181908;7.66986447712155;0;0;0.133333333333439
22;10;2531068;3;232;28;5;4;3.41911977096024;8.37249074603073;4.9533709750705;4.9533709750705;144.872695514828;0;0;0.133333333333439
23;11;66781659;3;220;20;12;11;15.5441197709602;16.0169351904813;0.472815419521023;0.472815419521023;3.04176387269187;0;0;0.177777777777919
24;13;60948624;3;219;24;7;6;7.96078643762691;7.08856920266771;-0.872217234959192;0.872217234959192;10.9564204716839;0;0;0.0888888888889596
25;7;13408335;3;190;24;6;5;6.66911977096024;5.79968031377825;-0.869439457181985;0.869439457181985;13.0367947651478;0;0;0.0888888888889596
