#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;39;100;0;0;0;0;0;0.55
60;19;100;59.96;42.46;60;60;0.44;0.51
119.96;18;100;110.63;63.23;119.96;119.96;0.47;0.58
179.96;18;100;168.31;64.81;179.96;170.24;0.39;0.6
239.96;17;100;185.68;62.56;239.96;230.24;0.42;0.59
299.96;17;100;191.44;79.08;299.96;239.14;0.66;0.78
360;17;100;0;46.19;0;286.11;0;0.72
420;16;100;35.78;59.18;420;381.95;0.09;0.7
480;16;100;0;98.21;0;447.83;0;0.7
540;16;100;0;107.05;0;447.82;0;0.61
600;16;100;0;105.09;0;481.57;0;0.57
659.96;16;100;0;88.89;0;390.25;0;0.63
719.96;16;100;0;82.1;0;451.06;0;0.59
779.96;16;100;0;92.82;0;496.88;0;0.59
839.96;16;100;0;60.96;0;672.54;0;0.56
899.96;16;100;0;64.98;0;654.36;0;0.47
959.96;16;100;0;63.97;0;531.86;0;0.48
1019.96;16;100;0;73.01;0;612.78;0;0.57
1079.96;16;100;0;69.54;0;555.94;0;0.68
1139.96;16;100;0;85.27;0;538.39;0;0.64
1199.96;15;100;29.69;78.46;1199.96;542.84;0.43;0.66
1259.96;0;100;59.91;57.45;1259.96;632.17;0.49;0.41
1319.96;0;100;119.91;46.43;1319.96;543.81;0.5;0.51
1379.96;0;100;179.91;57.94;1379.96;695.39;0.67;0.53
1439.96;0;100;239.91;61.97;1439.96;745.24;0.88;0.48
1499.96;0;100;0;77.71;0;964.86;0;0.51
1559.96;0;100;0;64.24;0;895.34;0;0.58
1619.96;0;100;0;95.85;0;843.63;0;0.64
1679.96;0;100;0;99.07;0;1007.3;0;0.58
1739.96;0;100;0;68.07;0;576.98;0;0.6
1799.96;0;100;0;89.67;0;581.36;0;0.66
1859.96;0;100;0;108.77;0;612.44;0;0.71
1919.96;0;100;0;81.92;0;624.19;0;0.53
1979.96;0;100;0;121.88;0;638.56;0;0.65
2039.96;0;100;0;120.94;0;635.4;0;0.57
2099.96;0;100;0;114.93;0;885.95;0;0.52
2159.96;22;100;21.29;105.5;21.38;703.93;0.49;0.51
2219.96;21;100;76.53;90.07;81.38;632.31;0.53;0.45
2279.96;21;100;135.07;80.4;141.38;783.71;0.46;0.5
2340;21;100;201.33;114.4;201.42;867.81;0.44;0.46
2400;21;100;261.33;106.48;261.42;851.86;0.5;0.49
2460;21;100;321.33;94.34;321.42;752.16;0.52;0.54
2520;21;100;381.33;93.09;381.42;592.39;0.51;0.66
2580;20;100;58.58;104.41;441.42;858.34;0.58;0.65
2640;19;100;58.13;108.21;501.42;1233;0.51;0.67
2700;19;100;0;70.88;0;735.79;0;0.64
2760;18;100;47.33;93.13;621.42;744.15;0.24;0.55
2820;17;100;12.71;99.44;681.42;630.6;0.02;0.51
2880;17;100;72.71;92.34;741.42;848.75;0.02;0.53
2940;17;100;0;96.97;0;883.74;0;0.5
3000;17;100;0;84.01;0;1051.49;0;0.48
3060;17;100;0;86.13;0;982.5;0;0.52
3120;16;100;24.71;134.38;981.42;901.87;0.33;0.51
3180;16;100;0;89.55;0;698.18;0;0.55
3240;16;100;0;86.66;0;667.46;0;0.46
3300;16;100;0;97.16;0;632.33;0;0.5
3360;1;100;21.29;116.9;1221.42;624.58;0.48;0.58
3420;1;100;81.29;96.38;1281.42;666.33;0.43;0.5
3480;1;100;141.29;67.48;1341.42;936.94;0.42;0.54
3540;1;100;201.29;93.09;1401.42;1124.96;0.43;0.49
3600;1;100;261.29;92.7;1461.42;1003.59;0.37;0.49
3660;0;100;248.77;65.48;1521.42;1212.64;0.32;0.33
3720;0;100;381.29;81.01;1581.42;1247.06;0.24;0.39
3780;0;100;0;91.52;0;752.7;0;0.59
3840;0;100;0;85.27;0;1070.27;0;0.65
3900;0;100;0;68.93;0;1326.14;0;0.46
3960;0;100;0;72.72;0;1223.88;0;0.49
4020;0;100;0;87.41;0;1587.72;0;0.42
4080;0;100;0;103.8;0;1563.09;0;0.52
4140;0;100;0;100.09;0;912.85;0;0.61
4200;0;100;0;85.6;0;570.82;0;0.63
4260;0;100;0;102.17;0;1107.62;0;0.39
4320;22;100;49.41;112.86;54.04;1390.25;0.48;0.33
4380;21;100;101.69;108.54;114.04;872.19;0.34;0.43
4440;19;100;149.23;64.94;174.04;782.53;0.37;0.42
4500;18;100;158.65;66.44;234.04;592.35;0.42;0.68
4560;18;100;201.29;83.83;294.04;985.8;0.42;0.63
4620;18;100;353.96;86.22;354.04;1202.61;0.47;0.54
4680;18;100;0;111.16;0;1351.98;0;0.49
4740;18;100;0;119.41;0;831.84;0;0.52
4800;17;100;36.8;166.89;534.04;602.76;0.43;0.56
4860;17;100;0;131.75;0;868.11;0;0.57
4920;17;100;0;132.5;0;1212.21;0;0.52
4980;17;100;0;104.87;0;2092.21;0;0.44
5040;17;100;0;66.37;0;2026.29;0;0.43
5100;17;100;0;74.59;0;984.2;0;0.56
5160;17;100;0;74.43;0;1223.65;0;0.48
5220;16;100;52.4;82.62;954.04;1390.75;0.33;0.34
5280;16;100;0;65.78;0;959.72;0;0.48
5340;16;100;0;64.83;0;1030.17;0;0.51
5400;16;100;0;101.44;0;1019.21;0;0.4
5459.96;16;100;0;70.41;0;699.83;0;0.47
5519.96;0;100;53.91;66.98;1254;797.68;0.5;0.46
5579.96;0;100;113.91;96.08;1314;799.43;0.55;0.4
5639.96;0;100;173.91;83.45;1374;762.03;0.4;0.49
5699.96;0;100;233.91;71.64;1434;707.85;0.46;0.69
5759.96;0;100;293.91;94.07;1494;713.8;0.52;0.67
5819.96;0;100;0;103.16;0;781.85;0;0.67
5879.96;0;100;0;73.01;0;954.21;0;0.59
5939.96;0;100;0;82.08;0;1756.65;0;0.45
5999.96;0;100;0;91.16;0;1754.98;0;0.41
6059.96;0;100;0;86.03;0;1920.09;0;0.35
6119.96;0;100;0;60.81;0;331.37;0;0.48
6179.96;0;100;0;88.23;0;865.71;0;0.52
6239.96;0;100;0;111.48;0;1361.86;0;0.59
6299.96;0;100;0;100.51;0;1336.16;0;0.56
6359.96;0;100;0;111.28;0;681.63;0;0.57
6419.96;54;100;0;80.3;0;1272.36;0;0.5
6479.96;20;100;58.69;77.67;60;1679.42;0.45;0.5
6539.96;19;100;115.28;65.84;120;1778.84;0.45;0.44
6599.96;18;100;166.95;67.37;180;1213.06;0.36;0.41
6659.96;16;100;205.81;82.28;240;1115.66;0.34;0.47
6719.96;16;100;268.74;78.81;300;892.82;0.33;0.56
6779.96;15;100;273.12;97.08;360;942.47;0.29;0.54
6839.96;15;100;349.77;128.71;420;1073.43;0.19;0.57
6899.96;15;100;479.91;109.42;480;1495.61;0.21;0.5
6959.96;15;100;0;80.94;0;1561.14;0;0.45
7019.96;15;100;0;89.19;0;1244.46;0;0.49
7079.96;14;100;38.67;89.06;660;1430.36;0.33;0.59
7139.96;14;100;0;108.99;0;2021.24;0;0.52
7199.96;14;100;0;102.21;0;1600.43;0;0.58
7259.96;14;100;0;99.61;0;1264.97;0;0.59
7319.96;14;100;0;107.03;0;445.13;0;0.59
7379.96;13;100;8.22;104.42;960;547.39;0.33;0.6
7439.96;13;100;68.22;108.48;1020;1075.56;0.33;0.61
7499.96;13;100;0;114.19;0;841.19;0;0.49
7559.96;13;100;0;92.35;0;1236.39;0;0.48
7619.96;13;100;0;89.73;0;1653.26;0;0.49
7679.96;0;100;59.91;94.59;1260;792.99;0.47;0.51
7739.96;0;100;119.91;119.49;1320;564.26;0.39;0.48
