#TimeStamp;TripTime;Type
17;8;O
21;11;O
22;14;O
23;14;O
27;14;I
37;22;I
38;23;I
45;25;I
63;45;I
121;16;I
127;10;O
169;20;O
178;15;I
189;14;I
191;15;I
254;26;I
283;25;I
300;14;I
339;15;O
345;19;O
346;23;O
349;16;I
363;37;O
416;22;O
456;15;I
512;14;O
522;10;O
581;19;O
596;11;O
791;9;O
821;25;O
849;15;O
884;10;O
910;13;O
957;15;O
1043;11;O
1043;9;O
1086;17;O
1125;8;O
1218;9;I
1225;7;O
1231;16;I
1234;18;I
1237;22;I
1240;14;I
1279;19;I
1296;16;O
1310;21;O
1315;25;I
1351;21;I
1386;27;O
1389;18;I
1429;32;I
1454;19;O
1465;26;I
1467;31;O
1490;18;O
1518;8;O
1595;11;O
1637;21;O
1654;23;O
1663;26;O
1731;22;O
1751;10;O
1899;12;O
1943;13;O
1981;24;O
2007;11;O
2138;16;O
2143;16;O
2166;17;I
2172;22;I
2177;17;I
2177;24;I
2186;23;I
2205;16;O
2221;14;O
2238;21;I
2253;13;I
2271;12;O
2277;15;I
2281;9;O
2303;22;I
2308;17;I
2333;16;I
2356;10;O
2358;9;I
2367;11;I
2405;18;O
2421;24;I
2436;20;I
2484;15;I
2495;13;I
2500;22;O
2557;26;I
2558;9;I
2581;15;I
2649;22;O
2654;14;O
2673;20;O
2679;31;I
2683;8;O
2784;14;I
2823;8;O
2836;10;O
2884;28;I
2886;18;O
2941;15;O
3018;11;O
3044;20;O
3066;20;O
3082;10;O
3136;15;I
3219;18;O
3240;11;O
3281;24;O
3362;22;O
3366;18;I
3379;22;I
3384;21;I
3402;9;O
3430;8;I
3442;20;O
3465;21;I
3473;12;O
3507;33;I
3532;26;O
3533;23;I
3559;11;O
3570;20;I
3605;22;I
3634;11;I
3647;12;O
3674;30;I
3675;16;O
3675;13;I
3685;11;I
3743;26;I
3762;17;O
3822;11;O
3831;18;O
3894;7;O
3914;11;O
3963;22;O
3981;28;O
3989;9;O
4017;10;O
4081;22;O
4138;9;O
4138;22;O
4184;16;O
4288;12;I
4300;12;O
4300;24;I
4304;20;I
4308;21;I
4314;27;I
4316;11;O
4359;22;I
4367;19;O
4373;24;I
4387;20;I
4406;16;I
4409;26;I
4412;16;O
4426;15;I
4447;23;I
4457;10;O
4460;31;I
4462;13;I
4463;9;O
4472;7;O
4477;16;I
4501;12;O
4511;22;I
4513;21;I
4516;13;O
4529;14;O
4535;18;I
4550;7;O
4570;15;I
4597;21;I
4629;16;O
4630;17;I
4643;26;O
4673;33;I
4730;9;O
4754;21;O
4836;24;I
4919;21;O
4983;14;O
5033;19;O
5141;18;O
5161;9;O
5196;9;O
5203;18;O
5218;13;I
5283;14;O
5286;7;O
5288;12;O
5347;14;O
5367;10;O
5408;17;O
5449;19;O
5472;16;O
5481;10;O
5483;11;I
5490;16;O
5495;15;I
5499;15;I
5507;22;I
5542;20;O
5569;22;I
5593;20;I
5632;13;I
5638;10;O
5660;11;O
5660;27;I
5672;21;O
5683;22;O
5697;19;O
5705;29;I
5709;7;O
5713;11;I
5773;19;O
5776;30;I
5793;25;I
5835;14;O
5886;20;O
5904;17;O
5952;15;O
6039;16;O
6078;16;O
6095;10;O
6130;10;O
6168;10;O
6185;16;O
