#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;100;0;0;0;0;0;0.56
59.94;200;100;58.19;56.9;59.93;59.94;0.43;0.56
119.92;200;100;110.56;76.98;119.91;108.19;0.43;0.63
179.97;200;100;161.37;60.16;179.96;136.51;0.44;0.57
239.64;200;100;207.35;66.7;239.62;156.97;0.46;0.46
299.86;200;100;255;62.58;299.84;171;0.45;0.52
359.96;200;100;293.41;77.56;359.9;178.09;0.46;0.55
419.99;200;100;326.11;83.48;416.84;271.6;0.45;0.59
479.74;200;100;365.6;67.81;471.38;246.15;0.46;0.55
539.86;200;100;414.94;72.61;519.75;275.03;0.47;0.41
599.96;200;100;436.85;55.1;555.73;301.68;0.48;0.41
