#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;66.24;0.79;PP/0,TA/0,IS/0.01,PS/0,RB/0,OB/0.71,RP/0
59.94;181.64;36.94;PP/0.25,TA/0.01,IS/0.02,PS/0,RB/0.01,OB/8.96,RP/0
119.92;104.66;50.81;PP/0.42,TA/5.02,IS/0.04,PS/5,RB/0.01,OB/17.54,RP/0
179.97;122.3;64.54;PP/0.66,TA/9.13,IS/0.05,PS/9.11,RB/0.01,OB/26.82,RP/0
239.64;121.1;76.51;PP/0.95,TA/10.75,IS/0.07,PS/10.73,RB/0.01,OB/36.74,RP/0
299.86;121.62;87.57;PP/1.25,TA/11.66,IS/0.08,PS/11.64,RB/0.01,OB/46.46,RP/0
359.96;122.18;97.11;PP/1.53,TA/11.94,IS/0.1,PS/11.91,RB/0.01,OB/55.33,RP/0
419.99;123.25;107.63;PP/1.78,TA/12.42,IS/0.11,PS/12.39,RB/0.01,OB/65.02,RP/0
479.74;124.87;116.95;PP/2.06,TA/12.54,IS/0.12,PS/12.51,RB/0.01,OB/73.83,RP/0
539.86;125.42;127.26;PP/2.34,TA/12.97,IS/0.14,PS/12.93,RB/0.01,OB/83.32,RP/0
599.96;125.11;138.05;PP/2.57,TA/13.19,IS/0.15,PS/13.16,RB/0.01,OB/93.52,RP/0
