#TimeStamp;DistanceTraveled
60;333.22
119.96;114.99
179.96;94.71
239.96;156.12
299.96;109.64
360;189.72
420;60.49
480;73.78
540;71.34
600;28.64
659.96;117.16
719.96;15.2
779.96;66.87
839.96;66.13
899.96;73
959.96;28.48
1019.96;59.52
1079.96;56.22
1139.96;44.78
1199.96;7.51
1259.96;211.09
1319.96;169.6
1379.96;136.56
1439.96;136.82
1499.96;100.41
1559.96;79.02
1619.96;56.87
1679.96;77.13
1739.96;30.4
1799.96;77.74
1859.96;38.95
1919.96;114.9
1979.96;66.47
2039.96;54.53
2099.96;52.28
2159.96;81.33
2219.96;118.85
2279.96;166.69
2340;237.47
2400;228.38
2460;135.08
2520;174.8
2580;160.21
2640;132.01
2700;192.76
2760;114.76
2820;107.4
2880;137.45
2940;63.86
3000;50.68
3060;94.72
3120;56.57
3180;92.38
3240;50.02
3300;45.61
3360;43.27
3420;89.15
3480;207.24
3540;150.72
3600;141.74
3660;166.59
3720;76.2
3780;103.6
3840;88.98
3900;60.28
3960;30.94
4020;103.39
4080;70.85
4140;54.78
4200;65
4260;90.05
4320;222.71
4380;177.07
4440;247.74
4500;244.03
4560;166.37
4620;133.8
4680;158.22
4740;167.23
4800;186.6
4860;211.92
4920;136.84
4980;151.4
5040;80.1
5100;96.44
5160;78.79
5220;66.08
5280;73.66
5340;110.9
5400;38.04
5459.96;116.39
5519.96;168.4
5579.96;109.62
5639.96;119.28
5699.96;113.52
5759.96;122.95
5819.96;70.11
5879.96;77.46
5939.96;80.24
5999.96;97.43
6059.96;94.36
6119.96;30.23
6179.96;80.48
6239.96;56.19
6299.96;112.37
6359.96;200.22
6419.96;230.44
6479.96;227.61
6539.96;192.78
6599.96;129.05
6659.96;85.75
6719.96;108.36
6779.96;68.63
6839.96;123.42
6899.96;109.6
6959.96;203.75
7019.96;114.01
7079.96;92.5
7139.96;73.69
7199.96;64.49
7259.96;60.66
7319.96;50.25
7379.96;141.74
7439.96;72
7499.96;148.17
7559.96;215.54
7619.96;240.62
7679.96;148.66
7739.96;181.96
7799.96;146.79
7859.96;123.04
7919.96;139.43
7979.96;121.29
8039.96;54.86
8099.96;67.65
8159.96;60.68
8219.96;42.32
8279.96;43.05
8339.96;122.39
8399.96;51.74
8459.96;54.39
8519.96;65.3
8579.96;241.95
8639.96;168.97
8699.96;223.64
8759.96;208.53
8819.96;220.25
8879.96;131.71
8939.96;181.11
8999.96;192.29
9059.96;153.6
9119.96;163.7
9179.96;129.32
9239.96;158.95
9299.96;66.92
9360;137.28
9420;99.16
9480;119.78
9540;96.18
9600;10.41
9660;91.58
9720;87.7
9780;214.75
9840;133.75
9900;160.41
9960;124.95
10020;184.55
10080;127.24
10140;107.73
10200;128.71
10260;117.91
10320;130.34
10380;105.91
10440;91.85
10500;88.44
10560;88.11
10620;109.74
10680;197.53
10740;128.93
10800;204.32
10860;227.2
10920;221.06
10980;307.51
11040;199.2
11100;220.27
11160;164.41
11220;188.86
11280;160.25
11340;160.66
11400;157.6
11460;111.95
11520;55.93
11580;99.28
11640;90.03
11700;79.71
11760;63.3
11820;108
11880;192.77
11940;204.83
12000;128.11
12060;58.6
12120;76.4
12180;69.94
12240;70.32
12300;75.41
12360;66.65
12420;135.94
12480;76.62
12540;95.13
12600;100.26
12660;79.14
12720;21.61
12780;96.92
12840;38.94
12900;186.56
12960;217.94
13020;221.78
13080;242.86
13140;167.91
13200;178.29
13260;140.85
13320;128.68
13380;147.34
13440;63.2
13500;38.72
13560;46
13620;65.99
13680;65.01
13740;42
13800;120.92
13860;89.08
13920;108.87
13980;107.96
14040;146.4
14100;255.3
14160;176.81
14220;146.32
14280;77.34
14340;41
14400;136.8
