#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
50.58;1;50.58;50.58;-3549.42
60.67;1;60.67;60.67;-3539.33
63.82;0;63.82;63.82;-3536.18
70.71;1;70.71;70.71;-7129.29
73.87;0;73.87;73.87;-3526.13
80.76;1;80.76;80.76;-7119.24
90.8;1;90.8;90.8;-7109.2
93.91;0;93.91;93.91;-3506.09
100.84;1;100.84;100.84;-7099.16
123.96;0;123.96;123.96;-7076.04
134;0;134;134;-7066
150.89;1;80.13;70.09;-3519.87
154.04;0;154.04;154.04;-7045.96
164.09;0;164.09;100.22;-7035.91
174.13;0;174.13;100.22;-7025.87
180.93;1;107.02;30;-7092.98
194.18;0;194.18;100.22;-3405.82
200.98;1;200.98;150.36;-6999.02
211.02;1;211.02;150.31;-6988.98
214.22;0;214.22;90.22;-3385.78
221.07;1;221.07;150.31;-6978.93
224.27;0;224.27;90.22;-6975.73
231.11;1;231.11;140.27;-6968.89
234.31;0;234.31;80.22;-6965.69
241.16;1;177.29;140.27;-7022.71
244.36;0;244.36;80.22;-6955.64
254.4;0;254.4;80.22;-6945.6
264.49;0;173.64;70.27;-7026.36
291.38;1;291.38;110.4;-3308.62
311.51;1;311.51;110.49;-3288.49
321.6;1;321.6;110.53;-6878.4
324.8;0;324.8;110.53;-6875.2
331.69;1;331.69;110.58;-6868.31
334.89;0;200.84;110.58;-6999.16
341.78;1;341.78;110.62;-6858.22
344.98;0;344.98;110.62;-6855.02
355.07;0;355.07;110.67;-6844.93
361.91;1;361.91;120.71;-6838.09
365.16;0;120.76;110.71;-3479.24
372;1;372;80.58;-6828
385.29;0;324.58;120.76;-6875.42
392.13;1;392.13;80.58;-6807.87
415.47;0;415.47;90.62;-3184.53
435.6;0;435.6;100.67;-6764.4
442.4;1;87.29;80.44;-7112.71
452.49;1;452.49;130.84;-6747.51
455.73;0;455.73;110.71;-3144.27
472.62;1;241.47;140.89;-6958.53
475.87;0;475.87;120.76;-6724.13
482.71;1;161.07;140.89;-7038.93
492.8;1;127.6;120.76;-3472.4
506.04;0;506.04;140.84;-6693.96
522.93;1;522.93;130.76;-3077.07
526.09;0;526.09;140.76;-6673.91
532.98;1;358.8;90.53;-3241.2
546.13;0;546.13;130.62;-6653.87
553.02;1;553.02;100.49;-6646.98
556.18;0;345.11;120.53;-6854.89
566.22;0;274.8;110.44;-6925.2
573.07;1;573.07;100.4;-6626.93
583.11;1;211.07;100.36;-6988.93
603.16;1;160.71;110.31;-7039.29
606.27;0;606.27;130.36;-2993.73
616.31;0;402.04;110.22;-3197.96
626.36;0;626.36;100.22;-6573.64
636.4;0;180.62;90.22;-7019.38
673.2;1;673.2;150.22;-2926.8
686.44;0;180.36;130.22;-7019.64
693.24;1;693.24;160.22;-2906.76
696.49;0;143.42;130.22;-7056.58
703.29;1;703.29;150.22;-6496.71
723.33;1;723.33;150.22;-6476.67
733.38;1;579.29;150.22;-6620.71
743.42;1;743.42;140.22;-2856.58
756.53;0;756.53;150.22;-6443.47
763.47;1;763.47;90.22;-2836.53
766.58;0;404.62;150.22;-6795.38
776.62;0;300.71;150.22;-6899.29
793.51;1;793.51;100.22;-2806.49
803.56;1;803.56;100.22;-6396.44
806.67;0;113.38;110.13;-7086.62
816.71;0;471.69;180.27;-6728.31
823.6;1;823.6;100.22;-6376.4
833.64;1;833.64;100.22;-6366.36
836.76;0;354;150.27;-6846
843.69;1;843.69;100.22;-6356.31
856.8;0;592.27;100.22;-3007.73
863.73;1;552.18;100.22;-6647.82
866.84;0;310.62;100.22;-3289.38
886.89;0;886.89;110.22;-6313.11
906.93;0;572;100.22;-6628
913.78;1;913.78;120.22;-6286.22
923.82;1;598.98;120.22;-6601.02
926.98;0;491.33;110.22;-6708.67
933.87;1;307.47;110.22;-6892.53
937.02;0;180.44;100.22;-7019.56
943.91;1;177.29;110.22;-7022.71
957.07;0;150.36;100.22;-7049.64
983.96;1;983.96;140.22;-6216.04
987.11;0;987.11;120.22;-2612.89
994;1;900.04;130.22;-6299.96
997.16;0;611.82;110.22;-2988.18
1014.04;1;772.84;100.22;-6427.16
1017.2;0;1017.2;110.22;-6182.8
1034.09;1;692.27;110.22;-6507.73
1037.24;0;233.64;110.22;-6966.36
1044.13;1;518;110.22;-6682
1057.29;0;43.2;40.04;-3556.8
1064.18;1;360.84;120.22;-3239.16
1077.33;0;343.91;140.27;-3256.09
1087.38;0;986.49;130.27;-6213.51
1097.42;0;916.44;110.27;-6283.56
1104.22;1;1104.22;120.22;-6095.78
1117.47;0;916.44;120.27;-6283.56
1124.27;1;1124.27;130.22;-6075.73
1134.31;1;528;120.22;-6672
1137.51;0;320.76;100.22;-6879.24
1144.36;1;420.98;110.22;-6779.02
1147.56;0;290.71;90.22;-6909.29
1154.4;1;137.16;110.22;-7062.84
1167.6;0;243.73;90.22;-6956.27
1187.64;0;193.6;100.22;-7006.4
1204.44;1;60.04;50;-3539.96
1207.69;0;90.18;70.13;-3509.82
1224.49;1;1224.49;160.27;-2375.51
1237.73;0;1237.73;140.27;-5962.27
1247.78;0;1247.78;130.27;-5952.22
1254.53;1;460.98;150.27;-3139.02
1264.58;1;397.69;140.27;-3202.31
1267.82;0;852.31;120.22;-6347.69
1274.62;1;177.16;140.27;-3422.84
1287.87;0;754.84;120.22;-6445.16
1297.91;0;160.36;110.22;-3439.64
1314.67;1;1314.67;170.27;-5885.33
1317.96;0;541.29;110.22;-6658.71
1324.84;1;741.69;120.36;-2858.31
1334.89;1;1183.96;110.36;-6016.04
1338;0;350.84;100.22;-6849.16
1344.93;1;481.16;90.36;-6718.84
1348.04;0;313.91;100.22;-6886.09
1354.98;1;250.71;90.36;-6949.29
1358.09;0;210.49;90.22;-6989.51
1385.02;1;60.13;50.09;-7139.87
1395.07;1;1395.07;120.4;-2204.93
1405.11;1;217.42;90.4;-6982.58
1418.13;0;1183.78;130.22;-6016.22
1425.16;1;217.42;100.27;-6982.58
1438.18;0;200.4;140.22;-6999.6
1448.22;0;180.36;130.22;-7019.64
1465.2;1;1465.2;120.22;-2134.8
1488.27;0;724.76;150.22;-6475.24
1495.24;1;157.2;140.22;-3442.8
1498.31;0;561.24;150.22;-6638.76
1505.29;1;932.18;120.22;-6267.82
1508.36;0;471.07;150.22;-6728.93
1515.33;1;260.76;120.22;-6939.24
1538.4;0;461.02;120.22;-6738.98
1555.38;1;1555.38;150.22;-5644.62
1565.42;1;478;140.22;-6722
1568.44;0;1568.44;130.22;-2031.56
1575.47;1;257.47;110.22;-6942.53
1595.51;1;210.44;100.22;-6989.56
1598.49;0;444.04;150.22;-3155.96
1625.56;1;60.09;50.04;-7139.91
1628.53;0;280.44;140.22;-3319.56
1638.58;0;280.44;140.22;-3319.56
1655.6;1;357.64;150.27;-3242.36
1658.62;0;1022.18;150.22;-6177.82
1675.64;1;741.73;160.27;-6458.27
1678.67;0;855.02;140.22;-6344.98
1685.69;1;280.53;130.27;-6919.47
1688.71;0;293.6;120.22;-6906.4
1715.73;1;297.56;150.27;-6902.44
1718.76;0;253.51;120.22;-6946.49
1738.8;0;170.31;110.22;-7029.69
1768.84;0;93.16;90.13;-7106.84
1788.89;0;190.36;150.27;-3409.64
1795.78;1;137.11;120.09;-3462.89
1798.93;0;674.62;140.27;-6525.38
1818.98;0;1818.98;130.22;-5381.02
1835.82;1;878.71;240.27;-6321.29
1845.87;1;801.69;220.27;-6398.31
1849.02;0;1849.02;130.22;-5350.98
1855.91;1;347.51;200.27;-6852.49
1859.07;0;173.33;120.22;-7026.67
1865.96;1;290.44;180.22;-6909.56
1879.11;0;1879.11;110.22;-1720.89
1896;1;390.67;180.22;-3209.33
1899.16;0;985.33;110.22;-2614.67
1919.2;0;1919.2;120.22;-5280.8
1926.04;1;1671.6;130.22;-5528.4
1929.24;0;1929.24;110.22;-5270.76
1946.09;1;1379.82;110.22;-5820.18
1949.29;0;1949.29;100.22;-5250.71
1956.13;1;731.6;110.22;-6468.4
1966.18;1;427.73;110.22;-6772.27
1979.33;0;300.62;120.22;-3299.38
1989.38;0;360.8;110.22;-6839.2
1996.22;1;140.27;130.22;-3459.73
1999.42;0;150.36;100.22;-7049.64
2006.27;1;170.4;110.22;-7029.6
2019.47;0;140.31;100.22;-7059.69
2056.36;1;999.02;130.27;-2600.98
2066.44;1;347.64;120.31;-3252.36
2076.53;1;450.93;120.36;-6749.07
2079.64;0;2079.64;150.36;-5120.36
2099.78;0;2099.78;150.44;-5100.22
2106.71;1;140.49;50.31;-7059.51
2109.87;0;1165.91;130.49;-6034.09
2119.96;0;63.56;40.27;-7136.44
2140.09;0;795.11;150.67;-6404.89
2150.18;0;331.16;150.71;-6868.84
2160.27;0;210.93;140.76;-6989.07
2170.36;0;103.87;70.53;-3496.13
2177.07;1;688.76;210.84;-6511.24
2187.16;1;531.51;190.89;-6668.49
2190.49;0;635.07;80.58;-6564.93
2210.62;0;615.07;90.62;-6584.93
2217.33;1;371.42;211.02;-6828.58
2220.71;0;144.13;80.58;-7055.87
2240.84;0;90.62;70.44;-7109.38
2247.51;1;251.24;181.02;-6948.76
2250.93;0;244.62;100.71;-3355.38
2261.02;0;2261.02;100.71;-4938.98
2301.24;0;532.36;110.71;-6667.64
2317.87;1;2317.87;241.29;-4882.13
2321.38;0;462.27;110.71;-6737.73
2327.96;1;1063.33;221.2;-6136.67
2331.47;0;251.78;110.71;-6948.22
2351.6;0;110.71;90.53;-7089.29
2361.69;0;936.49;120.8;-6263.51
2368.18;1;1303.96;191.07;-5896.04
2371.78;0;261.87;120.8;-6938.13
2378.27;1;862.89;191.07;-6337.11
2381.87;0;53.87;50.36;-3546.13
2398.4;1;499.2;181.02;-6700.8
2402;0;536;100.71;-3064
2408.49;1;429.11;160.93;-6770.89
2418.58;1;311.82;100.67;-6888.18
2432.18;0;1505.16;110.76;-5694.84
2438.71;1;278.4;110.71;-6921.6
2442.27;0;342.44;90.62;-6857.56
2482.49;0;2482.49;120.76;-1117.51
2492.58;0;352.44;120.76;-3247.56
2499.02;1;2499.02;130.8;-4700.98
2502.67;0;786.89;120.76;-6413.11
2519.16;1;2324.93;140.84;-4875.07
2529.24;1;1545.24;130.8;-5654.76
2539.33;1;610.04;130.8;-6589.96
2549.42;1;560;130.8;-6640
2562.98;0;2070.13;160.93;-5129.87
2583.11;0;1696.18;150.89;-5503.82
2589.64;1;1385.16;150.89;-2214.84
2593.2;0;275.29;150.89;-6924.71
2609.78;1;399.11;110.71;-3200.89
2613.33;0;63.87;50.31;-7136.13
2623.42;0;60.4;40.27;-7139.6
2629.91;1;221.38;110.71;-3378.62
2640;1;901.16;110.71;-6298.84
2650.09;1;2650.09;110.71;-949.91
2663.64;0;2663.64;181.11;-936.36
2670.22;1;251.6;120.76;-3348.4
2673.73;0;452.98;181.11;-6747.02
2680.31;1;298.4;90.62;-3301.6
2683.82;0;281.78;181.11;-6918.22
2690.4;1;439.42;80.58;-6760.58
2693.91;0;1195.56;100.67;-6004.44
2704;0;342.27;90.62;-6857.73
2710.53;1;228;80.58;-6972
2724.13;0;352.31;100.67;-6847.69
2730.67;1;238.04;90.62;-6961.96
2734.22;0;144.53;70.53;-7055.47
2794.53;0;2178.18;120.76;-1421.82
2804.62;0;1960.89;120.76;-1639.11
2814.71;0;2814.71;120.76;-4385.29
2834.84;0;2382.31;130.8;-4817.69
2851.24;1;2851.24;201.11;-748.76
2854.98;0;181.2;130.8;-3418.8
2861.33;1;358.62;191.07;-3241.38
2875.11;0;573.82;140.84;-6626.18
2881.47;1;439.16;201.11;-6760.84
2891.56;1;261.6;201.11;-6938.4
2905.29;0;573.78;110.71;-6626.22
2921.73;1;231.29;211.16;-6968.71
2945.51;0;2945.51;140.84;-4254.49
2955.6;0;1821.24;140.84;-5378.76
2965.69;0;234.98;130.8;-6965.02
2982.04;1;1025.87;251.33;-6174.13
2995.87;0;805.33;140.84;-2794.67
3002.18;1;503.11;150.89;-6696.89
3016;0;160.98;140.84;-3439.02
3022.31;1;288.04;160.93;-6911.96
3026.09;0;3026.09;120.76;-4173.91
3032.4;1;66.67;30.18;-7133.33
3036.18;0;1237.2;90.62;-5962.8
3042.49;1;3042.49;160.98;-4157.51
3046.27;0;647.82;90.62;-6552.18
3052.58;1;2055.38;160.98;-5144.62
3062.67;1;449.29;140.89;-6750.71
3076.44;0;372.4;110.71;-6827.6
3092.84;1;368.67;110.76;-6831.33
3096.58;0;302;100.67;-6898
3112.98;1;66.67;60.36;-3533.33
3116.71;0;1802;100.67;-5398
3136.84;0;1801.91;110.71;-5398.09
3146.93;0;1508.31;110.71;-5691.69
3157.02;0;473.16;110.71;-6726.84
3177.16;0;372.49;100.67;-6827.51
3193.38;1;3193.38;171.02;-406.62
3197.29;0;322.13;100.67;-6877.87
3203.47;1;1848.44;171.02;-1751.56
3217.42;0;295.64;100.67;-6904.36
3233.64;1;3233.64;191.11;-3966.36
3243.73;1;811.51;181.02;-6388.49
3247.6;0;154.71;110.71;-7045.29
3253.82;1;559.87;160.93;-6640.13
3284;1;2761.02;170.98;-4438.98
3297.87;0;2624.62;150.89;-975.38
3304.13;1;1284.62;110.71;-5915.38
3318;0;3318;160.93;-3882
3328.09;0;647.73;150.89;-6552.27
3334.31;1;1896.09;130.8;-1703.91
3338.18;0;201.29;140.84;-6998.71
3344.4;1;318.27;110.71;-6881.73
3354.49;1;120.8;110.71;-3479.2
3358.31;0;74.27;60.4;-3525.73
3364.58;1;328.36;110.71;-6871.64
3368.4;0;120.76;30.18;-7079.24
3384.71;1;191.29;100.67;-7008.71
3388.53;0;1211.42;171.07;-2388.58
3408.67;0;815.42;161.02;-2784.58
3428.8;0;2261.16;110.76;-4938.84
3455.42;1;1194.36;151.24;-6005.64
3458.98;0;1241.6;130.84;-5958.4
3475.56;1;358.8;141.2;-6841.2
3485.64;1;268.18;141.2;-6931.82
3489.16;0;120.71;100.58;-7079.29
3556;1;251.82;201.47;-3348.18
3566.09;1;248.04;201.47;-3351.96
3569.56;0;3569.56;211.2;-3630.44
3586.22;1;2090.93;201.47;-5109.07
3589.69;0;513.2;221.24;-6686.8
3596.31;1;449.33;140.84;-6750.67
3599.78;0;1673.69;191.07;-5526.31
3606.4;1;409.07;130.8;-6790.93
3609.87;0;1080.58;181.02;-6119.42
3619.96;0;366.09;160.93;-6833.91
3626.53;1;298.4;140.84;-6901.6
3630.04;0;265.42;140.84;-6934.58
3640.13;0;543.51;70.53;-3056.49
3650.22;0;537.2;60.49;-6662.8
3660.31;0;50.4;40.31;-3549.6
3666.76;1;761.42;110.71;-6438.58
3680.44;0;84.09;80.62;-3515.91
3686.89;1;352.53;120.76;-6847.47
3690.53;0;261.69;80.62;-6938.31
3700.62;0;245.16;70.53;-6954.84
3707.02;1;107.2;80.44;-3492.8
3727.16;1;100.58;60.36;-3499.42
3737.24;1;50.31;30.18;-7149.69
3740.84;0;80.49;60.36;-7119.51
3747.33;1;3747.33;161.07;147.33
3760.98;0;301.96;120.8;-3298.04
3767.47;1;412.93;171.11;-3187.07
3777.56;1;211.42;171.11;-3388.58
3781.11;0;765.07;130.84;-6434.93
3787.64;1;832;100.71;-6368
3791.2;0;758.76;130.84;-6441.24
3841.47;0;134.4;80.44;-7065.6
3851.56;0;3851.56;160.98;251.56
3871.69;0;3268.49;171.02;-331.51
3878.09;1;3485.91;150.89;-114.09
3881.78;0;839.24;140.89;-6360.76
3898.22;1;1952.09;160.93;-5247.91
3908.31;1;241.51;160.93;-6958.49
3928.44;1;247.96;160.93;-6952.04
3952.13;0;1342.31;170.98;-5857.69
3962.22;0;785.02;170.98;-6414.98
3972.31;0;674.4;130.8;-6525.6
3978.71;1;96.89;80.44;-3503.11
3982.4;0;214.89;130.8;-6985.11
3988.8;1;419.2;211.2;-3180.8
3998.89;1;1415.73;211.2;-5784.27
4002.53;0;1681.11;130.8;-5518.89
4008.98;1;1338.71;130.84;-5861.29
4012.62;0;674.4;130.8;-6525.6
4019.07;1;120.8;110.71;-3479.2
4022.71;0;382.53;70.53;-6817.47
4029.16;1;291.87;100.67;-6908.13
4032.8;0;251.64;70.53;-6948.36
4062.98;0;412.71;90.62;-3187.29
4069.38;1;342.18;90.62;-3257.82
4073.07;0;684.49;90.62;-6515.51
4083.16;0;120.89;80.58;-7079.11
4089.51;1;1449.47;100.67;-5750.53
4109.6;1;1107.38;110.67;-6092.62
4119.64;1;120.71;110.62;-3479.29
4133.24;0;120.58;70.22;-7079.42
4139.69;1;781.33;120.58;-6418.67
4149.73;1;197.56;120.53;-7002.44
4153.29;0;996.22;140.62;-2603.78
4173.33;0;264.98;150.58;-3335.02
4179.78;1;795.02;110.36;-2804.98
4183.38;0;405.78;150.53;-6794.22
4199.82;1;348.22;110.27;-6851.78
4203.42;0;3516.93;130.31;-3683.07
4223.47;0;734.27;140.27;-6465.73
4243.51;0;315.02;110.22;-6884.98
4249.87;1;841.16;140.22;-2758.84
4253.56;0;80.18;50.09;-7119.82
4263.6;0;1060.09;110.27;-6139.91
4269.91;1;1831.16;150.22;-5368.84
4279.96;1;301.2;140.22;-6898.8
4283.64;0;593.07;110.27;-6606.93
4293.69;0;421.96;110.27;-6778.04
4300;1;236.98;150.22;-6963.02
4313.73;0;3570.27;90.22;-3629.73
4323.78;0;1509.02;80.22;-5690.98
4333.82;0;154;80.22;-7046
4340.04;1;2551.11;160.22;-4648.89
4370.09;1;1518.8;170.22;-5681.2
4410.13;1;210.27;160.22;-3389.73
4413.87;0;133.87;90.04;-7066.13
4420.18;1;156.53;150.22;-3443.47
4430.22;1;588.71;150.22;-6611.29
4440.27;1;370.84;140.22;-6829.16
4450.31;1;196.71;110.22;-7003.29
4463.91;0;1411.29;200.27;-2188.71
4473.96;0;451.2;190.27;-6748.8
4494;0;344.22;200.27;-6855.78
4500.36;1;709.11;130.22;-2890.89
4510.4;1;196.62;100.22;-3403.38
4514.04;0;360.71;200.27;-6839.29
4520.44;1;186.58;100.22;-7013.42
4524.09;0;504.98;190.22;-6695.02
4544.13;0;514.93;130.22;-6685.07
4554.18;0;123.91;90.22;-7076.09
4584.22;0;3887.69;110.22;-3312.31
