time_sec;type;bot_id;from_node;stop_node;to_node;x;y;tier;energy_kJ;decel_kJ;accel_kJ;queue_terminal_node;destination_node;loaded
19.3777777777777;whca_planned_wait;14;133;131;129;16.5;3.5;0;0.145844208185721;0.0157511744840579;0.130093033701663;-1;22;true
25.2444444444444;whca_planned_wait;14;131;129;120;14.5;3.5;0;0.162105837398429;0.0157511744840579;0.146354662914371;-1;22;true
28.8444444444444;whca_planned_wait;8;280;266;252;11.5;13.5;0;0.0579724348833423;0.00626102296740097;0.0517114119159414;-1;14;true
29.6444444444443;whca_planned_wait;9;174;0;1;22.5;6.5;0;0.0692360668432479;0.0148232284078495;0.0544128384353983;6;6;true
32.7555555555555;whca_planned_wait;14;129;120;17;5.5;3.5;0;0.164074734208936;0.0177200712945651;0.146354662914371;-1;22;true
33.6888888888888;queue_manager_creep;9;0;1;5;23.5;6.5;0;0.115413778385397;0.0065881015145998;0.108825676870797;6;6;true
45.7333333333332;queue_manager_creep;4;328;29;30;0.5;11.5;0;0.0863199810859998;0.0184808417655488;0.0678391393204509;30;30;true
53.9555555555554;queue_manager_creep;9;1;5;6;23.5;4.5;0;0.0675890414645979;0.0131762030291996;0.0544128384353983;6;6;true
56.0444444444443;queue_manager_creep;6;296;4;5;22.5;4.5;0;0.0703159186105109;0.0137077964078252;0.0566081222026856;6;6;true
68.1777777777782;queue_manager_creep;6;4;5;6;23.5;4.5;0;0.0634620204065982;0.00685389820391261;0.0566081222026856;6;6;true
85.3777777777809;queue_manager_creep;8;9;13;14;23.5;10.5;0;0.0642334578507433;0.0125220459348019;0.0517114119159414;14;14;true
89.9111111111149;queue_manager_creep;3;328;28;29;1.5;11.5;0;0.0870581578262426;0.0169716264354408;0.0700865313908018;30;30;true
128.311111111121;queue_manager_creep;2;308;12;13;22.5;10.5;0;0.067844807341312;0.0132260635250211;0.0546187438162909;14;14;true
130.311111111121;queue_manager_creep;2;12;13;14;23.5;10.5;0;0.0612317755788014;0.00661303176251055;0.0546187438162909;14;14;true
134.444444444455;queue_manager_creep;10;341;20;21;1.5;5.5;0;0.0715184349379355;0.00772399097329704;0.0637944439646385;22;22;true
167.688888888905;queue_manager_creep;8;308;12;13;22.5;10.5;0;0.0714857244668206;0.0139358452029181;0.0575498792639025;14;14;true
169.688888888905;queue_manager_creep;8;12;13;14;23.5;10.5;0;0.0645178018653615;0.00696792260145904;0.0575498792639025;14;14;true
176.133333333351;queue_manager_creep;3;28;29;30;0.5;11.5;0;0.0785723446085222;0.00848581321772039;0.0700865313908018;30;30;true
179.377777777796;queue_manager_creep;10;20;21;22;0.5;5.5;0;0.0715184349379355;0.00772399097329704;0.0637944439646385;22;22;true
195.111111111131;whca_planned_wait;8;14;15;217;22.5;9.5;0;0.157710199109178;0.00805328676302186;0.149656912346156;-1;203;true
200.400000000021;queue_manager_creep;2;309;12;13;22.5;10.5;0;0.05375;0.005805;0.047945;14;14;true
202.400000000021;queue_manager_creep;2;12;13;14;23.5;10.5;0;0.05375;0.005805;0.047945;14;14;true
211.644444444467;queue_manager_creep;12;328;28;29;1.5;11.5;0;0.0835527996408668;0.0162882714101329;0.0672645282307339;30;30;true
239.688888888916;queue_manager_creep;5;340;20;21;1.5;5.5;0;0.0852448128786198;0.0166181223662291;0.0686266905123907;22;22;true
244.044444444472;queue_manager_creep;8;308;12;13;22.5;10.5;0;0.0685115465525522;0.0133560415662015;0.0551555049863507;14;14;true
246.044444444473;queue_manager_creep;8;12;13;14;23.5;10.5;0;0.0618335257694514;0.00667802078310075;0.0551555049863507;14;14;true
256.800000000029;queue_manager_creep;4;17;18;19;0.5;4.5;0;0.0765771772006188;0.00827033513766682;0.0683068420629519;22;22;true
259.511111111139;queue_manager_creep;4;18;19;20;1.5;4.5;0;0.0765771772006188;0.00827033513766682;0.0683068420629519;22;22;true
266.444444444469;queue_manager_creep;12;28;29;30;0.5;11.5;0;0.0754086639358004;0.00814413570506644;0.0672645282307339;30;30;true
278.000000000019;queue_manager_creep;2;309;12;13;22.5;10.5;0;0.0612100648076553;0.00661068699922677;0.0545993778084286;14;14;true
280.044444444463;queue_manager_creep;2;12;13;14;23.5;10.5;0;0.0612100648076553;0.00661068699922677;0.0545993778084286;14;14;true
294.933333333344;queue_manager_creep;8;9;13;14;23.5;10.5;0;0.0714857244668206;0.0139358452029181;0.0575498792639025;14;14;true
299.866666666675;queue_manager_creep;5;20;21;22;0.5;5.5;0;0.0769357516955052;0.00830906118311456;0.0686266905123907;22;22;true
301.955555555563;queue_manager_creep;4;19;20;21;1.5;5.5;0;0.0765771772006188;0.00827033513766682;0.0683068420629519;22;22;true
330.044444444438;queue_manager_creep;4;20;21;22;0.5;5.5;0;0.0765771772006188;0.00827033513766682;0.0683068420629519;22;22;true
354.399999999982;whca_planned_wait;14;153;139;111;10.5;4.5;0;0.054395;0.003105;0.05129;-1;111;false
357.111111111092;queue_manager_creep;11;328;28;29;1.5;11.5;0;0.0836651942325897;0.0163101822691691;0.0673550119634206;30;30;true
365.422222222199;queue_manager_creep;3;340;20;21;1.5;5.5;0;0.0860369831959316;0.0167725526807953;0.0692644305151363;22;22;true
376.266666666638;queue_manager_creep;14;17;18;19;0.5;4.5;0;0.0750368733966196;0.00810398232683492;0.0669328910697847;22;22;true
378.977777777748;queue_manager_creep;14;18;19;20;1.5;4.5;0;0.0750368733966196;0.00810398232683492;0.0669328910697847;22;22;true
400.577777777738;queue_manager_creep;3;20;21;22;0.5;5.5;0;0.077650706855534;0.00838627634039767;0.0692644305151363;22;22;true
402.666666666626;queue_manager_creep;14;19;20;21;1.5;5.5;0;0.0750368733966196;0.00810398232683492;0.0669328910697847;22;22;true
423.11111111106;queue_manager_creep;1;25;26;27;0.5;10.5;0;0.0770664232030122;0.00832317370592531;0.0687432494970869;30;30;true
425.82222222217;queue_manager_creep;1;26;27;28;1.5;10.5;0;0.0770664232030122;0.00832317370592531;0.0687432494970869;30;30;true
437.555555555498;queue_manager_creep;11;28;29;30;0.5;11.5;0;0.0755101030980051;0.00815509113458455;0.0673550119634206;30;30;true
439.644444444385;queue_manager_creep;1;27;28;29;1.5;11.5;0;0.0770664232030122;0.00832317370592531;0.0687432494970869;30;30;true
440.844444444385;queue_manager_creep;14;20;21;22;0.5;5.5;0;0.0750368733966196;0.00810398232683492;0.0669328910697847;22;22;true
498.044444444357;queue_manager_creep;1;28;29;30;0.5;11.5;0;0.0770664232030122;0.00832317370592531;0.0687432494970869;30;30;true
512.177777777684;queue_manager_creep;4;341;20;21;1.5;5.5;0;0.0786915750840873;0.00849869010908142;0.0701928849750058;22;22;true
558.977777777721;queue_manager_creep;11;329;28;29;1.5;11.5;0;0.07427512113821;0.00802171308292668;0.0662534080552833;30;30;true
591.466666666636;queue_manager_creep;4;20;21;22;0.5;5.5;0;0.0786915750840873;0.00849869010908142;0.0701928849750058;22;22;true
635.733333333338;queue_manager_creep;10;341;20;21;1.5;5.5;0;0.0752864878212737;0.00813094068469756;0.0671555471365762;22;22;true
638.400000000007;queue_manager_creep;11;28;29;30;0.5;11.5;0;0.07427512113821;0.00802171308292668;0.0662534080552833;30;30;true
640.22222222223;queue_manager_creep;14;25;26;27;0.5;10.5;0;0.0763416134065909;0.00824489424791182;0.0680967191586791;30;30;true
642.933333333344;queue_manager_creep;14;26;27;28;1.5;10.5;0;0.0763416134065909;0.00824489424791182;0.0680967191586791;30;30;true
645.600000000012;queue_manager_creep;14;27;28;29;1.5;11.5;0;0.0763416134065909;0.00824489424791182;0.0680967191586791;30;30;true
666.400000000029;queue_manager_creep;3;17;18;19;0.5;4.5;0;0.0752302980378644;0.00812487218808935;0.0671054258497751;22;22;true
669.111111111142;queue_manager_creep;3;18;19;20;1.5;4.5;0;0.0752302980378644;0.00812487218808935;0.0671054258497751;22;22;true
728.577777777856;queue_manager_creep;14;28;29;30;0.5;11.5;0;0.0763416134065909;0.00824489424791182;0.0680967191586791;30;30;true
731.733333333414;queue_manager_creep;10;20;21;22;0.5;5.5;0;0.0752864878212737;0.00813094068469756;0.0671555471365762;22;22;true
733.77777777786;queue_manager_creep;3;19;20;21;1.5;5.5;0;0.0752302980378644;0.00812487218808935;0.0671054258497751;22;22;true
789.555555555683;queue_manager_creep;7;17;18;19;0.5;4.5;0;0.0769086162299656;0.00830613055283629;0.0686024856771294;22;22;true
792.266666666796;queue_manager_creep;7;18;19;20;1.5;4.5;0;0.0769086162299656;0.00830613055283629;0.0686024856771294;22;22;true
