#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;39;100;0;0;0;0;0;0.63
60;19;100;59.96;55.78;60;60;0.44;0.64
119.96;19;100;119.91;62.76;119.96;108.74;0.46;0.64
179.96;18;100;162.19;65.86;179.96;168.47;0.33;0.74
239.96;18;100;239.91;43.98;239.96;215.89;0.39;0.66
299.96;17;100;55.47;63.85;299.96;263.36;0.52;0.65
360;17;100;0;50.14;0;288.51;0;0.49
420;16;100;17.69;59.79;420;313.91;0.09;0.6
480;16;100;77.69;62.74;480;366.37;0.1;0.63
540;16;100;0;59.01;0;412.4;0;0.61
600;15;100;23.64;63.75;600;406.19;0.43;0.65
659.96;15;100;0;78.58;0;460.28;0;0.61
719.96;15;100;0;78.47;0;510.54;0;0.5
779.96;15;100;0;56.64;0;558.84;0;0.45
839.96;15;100;0;46.49;0;475.18;0;0.53
899.96;15;100;0;63.88;0;522.37;0;0.52
959.96;15;100;0;51.2;0;632.48;0;0.56
1019.96;15;100;0;51.9;0;585.66;0;0.61
1079.96;15;100;0;59.28;0;627.68;0;0.53
1139.96;15;100;0;49.94;0;440.72;0;0.51
1199.96;15;100;0;68.17;0;607.8;0;0.51
1259.96;0;100;59.91;69.71;1259.96;556.1;0.46;0.52
1319.96;0;100;119.91;53.71;1319.96;503.4;0.53;0.63
1379.96;0;100;179.91;55.18;1379.96;501.94;0.81;0.71
1439.96;0;100;0;62.52;0;661.93;0;0.61
1499.96;0;100;0;64.91;0;533.83;0;0.58
1559.96;0;100;0;69.8;0;497.6;0;0.51
1619.96;0;100;0;77.19;0;402.92;0;0.66
1679.96;0;100;0;59.54;0;278.37;0;0.68
1739.96;0;100;0;66.92;0;545.5;0;0.47
1799.96;0;100;0;85.18;0;1012.91;0;0.42
1859.96;0;100;0;58.37;0;1088.53;0;0.43
1919.96;0;100;0;59.92;0;727.37;0;0.66
1979.96;0;100;0;53.93;0;656.4;0;0.64
2039.96;0;100;0;67.99;0;752.55;0;0.48
2099.96;0;100;0;71.99;0;505.58;0;0.5
2159.96;0;100;0;88.44;0;534.92;0;0.65
2219.96;18;100;12.53;65.47;12.62;753.22;0.53;0.64
2279.96;17;100;71.95;81;72.62;679.41;0.58;0.56
2340;17;100;131.79;74.81;132.67;538.14;0.48;0.6
2400;15;100;183.63;55.98;192.67;1052.21;0.46;0.45
2460;13;100;215.93;59.76;252.67;1305.41;0.46;0.34
2520;13;100;287.43;66.91;312.67;932.76;0.45;0.36
2580;12;100;333.45;80.79;372.67;883.48;0.54;0.37
2640;12;100;432.58;77.04;432.67;796.03;0.52;0.44
2700;12;100;492.58;40.56;492.67;922.21;0.57;0.66
2760;12;100;552.58;64.45;552.67;1167.56;0.51;0.61
