>>> Bots
Bot0:
DistanceTraveled: 1380
DistanceEstimated: 1244
NumberOfPickups: 30
NumberOfSetdowns: 30
NumCollisions: 0
TotalTimeMoving: 1412.88888888028
None: 0.0444444444444445
ParkPod: 444.888888886048
RepositionPod: 0
Insert: 1794.62222221128
Extract: 0
Rest: 12048.4000000143
PickupPod: 66.6666666662405
SetdownPod: 66.6666666662405
GetItems: 441.466666663454
PutItems: 0
Rest: 11858.5777777928
Move: 1854.57777776735
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 30
SetdownPod_Count: 30
GetItems_Count: 30
PutItems_Count: 0
Rest_Count: 2361
Move_Count: 108
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot1:
DistanceTraveled: 1852.99999999999
DistanceEstimated: 1617
NumberOfPickups: 41
NumberOfSetdowns: 40
NumCollisions: 0
TotalTimeMoving: 2028.57777776426
None: 0.0444444444444445
ParkPod: 613.333333328887
RepositionPod: 0
Insert: 0
Extract: 8021.77777780074
Rest: 5706.88888887059
PickupPod: 91.1111111105328
SetdownPod: 88.8888888883116
GetItems: 0
PutItems: 2841.77777783642
Rest: 5278.75555554
Move: 6041.51111106939
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 41
SetdownPod_Count: 40
GetItems_Count: 0
PutItems_Count: 41
Rest_Count: 1050
Move_Count: 163
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot2:
DistanceTraveled: 3680.00000000011
DistanceEstimated: 3292
NumberOfPickups: 84
NumberOfSetdowns: 84
NumCollisions: 0
TotalTimeMoving: 3749.51111108947
None: 0.0444444444444445
ParkPod: 1384.3111111033
RepositionPod: 0
Insert: 4561.51111108493
Extract: 0
Rest: 8365.11111114555
PickupPod: 186.666666665544
SetdownPod: 186.666666665543
GetItems: 1133.15555554923
PutItems: 0
Rest: 8177.28888892431
Move: 4627.1999999736
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 84
SetdownPod_Count: 84
GetItems_Count: 84
PutItems_Count: 0
Rest_Count: 1627
Move_Count: 271
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
Bot3:
DistanceTraveled: 1940.99999999999
DistanceEstimated: 1668
NumberOfPickups: 39
NumberOfSetdowns: 38
NumCollisions: 0
TotalTimeMoving: 2097.59999998797
None: 0.0444444444444445
ParkPod: 551.111111107787
RepositionPod: 0
Insert: 0
Extract: 7742.80000003468
Rest: 6046.66666663561
PickupPod: 86.6666666662081
SetdownPod: 84.4444444439621
GetItems: 0
PutItems: 3009.95555553847
Rest: 5564.75555552756
Move: 5594.80000004632
Evade: 0
UseElevator: 0
SlowStartHold: 0
PickupPod_Count: 39
SetdownPod_Count: 38
GetItems_Count: 0
PutItems_Count: 38
Rest_Count: 1107
Move_Count: 155
Evade_Count: 0
UseElevator_Count: 0
SlowStartHold_Count: 0
StatSlowStartHoldTimeSec: 0
StatSlowStartHoldEnergyJ: 0
StatSlowStartDecisionCount: 0
StatSlowStartImmediateReleaseCount: 0
StatSlowStartSearchFailures: 0
StatSlowStartExpectedArrivalMissingCount: 0
