#TimeStamp;TripTime;Type
26;18;O
28;14;I
30;15;I
38;22;I
38;27;O
40;27;O
42;26;I
48;26;I
90;27;O
128;15;I
134;24;O
168;21;I
200;10;I
212;23;O
214;14;I
240;19;O
244;27;I
253;10;O
278;26;I
284;8;I
336;14;I
357;25;O
365;24;O
372;11;O
419;17;O
477;9;I
512;24;O
559;22;O
623;13;I
636;18;O
636;10;O
662;16;O
785;24;O
827;24;O
868;17;O
897;21;O
952;7;O
973;20;O
1096;23;O
1127;20;O
1211;10;O
1222;12;I
1230;15;O
1233;22;I
1234;14;I
1236;12;I
1236;16;I
1296;7;O
1299;25;I
1323;21;O
1328;20;I
1358;12;O
1362;16;I
1378;20;O
1410;32;I
1423;21;I
1431;20;O
1457;9;O
1522;25;O
1532;11;O
1633;23;O
1662;13;O
1713;13;O
1750;20;O
1805;24;O
1887;22;O
1897;25;O
1944;11;O
1951;11;O
2011;10;O
2016;19;O
2097;11;O
2134;24;O
2175;16;O
2209;22;O
2215;10;O
2234;9;I
2239;20;I
2245;18;I
2248;25;I
2260;40;I
2270;16;O
2306;15;I
2317;27;I
2319;8;O
2320;20;I
2332;16;I
2336;14;I
2387;14;O
2387;19;I
2396;19;O
2399;24;I
2424;23;I
2434;22;O
2461;13;I
2462;10;O
2487;17;I
2502;15;I
2506;18;O
2522;13;I
2554;23;I
2560;12;O
2586;18;I
2615;20;O
2617;21;I
2624;11;O
2639;10;I
2673;12;I
2681;21;O
2701;18;O
2707;28;I
2743;15;I
2744;10;O
2752;13;O
2780;20;I
2807;22;I
2836;16;O
2849;13;I
2894;25;O
2900;7;O
3052;26;O
3068;29;O
3105;20;O
3149;22;O
3175;20;O
3233;10;O
3239;25;O
3329;18;O
3378;13;O
3391;21;O
3426;11;O
3427;9;I
3433;15;I
3444;20;I
3446;19;I
3451;24;I
3487;18;O
3490;18;I
3501;15;I
3511;16;I
3589;14;O
3596;14;O
3598;18;I
3627;20;O
3633;10;O
3666;22;I
3668;17;O
3729;24;O
3758;20;O
3785;21;I
3810;20;O
3819;20;O
3900;14;O
3996;19;O
4011;21;O
4036;13;O
4092;10;O
4095;11;O
4129;14;O
4171;10;O
4212;24;O
4251;16;O
4281;21;O
4290;15;I
4293;13;I
4297;19;I
4298;20;O
4301;19;I
4310;27;I
4358;19;I
4365;23;O
4366;16;I
4388;16;I
4395;15;I
4402;18;O
4414;22;I
4419;12;I
4437;15;I
4451;22;I
4467;22;O
4469;22;I
4480;25;I
4503;19;O
4507;14;I
4536;22;O
4537;20;I
4556;23;O
4579;20;I
4626;29;I
4632;18;O
4647;13;O
4649;22;I
4701;26;I
4713;24;I
4714;22;O
4715;11;O
4747;27;O
4754;9;O
4779;38;I
4792;29;I
4800;29;I
4806;12;O
4847;19;O
4848;24;O
4848;15;I
4871;18;I
4927;15;I
4932;16;O
4954;11;O
4960;18;I
5011;16;O
5020;7;O
5094;20;I
5113;27;O
5171;18;O
5205;16;O
5222;18;O
5270;8;O
5290;13;I
5300;11;O
5336;16;O
5357;15;O
5457;23;O
5470;12;O
5484;11;I
5492;19;I
5507;26;I
5507;21;O
5516;37;I
5587;22;I
5590;17;O
5632;32;I
5642;20;O
5647;11;I
5691;18;I
5708;15;I
5716;16;O
5756;17;O
5788;31;O
5847;23;O
5881;18;O
5922;18;O
5972;6;O
5996;19;O
6051;24;O
6059;27;O
6137;15;O
6148;10;O
6180;16;O
6228;11;O
6270;18;O
6281;23;O
6305;8;O
6322;12;I
6330;16;O
6331;16;I
6332;20;I
6334;23;I
6341;23;I
6399;19;O
6413;22;I
6414;26;I
6428;19;I
6431;25;I
6449;19;I
6468;20;O
6489;25;I
6495;21;O
6498;27;I
6501;17;O
6506;15;I
6541;11;I
6554;10;I
6576;20;O
6640;25;O
6647;7;O
6694;24;I
6711;24;O
6748;20;O
6791;11;O
6792;24;O
6850;28;I
6853;24;O
6890;18;O
6918;24;O
6928;10;O
6936;12;I
6944;26;I
6949;11;O
6951;10;O
7003;22;O
7026;24;I
7096;19;O
7147;24;I
7152;18;O
7181;9;O
7227;11;O
7240;27;O
7324;8;O
7353;20;O
7371;29;O
7374;11;O
7394;30;O
7425;15;I
7494;15;I
7504;24;O
7518;11;O
7531;21;I
7542;11;I
7557;36;I
7559;35;I
7570;24;O
7582;16;O
7610;15;I
7611;27;I
7625;22;O
7643;20;I
7659;25;O
7678;15;I
7708;20;I
7720;24;O
7745;21;I
7764;33;O
7770;20;I
7774;20;O
7788;12;O
7809;14;I
7830;18;I
7866;15;I
7891;15;O
7921;24;O
7964;22;O
7972;24;O
8004;20;O
8037;17;O
8117;16;O
8152;15;O
8174;7;O
8203;19;O
8308;16;O
8326;20;O
8379;11;O
8380;14;O
8440;20;O
8514;18;O
8552;18;O
8567;9;I
8568;14;I
8569;13;O
8577;19;I
8583;22;I
8589;27;I
8642;21;I
8650;30;I
8652;18;I
8662;22;I
8666;16;I
8682;18;O
8703;22;I
8706;15;O
8713;10;I
8715;17;I
8744;20;I
8750;18;I
8786;22;I
8787;25;O
8789;26;I
8817;21;I
8823;23;O
8831;17;O
8846;18;I
8873;16;O
8884;22;I
8921;23;I
8922;16;O
8946;25;I
8950;20;O
8958;28;I
8979;21;O
8983;21;I
9012;20;O
9015;12;I
9047;22;I
9065;15;O
9082;19;O
9088;22;I
9096;10;O
9100;14;I
9145;18;O
9150;23;I
9190;31;I
9197;20;O
9241;22;O
9245;24;O
9265;16;O
9322;11;O
9348;15;O
9367;33;O
9384;17;O
9385;19;O
9486;20;O
9489;30;O
9528;15;O
9624;19;O
9654;14;O
9665;19;O
9698;18;O
9729;25;O
9753;16;O
9757;11;I
9761;10;I
9771;17;O
9772;17;I
9775;17;I
9783;25;I
9840;25;I
9855;26;I
9886;21;O
9911;20;O
9913;18;I
9919;19;I
9963;7;I
9981;14;O
9988;15;I
10012;10;I
10014;16;O
10027;22;O
10059;25;I
10068;17;O
10099;19;O
10109;13;O
10158;23;O
10177;12;O
10183;18;O
10199;32;O
10267;23;O
10284;11;O
10322;12;O
10341;15;O
10346;12;O
10368;15;O
10374;9;O
10405;16;O
10417;12;O
10520;22;O
10571;20;O
10586;19;O
10614;24;O
10631;24;O
10660;17;I
10664;20;I
10666;21;I
10673;28;I
10674;23;I
10709;16;O
10724;25;O
10737;18;I
10740;17;I
10781;22;I
10783;23;I
10794;10;I
10799;18;I
10823;14;I
10825;13;O
10835;15;O
10848;20;I
10864;22;I
10880;8;I
10882;21;I
10899;17;O
10909;23;I
10910;16;I
10936;21;I
10937;29;O
10942;12;I
10948;15;I
10959;12;I
10982;20;I
10984;26;O
11007;24;I
11021;26;I
11023;31;I
11031;20;I
11046;26;O
11091;16;O
11093;19;I
11105;10;O
11106;28;I
11131;8;O
11160;24;I
11170;15;I
11178;13;O
11191;25;O
11218;15;I
11237;14;I
11239;15;O
11264;24;O
11294;22;I
11305;24;I
11354;9;I
11355;38;O
11356;25;O
11381;20;I
11402;25;O
11404;14;I
11441;11;O
11479;16;O
11533;15;O
11548;14;O
11575;27;O
11601;11;O
11610;14;O
11676;13;O
11686;18;O
11773;7;O
11800;14;O
11812;14;O
11856;8;I
11860;16;I
11871;26;I
11872;24;O
11887;20;O
11918;16;O
11934;32;I
11945;17;I
11947;26;O
11976;12;O
11978;10;O
12041;25;O
12081;16;O
12112;15;O
12154;20;O
12244;19;O
12287;13;O
12364;25;O
12376;27;O
12400;17;O
12402;23;O
12422;25;O
12495;23;O
12500;8;O
12555;13;O
12575;21;O
12622;15;O
12654;12;O
12758;20;O
12763;10;O
12847;12;O
12851;12;O
12857;15;I
12865;17;I
12868;23;I
12871;26;I
12876;27;I
12930;27;O
12939;14;I
12943;12;O
12966;20;I
12969;26;I
12981;12;I
13005;22;I
13006;15;I
13014;25;O
13039;19;I
13041;19;I
13049;23;O
13057;38;O
13065;22;I
13077;21;I
13086;17;I
13114;26;I
13117;13;O
13151;22;I
13167;20;O
13169;14;I
13184;21;I
13207;18;I
13220;9;O
13247;21;I
13262;20;O
13264;18;O
13278;23;I
13312;15;I
13337;20;I
13343;25;O
13381;24;O
13458;22;O
13472;7;O
13586;9;O
13618;27;O
13663;13;O
13671;9;O
13728;16;O
13779;25;O
13802;10;I
13814;25;O
13829;9;O
13842;9;O
13912;17;O
13924;29;O
13973;14;O
13978;23;I
13981;11;O
14027;22;I
14061;21;O
14063;20;I
14071;26;I
14082;30;I
14083;31;I
14085;18;I
14098;13;O
14121;12;O
14131;24;O
14140;17;I
14159;16;I
14219;17;O
14220;24;I
14252;8;O
14254;23;O
14367;26;O
14381;24;O
14386;20;O
