#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;2;2;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/7;0/0,1/0;0/11,1/7;0/3,1/2;0/5,1/5;0/0,1/0;0/0,1/0;0/0,1/0;0/0,1/0
1019.96;13;19;2;2;0/950.13,1/850.44;0/47.29,1/34.13;0/1019.96,1/1019.96;0/1019.96,1/1019.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/11;0/3,1/2;0/5,1/5;0/5,1/8;0/10,1/9;0/7,1/17;0/98,1/99
1079.96;13;21;2;2;0/1010.13,1/910.44;0/47.42,1/34.27;0/1079.96,1/1079.96;0/1079.96,1/1079.96;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/5,1/8;0/11,1/10;0/7,1/17;0/104,1/105
1139.96;13;21;2;2;0/1070.13,1/970.44;0/47.6,1/34.4;0/1139.96,1/1139.96;0/1139.96,1/1139.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/11;0/3,1/2;0/5,1/5;0/5,1/8;0/11,1/10;0/7,1/17;0/110,1/111
1199.96;13;21;2;2;0/1130.13,1/1030.44;0/47.73,1/34.49;0/1199.96,1/1199.96;0/1199.96,1/1199.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/11;0/3,1/2;0/5,1/5;0/5,1/8;0/11,1/10;0/7,1/17;0/116,1/117
1259.96;16;23;2;2;0/1162.4,1/1070.53;0/47.87,1/34.62;0/1259.96,1/1259.96;0/1259.96,1/1259.96;0/0,1/6;0/0,1/0;0/2,1/8;0/8,1/8;0/3,1/2;0/5,1/5;0/7,1/9;0/12,1/11;0/10,1/19;0/122,1/123
1319.96;19;25;2;2;0/1200.36,1/1094.4;0/48.04,1/34.89;0/1319.96,1/1319.96;0/1319.96,1/1319.96;0/0,1/3;0/0,1/0;0/0,1/4;0/10,1/6;0/3,1/2;0/5,1/5;0/8,1/11;0/13,1/12;0/12,1/23;0/128,1/129
1379.96;21;26;2;2;0/1260.36,1/1130.8;0/48.18,1/35.07;0/1379.96,1/1379.96;0/1379.96,1/1379.96;0/0,1/1;0/0,1/0;0/0,1/2;0/10,1/10;0/3,1/2;0/5,1/5;0/8,1/13;0/14,1/12;0/12,1/25;0/134,1/135
1439.96;23;27;2;2;0/1320.36,1/1171.16;0/48.27,1/35.24;0/1439.96,1/1439.96;0/1439.96,1/1439.96;0/0,1/0;0/1,1/0;0/0,1/0;0/8,1/10;0/3,1/2;0/5,1/5;0/8,1/15;0/14,1/13;0/12,1/27;0/140,1/141
1499.96;23;29;2;2;0/1380.36,1/1230.89;0/48.4,1/35.33;0/1499.96,1/1499.96;0/1499.96,1/1499.96;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/9;0/3,1/2;0/5,1/5;0/8,1/15;0/15,1/14;0/12,1/27;0/146,1/147
1559.96;23;31;2;2;0/1440.36,1/1290.89;0/48.49,1/35.47;0/1559.96,1/1559.96;0/1559.96,1/1559.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/11;0/3,1/2;0/5,1/5;0/8,1/15;0/16,1/15;0/12,1/27;0/152,1/153
1619.96;23;32;2;2;0/1500.36,1/1350.89;0/48.58,1/35.6;0/1619.96,1/1619.96;0/1619.96,1/1619.96;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/15;0/3,1/2;0/5,1/5;0/8,1/15;0/17,1/15;0/12,1/27;0/158,1/159
1679.96;23;33;2;2;0/1560.36,1/1410.89;0/48.76,1/35.73;0/1679.96,1/1679.96;0/1679.96,1/1679.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/17;0/3,1/2;0/5,1/5;0/8,1/15;0/17,1/16;0/12,1/27;0/164,1/165
1739.96;23;33;2;2;0/1620.36,1/1470.89;0/48.89,1/35.82;0/1739.96,1/1739.96;0/1739.96,1/1739.96;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/13;0/3,1/2;0/5,1/5;0/8,1/15;0/17,1/16;0/12,1/27;0/170,1/171
1799.96;23;36;2;2;0/1680.36,1/1530.89;0/49.02,1/35.87;0/1799.96,1/1799.96;0/1799.96,1/1799.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/8,1/15;0/19,1/17;0/12,1/27;0/176,1/177
1859.96;23;36;2;2;0/1740.36,1/1590.89;0/49.16,1/36;0/1859.96,1/1859.96;0/1859.96,1/1859.96;0/0,1/0;0/1,1/0;0/0,1/0;0/9,1/10;0/3,1/2;0/5,1/5;0/8,1/15;0/19,1/17;0/12,1/27;0/182,1/183
1919.96;23;38;2;2;0/1800.36,1/1650.89;0/49.29,1/36.09;0/1919.96,1/1919.96;0/1919.96,1/1919.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/8;0/3,1/2;0/5,1/5;0/8,1/15;0/20,1/18;0/12,1/27;0/188,1/189
1979.96;23;40;2;2;0/1860.36,1/1710.89;0/49.42,1/36.27;0/1979.96,1/1979.96;0/1979.96,1/1979.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/13;0/3,1/2;0/5,1/5;0/8,1/15;0/21,1/19;0/12,1/27;0/194,1/195
2039.96;23;40;2;2;0/1920.36,1/1770.89;0/49.56,1/36.36;0/2039.96,1/2039.96;0/2039.96,1/2039.96;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/13;0/3,1/2;0/5,1/5;0/8,1/15;0/21,1/19;0/12,1/27;0/200,1/201
2099.96;23;42;2;2;0/1980.36,1/1830.89;0/49.87,1/36.71;0/2099.96,1/2099.96;0/2099.96,1/2099.96;0/0,1/0;0/1,1/0;0/0,1/0;0/6,1/16;0/3,1/2;0/5,1/5;0/8,1/15;0/22,1/20;0/12,1/27;0/206,1/207
2159.96;23;45;2;2;0/2040.36,1/1890.89;0/50.27,1/37.02;0/2159.96,1/2159.96;0/2159.96,1/2159.96;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/13;0/3,1/2;0/5,1/5;0/8,1/15;0/24,1/21;0/12,1/27;0/211,1/213
2219.96;23;45;2;2;0/2100.36,1/1950.89;0/50.71,1/37.42;0/2219.96,1/2219.96;0/2219.96,1/2219.96;0/2,1/18;0/0,1/0;0/6,1/23;0/7,1/17;0/3,1/2;0/5,1/5;0/8,1/15;0/24,1/21;0/12,1/27;0/217,1/219
2279.96;27;46;2;2;0/2130.36,1/1975.91;0/51.16,1/37.73;0/2279.96,1/2279.96;0/2279.96,1/2279.96;0/2,1/16;0/0,1/0;0/4,1/19;0/9,1/12;0/3,1/2;0/5,1/5;0/10,1/17;0/25,1/21;0/15,1/31;0/223,1/225
2340;31;48;2;2;0/2165.96,1/2002.67;0/51.56,1/38.09;0/2340,1/2340;0/2340,1/2340;0/0,1/14;0/0,1/0;0/1,1/16;0/9,1/9;0/3,1/2;0/5,1/5;0/13,1/18;0/26,1/22;0/18,1/34;0/229,1/231
2400;34;51;2;2;0/2203.42,1/2040.93;0/52,1/38.49;0/2400,1/2400;0/2400,1/2400;0/0,1/11;0/0,1/0;0/1,1/14;0/9,1/9;0/3,1/2;0/5,1/5;0/15,1/19;0/28,1/23;0/20,1/36;0/235,1/237
2460;36;51;2;2;0/2250.4,1/2070.93;0/52.4,1/38.89;0/2460,1/2460;0/2460,1/2460;0/1,1/10;0/0,1/0;0/1,1/12;0/10,1/9;0/3,1/2;0/5,1/5;0/15,1/21;0/28,1/23;0/21,1/39;0/241,1/243
2520;39;53;2;2;0/2300.4,1/2110.93;0/52.8,1/39.24;0/2520,1/2520;0/2520,1/2520;0/0,1/8;0/0,1/0;0/0,1/10;0/10,1/7;0/3,1/2;0/5,1/5;0/16,1/23;0/29,1/24;0/22,1/41;0/247,1/249
2580;41;55;2;2;0/2360.4,1/2150.93;0/53.11,1/39.64;0/2580,1/2580;0/2580,1/2580;0/0,1/8;0/0,1/0;0/0,1/9;0/6,1/8;0/3,1/2;0/5,1/5;0/16,1/25;0/30,1/25;0/22,1/43;0/253,1/255
2640;43;56;2;2;0/2420.4,1/2190.93;0/53.56,1/40;0/2640,1/2640;0/2640,1/2640;0/0,1/6;0/0,1/0;0/0,1/7;0/8,1/7;0/3,1/2;0/5,1/5;0/16,1/27;0/30,1/26;0/22,1/45;0/259,1/260
2700;45;59;2;2;0/2480.4,1/2230.93;0/54,1/40.49;0/2700,1/2700;0/2700,1/2700;0/0,1/4;0/0,1/0;0/0,1/5;0/9,1/17;0/3,1/2;0/5,1/5;0/16,1/29;0/32,1/27;0/22,1/47;0/265,1/266
2760;47;59;2;2;0/2540.4,1/2270.93;0/54.4,1/40.84;0/2760,1/2760;0/2760,1/2760;0/0,1/2;0/0,1/0;0/0,1/3;0/10,1/18;0/3,1/2;0/5,1/5;0/16,1/31;0/32,1/27;0/22,1/49;0/271,1/272
2820;49;60;2;2;0/2600.4,1/2313.11;0/54.8,1/41.11;0/2820,1/2820;0/2820,1/2820;0/0,1/0;0/0,1/0;0/0,1/1;0/12,1/12;0/3,1/2;0/5,1/5;0/16,1/33;0/33,1/27;0/22,1/51;0/277,1/278
2880;50;62;2;2;0/2660.4,1/2360.93;0/55.2,1/41.47;0/2880,1/2880;0/2880,1/2880;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/16,1/34;0/34,1/28;0/22,1/52;0/283,1/284
2940;50;63;2;2;0/2720.4,1/2420.93;0/55.51,1/41.87;0/2940,1/2940;0/2940,1/2940;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/11;0/3,1/2;0/5,1/5;0/16,1/34;0/35,1/28;0/22,1/52;0/289,1/290
3000;50;65;2;2;0/2780.4,1/2480.93;0/55.96,1/42.18;0/3000,1/3000;0/3000,1/3000;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/8;0/3,1/2;0/5,1/5;0/16,1/34;0/36,1/29;0/22,1/52;0/295,1/296
3060;50;66;2;2;0/2840.4,1/2540.93;0/56.4,1/42.67;0/3060,1/3060;0/3060,1/3060;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/12;0/3,1/2;0/5,1/5;0/16,1/34;0/36,1/30;0/22,1/52;0/301,1/302
3120;50;67;2;2;0/2900.4,1/2600.93;0/56.8,1/43.07;0/3120,1/3120;0/3120,1/3120;0/0,1/0;0/0,1/0;0/0,1/0;0/9,1/15;0/3,1/2;0/5,1/5;0/16,1/34;0/37,1/30;0/22,1/52;0/307,1/308
3180;50;69;2;2;0/2960.4,1/2660.93;0/57.24,1/43.33;0/3180,1/3180;0/3180,1/3180;0/0,1/0;0/0,1/0;0/0,1/0;0/13,1/9;0/3,1/2;0/5,1/5;0/16,1/34;0/38,1/31;0/22,1/52;0/313,1/314
3240;50;69;2;2;0/3020.4,1/2720.93;0/57.6,1/43.73;0/3240,1/3240;0/3240,1/3240;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/16,1/34;0/38,1/31;0/22,1/52;0/319,1/320
3300;50;71;2;2;0/3080.4,1/2780.93;0/57.96,1/44.13;0/3300,1/3300;0/3300,1/3300;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/8;0/3,1/2;0/5,1/5;0/16,1/34;0/39,1/32;0/22,1/52;0/325,1/326
3360;50;72;2;2;0/3140.4,1/2840.93;0/58.4,1/44.58;0/3360,1/3360;0/3360,1/3360;0/0,1/0;0/1,1/0;0/0,1/0;0/11,1/14;0/3,1/2;0/5,1/5;0/16,1/34;0/39,1/33;0/22,1/52;0/331,1/332
3420;50;73;2;2;0/3200.4,1/2900.93;0/58.8,1/44.93;0/3420,1/3420;0/3420,1/3420;0/1,1/3;0/0,1/0;0/4,1/6;0/12,1/15;0/3,1/2;0/5,1/5;0/16,1/34;0/40,1/33;0/22,1/52;0/337,1/338
3480;55;74;2;2;0/3230.4,1/2930.93;0/59.16,1/45.64;0/3480,1/3480;0/3480,1/3480;0/0,1/2;0/0,1/0;0/1,1/3;0/11,1/12;0/3,1/2;0/5,1/5;0/19,1/36;0/40,1/34;0/25,1/55;0/343,1/344
3540;58;75;2;2;0/3280.4,1/2970.93;0/59.47,1/45.96;0/3540,1/3540;0/3540,1/3540;0/1,1/1;0/0,1/0;0/1,1/1;0/8,1/8;0/3,1/2;0/5,1/5;0/20,1/38;0/40,1/35;0/26,1/57;0/349,1/350
3600;58;77;2;2;0/3340.4,1/3030.93;0/59.87,1/46.4;0/3600,1/3600;0/3600,1/3600;0/0,1/1;0/1,1/2;0/1,1/1;0/5,1/11;0/3,1/2;0/5,1/5;0/20,1/38;0/42,1/35;0/26,1/57;0/355,1/356
3660;59;80;2;2;0/3390.4,1/3090.93;0/60.31,1/46.76;0/3660,1/3660;0/3660,1/3660;0/0,1/0;0/0,1/0;0/0,1/1;0/10,1/8;0/3,1/2;0/5,1/5;0/21,1/38;0/44,1/36;0/27,1/57;0/360,1/362
3720;60;81;2;2;0/3450.4,1/3140.93;0/60.76,1/47.16;0/3720,1/3720;0/3720,1/3720;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/6;0/3,1/2;0/5,1/5;0/21,1/39;0/45,1/36;0/27,1/58;0/366,1/368
3780;60;83;2;2;0/3510.4,1/3200.93;0/61.11,1/47.64;0/3780,1/3780;0/3780,1/3780;0/0,1/0;0/0,1/1;0/0,1/1;0/10,1/16;0/3,1/2;0/5,1/5;0/21,1/39;0/46,1/37;0/27,1/58;0/372,1/374
3840;61;84;2;2;0/3570.4,1/3250.93;0/61.47,1/47.96;0/3840,1/3840;0/3840,1/3840;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/11;0/3,1/2;0/5,1/5;0/21,1/40;0/47,1/37;0/27,1/59;0/378,1/380
3900;61;85;2;2;0/3630.4,1/3310.93;0/61.91,1/48.31;0/3900,1/3900;0/3900,1/3900;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/10;0/3,1/2;0/5,1/5;0/21,1/40;0/47,1/38;0/27,1/59;0/384,1/386
3960;61;86;2;2;0/3690.4,1/3370.93;0/62.22,1/48.67;0/3960,1/3960;0/3960,1/3960;0/0,1/0;0/0,1/0;0/0,1/0;0/6,1/6;0/3,1/2;0/5,1/5;0/21,1/40;0/48,1/38;0/27,1/59;0/390,1/392
4020;61;88;2;2;0/3750.4,1/3430.93;0/62.71,1/49.16;0/4020,1/4020;0/4020,1/4020;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/11;0/3,1/2;0/5,1/5;0/21,1/40;0/49,1/39;0/27,1/59;0/396,1/398
4080;61;90;2;2;0/3810.4,1/3490.93;0/63.16,1/49.51;0/4080,1/4080;0/4080,1/4080;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/9;0/3,1/2;0/5,1/5;0/21,1/40;0/50,1/40;0/27,1/59;0/402,1/404
4140;61;91;2;2;0/3870.4,1/3550.93;0/63.33,1/49.78;0/4140,1/4140;0/4140,1/4140;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/10;0/3,1/2;0/5,1/5;0/21,1/40;0/51,1/40;0/27,1/59;0/408,1/410
4200;61;93;2;2;0/3930.4,1/3610.93;0/63.47,1/49.91;0/4200,1/4200;0/4200,1/4200;0/0,1/0;0/0,1/0;0/0,1/0;0/8,1/15;0/3,1/2;0/5,1/5;0/21,1/40;0/52,1/41;0/27,1/59;0/414,1/416
4260;61;95;2;2;0/3990.4,1/3670.93;0/63.64,1/49.96;0/4260,1/4260;0/4260,1/4260;0/0,1/0;0/0,1/0;0/0,1/0;0/7,1/11;0/3,1/2;0/5,1/5;0/21,1/40;0/53,1/42;0/27,1/59;0/420,1/422
4320;63;97;2;2;0/4030.49,1/3709.16;0/63.82,1/50.09;0/4320,1/4320;0/4320,1/4320;0/5,1/21;0/0,1/0;0/9,1/23;0/16,1/12;0/3,1/2;0/5,1/5;0/22,1/41;0/54,1/43;0/29,1/62;0/426,1/427
4380;68;97;2;2;0/4043.78,1/3732;0/63.91,1/50.18;0/4380,1/4380;0/4380,1/4380;0/2,1/18;0/0,1/0;0/4,1/21;0/14,1/11;0/3,1/2;0/5,1/5;0/25,1/43;0/54,1/43;0/34,1/65;0/432,1/433
4440;72;99;2;2;0/4073.24,1/3761.33;0/63.96,1/50.31;0/4440,1/4440;0/4440,1/4440;0/1,1/14;0/0,1/0;0/2,1/18;0/10,1/11;0/3,1/2;0/5,1/5;0/28,1/44;0/55,1/44;0/37,1/68;0/438,1/439
4500;76;100;2;2;0/4110.93,1/3781.51;0/64.09,1/50.4;0/4500,1/4500;0/4500,1/4500;0/0,1/12;0/0,1/0;0/0,1/14;0/9,1/11;0/3,1/2;0/5,1/5;0/30,1/46;0/55,1/45;0/39,1/72;0/444,1/445
4560;78;101;2;2;0/4170.93,1/3803.38;0/64.27,1/50.53;0/4560,1/4560;0/4560,1/4560;0/0,1/9;0/0,1/0;0/0,1/10;0/10,1/13;0/3,1/2;0/5,1/5;0/30,1/48;0/56,1/45;0/39,1/76;0/450,1/451
4620;79;103;2;2;0/4230.93,1/3851.73;0/64.4,1/50.58;0/4620,1/4620;0/4620,1/4620;0/0,1/7;0/0,1/0;0/0,1/9;0/10,1/9;0/3,1/2;0/5,1/5;0/30,1/49;0/57,1/46;0/39,1/77;0/456,1/457
4680;81;105;2;2;0/4290.93,1/3891.82;0/64.49,1/50.71;0/4680,1/4680;0/4680,1/4680;0/0,1/5;0/0,1/0;0/0,1/7;0/9,1/9;0/3,1/2;0/5,1/5;0/30,1/51;0/58,1/47;0/39,1/79;0/462,1/463
4740;83;106;2;2;0/4350.93,1/3931.91;0/64.62,1/50.84;0/4740,1/4740;0/4740,1/4740;0/1,1/4;0/0,1/0;0/1,1/5;0/9,1/11;0/3,1/2;0/5,1/5;0/30,1/53;0/58,1/48;0/39,1/81;0/468,1/469
4800;84;109;2;2;0/4410.93,1/3987.91;0/64.76,1/50.98;0/4800,1/4800;0/4800,1/4800;0/0,1/3;0/0,1/0;0/1,1/4;0/7,1/10;0/3,1/2;0/5,1/5;0/30,1/54;0/60,1/49;0/39,1/82;0/474,1/475
4860;87;111;2;2;0/4460.98,1/4026.04;0/64.89,1/51.07;0/4860,1/4860;0/4860,1/4860;0/0,1/2;0/0,1/0;0/0,1/3;0/11,1/12;0/3,1/2;0/5,1/5;0/31,1/56;0/61,1/50;0/40,1/84;0/480,1/481
4920;88;112;2;2;0/4520.98,1/4072.09;0/65.02,1/51.24;0/4920,1/4920;0/4920,1/4920;0/0,1/1;0/0,1/0;0/0,1/2;0/10,1/14;0/3,1/2;0/5,1/5;0/31,1/57;0/62,1/50;0/40,1/85;0/486,1/487
4980;90;114;2;2;0/4580.98,1/4112.18;0/65.16,1/51.29;0/4980,1/4980;0/4980,1/4980;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/9;0/3,1/2;0/5,1/5;0/31,1/59;0/63,1/51;0/40,1/87;0/492,1/493
5040;90;115;2;2;0/4640.98,1/4172.18;0/65.29,1/51.42;0/5040,1/5040;0/5040,1/5040;0/1,1/0;0/0,1/0;0/1,1/0;0/13,1/11;0/3,1/2;0/5,1/5;0/31,1/59;0/63,1/52;0/40,1/87;0/498,1/499
5100;91;117;2;2;0/4699.2,1/4232.18;0/65.42,1/51.56;0/5100,1/5100;0/5100,1/5100;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/12;0/3,1/2;0/5,1/5;0/32,1/59;0/64,1/53;0/41,1/87;0/504,1/505
5160;91;118;2;2;0/4751.02,1/4292.18;0/65.47,1/51.69;0/5160,1/5160;0/5160,1/5160;0/0,1/0;0/0,1/2;0/0,1/0;0/8,1/18;0/3,1/2;0/5,1/5;0/32,1/59;0/65,1/53;0/41,1/87;0/510,1/511
5220;91;118;2;2;0/4811.02,1/4352.18;0/65.64,1/51.73;0/5220,1/5220;0/5220,1/5220;0/0,1/0;0/0,1/0;0/0,1/0;0/10,1/15;0/3,1/2;0/5,1/5;0/32,1/59;0/65,1/53;0/41,1/87;0/516,1/517
5280;91;120;2;2;0/4871.02,1/4412.18;0/65.82,1/51.78;0/5280,1/5280;0/5280,1/5280;0/0,1/0;0/0,1/0;0/1,1/0;0/12,1/13;0/3,1/2;0/5,1/5;0/32,1/59;0/66,1/54;0/41,1/87;0/522,1/523
5340;92;121;2;2;0/4921.07,1/4472.18;0/66.18,1/51.91;0/5340,1/5340;0/5340,1/5340;0/0,1/0;0/0,1/0;0/0,1/0;0/12,1/11;0/3,1/2;0/5,1/5;0/33,1/59;0/67,1/54;0/42,1/87;0/528,1/529
5400;92;122;2;2;0/4981.07,1/4532.18;0/66.27,1/52;0/5400,1/5400;0/5400,1/5400;0/0,1/0;0/0,1/0;0/0,1/0;0/11,1/7;0/3,1/2;0/5,1/5;0/33,1/59;0/67,1/55;0/42,1/87;0/534,1/535
5459.96;92;125;2;2;0/5041.02,1/4592.13;0/66.4,1/52.18;0/5459.96,1/5459.96;0/5459.96,1/5459.96;0/0,1/0;0/0,1/0;0/0,1/0;0/15,1/14;0/3,1/2;0/5,1/5;0/33,1/59;0/68,1/57;0/42,1/87;0/540,1/541
5519.96;95;126;2;2;0/5076.04,1/4646.09;0/66.44,1/52.27;0/5519.96,1/5519.96;0/5519.96,1/5519.96;0/0,1/5;0/0,1/0;0/0,1/8;0/14,1/12;0/3,1/2;0/5,1/5;0/35,1/60;0/69,1/57;0/45,1/88;0/546,1/547
5579.96;96;127;2;2;0/5131.16,1/4672.31;0/66.62,1/52.36;0/5579.96,1/5579.96;0/5579.96,1/5579.96;0/0,1/4;0/0,1/0;0/0,1/5;0/23,1/9;0/3,1/2;0/5,1/5;0/35,1/61;0/69,1/58;0/45,1/91;0/552,1/553
5639.96;98;128;2;2;0/5191.16,1/4719.38;0/66.62,1/52.49;0/5639.96,1/5639.96;0/5639.96,1/5639.96;0/0,1/2;0/0,1/0;0/0,1/3;0/17,1/11;0/3,1/2;0/5,1/5;0/35,1/63;0/70,1/58;0/45,1/93;0/558,1/559
5699.96;100;129;2;2;0/5251.16,1/4758.76;0/66.71,1/52.62;0/5699.96,1/5699.96;0/5699.96,1/5699.96;0/0,1/0;0/0,1/0;0/0,1/1;0/15,1/14;0/3,1/2;0/5,1/5;0/35,1/65;0/70,1/59;0/45,1/95;0/564,1/565
