idx;bot_id;task_id;trip_id;src_id;dest_id;path_nodes;path_len_m;expected_sec;actual_sec;gap_sec;abs_err_sec;rel_err_pct;stop_go_count;queue_stop_go_count;conflict_wait_sec
0;10;46712854;1;135;28;15;14;17.5441197709602;16.6885692026649;-0.855550568295346;0.855550568295346;4.87656593470987;0;0;0.177777777777777
1;14;17762502;1;147;16;19;18;14.7107864376269;26.4636089577949;11.752822520168;11.752822520168;79.8925507483878;3;0;8.1333333333333
2;4;20103398;1;114;28;22;21;22.2107864376269;25.8441247582204;3.63333832059352;3.63333832059352;16.35844066484;0;0;4.17777777777776
3;3;51954348;1;242;24;17;16;16.1225468957064;26.0089826803052;9.88643578459882;9.88643578459882;61.3205583990682;0;0;4.17777777777843
4;10;47052116;2;284;20;24;23;25.0392135623731;23.3138888888923;-1.72532467348083;1.72532467348083;6.89049066650204;0;0;0.177777777777806
5;12;19660823;1;177;24;16;15;16.9607864376269;22.4089826803049;5.44819624267796;5.44819624267796;32.1223090846267;0;0;0.266666666666708
6;5;44319244;1;154;16;21;20;20.2941197709602;17.5645382358597;-2.72958153510058;2.72958153510058;13.4501105044549;0;0;0.177777777777806
7;4;34897438;2;191;20;11;10;14.2475468957064;9.26634698044361;-4.98119991526282;4.98119991526282;34.9618074727231;0;0;0.0888888888889028
8;11;35690909;1;146;28;26;25;24.2524531042936;24.1423160136246;-0.110137090668946;0.110137090668946;0.45412763069913;0;0;0.177777777777692
9;3;25228285;2;118;16;18;17;14.6691197709602;23.2089826802917;8.5398629093315;8.5398629093315;58.2166008776986;0;0;3.11111111110961
10;14;51633840;2;111;16;11;10;10.6274531042936;9.75523586932991;-0.872217234963664;0.872217234963664;8.2072085042773;0;0;0.133333333333269
11;1;65480490;1;178;24;15;14;16.9142135623731;16.0663469804377;-0.84786658193541;0.84786658193541;5.01274610734224;0;0;0.177777777777692
12;4;4216941;3;265;20;22;21;23.7058802290398;23.4472222222117;-0.258658006828085;0.258658006828085;1.09111327792515;0;0;0.222222222222115
13;11;36955479;2;235;28;18;17;21.0441197709602;20.7805555555708;-0.26356421538944;0.26356421538944;1.25243639676079;0;0;0.222222222222399
14;10;29733366;3;224;20;16;15;16.9607864376269;16.6472222222342;-0.313564215392727;0.313564215392727;1.84875988236663;0;0;0.177777777777919
15;14;66273709;3;176;24;7;6;9.61764068711928;8.73301364711506;-0.884627040004226;0.884627040004226;9.19796308453267;0;0;0.133333333333439
16;3;3531486;3;118;16;18;17;14.6691197709602;14.8219025360014;0.152782765041165;0.152782765041165;1.04152646802722;0;0;1.111111111112
17;7;53901255;1;150;20;19;18;23.8259740204526;22.9502685238201;-0.875705496632506;0.875705496632506;3.67542370305946;0;0;0.266666666666879
18;5;61525259;2;144;28;24;23;22.9191197709602;22.808982680318;-0.110137090642272;0.110137090642272;0.480546773798102;0;0;0.177777777777919
19;12;42565233;2;94;24;21;20;20.9142135623731;16.1996803137877;-4.71453324858543;4.71453324858543;22.5422449403853;0;0;0.222222222222399
20;1;5485596;2;179;20;16;15;20.3259740204526;20.0694444444591;-0.256529575993497;0.256529575993497;1.26207765362373;0;0;0.222222222222399
21;13;8297278;1;134;16;6;5;6.66911977096024;5.79968031377825;-0.869439457181985;0.869439457181985;13.0367947651478;0;0;0.0888888888889596
22;3;51313205;4;189;24;22;21;19.4558802290398;18.5996803137812;-0.856199915258596;0.856199915258596;4.40072566843126;0;0;0.133333333333439
23;4;25312629;4;240;24;17;16;16.7475468957064;22.2312049025397;5.4836580068333;5.4836580068333;32.7430521077636;0;0;0.222222222222399
24;1;51028923;3;228;20;20;19;19.6274531042936;19.313888888903;-0.313564215390606;0.313564215390606;1.5975797456982;0;0;0.177777777777919
25;5;40466701;3;92;16;7;6;8.99264068711929;8.55523586933714;-0.437404817782147;0.437404817782147;4.86403085590497;0;0;0.133333333333439
26;14;5847780;4;220;24;8;7;8.62745310429357;14.0978715691999;5.47041846490635;5.47041846490635;63.4071075064311;0;0;0.177777777777919
27;13;3077144;2;191;24;7;6;7.33578643762691;6.466346980445;-0.869439457181909;0.869439457181909;11.8520279260361;0;0;0.0888888888889596
28;3;12102778;5;228;20;20;19;20.2524531042936;19.9805555555702;-0.271897548723409;0.271897548723409;1.34254130758;0;0;0.177777777777919
29;10;37253141;4;113;16;13;12;11.3357864376269;10.9107914248898;-0.42499501273711;0.42499501273711;3.74914449099379;0;0;0.0888888888889596
30;7;16323738;2;114;28;22;21;21.5857864376269;19.3996803137902;-2.18610612383669;2.18610612383669;10.1275259539584;0;0;0.177777777777919
31;5;7693179;4;112;28;20;19;20.8774531042936;18.6885692026785;-2.18888390161504;2.18888390161504;10.4844393168096;0;0;0.177777777777919
32;11;63321005;3;136;16;8;7;8.00245310429357;7.62190253600102;-0.380550568292556;0.380550568292556;4.75542390980558;0;0;0.0888888888889596
33;4;20109663;5;238;20;25;24;27.8308802290398;24.0663469804549;-3.76453324858485;3.76453324858485;13.5264613178019;0;0;0.177777777777919
34;3;27990155;6;223;24;11;10;10.6274531042936;9.75523586933446;-0.872217234959116;0.872217234959116;8.20720850423451;0;0;0.0888888888889596
