#TimeStamp;TripTime;Type
27;14;O
28;18;O
30;14;I
30;20;O
35;24;O
37;25;O
38;26;I
46;38;O
47;30;O
49;34;O
54;38;I
54;36;I
57;35;I
64;38;I
65;52;O
65;47;I
66;42;I
68;38;I
68;44;I
70;53;O
76;63;O
78;50;I
82;55;I
85;57;I
88;38;I
88;46;I
90;67;I
92;49;I
93;74;I
96;53;I
97;51;I
120;106;O
123;26;I
153;24;I
162;40;I
174;24;I
175;34;O
180;33;I
184;48;I
185;42;I
187;46;I
188;23;O
189;33;I
194;34;O
198;21;O
199;39;I
201;31;I
202;32;O
202;15;I
207;45;I
208;47;O
209;19;O
210;14;O
216;52;O
224;66;O
236;38;I
237;45;O
244;25;O
246;47;I
250;44;I
250;29;I
262;25;I
265;50;I
265;24;I
274;21;I
279;46;I
279;49;I
280;15;I
291;18;I
300;43;I
304;57;I
316;23;O
317;23;O
318;20;O
318;27;I
322;42;I
330;26;O
330;51;I
336;29;O
339;44;O
345;25;I
355;25;I
356;38;I
359;61;I
365;36;I
373;28;I
376;56;O
376;37;O
387;42;I
391;13;I
404;34;I
405;25;I
405;60;I
407;29;O
418;40;I
423;36;I
425;87;I
430;49;O
431;76;I
439;52;I
441;29;O
445;43;O
457;48;I
458;17;O
459;56;I
460;13;I
461;63;I
463;55;O
464;25;O
470;52;O
475;43;I
476;38;I
484;60;I
485;47;O
487;40;O
489;64;I
491;37;I
496;42;I
507;35;I
519;43;I
529;45;I
532;40;O
535;73;I
537;39;I
543;36;O
549;17;O
550;19;I
551;54;I
556;47;O
560;34;I
563;28;O
569;55;O
573;11;O
574;34;O
576;60;I
582;21;I
583;65;I
584;14;O
586;26;O
586;50;I
596;48;I
597;49;O
597;39;I
609;26;O
611;43;I
613;68;I
616;33;I
618;44;I
620;36;I
633;25;I
634;22;I
639;54;I
641;53;O
641;72;I
655;57;I
669;47;I
679;59;I
680;55;I
681;34;I
687;21;O
687;30;O
687;31;I
689;44;I
698;12;O
703;38;O
706;40;O
716;24;O
720;42;I
720;52;I
724;40;I
726;35;I
727;26;O
729;35;O
745;19;I
746;52;I
751;40;I
753;24;O
754;46;I
757;33;O
757;43;I
759;27;I
760;24;O
762;35;O
764;70;I
765;68;I
766;77;I
770;26;I
770;54;I
771;28;O
776;24;I
777;44;I
778;35;O
779;62;I
796;35;O
801;38;I
804;24;I
804;53;O
810;16;I
812;28;I
823;55;I
826;28;I
828;12;O
828;32;O
830;31;I
836;27;I
845;42;O
848;35;I
854;26;I
860;27;I
861;35;I
867;25;I
871;79;O
875;64;I
884;73;I
884;49;I
887;52;I
889;51;I
893;23;I
894;33;I
897;28;I
899;36;I
905;39;O
906;20;O
907;41;O
909;18;O
912;50;I
927;31;I
932;30;O
933;58;I
933;47;I
936;35;O
939;28;I
942;37;I
944;18;O
950;51;I
950;26;O
960;29;I
963;37;I
975;29;I
979;21;I
987;32;I
988;24;O
993;62;I
996;47;I
996;36;O
1000;39;I
1005;46;I
1008;43;O
1008;45;O
1012;28;O
1012;38;I
1018;44;I
1019;48;I
1020;32;O
1031;31;I
1033;28;O
1033;29;O
1037;33;I
1045;39;I
1055;38;I
1057;41;I
1059;30;I
1064;36;O
1065;44;I
1067;26;I
1068;79;I
1086;40;I
1086;54;I
1090;65;I
1097;34;I
1098;29;O
1099;68;I
1100;33;O
1104;43;I
1105;33;O
1110;28;O
1114;43;O
1119;37;O
1122;42;O
1124;54;I
1127;45;O
1141;41;O
1142;52;I
1146;45;I
1146;43;I
1146;27;I
1156;28;I
1157;48;I
1161;36;O
1161;36;I
1166;49;I
1170;43;I
1171;26;O
1180;20;O
1180;54;I
1182;18;O
1184;34;I
1198;34;I
1198;45;I
1200;29;I
1202;83;I
1205;52;O
1206;52;O
1211;47;I
1212;32;O
1217;37;O
1221;23;O
1222;24;O
1238;28;O
1244;50;O
1249;39;O
1249;70;I
1249;34;I
1250;15;I
1253;11;O
1256;51;I
1260;29;I
1265;49;O
1267;47;I
1268;45;I
1269;39;I
1270;45;I
1275;53;O
1275;44;I
1276;33;I
1281;57;I
1286;28;I
1290;47;I
1291;50;I
1292;30;I
1301;63;O
1303;36;I
1308;58;I
1334;25;O
1338;37;I
1347;24;O
1349;21;O
1351;40;I
1358;54;I
1365;22;O
1369;42;O
1377;53;I
1379;29;O
1379;31;I
