#TimeStamp;DistanceTraveled
59.9;2668.78
119.97;708.2
180;990.86
239.94;1329.68
299.99;1189.5
360;1391.21
419.99;1572.58
479.99;1588.59
539.82;1547.46
599.97;1584.6
660;1455.71
719.95;1770.94
779.97;1596.88
839.99;1577.54
899.98;1561.19
959.96;1654.67
1019.97;1701.93
1079.96;1473.13
1139.88;1799.08
1199.99;1636.68
1259.8;1848.8
1319.93;1373.79
1379.98;1729.78
1439.98;1520.95
1499.89;1679.89
1559.78;1564.82
1619.92;1746.03
1679.98;1602.94
1739.98;1797.34
1800;1687.11
1859.96;2078.79
1919.84;1717.66
1979.89;1761.84
2039.9;1765.35
2099.79;1818.36
2159.96;1853.68
2219.99;2027.18
2279.98;1863.92
2339.96;1909.75
2399.96;1890.12
2459.9;1733.41
2519.74;1923.83
2580;2103.99
2639.96;1958.57
2699.78;1862.73
2759.98;1664
2819.97;1853.28
2880;1349.77
2939.96;1026.21
2999.94;1017.21
3059.97;871.5
3119.97;816.13
3179.98;937.83
3239.98;726.22
3299.97;781.92
3359.94;915.53
3419.75;595.65
3479.86;687.91
3539.93;923.86
3599.95;992.83
3659.97;832.08
3719.82;844.93
3779.96;1021.78
3839.96;694.43
3899.82;933.43
3959.98;861.27
4019.99;843.39
4079.78;798.82
4139.84;968.69
4199.98;853.42
4260;666.77
4319.99;1012.63
4379.96;978.47
4439.93;701.47
4499.85;963.47
4559.69;772.94
4619.94;796.11
4679.76;675.62
4739.82;689.93
4799.99;760.87
4859.98;963.75
4919.96;716.23
4979.93;800.36
5039.93;973.04
5099.99;771.29
5160;846.13
5219.98;904.49
5279.9;748.29
5339.94;1051.25
5399.99;858.33
5459.99;1673.87
5519.99;1741.24
5579.98;1201.14
5639.96;1465.06
5699.99;1829.38
5759.86;2086.66
5819.95;1844.56
5879.98;1962.57
5939.81;1826.85
5999.96;1898.52
6060;1972.3
6119.85;1855.81
6179.96;1801.07
6239.79;2009.51
6299.97;2056.56
6359.89;2136.02
6419.97;2149.94
6479.96;2050.18
6539.96;2013.09
6599.96;1820.98
6659.98;1686
6719.95;1532.12
6779.99;1585.53
6839.96;1810.81
6899.96;2030.32
6959.97;1726.03
7019.89;1843.49
7079.92;1825.22
7139.95;1986.72
7199.99;1873
