#TimeStamp;DistanceTraveled
59.99;1987.25
119.94;1496.86
179.8;1392.42
239.95;1367.14
299.97;1270.35
359.91;1211.76
419.62;1333.48
479.96;1044.2
540;1020.23
599.98;967.91
659.95;996.74
719.96;954.82
779.95;940.87
839.99;700.12
899.9;930.9
959.98;896.4
1019.97;963.19
1079.99;963.38
1139.99;720.15
1199.98;547.09
1260;1100.91
1319.86;1050.34
1379.75;1167.79
1440;1143.86
1499.9;994.57
1559.97;724.09
1619.59;956.55
1679.89;855.83
1739.96;786.43
1799.97;897.1
1859.93;980.87
1919.94;850.5
1979.99;624.38
2039.99;866.74
2099.93;1075.47
2159.82;875.94
2219.96;960.97
2279.96;907.89
2339.92;750.29
2399.98;727.6
2459.99;807
2519.97;772.57
2579.85;631.42
2639.98;986.64
2699.99;1085.56
2759.9;1090.49
2819.74;1144.7
2879.92;1065.84
2939.98;1298.95
2999.96;1177
3059.96;1250.74
3119.95;1362.03
3179.99;1031.86
3239.95;1072.95
3300;1315.29
3359.94;1180.75
3419.95;833.35
3479.65;787.77
3539.89;930.99
3599.96;1053.55
3659.97;940.91
3719.79;969.35
3779.99;911.53
3839.96;1160.29
3899.9;1190.55
3959.97;1035.07
4019.83;1019.06
4079.93;1047.99
4139.97;1231.37
4199.73;1400.31
4259.98;1394.45
4319.98;891.83
4379.99;906.7
4439.86;1033.21
4499.98;826.5
4559.75;818.85
4619.96;847.3
4679.95;889.81
4739.99;969.09
4799.73;783.6
4859.97;932
4919.97;1031.33
4979.93;1024.14
5040;1220.96
5099.91;1282.45
5159.94;1168.8
5219.97;1299.25
5279.98;1502.13
5339.96;1395.61
5399.91;1471.94
5459.82;1183.9
5519.99;1163.74
5579.86;1461.96
5639.99;1436.95
5699.98;1162.57
5759.82;1026.67
5819.98;975.74
5879.93;918.56
5939.98;961.91
5999.78;640.76
6059.98;1011.76
6119.91;1074.05
6179.99;1045.48
6239.96;1154.1
6299.99;1191.28
6359.88;1274.32
6419.8;1121.54
6479.97;1082.17
6539.99;1208.77
6599.91;845.06
6659.99;913.24
6719.86;891.42
6779.98;1287.92
6839.99;1046.65
6899.91;1041.86
6959.89;971.18
7019.97;880.31
7079.99;1081.09
7139.95;982.84
7199.99;927.31
