#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/45,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.99;7;None/0,ParkPod/3,RepositionPod/0,Insert/14,Extract/28,Rest/0
119.94;12;None/0,ParkPod/9,RepositionPod/0,Insert/12,Extract/24,Rest/0
179.8;14;None/0,ParkPod/6,RepositionPod/0,Insert/13,Extract/26,Rest/0
239.95;12;None/0,ParkPod/5,RepositionPod/0,Insert/12,Extract/28,Rest/0
299.97;16;None/0,ParkPod/5,RepositionPod/0,Insert/11,Extract/29,Rest/0
359.91;14;None/0,ParkPod/4,RepositionPod/0,Insert/13,Extract/28,Rest/0
419.62;9;None/0,ParkPod/8,RepositionPod/0,Insert/6,Extract/26,Rest/5
479.96;14;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/26,Rest/14
540;14;None/0,ParkPod/4,RepositionPod/0,Insert/2,Extract/29,Rest/10
599.98;18;None/0,ParkPod/1,RepositionPod/0,Insert/1,Extract/38,Rest/5
659.95;23;None/0,ParkPod/4,RepositionPod/0,Insert/1,Extract/37,Rest/3
719.96;21;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/42,Rest/0
779.95;28;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/43,Rest/0
839.99;28;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/41,Rest/0
899.9;24;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/43,Rest/1
959.98;25;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/36,Rest/2
1019.97;19;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/36,Rest/5
1079.99;19;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/36,Rest/5
1139.99;23;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/35,Rest/7
1199.98;21;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/35,Rest/6
1260;19;None/0,ParkPod/5,RepositionPod/0,Insert/10,Extract/30,Rest/0
1319.86;16;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/29,Rest/0
1379.75;15;None/0,ParkPod/6,RepositionPod/0,Insert/5,Extract/30,Rest/4
1440;19;None/0,ParkPod/4,RepositionPod/0,Insert/6,Extract/35,Rest/0
1499.9;29;None/0,ParkPod/4,RepositionPod/0,Insert/3,Extract/36,Rest/2
1559.97;22;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/35,Rest/6
1619.59;26;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/43,Rest/0
1679.89;28;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/41,Rest/0
1739.96;26;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/41,Rest/0
1799.97;24;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/42,Rest/0
1859.93;23;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/41,Rest/0
1919.94;29;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/41,Rest/0
1979.99;29;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/40,Rest/0
2039.99;21;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/38,Rest/0
2099.93;24;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/44,Rest/0
2159.82;26;None/0,ParkPod/8,RepositionPod/0,Insert/0,Extract/37,Rest/0
2219.96;21;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/40,Rest/0
2279.96;29;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/44,Rest/0
2339.92;27;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/40,Rest/0
2399.98;28;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/41,Rest/0
2459.99;26;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/42,Rest/0
2519.97;27;None/0,ParkPod/3,RepositionPod/0,Insert/4,Extract/38,Rest/0
2579.85;26;None/0,ParkPod/6,RepositionPod/0,Insert/4,Extract/35,Rest/0
2639.98;22;None/0,ParkPod/5,RepositionPod/0,Insert/7,Extract/33,Rest/0
2699.99;21;None/0,ParkPod/4,RepositionPod/0,Insert/12,Extract/29,Rest/0
2759.9;20;None/0,ParkPod/6,RepositionPod/0,Insert/10,Extract/29,Rest/0
2819.74;18;None/0,ParkPod/7,RepositionPod/0,Insert/12,Extract/26,Rest/0
2879.92;14;None/0,ParkPod/10,RepositionPod/0,Insert/11,Extract/24,Rest/0
2939.98;10;None/0,ParkPod/9,RepositionPod/0,Insert/11,Extract/25,Rest/0
2999.96;17;None/0,ParkPod/6,RepositionPod/0,Insert/9,Extract/27,Rest/3
3059.96;10;None/0,ParkPod/8,RepositionPod/0,Insert/6,Extract/29,Rest/2
3119.95;19;None/0,ParkPod/5,RepositionPod/0,Insert/4,Extract/34,Rest/2
3179.99;18;None/0,ParkPod/6,RepositionPod/0,Insert/2,Extract/30,Rest/7
3239.95;16;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/42,Rest/0
3300;18;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/38,Rest/0
3359.94;18;None/0,ParkPod/3,RepositionPod/0,Insert/2,Extract/35,Rest/5
3419.95;21;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/35,Rest/6
3479.65;19;None/0,ParkPod/6,RepositionPod/0,Insert/1,Extract/32,Rest/6
3539.89;17;None/0,ParkPod/6,RepositionPod/0,Insert/1,Extract/33,Rest/5
3599.96;17;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/35,Rest/7
3659.97;21;None/0,ParkPod/5,RepositionPod/0,Insert/6,Extract/34,Rest/0
3719.79;23;None/0,ParkPod/4,RepositionPod/0,Insert/10,Extract/31,Rest/0
3779.99;20;None/0,ParkPod/9,RepositionPod/0,Insert/9,Extract/26,Rest/1
3839.96;17;None/0,ParkPod/4,RepositionPod/0,Insert/10,Extract/31,Rest/0
3899.9;20;None/0,ParkPod/7,RepositionPod/0,Insert/9,Extract/29,Rest/0
3959.97;16;None/0,ParkPod/6,RepositionPod/0,Insert/9,Extract/30,Rest/0
4019.83;18;None/0,ParkPod/6,RepositionPod/0,Insert/9,Extract/30,Rest/0
4079.93;16;None/0,ParkPod/9,RepositionPod/0,Insert/6,Extract/28,Rest/2
4139.97;11;None/0,ParkPod/8,RepositionPod/0,Insert/3,Extract/31,Rest/3
4199.73;13;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/33,Rest/5
4259.98;17;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/41,Rest/0
4319.98;27;None/0,ParkPod/5,RepositionPod/0,Insert/1,Extract/38,Rest/1
4379.99;23;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/42,Rest/0
4439.86;26;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/41,Rest/0
4499.98;28;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/42,Rest/0
4559.75;27;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/37,Rest/3
4619.96;21;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/38,Rest/3
4679.95;22;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/39,Rest/0
4739.99;27;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/43,Rest/0
4799.73;25;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/38,Rest/0
4859.97;23;None/0,ParkPod/3,RepositionPod/0,Insert/8,Extract/34,Rest/0
4919.97;21;None/0,ParkPod/5,RepositionPod/0,Insert/7,Extract/33,Rest/0
4979.93;18;None/0,ParkPod/9,RepositionPod/0,Insert/9,Extract/27,Rest/0
5040;16;None/0,ParkPod/4,RepositionPod/0,Insert/13,Extract/28,Rest/0
5099.91;18;None/0,ParkPod/4,RepositionPod/0,Insert/12,Extract/29,Rest/0
5159.94;17;None/0,ParkPod/4,RepositionPod/0,Insert/13,Extract/28,Rest/0
5219.97;13;None/0,ParkPod/5,RepositionPod/0,Insert/12,Extract/28,Rest/0
5279.98;10;None/0,ParkPod/11,RepositionPod/0,Insert/10,Extract/24,Rest/0
5339.96;16;None/0,ParkPod/6,RepositionPod/0,Insert/11,Extract/27,Rest/1
5399.91;12;None/0,ParkPod/6,RepositionPod/0,Insert/8,Extract/27,Rest/4
5459.82;15;None/0,ParkPod/7,RepositionPod/0,Insert/2,Extract/29,Rest/7
5519.99;13;None/0,ParkPod/6,RepositionPod/0,Insert/1,Extract/32,Rest/6
5579.86;10;None/0,ParkPod/7,RepositionPod/0,Insert/0,Extract/32,Rest/6
5639.99;16;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/40,Rest/0
5699.98;17;None/0,ParkPod/5,RepositionPod/0,Insert/2,Extract/36,Rest/2
5759.82;23;None/0,ParkPod/3,RepositionPod/0,Insert/1,Extract/40,Rest/1
5819.98;20;None/0,ParkPod/6,RepositionPod/0,Insert/1,Extract/35,Rest/3
5879.93;22;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/42,Rest/0
5939.98;26;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/40,Rest/2
5999.78;25;None/0,ParkPod/7,RepositionPod/0,Insert/2,Extract/36,Rest/0
6059.98;19;None/0,ParkPod/6,RepositionPod/0,Insert/7,Extract/32,Rest/0
6119.91;21;None/0,ParkPod/5,RepositionPod/0,Insert/7,Extract/33,Rest/0
6179.99;22;None/0,ParkPod/7,RepositionPod/0,Insert/8,Extract/30,Rest/0
6239.96;15;None/0,ParkPod/9,RepositionPod/0,Insert/9,Extract/27,Rest/0
6299.99;14;None/0,ParkPod/8,RepositionPod/0,Insert/6,Extract/29,Rest/2
6359.88;18;None/0,ParkPod/5,RepositionPod/0,Insert/9,Extract/30,Rest/1
6419.8;15;None/0,ParkPod/8,RepositionPod/0,Insert/6,Extract/27,Rest/4
6479.97;15;None/0,ParkPod/4,RepositionPod/0,Insert/5,Extract/34,Rest/2
6539.99;16;None/0,ParkPod/2,RepositionPod/0,Insert/1,Extract/38,Rest/4
6599.91;21;None/0,ParkPod/5,RepositionPod/0,Insert/2,Extract/31,Rest/7
6659.99;16;None/0,ParkPod/3,RepositionPod/0,Insert/3,Extract/33,Rest/6
6719.86;18;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/34,Rest/6
6779.98;22;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/42,Rest/0
6839.99;24;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/36,Rest/3
6899.91;15;None/0,ParkPod/5,RepositionPod/0,Insert/1,Extract/36,Rest/3
6959.89;22;None/0,ParkPod/5,RepositionPod/0,Insert/1,Extract/33,Rest/6
7019.97;17;None/0,ParkPod/5,RepositionPod/0,Insert/1,Extract/35,Rest/4
7079.99;22;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/42,Rest/0
7139.95;28;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/40,Rest/0
7199.99;24;None/0,ParkPod/4,RepositionPod/0,Insert/2,Extract/36,Rest/3
