#TimeStamp;Runtime;Requests
0.88;0.17;45
1.88;0.02;2
2.93;0.02;1
4.13;0.02;1
5.44;0.02;1
7.63;0.01;1
8.97;0.01;2
9.97;0.01;4
10.97;0.01;5
12.01;0.02;6
13.02;0.03;6
14.05;0.02;6
15.06;0.02;5
16.1;0.02;3
17.15;0.02;4
18.15;0.02;5
19.25;0.02;5
20.3;0.03;7
21.32;0.03;5
22.35;0.02;1
23.35;0.02;1
24.45;0.02;2
25.5;0.02;4
26.53;0.02;3
27.53;0.02;2
28.56;0.02;5
29.58;0.02;5
30.65;0.02;1
31.73;0.03;7
32.78;0.02;4
33.79;0.04;4
34.79;0.02;2
35.79;0.04;3
36.79;0.03;2
37.8;0.04;8
38.83;0.04;4
39.86;0.04;5
40.86;0.03;5
41.87;0.03;4
42.9;0.03;4
43.91;0.03;4
44.91;0.04;6
45.95;0.04;6
47;0.03;1
48.01;0.03;1
49.01;0.04;2
50.02;0.04;3
51.05;0.06;3
52.77;0.05;1
54;0.1;1
55.13;0.07;2
56.14;0.05;2
57.19;0.05;3
58.2;0.03;1
59.23;0.03;3
60.23;0.03;3
61.53;0.03;1
62.54;0.03;2
63.58;0.03;2
65.45;0.03;1
67.45;0.03;1
68.49;0.03;4
70.95;0.03;1
71.99;0.03;3
73.02;0.03;2
74.08;0.02;2
75.21;0.03;1
76.29;0.02;1
77.39;0.02;1
78.49;0.02;3
79.52;0.02;3
80.63;0.02;1
81.65;0.02;1
82.67;0.02;1
83.69;0.02;2
85.98;0.02;1
87.01;0.02;1
88.08;0.03;2
89.08;0.03;2
90.1;0.03;1
91.13;0.02;2
92.26;0.01;1
93.29;0.03;4
94.3;0.02;2
95.31;0.03;4
96.32;0.02;2
97.34;0.02;1
98.34;0.02;3
99.39;0.02;2
100.39;0.02;2
101.42;0.03;3
102.45;0.03;3
103.47;0.02;1
104.49;0.01;3
105.5;0.01;3
106.5;0.01;3
107.5;0.02;2
108.51;0.02;1
109.54;0.01;1
110.64;0.01;2
111.67;0.01;1
112.68;0.02;3
113.71;0.02;4
114.73;0.03;4
118.14;0.01;1
119.27;0.01;1
120.29;0.01;1
121.54;0.01;1
122.81;0.01;3
123.87;0.02;4
124.97;0.02;4
126.01;0.02;1
127.06;0.03;4
128.06;0.03;4
129.09;0.02;4
130.1;0.02;5
131.13;0.02;4
132.14;0.02;4
133.14;0.02;5
134.18;0.02;3
135.22;0.03;3
136.23;0.01;2
137.26;0.01;1
138.27;0.02;3
139.31;0.02;3
140.34;0.01;2
141.34;0.02;4
142.39;0.01;2
143.43;0.02;6
144.44;0.02;2
145.49;0.03;2
146.49;0.02;2
147.49;0.02;1
148.53;0.02;3
149.58;0.02;1
150.62;0.02;1
151.83;0.02;3
152.91;0.02;1
154.19;0.02;1
155.45;0.02;3
156.57;0.02;1
157.62;0.02;1
158.7;0.02;1
160.95;0.02;1
161.97;0.02;2
163;0.03;4
164.2;0.03;4
165.22;0.02;1
166.22;0.02;2
167.27;0.02;2
168.31;0.02;1
169.34;0.02;1
170.38;0.02;3
171.42;0.02;3
172.43;0.03;2
173.47;0.02;3
174.51;0.02;4
175.56;0.02;6
176.6;0.02;3
177.64;0.02;1
178.67;0.02;1
