idx;src_id;dest_id;path_nodes;path_len_m;expected_sec;actual_sec;abs_err_sec;rel_err_pct
359;408;44;39;38;36.25;247.66305915201;211.41305915201;583.208439040029
360;879;12;48;47;42.25;125.431854249483;83.1818542494834;196.880128401144
361;806;60;37;36;37.9166666666667;180.706204902519;142.789538235853;376.587793149501
362;776;76;26;25;26.3333333333333;255.283982680297;228.950649346964;869.432845621383
363;778;28;44;43;39.125;144.959350653027;105.834350653027;270.503132659495
364;791;44;25;24;23.7034271247462;237.65407647171;213.950649346964;902.614833800136
365;316;28;30;29;34.4950937914129;126.080555555554;91.5854617641415;265.502863444716
366;584;76;36;35;29.5416666666667;183.981204902519;154.439538235853;522.785460882999
367;667;60;28;27;30.4117604580795;114.126666666663;83.7149062085838;275.271490198599
368;306;60;30;29;24.9166666666667;115.891666666664;90.9749999999975;365.117056856177
369;526;92;52;51;44.2916666666667;202.875649346961;158.583982680295;358.044739823808
370;900;60;63;62;55.875;153.871572875252;97.9965728752522;175.385365324836
371;729;92;45;44;35.5416666666667;170.527128430806;134.98546176414;379.794968621261
372;494;12;50;49;40.3700937914129;175.361760458072;134.991666666659;334.385318409573
373;813;60;46;45;42.4166666666667;109.166017319696;66.7493506530289;157.365856156453
374;594;76;46;45;36.2083333333333;234.665187582817;198.456854249484;548.097180896158
375;272;92;49;48;46.2083333333333;197.372871569182;151.164538235849;327.136962818789
376;935;28;21;20;21.6666666666667;159.099538235851;137.432871569184;634.305561088541
377;771;76;21;20;23.625;211.438059152007;187.813059152007;794.975911754527
378;666;92;23;22;25.1200937914129;214.74917026312;189.629076471707;754.890001790241
379;800;44;47;46;36.875;267.087849990407;230.212849990407;624.30603387229
380;257;28;54;53;45;201.726854249485;156.726854249485;348.28189833219
381;697;76;52;51;46.4117604580795;200.760281374231;154.348520916151;332.563383488897
382;731;92;47;46;37.5;159.796392485339;122.296392485339;326.123713294238
383;415;60;44;43;40.4583333333333;135.760836929787;95.3025035964539;235.557166458795
384;467;44;48;47;41.625;243.746298693925;202.121298693925;485.576693558979
385;288;12;17;16;20.3333333333333;176.732503596455;156.399170263121;769.176247195678
386;671;44;42;41;37;240.490743138372;203.490743138372;549.97498145506
387;694;28;17;16;16.875;154.002503596451;137.127503596451;812.607428719712
388;674;28;37;36;30.8333333333333;144.471854249479;113.638520916146;368.557365133446
389;525;28;25;24;30.5367604580795;144.11213562372;113.575375165641;371.930006529526
390;521;60;43;42;38.2916666666667;130.302597387862;92.0109307211954;240.289699380706
391;622;44;23;22;24.9583333333333;260.54083692978;235.582503596446;943.903186363057
392;903;76;23;22;24.9583333333333;166.005375165637;141.047041832304;565.130050747126
393;808;12;49;48;40.3333333333333;223.546392485337;183.213059152003;454.247254095876
394;262;60;27;26;31.7083333333333;99.4525035964552;67.7441702631219;213.647843142566
395;604;12;43;42;36.3333333333333;211.090836929784;174.75750359645;480.983954852615
396;596;76;11;10;10.125;186.42111830402;176.29611830402;1741.19623016316
397;271;92;42;41;35.6666666666667;219.532503596448;183.865836929782;515.511692326491
398;697;76;52;51;46.4117604580795;202.464357845938;156.052597387859;336.235031482613
399;875;60;36;35;38.4950937914129;162.001024512611;123.505930721198;320.835510598882
400;467;76;34;33;36.7034271247462;169.123246734827;132.419819610081;360.783256451822
401;570;44;50;49;45.7083333333333;235.80389608179;190.095562748457;415.888195621054
402;694;28;17;16;17.5;186.649819610084;169.149819610084;966.570397771907
403;611;12;38;37;34.3333333333333;224.731580068159;190.398246734826;554.558000198523
404;301;28;51;50;47.8700937914129;142.50750359645;94.6374098050368;197.696311641681
405;300;76;30;29;30.25;136.443520916148;106.193520916148;351.052961706274
406;895;28;26;25;27.5833333333333;119.751204902516;92.1678715691825;334.143341036311
407;685;92;44;43;38.5;278.240468957048;239.740468957048;622.702516771552
408;302;44;58;57;53.1666666666667;263.009913401489;209.843246734823;394.689492291203
409;828;76;47;46;42.4534271247462;183.652409805034;141.198982680288;332.597371386261
410;584;60;38;37;35.5833333333333;221.203802290383;185.62046895705;521.650029855877
411;874;12;53;52;45.125;284.080100984314;238.955100984314;529.540389992939
412;264;44;53;52;44.3333333333333;240.690562748462;196.357229415128;442.911043793522
413;488;28;21;20;23.625;117.287409805038;93.6624098050379;396.454644677409
414;512;60;34;33;32.2916666666667;229.032878762096;196.741212095429;609.263108424554
415;874;76;31;30;35.1666666666667;169.432409805038;134.265743138371;381.798321720487
416;496;28;56;55;47.125;155.036486276752;107.911486276752;228.989891303452
417;602;92;35;34;37.8333333333333;287.347691179268;249.514357845935;659.509315892339
418;392;12;47;46;37.5;237.904264054527;200.404264054527;534.411370812071
419;415;76;42;41;35.6666666666667;137.174076471709;101.507409805043;284.600214406661
420;417;12;22;21;20.2083333333333;193.196298693925;172.987965360591;856.022921371999
421;690;44;23;22;24.9583333333333;228.302503596447;203.344170263114;814.734572005799
422;884;12;43;42;38.4583333333333;167.616017319691;129.157683986358;335.837964861603
423;298;28;48;47;43.7450937914129;193.479697046993;149.734603255581;342.288906658999
424;490;44;25;24;26.2916666666667;231.421392485337;205.12972581867;780.208148914119
425;878;92;27;26;26.2916666666667;300.609264054524;274.317597387858;1043.36328641974
426;405;76;32;31;28.375;147.165093791406;118.790093791406;418.643502348566
427;812;28;41;40;37.125;113.500649346964;76.3756493469637;205.725654806636
428;671;60;30;29;34.4950937914129;267.78518758281;233.290093791397;676.299346226077
429;492;44;23;22;24.3333333333333;247.358059152001;223.024725818668;916.539969117813
430;395;12;44;43;34.875;181.042222222211;146.167222222211;419.117483074439
431;478;60;37;36;31.7083333333333;210.010093791401;178.301760458068;562.31829842229
432;627;92;54;53;46.4166666666667;340.337691179269;293.921024512603;633.223033061262
433;564;28;56;55;47.125;142.13879509747;95.0137950974699;201.620785352721
434;629;60;56;55;51.2034271247462;218.332316013623;167.128888888877;326.401763072818
435;417;60;44;43;41.0833333333333;183.520649346956;142.437316013623;346.703406118352
436;875;44;40;39;32.8333333333333;243.771204902509;210.937871569175;642.450370261447
437;697;76;52;51;46.4117604580795;208.742222222211;162.330461764132;349.761483214483
438;697;12;20;19;22.9583333333333;177.920649346962;154.962316013629;674.971975376968
439;881;28;40;39;36.4583333333333;94.6338238691487;58.1754905358154;159.567059755379
440;805;92;24;23;27.75;354.124725818664;326.374725818664;1176.12513808527
441;927;44;37;36;33.8333333333333;231.26574313837;197.432409805037;583.544068389271
442;728;92;44;43;35.5;329.75028137422;294.25028137422;828.874032040057
443;812;28;41;40;37.125;116.71447321612;79.58947321612;214.38241943736
444;368;60;24;23;21.5416666666667;174.249170263118;152.707503596452;708.893633716603
445;831;44;16;15;15.5833333333333;184.573614707561;168.990281374228;1084.42961309665
446;629;12;20;19;23.5833333333333;197.555461764136;173.972128430802;737.691003946864
447;520;92;46;45;40.9166666666667;282.699076471703;241.782409805036;590.914239849376
448;776;44;44;43;40.4583333333333;140.190122563085;99.7317892297516;246.504937334093
449;570;76;22;21;20.2083333333333;279.736204902511;259.527871569178;1284.26163250727
450;373;12;35;34;30.9950937914129;131.235584327228;100.240490535816;323.407605120999
451;584;28;36;35;37.875;130.270649346959;92.3956493469586;243.948909166887
452;268;12;37;36;33.6666666666667;152.593362105005;118.926695438338;353.247610212886
453;664;60;19;18;19.5416666666667;220.353982680293;200.812316013626;1027.61099879041
454;369;76;31;30;30.2916666666667;258.567316013622;228.275649346955;753.592239934928
455;587;76;39;38;31.5416666666667;194.076139882783;162.534473216116;515.300839786893
456;724;92;40;39;32.2083333333333;226.113455896413;193.90512256308;602.034015719782
457;273;28;38;37;34.3333333333333;174.26574313837;139.932409805037;407.570125645739
458;870;60;37;36;38.5367604580795;152.749076471708;114.212316013629;296.372384850225
459;699;44;55;54;46.4583333333333;161.818982680289;115.360649346955;248.309917876854
460;496;92;22;21;24.9166666666667;202.489076471702;177.572409805035;712.665189852983
461;692;76;47;46;38.375;188.601204902513;150.226204902513;391.468937856711
462;525;28;25;24;31.1617604580795;165.133982680293;133.972222222214;429.92507564661
463;284;44;33;32;31;118.868520916152;87.8685209161517;283.446841665006
464;709;12;49;48;42.4534271247462;202.898152943417;160.444725818671;377.931151111113
465;697;28;14;13;15.5;86.1703751656451;70.6703751656451;455.937904294484
466;883;60;44;43;41.0784271247462;206.613152943413;165.534725818667;402.972405238337
467;463;44;50;49;45.7083333333333;127.666948040896;81.958614707563;179.307817044805
468;587;92;43;42;36.9583333333333;213.370007192913;176.41167385958;477.325836824116
469;273;12;32;31;30.9583333333333;122.236948040892;91.2786147075587;294.843439163043
470;320;92;56;55;46.9583333333333;151.455836929783;104.49750359645;222.532394526602
471;315;76;45;44;38.2916666666667;203.00148627675;164.709819610084;430.145339569315
472;262;28;49;48;42.2916666666667;139.509170263112;97.217503596445;229.873900129525
473;466;44;49;48;42.2916666666667;119.958614707562;77.6669480408949;183.645985515416
474;595;76;47;46;36.875;136.717597387864;99.8425973878639;270.75958613658
475;604;12;43;42;36.9583333333333;153.904264054528;116.945930721194;316.426419087786
476;263;12;42;41;37.625;107.603708498976;69.9787084989757;185.989922920866
477;729;60;53;52;44.9583333333333;171.352135623717;126.393802290384;281.135426781207
478;825;60;56;55;49.7083333333333;132.727135623717;83.0188022903837;167.011840315944
479;393;92;30;29;30.4166666666667;101.461392485341;71.044725818674;233.571701321668
480;465;76;20;19;20.9950937914129;97.6586147075636;76.6635209161508;365.149694865887
481;794;28;22;21;22.9583333333333;110.323152943422;87.3648196100891;380.53641935429
482;404;28;37;36;34.2916666666667;97.6416666666614;63.3499999999948;184.738760631819
483;587;44;27;26;29.7450937914129;123.838989873214;94.093896081801;316.334171751595
484;594;76;46;45;36.2083333333333;149.868152943418;113.659819610085;313.905140465137
485;813;60;46;45;42.4166666666667;165.71472581867;123.298059152003;290.683047116706
486;305;92;41;40;35;153.735187582817;118.735187582817;339.243393093762
487;526;28;26;25;31.2083333333333;92.2623160136291;61.0539826802957;195.633589362763
488;293;44;55;54;49.0416666666667;141.070093791403;92.0284271247363;187.653547238205
489;389;28;31;30;33.9117604580795;56.1527777777737;22.2410173196942;65.5849682212392
490;315;12;27;26;25.6666666666667;146.691017319691;121.024350653024;471.523444102693
491;669;76;22;21;27.0367604580795;109.829913401501;82.7931529434215;306.224383175611
492;622;60;51;50;47.875;119.849725818679;71.9747258186785;150.338852884968
493;394;28;47;46;40.9583333333333;114.550375165647;73.5920418323137;179.675381889677
494;579;12;45;44;43.875;123.181580068172;79.3065800681725;180.755738047117
495;808;76;27;26;29.1200937914129;102.349725818679;73.2296320272657;251.47457474488
496;611;92;32;31;29;128.91240980504;99.9124098050402;344.525551051863
497;276;12;29;28;28.3333333333333;111.072597387869;82.7392640545355;292.020931957184
498;695;12;22;21;24.9166666666667;120.449999999991;95.5333333333245;383.411371237423
499;389;44;37;36;37.9117604580795;183.667691179269;145.755930721189;384.460993000726
500;460;60;13;12;16.1617604580795;120.453302074503;104.291541616423;645.298152307946
501;391;12;11;10;10.75;10.6978715691903;0.0521284308097165;0.484915635439223
502;567;76;19;18;17.5833333333333;127.567457951794;109.98412461846;625.502130531528
503;368;12;44;43;40.4583333333333;55.427597387863;14.9692640545297;36.9992108453874
504;358;44;62;61;54.5784271247462;158.428802290383;103.850375165637;190.277332339156
505;589;92;47;46;40.3333333333333;196.545288567142;156.211955233808;387.302368348285
506;365;60;21;20;19.5416666666667;109.628066344927;90.0863996782603;460.996501551865
507;495;44;57;56;52.5;113.135656539878;60.6356565398783;115.496488647387
508;272;92;49;48;46.2083333333333;158.777416997955;112.569083664622;243.612083674565
509;868;28;53;52;45.125;131.980194775734;86.8551947757342;192.476885929605
510;287;76;56;55;46.4950937914129;113.10362190048;66.6085281090676;143.259261736062
511;723;28;33;32;33.75;124.03722941513;90.2872294151302;267.517716785571
512;690;60;51;50;47.875;115.936580068163;68.0615800681635;142.165180299036
513;670;76;29;28;29.125;119.981024512608;90.8560245126077;311.952015493932
514;402;60;25;24;24.3284271247462;78.2983405262444;53.9699134014982;221.838892932793
515;791;76;41;40;37.5833333333333;127.76500719291;90.1816738595764;239.951238650757
516;374;12;38;37;35.7450937914129;105.637784970689;69.8926911792758;195.530865262595
517;399;28;42;41;37.625;128.444264054533;90.8192640545331;241.380103799423
518;521;76;41;40;32.25;123.326204902519;91.0762049025188;282.406836907035
519;295;60;19;18;18.8333333333333;100.885281374237;82.051948040904;435.674060394181
520;462;28;47;46;40.3333333333333;150.180375165636;109.847041832302;272.34803760075
521;298;44;54;53;48.3700937914129;158.022041832301;109.651948040888;226.693684973492
522;802;92;25;24;30.5367604580795;164.150468957054;133.613708498974;437.550370421242
523;277;28;34;33;31.6666666666667;91.3944444444382;59.7277777777716;188.6140350877
524;766;44;54;53;45.7867604580795;168.195562748466;122.408802290387;267.34540960254
525;604;92;31;30;32.4117604580795;164.1288960818;131.71713562372;406.386860084565
526;320;92;56;55;46.9583333333333;188.775468957049;141.817135623715;302.006322534975
527;276;76;45;44;41.7450937914129;104.984812417166;63.2397186257534;151.490182155878
528;703;92;19;18;18.2083333333333;138.211760458075;120.003427124742;659.057723339542
529;262;28;49;48;42.2916666666667;85.5957074573539;43.3040407906872;102.393791032167
530;878;12;49;48;42.2916666666667;163.857409805038;121.565743138371;287.446092149843
531;492;44;23;22;24.3333333333333;143.979040790688;119.645707457355;491.69468818091
532;392;60;11;10;10.75;156.151479083828;145.401479083828;1352.57189845422
533;691;76;48;47;41.1617604580795;99.2401519017981;58.0783914437186;141.097928750806
534;359;60;15;14;16.1666666666667;87.7145382358513;71.5478715691846;442.564154036193
535;870;44;45;44;35.5416666666667;132.899999999991;97.3583333333239;273.927315357535
536;697;92;50;49;40.3700937914129;103.61453823585;63.2444444444367;156.661623753496
537;472;12;35;34;28.875;183.832972553505;154.957972553505;536.650987198287
538;868;60;25;24;23.7083333333333;49.4895382358545;25.7812049025212;108.743219272497
539;731;92;47;46;36.875;91.7068185684657;54.8318185684657;148.696457134822
540;393;28;48;47;41.625;89.7617247770522;48.1367247770522;115.643783248173
541;624;12;23;22;23.625;166.656818568463;143.031818568463;605.425687062276
542;266;76;35;34;35.7034271247462;121.029076471707;85.3256493469603;238.984479133715
543;403;60;36;35;37.875;109.771392485341;71.896392485341;189.825458707171
544;321;44;37;36;39.1617604580795;159.001298693925;119.839538235846;306.011621628009
545;488;28;21;20;23.625;89.8491702631236;66.2241702631236;280.313948203698
546;388;60;44;43;34.875;92.1068542494831;57.2318542494831;164.105675267335
547;483;12;24;23;21.5416666666667;201.401948040894;179.860281374228;834.941344870689
548;461;28;48;47;41.625;118.61240980504;76.9874098050395;184.954738270365
549;687;92;40;39;34.3284271247462;115.981854249487;81.6534271247411;237.85950584925
550;264;28;47;46;40.9583333333333;98.4062049025201;57.4478715691868;140.259299863732
551;726;92;42;41;34.1666666666667;87.1195382358505;52.9528715691839;154.984014348831
552;507;76;27;26;24.1666666666667;131.434632027265;107.267965360598;443.867442871441
553;905;76;25;24;25.6666666666667;148.337229415136;122.67056274847;477.93725746157
554;902;12;62;61;49;161.409725818674;112.409725818674;229.407603711579
555;869;12;58;57;48.4583333333333;126.034025837774;77.5756925044404;160.087413594718
556;935;60;61;60;49.6666666666667;133.236854249486;83.5701875828189;168.262122649971
557;515;92;41;40;37.75;124.508924569904;86.7589245699037;229.824965748089
558;365;76;27;26;27;175.018614707562;148.018614707562;548.217091509489
559;582;76;34;33;28.8333333333333;169.453427124735;140.620093791402;487.699747253416
560;587;44;27;26;29.7450937914129;209.199170263116;179.454076471703;603.306473767145
561;624;92;51;50;45.1200937914129;139.840187582819;94.7200937914061;209.928849503928
562;295;28;49;48;44.4166666666667;153.556854249485;109.140187582819;245.718996434113
563;475;44;40;39;36.2916666666667;196.23750359645;159.945836929783;440.723316454052
564;825;12;34;33;32.2916666666667;99.949350653033;67.6576839863663;209.520569764231
565;811;44;36;35;29.5416666666667;195.76240980504;166.220743138373;562.665421060783
566;391;92;59;58;47;162.409018361315;115.409018361315;245.551102896414
567;366;28;50;49;45.7083333333333;171.878462805758;126.170129472425;276.033100030829
568;879;44;36;35;29.5416666666667;177.279076471705;147.737409805038;500.098425292089
569;483;76;40;39;33.7034271247462;177.1139245699;143.410497445153;425.507165530524
570;273;60;36;35;33.9534271247462;176.486760458069;142.533333333322;419.790711581631
571;803;92;24;23;28.375;155.681017319699;127.306017319699;448.655567646515
572;468;44;47;46;40.9583333333333;222.994264054533;182.0359307212;444.441743368138
573;771;28;51;50;45.1200937914129;148.773520916151;103.653427124738;229.727862721033
574;505;12;43;42;38.4534271247462;198.406854249483;159.953427124737;415.966635706706
575;564;60;18;17;21.625;159.35277777777;137.72777777777;636.891457931886
576;802;60;37;36;38.5367604580795;182.822222222217;144.285461764138;374.409940142976
577;284;92;61;60;52.5784271247462;177.24379509747;124.665367972723;237.103646476426
578;419;12;20;19;18.25;114.899350653026;96.649350653026;529.585483030279
579;467;44;48;47;41;200.883982680294;159.883982680294;389.96093336657
580;689;92;40;39;34.9534271247462;151.547222222215;116.593795097469;333.568993625015
581;321;76;51;50;44.25;198.301854249481;154.051854249481;348.139783614645
582;471;28;38;37;35.5833333333333;146.89564934696;111.312316013626;312.821496993797
583;592;60;46;45;40.9166666666667;92.8742640545343;51.9575973878676;126.983944736133
584;272;76;43;42;42.2083333333333;148.674819610088;106.466486276755;252.240441326962
585;312;12;36;35;38.5;156.228982680293;117.728982680293;305.789565403359
586;415;76;42;41;35.6666666666667;152.353427124738;116.686760458071;327.159141471227
587;879;12;48;47;42.25;82.7301875828211;40.4801875828211;95.8110948705826
588;308;92;44;43;39.125;166.665093791403;127.540093791403;325.981070393362
589;290;28;56;55;51.2034271247462;188.654076471704;137.450649346958;268.440331175662
590;527;44;19;18;20.1666666666667;115.71953823585;95.5528715691833;473.815892078595
591;810;60;33;32;33.75;62.4277777777734;28.6777777777734;84.9711934156248
592;575;28;35;34;30.9950937914129;116.86417026312;85.8690764717074;277.040866691932
593;487;12;20;19;18.875;52.5606493469577;33.6856493469577;178.467016407723
594;588;92;46;45;39.6666666666667;160.945375165641;121.278708498974;305.744643274724
595;488;44;27;26;27.625;149.180836929789;121.555836929789;440.021129157606
596;497;28;47;46;39;106.094725818677;67.0947258186766;172.037758509427
597;807;76;30;29;33.2450937914129;173.256486276753;140.01139248534;421.149037400234
598;796;12;28;27;26.3333333333333;76.6712986939347;50.3379653606013;191.156830483296
599;773;76;23;22;25.5833333333333;198.967503596452;173.384170263119;677.723141093625
600;366;12;44;43;41.7083333333333;88.7262049025207;47.0178715691874;112.730161604445
601;699;92;15;14;15.5416666666667;163.66417026312;148.122503596453;953.067047269405
602;617;28;26;25;22.875;133.356486276754;110.481486276754;482.979174980347
603;470;60;27;26;25.6666666666667;128.88083692979;103.214170263123;402.133130895285
604;289;92;62;61;48.375;191.639170263119;143.264170263119;296.153323541331
605;483;44;30;29;32.375;165.978059152006;133.603059152006;412.673541782257
606;584;60;38;37;34.9583333333333;133.024076471708;98.0657431383744;280.521792052561
607;398;28;43;42;37.6666666666667;152.539819610088;114.873152943422;304.972972416163
608;696;12;21;20;23.625;93.1284271247405;69.5034271247405;294.194400528002
609;473;44;40;39;37.7916666666667;173.881486276749;136.089819610082;360.105366112677
610;726;12;26;25;24.375;94.0395382358515;69.6645382358515;285.803233788109
611;879;60;48;47;46.5;135.181486276751;88.6814862767515;190.712873713444
612;592;28;24;23;28.375;128.693795097467;100.318795097467;353.546414440411
613;902;44;50;49;40.3700937914129;194.202503596448;153.832409805036;381.05536885762
614;827;92;48;47;42.4117604580795;213.345375165636;170.933614707557;403.033528581088
615;358;12;54;53;45.7867604580795;136.860375165641;91.0736147075615;198.908186114073
616;461;60;26;25;31.2083333333333;176.2478787621;145.039545428767;464.746206981361
617;564;44;58;57;52.5416666666667;182.865281374234;130.323614707567;248.038600553657
618;768;60;24;23;26.25;144.672871569179;118.422871569179;451.134748834969
619;415;92;48;47;39.6666666666667;201.87537516564;162.208708498973;408.929517224302
620;424;28;17;16;21.5784271247462;160.475649346956;138.89722222221;643.685572721482
621;262;76;33;32;35.5416666666667;270.044725818665;234.503059151998;659.797587297532
622;701;92;17;16;17.5;181.706854249479;164.206854249479;938.324881425594
623;801;60;38;37;38.5833333333333;96.1784271247379;57.5950937914046;149.274541144029
624;902;28;56;55;44.375;122.782503596448;78.4075035964484;176.692965851151
625;689;44;24;23;25.625;150.315187582813;124.690187582813;486.595853981709
626;608;76;35;34;36.5784271247462;228.913059152001;192.334632027255;525.814386089707
627;393;44;54;53;45.625;190.721392485336;145.096392485336;318.019490378819
628;526;92;52;51;44.9166666666667;176.649170263111;131.732503596444;293.2820117175
629;578;76;30;29;25.5416666666667;232.061580068157;206.51991340149;808.560835503389
630;723;60;47;46;40.9583333333333;87.0248196100861;46.0664862767527;112.471583992072
631;274;44;43;42;38.2916666666667;128.113708498975;89.8220418323079;234.573341020173
632;569;28;49;48;42.4583333333333;123.774170263116;81.3158369297827;191.519144878782
633;488;12;19;18;18.8333333333333;200.903246734822;182.069913401489;966.742903016754
634;522;12;20;19;20.3700937914129;135.494913401497;115.124819610084;565.165878905359
635;283;92;58;57;48.6200937914129;146.925468957051;98.3053751656383;202.190838190034
636;517;60;39;38;35.625;91.5485209161479;55.9235209161479;156.978304326029
637;477;28;32;31;30.9583333333333;130.158333333323;99.1999999999895;320.430686406426
638;903;44;53;52;45.1200937914129;148.790007192911;103.669913401498;229.764401379034
639;695;12;22;21;24.9166666666667;136.538059152006;111.621392485339;447.978832717081
640;386;60;42;41;33.5416666666667;80.7569480408961;47.2152813742294;140.766056270994
641;295;76;25;24;24.3333333333333;257.983802290369;233.650468957036;960.20740667275
642;300;12;42;41;39.7450937914129;117.185281374222;77.4401875828088;194.842130677121
643;720;12;40;39;35.8333333333333;37.0638526407465;1.23051930741318;3.43400736952516
644;574;44;52;51;48.5416666666667;144.651118304014;96.1094516373472;197.993720111273
645;825;60;56;55;49.7083333333333;118.833802290381;69.125468957048;139.062133693977
646;599;92;22;21;22.3333333333333;132.550468957045;110.217135623711;493.50956249423
647;316;28;30;29;33.8700937914129;144.889357845933;111.01926405452;327.779618025939
648;721;12;39;38;37.75;71.6538960817993;33.9038960817993;89.8116452497995
649;517;12;33;32;33.75;48.4686147075681;14.7186147075681;43.6107102446463
650;801;76;32;31;34.5833333333333;180.832323206535;146.248989873202;422.888645416488
651;390;60;46;45;36.2083333333333;83.6393578459397;47.4310245126064;130.994774258061
652;815;92;34;33;34.4166666666667;162.11926405452;127.702597387854;371.048709117251
653;306;60;30;29;25.5416666666667;83.6269480409005;58.0852813742339;227.41382593501
654;395;76;22;21;22.3333333333333;160.967784970682;138.634451637349;620.751275988129
655;398;28;43;42;38.2916666666667;178.226767650981;139.935100984315;365.445312690267
656;282;12;23;22;24.3333333333333;66.125649346965;41.7923160136317;171.749243891637
657;269;76;36;35;31.6666666666667;185.817784970679;154.151118304012;486.793005170565
658;611;60;40;39;39.0416666666667;103.672691179282;64.631024512615;165.543712732418
659;582;44;40;39;38.4166666666667;210.837229415123;172.420562748456;448.817083076242
660;470;76;33;32;33.9166666666667;162.481673859575;128.565007192908;379.061446269016
661;810;92;25;24;24.9534271247462;198.730375165635;173.776948040889;696.40513574408
662;833;12;26;25;26.3333333333333;89.4700937914076;63.1367604580743;239.759849840789
663;808;44;39;38;30.9166666666667;224.506024512596;193.58935784593;626.165038854759
664;322;92;58;57;49.0833333333333;227.769913401486;178.686580068152;364.047361768731
665;723;44;27;26;25.0416666666667;209.601767650985;184.560100984318;737.012050519741
666;492;92;59;58;49.1200937914129;166.717135623724;117.597041832311;239.40720132108
667;670;76;29;28;29.125;141.129725818678;112.004725818678;384.565582210053
668;466;60;29;28;28.5;95.216666666664;66.716666666664;234.093567251453
669;284;28;27;26;27.625;209.516580068161;181.891580068161;658.431059070265
670;493;28;14;13;16.8333333333333;184.178246734836;167.344913401502;994.128198424767
671;599;12;50;49;42.3333333333333;93.9410173196979;51.6076839863646;121.90791492842
672;588;28;28;27;28.4534271247462;130.776298693933;102.322871569187;359.615279806472
673;380;12;36;35;37.875;76.8207431383853;38.9457431383853;102.827044589796
674;578;44;40;39;40.5367604580795;199.708802290397;159.172041832317;392.660982361732
675;462;12;45;44;35.5416666666667;94.1306493469756;58.5889826803089;164.845906720682
676;731;92;47;46;36.875;139.75963202727;102.88463202727;279.009171599375
677;460;44;55;54;46.2916666666667;144.121392485349;97.8297258186825;211.333341102464
678;467;76;34;33;36.0784271247462;91.7444444444504;55.6660173197043;154.291696606482
679;786;60;42;41;38.25;122.63611111111;84.3861111111105;220.617283950616
680;731;44;13;12;15.7034271247462;81.2111111111149;65.5076839863687;417.155334730332
681;405;28;36;35;34.25;109.703427124749;75.4534271247494;220.301977006568
682;405;12;34;33;27.5833333333333;59.3040764717152;31.7207431383819;114.99967300924
683;666;76;25;24;30.5367604580795;130.144538235856;99.6077777777766;326.189734220553
684;369;92;37;36;33.8333333333333;145.158982680307;111.325649346973;329.041328119133
685;796;60;52;51;44.9166666666667;136.504076471718;91.5874098050511;203.905179528871
686;622;76;49;48;42.4583333333333;113.103427124754;70.6450937914207;166.38687448421
687;704;44;48;47;41.7867604580795;77.8250000000035;36.0382395419239;86.2432003506888
688;298;12;42;41;40.3700937914129;60.8888888888878;20.5187950974749;50.8267213930513
689;496;44;58;57;52.5416666666667;85.8416666666708;33.3000000000041;63.3782712133306
690;880;44;35;34;28.875;69.3002166380511;40.4252166380511;140.000750261649
691;393;92;30;29;29.7916666666667;100.940187582832;71.148520916165;238.820210068246
692;604;28;39;38;30.9166666666667;80.1207431383891;49.2040764717224;159.150651660558
693;460;92;21;20;21.6666666666667;102.970093791419;81.3034271247528;375.246586729628
694;602;60;31;30;35.1666666666667;99.2491702631387;64.082503596472;182.225128710347
695;417;12;22;21;20.2083333333333;68.6021284308126;48.3937950974793;239.474449966908
696;385;92;53;52;44.3333333333333;137.804906208592;93.4715728752587;210.838134305095
697;521;76;41;40;32.25;108.691666666674;76.4416666666739;237.028423772632
698;879;28;42;41;38.4166666666667;101.972222222225;63.5555555555587;165.437454808396
699;492;60;55;54;46.4583333333333;107.777777777782;61.3194444444486;131.988041853522
700;878;28;43;42;37.6666666666667;94.969444444454;57.3027777777873;152.131268436603
701;506;76;26;25;23.5;91.5916666666799;68.0916666666799;289.751773049702
702;273;92;48;47;41.7867604580795;139.786940847991;98.0001803899115;234.52447453596
703;933;60;59;58;48.3333333333333;115.229725818688;66.8963924853548;138.406329280044
704;768;28;54;53;45.7916666666667;156.738059152028;110.946392485361;242.285115527631
705;562;76;14;13;14.25;99.5758297368802;85.3258297368802;598.77775253951
706;802;44;45;44;35.5416666666667;141.101479083851;105.559812417184;297.002989215993
707;264;12;41;40;36.3333333333333;135.884812417184;99.5514790838503;273.994896561056
708;284;92;61;60;51.9534271247462;130.08759019497;78.1341630702241;150.392702453709
709;424;44;23;22;25.5833333333333;139.659812417187;114.076479083854;445.901546907571
710;507;92;33;32;31.625;103.55703463941;71.9320346394097;227.453073958608
711;311;28;41;40;41.8284271247462;109.770274181331;67.9418470565847;162.429839529848
712;368;44;56;55;48.4583333333333;131.154256861634;82.6959235283008;170.653668502083
713;695;60;58;57;52.5416666666667;147.591666666674;95.0500000000078;180.904044409214
714;870;12;57;56;48.4166666666667;171.907683986386;123.491017319719;255.058899799764
715;793;76;43;42;38.2916666666667;160.61536797274;122.323701306074;319.452538775383
716;670;12;47;46;41.5833333333333;144.767496403545;103.184163070212;248.138267904317
717;379;60;35;34;28.875;137.764718625771;108.889718625771;377.10725065202
718;509;44;39;38;37.75;136.0230519591;98.2730519591005;260.325965454571
719;564;92;22;21;24.2916666666667;134.336940847995;110.045274181328;453.016566098092
720;313;12;27;26;26.2916666666667;140.850829736887;114.55916307022;435.72423354759
