#TimeStamp;Bot;Pod;OutputStation
41.46;31;18;4
47.32;33;130;0
51.5;3;0;4
54.81;20;8;5
56.76;8;2;1
57.28;33;130;0
61.53;36;239;4
64.76;20;8;5
67.36;33;130;0
67.4;28;17;1
69.07;14;25;3
71.43;36;239;4
74.88;1;1;5
74.97;43;115;2
77.39;33;130;0
77.43;28;17;1
78.98;14;25;3
81.61;27;143;4
84.92;29;19;5
85.15;43;115;2
87.41;39;22;0
88;35;37;1
89.08;14;25;3
91.49;27;143;4
94.93;29;19;5
95.17;10;10;2
97.39;40;36;0
97.98;35;37;1
99.1;12;11;3
101.51;9;14;4
104.83;21;157;5
107.41;40;36;0
108.06;13;16;1
109.14;12;11;3
112.03;38;113;2
114.96;21;157;5
117.49;18;73;0
119.18;19;12;3
121.92;38;113;2
124.19;8;61;1
125.01;16;264;5
126.97;31;50;4
127.53;18;73;0
129.23;5;6;3
132.05;32;20;2
136.99;31;50;4
137.57;18;73;0
137.89;20;39;5
139.1;5;6;3
142.07;32;20;2
146.87;31;50;4
147.58;18;73;0
147.73;20;39;5
149.25;5;6;3
151.6;42;164;1
152.06;32;20;2
156.8;3;52;4
157.62;18;73;0
157.9;29;318;5
159.25;5;6;3
161.8;42;164;1
162.08;32;20;2
166.79;3;52;4
167.31;6;13;0
167.94;29;318;5
169.2;5;6;3
171.85;28;302;1
172.16;32;20;2
177;3;52;4
177.64;6;13;0
177.68;29;318;5
179.25;23;45;3
182.29;11;84;2
185.42;13;121;1
187.02;3;52;4
187.68;39;93;0
187.9;29;318;5
189.32;14;27;3
192.34;11;84;2
195.6;35;79;1
196.98;27;108;4
197.69;39;93;0
197.96;29;318;5
199.34;14;27;3
202.35;11;84;2
207.02;27;108;4
207.77;33;56;0
207.85;1;49;5
209.26;14;27;3
212.37;11;84;2
217.07;27;108;4
217.81;33;56;0
217.9;1;49;5
219.22;12;82;3
222.39;11;84;2
224.09;8;29;1
226.99;36;204;4
227.89;33;56;0
227.94;1;49;5
229.39;19;28;3
232.41;43;24;2
234.05;8;29;1
237;36;204;4
237.8;33;56;0
238.05;21;92;5
239.46;19;28;3
242.39;43;24;2
243.81;8;29;1
247.09;36;204;4
247.92;40;63;0
248.09;21;92;5
249.5;19;28;3
252.41;10;160;2
254.1;8;29;1
257.15;36;204;4
257.86;40;63;0
258.22;21;92;5
259.54;19;28;3
262.47;10;160;2
264.11;42;147;1
267.15;36;204;4
267.94;40;63;0
268.2;21;92;5
269.55;23;211;3
272.5;10;160;2
274.1;42;147;1
277.2;36;204;4
277.96;40;63;0
278.21;16;131;5
279.56;5;47;3
282.34;10;160;2
284.15;42;147;1
287.24;36;204;4
288;40;63;0
288.22;16;131;5
289.49;5;47;3
292.54;38;55;2
294.17;42;147;1
297.26;36;204;4
298.04;40;63;0
298.08;16;131;5
299.64;12;235;3
302.51;38;55;2
303.88;42;147;1
307.26;31;59;4
308.06;40;63;0
308.24;16;131;5
312.54;38;55;2
314.2;42;147;1
317.27;31;59;4
317.94;40;63;0
318.27;16;131;5
322.47;38;55;2
323.09;14;88;3
324.19;42;147;1
327.32;31;59;4
328.1;18;208;0
328.19;20;51;5
332.56;32;129;2
334.2;42;147;1
337.38;31;59;4
338.03;18;208;0
338.27;20;51;5
340.5;5;305;3
342.56;32;129;2
344.22;35;173;1
347.41;31;59;4
348.17;18;208;0
348.31;20;51;5
350.49;5;305;3
352.64;43;209;2
354.24;35;173;1
357.44;31;59;4
358.2;18;208;0
358.24;29;52;5
360.53;5;305;3
362.66;43;209;2
364.28;35;173;1
367.37;31;59;4
368.23;6;258;0
368.32;29;52;5
370.57;5;305;3
372.74;43;209;2
374.31;28;50;1
377.46;31;59;4
378.28;6;258;0
378.28;29;52;5
380.59;23;201;3
382.77;43;209;2
384.38;13;239;1
387.49;9;316;4
388.34;6;258;0
388.39;29;52;5
391.8;19;53;3
392.63;43;209;2
394.33;13;239;1
397.55;9;316;4
398.4;39;113;0
398.4;29;52;5
401.84;19;53;3
402.75;43;209;2
404.5;8;73;1
407.63;9;316;4
408.41;39;113;0
408.41;29;52;5
411.87;19;53;3
412.72;11;174;2
414.53;8;73;1
417.67;9;316;4
418.45;33;153;0
419.11;1;169;5
421.91;19;53;3
422.8;11;174;2
424.25;8;73;1
427.71;3;65;4
428.61;33;153;0
429.12;1;169;5
431.93;19;53;3
432.85;11;174;2
434.24;8;73;1
437.65;3;65;4
438.57;33;153;0
439.19;1;169;5
442.86;10;284;2
444.57;8;73;1
446.56;12;273;3
447.63;3;65;4
448.56;33;153;0
449.24;1;169;5
452.85;32;69;2
454.51;8;73;1
456.4;12;273;3
457.65;3;65;4
458.65;33;153;0
458.99;1;169;5
462.89;32;69;2
464.44;8;73;1
466.6;12;273;3
467.65;3;65;4
468.61;33;153;0
469.18;21;79;5
472.94;32;69;2
474.57;42;218;1
476.64;12;273;3
477.73;27;138;4
478.68;33;153;0
479.29;21;79;5
482.88;32;69;2
484.62;35;9;1
486.43;14;70;3
487.77;27;138;4
488.71;40;290;0
489.29;21;79;5
492.86;38;306;2
494.67;28;99;1
496.56;14;70;3
497.82;27;138;4
498.76;40;290;0
499.31;16;56;5
504.75;28;99;1
506.35;43;264;2
506.71;14;70;3
507.84;27;138;4
508.84;40;290;0
510.89;20;20;5
514.77;28;99;1
516.43;43;264;2
516.78;14;70;3
517.87;36;39;4
518.78;40;290;0
520.91;20;20;5
524.78;28;99;1
526.5;43;264;2
526.78;5;318;3
527.88;36;39;4
528.87;40;290;0
530.92;20;20;5
534.82;28;99;1
536.26;43;264;2
536.82;5;318;3
537.92;31;167;4
538.77;40;290;0
540.93;29;163;5
544.81;13;141;1
546.24;10;67;2
546.82;5;318;3
547.96;31;167;4
548.82;40;290;0
550.93;29;163;5
554.79;13;141;1
556.56;10;67;2
556.83;23;325;3
558;9;289;4
558.88;18;88;0
560.96;29;163;5
564.84;13;141;1
566.47;10;67;2
566.88;23;325;3
568.03;9;289;4
568.93;18;88;0
571.03;29;163;5
574.93;8;209;1
576.6;10;67;2
576.88;23;325;3
578.1;25;170;4
579.25;18;88;0
581.01;29;163;5
584.93;8;209;1
586.62;10;67;2
586.88;23;325;3
588.1;25;170;4
589.1;18;88;0
590.97;29;163;5
595.01;8;209;1
596.63;10;67;2
596.89;23;325;3
597.98;25;170;4
599.28;18;88;0
601.04;1;127;5
605.13;8;209;1
606.5;10;67;2
606.91;19;294;3
608.13;25;170;4
609.26;18;88;0
611.09;44;159;5
614.96;42;228;1
616.44;11;319;2
616.95;19;294;3
618.18;25;170;4
619.19;18;88;0
621.16;44;159;5
625.12;42;228;1
626.51;11;319;2
626.97;19;294;3
628.18;25;170;4
629.31;18;88;0
630.89;44;159;5
635.15;42;228;1
636.48;32;16;2
636.96;12;100;3
638.19;25;170;4
639.32;18;88;0
641.13;44;159;5
645.23;42;228;1
646.65;32;16;2
648.16;25;170;4
649.18;18;88;0
649.96;14;138;3
651.19;21;161;5
655.27;42;228;1
656.66;32;16;2
658.19;25;170;4
659.11;6;181;0
660;14;138;3
661.27;21;161;5
665.13;42;228;1
666.59;37;137;2
668.21;25;170;4
669.39;6;181;0
670.03;14;138;3
671.3;21;161;5
675.07;42;228;1
676.71;37;137;2
678.25;25;170;4
679.69;6;181;0
680.04;5;80;3
681.3;21;161;5
685.27;35;182;1
687;37;137;2
688.05;25;170;4
689.65;39;202;0
690.09;5;80;3
691.32;21;161;5
695.35;0;279;1
697.01;37;137;2
698.26;3;284;4
699.68;39;202;0
700.12;5;80;3
701.41;16;171;5
705.55;0;279;1
707.06;38;114;2
708.3;3;284;4
709.73;39;202;0
710.16;5;80;3
711.39;16;171;5
715.58;0;279;1
717.2;38;114;2
718;3;284;4
719.66;33;154;0
720.19;5;80;3
721.39;16;171;5
725.56;13;135;1
727.32;38;114;2
728.37;3;284;4
729.62;33;154;0
730.2;22;208;3
731.42;16;171;5
735.42;13;135;1
737.09;38;114;2
738.41;3;284;4
739.76;33;154;0
740.2;7;143;3
741.46;16;171;5
745.61;13;135;1
747.32;15;73;2
748.32;3;284;4
749.79;33;154;0
751.46;16;171;5
753.82;19;217;3
755.63;13;135;1
757.33;15;73;2
758.3;3;284;4
759.87;33;154;0
761.48;16;171;5
763.77;19;217;3
765.63;13;135;1
767.34;15;73;2
768.45;27;69;4
770;33;154;0
771.48;20;234;5
773.87;41;81;3
775.61;13;135;1
777.31;15;73;2
778.48;27;69;4
780;33;154;0
781.52;20;234;5
784.01;41;81;3
785.53;28;28;1
787.35;15;73;2
788.2;27;69;4
790.04;33;154;0
791.56;20;234;5
794.05;41;81;3
795.67;28;28;1
797.37;24;258;2
798.55;27;69;4
800.09;33;154;0
801.57;20;234;5
804.04;41;81;3
805.65;28;28;1
807.45;24;258;2
808.58;27;69;4
809.74;4;264;0
811.61;26;15;5
813.83;12;209;3
815.74;28;28;1
817.36;24;258;2
818.63;31;177;4
820;40;167;0
821.42;26;15;5
824.01;14;134;3
825.47;28;28;1
827.46;24;258;2
828.68;31;177;4
830.1;40;167;0
831.58;26;15;5
834.08;14;134;3
835.79;8;97;1
837.47;34;104;2
838.79;31;177;4
840.14;40;167;0
841.65;2;210;5
844.08;5;102;3
845.74;8;97;1
847.46;34;104;2
848.79;31;177;4
850.13;40;167;0
853.22;1;281;5
854.15;5;102;3
855.83;30;276;1
857.51;10;324;2
858.83;17;311;4
860.18;40;167;0
863.27;1;281;5
864.1;5;102;3
865.9;30;276;1
867.23;10;324;2
868.82;17;311;4
870.16;40;167;0
873.28;1;281;5
873.99;22;300;3
875.95;35;253;1
877.55;11;252;2
878.88;9;31;4
880.03;43;76;0
883.29;44;150;5
884.18;22;300;3
885.94;35;253;1
887.6;11;252;2
888.96;9;31;4
890.13;43;76;0
893.31;44;150;5
894.23;22;300;3
896.03;35;253;1
897.58;11;252;2
898.86;9;31;4
900.16;43;76;0
903.35;21;0;5
904.16;22;300;3
906.08;35;253;1
907.61;11;252;2
908.84;9;31;4
910.24;6;174;0
914.25;22;300;3
915.25;36;181;5
916.2;35;253;1
917.58;11;252;2
918.91;9;31;4
920.13;6;174;0
924.09;7;67;3
925.66;16;87;5
926.21;35;253;1
927.62;32;298;2
928.93;9;31;4
930.47;6;174;0
934.3;7;67;3
935.79;16;87;5
936.09;35;253;1
937.68;32;298;2
938.95;23;314;4
940.55;6;174;0
944.47;19;100;3
945.89;16;87;5
946.18;0;44;1
947.62;32;298;2
948.96;23;314;4
950.5;6;174;0
954.46;19;100;3
955.92;16;87;5
956.19;0;44;1
957.74;37;294;2
958.97;23;314;4
960.5;18;325;0
964.54;12;85;3
965.95;20;154;5
966.16;42;49;1
968.99;23;314;4
969.54;38;42;2
970.57;39;155;0
974.58;41;321;3
976.03;2;176;5
976.27;13;17;1
978.88;23;314;4
979.49;38;42;2
980.58;39;155;0
984.66;41;321;3
986.18;13;17;1
988.55;26;258;5
988.95;23;314;4
989.62;15;126;2
990.6;39;155;0
994.8;41;321;3
996.27;28;207;1
998.61;26;258;5
998.97;23;314;4
999.59;15;126;2
