Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;13.50;0.50;177;0;138;12.8461319195833;27.4605276585636;10.0444444444443;30.113888888889;1.28260869565217;5443.00119770955;7200
InputStation1;23.50;0.50;110;0;78;14.0769790389599;37.4382004451691;10.0444444444443;40.162409805048;1.41025641025641;6107.12226537979;7200
InputStation2;33.50;0.50;176;0;140;12.5900531840689;21.9994662254668;10.0444444444438;30.2534271247464;1.25714285714286;5454.68478449577;7200
OutputStation0;51.50;11.50;708;392;197;37.8508081505625;641.333011739253;10.0444444444445;132.161111111119;3.59390862944162;184.402142579698;7200
OutputStation1;51.50;17.50;700;387;207;35.7483313472008;475.179319139409;10.0444444444443;102.917784970689;3.38164251207729;259.348231781728;7200
OutputStation2;51.50;23.50;701;402;194;37.9894185229411;574.492655412303;10.0444444444443;110.809595779137;3.61340206185567;248.933802290436;7200
OutputStation3;0.50;14.50;699;384;217;34.0611566279478;466.797738077223;10.0444444444444;133.118520916167;3.22119815668203;272.974082246908;7200
OutputStation4;0.50;20.50;701;394;203;36.5311819471116;558.080814536753;10.0444444444443;132.872965360592;3.45320197044335;242.468535018264;7200
OutputStation5;0.50;26.50;707;413;197;37.9798418593809;495.210277093823;10.0444444444447;93.0874098050508;3.58883248730964;186.717324906916;7200
