#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;6;12;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/10,1/8,2/7,3/6,4/8,5/13,6/13,7/9,8/10,9/10,10/11,11/8;0/0,1/0,2/0,3/0,4/0,5/0;0/10,1/8,2/7,3/6,4/8,5/13,6/13,7/9,8/10,9/10,10/11,11/8;0/2,1/2,2/1,3/1,4/2,5/2;0/2,1/2,2/1,3/1,4/2,5/2,6/2,7/1,8/1,9/2,10/2,11/2;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0
60;0;0;6;12;0/60,1/60,2/60,3/60,4/54.07,5/60;0/60,1/52.06,2/47.28,3/37.93,4/60,5/50.03,6/60,7/42.14,8/44.7,9/37.28,10/60,11/37.27;0/60,1/60,2/60,3/60,4/60,5/60;0/60,1/60,2/60,3/60,4/60,5/60,6/60,7/60,8/60,9/60,10/60,11/60;0/22,1/20,2/24,3/22,4/20,5/19;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/28,1/28,2/28,3/25,4/25,5/27;0/10,1/7,2/5,3/5,4/8,5/12,6/13,7/7,8/8,9/8,10/11,11/6;0/2,1/2,2/1,3/1,4/2,5/2;0/2,1/2,2/1,3/1,4/2,5/2,6/2,7/1,8/1,9/2,10/2,11/2;0/0,1/0,2/0,3/0,4/0,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/0,1/0,2/0,3/0,4/1,5/0;0/0,1/1,2/2,3/3,4/0,5/1,6/0,7/2,8/2,9/3,10/0,11/3
119.99;3;0;6;12;0/77.51,1/67.8,2/81.73,3/90.45,4/60.55,5/87.33;0/75.14,1/53.32,2/48.71,3/38.7,4/73.06,5/50.83,6/77.59,7/42.87,8/45.37,9/38.12,10/93.15,11/38.49;0/119.99,1/119.99,2/119.99,3/119.99,4/119.99,5/119.99;0/119.99,1/119.99,2/119.99,3/119.99,4/119.99,5/119.99,6/119.99,7/119.99,8/119.99,9/119.99,10/119.99,11/119.99;0/22,1/24,2/26,3/26,4/21,5/22;0/0,1/0,2/2,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/26,1/26,2/26,3/26,4/23,5/26;0/6,1/8,2/9,3/8,4/6,5/11,6/12,7/10,8/8,9/6,10/10,11/10;0/2,1/2,2/1,3/1,4/2,5/2;0/2,1/2,2/1,3/1,4/2,5/2,6/2,7/1,8/1,9/2,10/2,11/2;0/1,1/1,2/0,3/0,4/1,5/0;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/5,1/6,2/4,3/3,4/6,5/4;0/5,1/7,2/8,3/9,4/5,5/7,6/5,7/8,8/8,9/9,10/3,11/9
179.7;5;0;6;12;0/120.21,1/91.02,2/139.79,3/150.16,4/120.27,5/100.31;0/77.25,1/54.31,2/49.48,3/39.34,4/74.2,5/51.68,6/78.65,7/44.18,8/46.05,9/38.79,10/93.82,11/39.33;0/179.7,1/179.7,2/179.7,3/179.7,4/179.7,5/179.7;0/179.7,1/179.7,2/179.7,3/179.7,4/179.7,5/179.7,6/179.7,7/179.7,8/179.7,9/179.7,10/179.7,11/179.7;0/20,1/21,2/22,3/23,4/19,5/21;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/25,1/25,2/26,3/26,4/23,5/24;0/8,1/12,2/13,3/8,4/13,5/6,6/6,7/10,8/4,9/6,10/11,11/12;0/2,1/2,2/1,3/1,4/2,5/2;0/2,1/2,2/1,3/1,4/2,5/2,6/2,7/1,8/1,9/2,10/2,11/2;0/1,1/2,2/0,3/0,4/1,5/1;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/6,1/9,2/4,3/3,4/6,5/8;0/11,1/13,2/14,3/15,4/11,5/13,6/11,7/14,8/14,9/15,10/9,11/15
240;12;6;6;12;0/149.11,1/130.79,2/163.76,3/180.52,4/140.75,5/130.91;0/78.28,1/54.86,2/49.89,3/40.02,4/74.85,5/52.63,6/79.9,7/45,8/60.93,9/39.84,10/94.35,11/40.02;0/240,1/240,2/240,3/240,4/240,5/240;0/240,1/240,2/240,3/240,4/240,5/240,6/240,7/240,8/240,9/240,10/240,11/240;0/22,1/20,2/25,3/24,4/20,5/20;0/0,1/0,2/0,3/0,4/0,5/2,6/1,7/0,8/0,9/0,10/0,11/0;0/23,1/24,2/25,3/24,4/22,5/22;0/11,1/11,2/8,3/8,4/12,5/8,6/8,7/8,8/10,9/10,10/8,11/11;0/2,1/2,2/1,3/1,4/2,5/2;0/2,1/2,2/1,3/1,4/2,5/2,6/2,7/1,8/1,9/2,10/2,11/2;0/3,1/2,2/1,3/1,4/3,5/2;0/0,1/0,2/1,3/1,4/1,5/0,6/0,7/1,8/0,9/1,10/1,11/0;0/10,1/11,2/8,3/6,4/10,5/11;0/17,1/19,2/20,3/21,4/17,5/19,6/17,7/20,8/18,9/21,10/15,11/21
299.92;17;9;6;12;0/190.87,1/159.29,2/216.08,3/240.44,4/198.65,5/170.96;0/93.03,1/55.92,2/50.41,3/41.87,4/75.94,5/111.88,6/92.79,7/45.83,8/102.48,9/40.46,10/95.18,11/40.68;0/299.92,1/299.92,2/299.92,3/299.92,4/299.92,5/299.92;0/299.92,1/299.92,2/299.92,3/299.92,4/299.92,5/299.92,6/299.92,7/299.92,8/299.92,9/299.92,10/299.92,11/299.92;0/20,1/24,2/23,3/23,4/19,5/18;0/0,1/2,2/1,3/2,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/2;0/24,1/26,2/25,3/25,4/22,5/22;0/12,1/10,2/8,3/10,4/14,5/9,6/9,7/10,8/9,9/8,10/8,11/13;0/2,1/2,2/1,3/1,4/2,5/2;0/2,1/2,2/1,3/1,4/2,5/2,6/2,7/1,8/1,9/2,10/2,11/2;0/3,1/4,2/2,3/1,4/4,5/3;0/0,1/1,2/1,3/1,4/1,5/0,6/0,7/1,8/1,9/1,10/1,11/1;0/11,1/15,2/9,3/6,4/11,5/13;0/21,1/25,2/26,3/27,4/23,5/19,6/21,7/26,8/20,9/27,10/21,11/27
359.63;23;14;6;12;0/220.16,1/210.56,2/250.56,3/280.21,4/220.46,5/200.19;0/108.01,1/56.61,2/51.51,3/42.71,4/76.64,5/143.75,6/109.26,7/46.47,8/102.89,9/41.15,10/101.47,11/41.06;0/359.63,1/359.63,2/359.63,3/359.63,4/359.63,5/359.63;0/359.63,1/359.63,2/359.63,3/359.63,4/359.63,5/359.63,6/359.63,7/359.63,8/359.63,9/359.63,10/359.63,11/359.63;0/23,1/21,2/21,3/23,4/19,5/22;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/3,8/0,9/0,10/0,11/0;0/23,1/26,2/24,3/25,4/21,5/22;0/7,1/16,2/11,3/10,4/11,5/8,6/8,7/12,8/8,9/7,10/8,11/11;0/2,1/2,2/1,3/1,4/2,5/2;0/2,1/2,2/1,3/1,4/2,5/2,6/2,7/1,8/1,9/2,10/2,11/2;0/5,1/4,2/2,3/2,4/5,5/5;0/1,1/1,2/1,3/1,4/1,5/1,6/1,7/1,8/1,9/2,10/2,11/1;0/15,1/15,2/11,3/8,4/14,5/17;0/26,1/31,2/32,3/32,4/29,5/22,6/26,7/32,8/26,9/33,10/26,11/33
419.88;27;18;6;12;0/271.56,1/250.98,2/281.29,3/320.73,4/260.92,5/251.49;0/108.83,1/56.92,2/52.67,3/43.46,4/77.01,5/145.19,6/110.98,7/46.94,8/103.39,9/42.2,10/102.91,11/41.47;0/419.88,1/419.88,2/419.88,3/419.88,4/419.88,5/419.88;0/419.88,1/419.88,2/419.88,3/419.88,4/419.88,5/419.88,6/419.88,7/419.88,8/419.88,9/419.88,10/419.88,11/419.88;0/19,1/21,2/22,3/24,4/18,5/18;0/0,1/0,2/0,3/0,4/0,5/2,6/0,7/0,8/0,9/0,10/0,11/0;0/23,1/26,2/22,3/24,4/20,5/22;0/11,1/12,2/7,3/8,4/9,5/10,6/7,7/9,8/10,9/4,10/2,11/9;0/2,1/2,2/1,3/1,4/2,5/2;0/2,1/2,2/1,3/1,4/2,5/2,6/2,7/1,8/1,9/2,10/2,11/2;0/5,1/5,2/3,3/3,4/6,5/5;0/1,1/2,2/2,3/2,4/1,5/1,6/1,7/1,8/2,9/2,10/2,11/1;0/15,1/17,2/14,3/10,4/16,5/17;0/32,1/37,2/38,3/38,4/35,5/28,6/32,7/38,8/32,9/39,10/32,11/39
479.69;33;23;6;12;0/311.47,1/280.83,2/341.09,3/370.03,4/300.78,5/280.98;0/130.31,1/57.43,2/53.7,3/44.12,4/78.15,5/146.61,6/111.97,7/47.99,8/104.3,9/52.95,10/142.58,11/41.83;0/479.69,1/479.69,2/479.69,3/479.69,4/479.69,5/479.69;0/479.69,1/479.69,2/479.69,3/479.69,4/479.69,5/479.69,6/479.69,7/479.69,8/479.69,9/479.69,10/479.69,11/479.69;0/19,1/20,2/20,3/26,4/17,5/22;0/0,1/0,2/0,3/1,4/0,5/0,6/0,7/0,8/4,9/0,10/0,11/3;0/23,1/24,2/23,3/26,4/19,5/22;0/13,1/10,2/10,3/8,4/6,5/10,6/10,7/8,8/10,9/11,10/12,11/8;0/2,1/2,2/1,3/1,4/2,5/2;0/2,1/2,2/1,3/1,4/2,5/2,6/2,7/1,8/1,9/2,10/2,11/2;0/6,1/6,2/3,3/4,4/7,5/7;0/2,1/2,2/2,3/3,4/2,5/1,6/1,7/2,8/2,9/2,10/2,11/2;0/17,1/20,2/14,3/12,4/18,5/21;0/36,1/43,2/43,3/44,4/41,5/34,6/38,7/44,8/38,9/43,10/34,11/45
539.99;38;27;6;12;0/352.14,1/321.31,2/371.66,3/415.5,4/351.12,5/331.91;0/131.03,1/58.34,2/54.99,3/45.72,4/79.11,5/147.61,6/129.59,7/48.92,8/105.62,9/63.19,10/165.69,11/42.35;0/539.99,1/539.99,2/539.99,3/539.99,4/539.99,5/539.99;0/539.99,1/539.99,2/539.99,3/539.99,4/539.99,5/539.99,6/539.99,7/539.99,8/539.99,9/539.99,10/539.99,11/539.99;0/17,1/19,2/24,3/24,4/18,5/18;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/21,1/23,2/24,3/25,4/19,5/22;0/11,1/7,2/13,3/8,4/0,5/9,6/7,7/11,8/10,9/5,10/9,11/9;0/2,1/2,2/1,3/1,4/2,5/2;0/2,1/2,2/1,3/1,4/2,5/2,6/2,7/1,8/1,9/2,10/2,11/2;0/7,1/7,2/4,3/5,4/8,5/7;0/2,1/2,2/2,3/3,4/2,5/2,6/2,7/2,8/2,9/3,10/3,11/2;0/19,1/22,2/17,3/13,4/19,5/21;0/42,1/49,2/49,3/50,4/47,5/40,6/42,7/50,8/44,9/49,10/38,11/51
599.96;45;33;6;12;0/395.57,1/341.8,2/416.22,3/461.24,4/401.16,5/353.56;0/131.65,1/59.17,2/55.52,3/54.9,4/134.67,5/148.88,6/130.73,7/49.66,8/106.87,9/63.62,10/166.2,11/54.47;0/599.96,1/599.96,2/599.96,3/599.96,4/599.96,5/599.96;0/599.96,1/599.96,2/599.96,3/599.96,4/599.96,5/599.96,6/599.96,7/599.96,8/599.96,9/599.96,10/599.96,11/599.96;0/20,1/21,2/21,3/24,4/18,5/19;0/0,1/0,2/0,3/0,4/0,5/0,6/0,7/0,8/0,9/0,10/0,11/0;0/22,1/23,2/22,3/26,4/20,5/21;0/6,1/7,2/9,3/6,4/11,5/16,6/10,7/11,8/8,9/12,10/10,11/5;0/2,1/2,2/1,3/1,4/2,5/2;0/2,1/2,2/1,3/1,4/2,5/2,6/2,7/1,8/1,9/2,10/2,11/2;0/8,1/9,2/5,3/5,4/9,5/9;0/2,1/3,2/3,3/4,4/2,5/2,6/2,7/3,8/3,9/3,10/3,11/3;0/21,1/26,2/19,3/14,4/20,5/25;0/48,1/55,2/55,3/55,4/47,5/46,6/48,7/56,8/50,9/54,10/44,11/55
