#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
54.03;28;598;4;54.03;53.98
62.09;6;679;1;62.09;62.05
64.05;28;598;4;64.05;64
71.43;2;488;0;71.43;71.39
72.32;6;679;1;72.32;72.27
74.07;28;598;4;74.07;74.02
81.48;2;488;0;81.48;81.43
81.52;4;943;2;81.52;81.48
82.36;6;679;1;82.36;82.32
84.47;23;535;3;84.47;84.43
86.88;15;1023;5;86.88;86.84
88.83;21;267;4;88.83;88.78
91.52;2;488;0;91.52;91.48
91.57;4;943;2;91.57;91.52
92.39;6;679;1;92.39;92.35
94.74;23;535;3;94.74;94.69
97.04;15;1023;5;97.04;97
98.87;21;267;4;98.87;98.83
101.58;4;943;2;101.58;101.54
104.78;23;535;3;104.78;104.74
106.62;10;1158;0;106.62;106.58
107.09;15;1023;5;107.09;107.04
107.37;22;779;1;107.37;107.33
108.92;21;267;4;108.92;108.87
111.62;4;943;2;111.62;111.58
117.02;10;1158;0;117.02;116.97
117.13;15;1023;5;117.13;117.09
117.42;22;779;1;117.42;117.37
127.05;10;1158;0;127.05;127.01
127.46;22;779;1;127.46;127.42
131.72;0;334;5;131.72;131.67
137.46;22;779;1;137.46;137.42
141.73;0;334;5;141.73;141.68
151.76;0;334;5;151.76;151.71
161.8;0;334;5;161.8;161.76
170.51;6;611;1;170.51;170.46
180.55;6;611;1;180.55;180.51
188.1;28;2;4;188.06;187.22
190.58;6;611;1;190.58;190.54
197.96;23;1188;3;197.96;197.92
198.13;28;2;4;198.09;197.25
202.92;4;1029;2;202.92;202.88
203.85;2;640;0;203.8;202.96
206.43;15;725;5;206.43;206.39
208.13;23;1188;3;208.13;208.09
212.5;21;489;4;212.5;212.46
212.97;4;1029;2;212.97;212.93
213.89;2;640;0;213.89;213.01
216.47;15;725;5;216.47;216.43
218.17;23;1188;3;218.17;218.13
222.59;21;489;4;222.59;222.55
223.02;4;1029;2;223.02;222.97
223.94;2;640;0;223.89;223.05
226.52;15;725;5;226.52;226.47
233.06;4;1029;2;233.06;233.02
238.15;10;60;0;238.15;238.11
