#TimeStamp;TripTime;Type
30;15;O
30;19;O
31;18;O
36;27;O
39;29;O
42;28;O
43;28;O
44;31;O
49;27;I
57;34;I
64;46;I
66;43;I
66;50;O
66;36;I
67;48;O
72;57;O
76;38;I
79;48;I
81;48;I
82;42;I
86;51;O
91;62;I
152;33;O
158;9;O
164;27;I
180;28;O
182;29;O
183;46;I
186;25;O
192;26;O
193;34;I
193;21;O
198;38;I
198;50;I
200;39;I
202;36;I
211;51;O
227;49;I
229;26;I
236;40;I
276;27;O
281;37;I
290;13;I
292;34;I
302;41;I
302;46;I
309;73;O
310;46;O
315;40;I
317;28;I
323;11;O
326;78;O
332;49;O
338;30;O
340;48;I
342;41;I
342;28;O
344;40;O
357;19;O
362;47;I
363;22;O
380;21;O
382;28;I
387;25;I
390;24;O
393;18;I
411;44;I
417;52;I
427;38;I
429;34;O
439;42;I
441;37;I
444;23;O
460;79;O
463;24;I
475;40;I
479;45;I
480;52;O
483;26;O
484;32;I
486;33;O
497;43;O
505;39;I
507;39;O
527;10;I
530;38;O
535;39;I
535;31;O
536;34;I
542;43;I
553;23;O
554;55;O
558;22;I
564;38;O
574;45;I
578;28;I
578;26;I
588;14;O
610;75;I
615;37;I
620;48;O
620;23;O
623;36;O
627;29;I
631;29;O
640;67;O
644;23;I
644;50;O
645;43;I
657;52;I
657;12;I
658;16;O
658;80;O
659;49;I
660;17;I
690;47;O
691;25;I
712;35;I
720;40;O
721;51;I
736;24;I
738;38;I
743;13;I
745;51;O
746;29;O
758;40;O
763;18;O
770;46;I
774;55;O
780;23;O
800;26;I
806;22;O
808;59;I
813;25;O
814;58;O
826;23;I
830;43;O
837;32;I
839;55;I
844;28;I
846;85;I
847;27;O
855;24;I
855;63;I
866;56;I
879;29;O
892;53;I
896;44;O
899;22;O
917;26;O
925;33;I
926;21;O
934;26;O
950;36;I
952;34;O
958;31;I
960;23;O
968;38;I
974;50;I
977;38;I
977;34;O
977;30;O
985;45;O
986;75;I
995;29;O
997;53;I
1026;52;I
1031;56;I
1041;62;O
1041;79;I
1045;28;O
1058;33;I
1063;41;O
1064;22;O
1066;38;I
1067;36;O
1067;55;I
1069;34;O
1073;22;I
1106;48;I
1113;58;I
1118;20;O
1132;31;O
1142;65;I
1142;38;O
1151;48;I
1154;50;O
1159;49;I
1176;71;O
1179;16;I
1184;57;I
1187;42;I
1191;47;I
1192;17;O
1197;31;I
1200;41;O
1205;91;I
1213;50;O
1214;21;O
1228;32;O
1229;63;I
1231;29;I
1239;76;I
1241;29;I
1241;58;O
1256;36;O
1259;27;O
1267;42;I
1267;30;I
1268;43;O
1276;26;I
1302;30;O
1318;33;I
1328;37;I
1331;46;O
1336;52;I
1345;67;I
1348;56;I
1352;26;O
1352;45;I
1359;57;I
1367;48;O
1370;20;O
1386;11;O
1388;38;I
1389;40;I
1390;67;I
1397;36;I
1400;50;I
1401;29;O
1402;46;O
1432;43;I
1436;42;O
1444;29;I
1455;42;I
1464;43;I
1470;15;O
1481;36;O
1487;62;O
1488;57;I
1498;37;O
1503;39;I
1504;37;I
1510;51;O
1513;65;I
1516;56;I
1520;21;O
1525;23;O
1529;27;I
1531;57;I
1533;64;O
1541;58;I
1552;39;I
1556;34;O
1560;33;I
1563;19;O
1566;75;I
1574;35;I
1579;56;O
1595;22;O
1603;42;I
1612;35;O
1618;38;I
1620;43;I
1628;22;I
1634;47;O
1639;52;I
1641;46;O
1646;28;I
1648;25;O
1650;50;O
1652;28;O
1655;44;I
1657;33;O
1665;35;I
1670;23;O
1672;20;O
1677;46;I
1681;31;I
1684;72;I
1713;66;I
1724;38;I
1725;33;I
1727;23;O
1729;29;O
1730;26;O
1744;52;O
1760;57;I
1761;52;I
1765;33;O
1775;29;O
1780;57;I
1784;32;O
1788;53;I
1790;41;I
1794;69;I
1807;55;I
1810;69;O
1814;36;O
1818;31;O
1818;25;O
1825;73;I
1826;33;O
1827;39;I
1834;40;I
1834;76;I
1836;64;O
1867;17;O
1867;26;O
1869;56;I
1869;74;I
1896;35;I
1896;41;I
1911;46;I
1916;52;I
1923;40;I
1924;6;O
1928;64;I
1929;62;O
1941;25;O
1943;40;O
1946;39;O
1954;49;I
