#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/30,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
60;1;None/0,ParkPod/0,RepositionPod/0,Insert/10,Extract/12,Rest/8
119.99;1;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/13,Rest/7
179.7;2;None/0,ParkPod/1,RepositionPod/0,Insert/9,Extract/20,Rest/0
240;4;None/0,ParkPod/7,RepositionPod/0,Insert/6,Extract/16,Rest/1
299.92;0;None/0,ParkPod/0,RepositionPod/0,Insert/10,Extract/19,Rest/1
359.63;4;None/0,ParkPod/4,RepositionPod/0,Insert/7,Extract/19,Rest/0
419.88;5;None/0,ParkPod/5,RepositionPod/0,Insert/7,Extract/18,Rest/0
479.69;2;None/0,ParkPod/2,RepositionPod/0,Insert/9,Extract/18,Rest/1
539.99;6;None/0,ParkPod/4,RepositionPod/0,Insert/8,Extract/18,Rest/0
599.96;2;None/0,ParkPod/2,RepositionPod/0,Insert/9,Extract/19,Rest/0
659.97;4;None/0,ParkPod/6,RepositionPod/0,Insert/8,Extract/16,Rest/0
719.82;1;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/17,Rest/0
779.98;4;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/20,Rest/0
839.96;6;None/0,ParkPod/1,RepositionPod/0,Insert/10,Extract/19,Rest/0
899.94;4;None/0,ParkPod/4,RepositionPod/0,Insert/8,Extract/18,Rest/0
959.89;4;None/0,ParkPod/1,RepositionPod/0,Insert/10,Extract/19,Rest/0
1019.89;2;None/0,ParkPod/3,RepositionPod/0,Insert/9,Extract/18,Rest/0
1079.59;7;None/0,ParkPod/6,RepositionPod/0,Insert/9,Extract/15,Rest/0
1139.98;3;None/0,ParkPod/3,RepositionPod/0,Insert/9,Extract/18,Rest/0
1199.89;3;None/0,ParkPod/4,RepositionPod/0,Insert/8,Extract/18,Rest/0
1259.89;6;None/0,ParkPod/5,RepositionPod/0,Insert/7,Extract/18,Rest/0
1319.9;4;None/0,ParkPod/6,RepositionPod/0,Insert/9,Extract/15,Rest/0
1379.91;5;None/0,ParkPod/6,RepositionPod/0,Insert/8,Extract/16,Rest/0
1439.99;4;None/0,ParkPod/9,RepositionPod/0,Insert/7,Extract/14,Rest/0
1499.83;3;None/0,ParkPod/2,RepositionPod/0,Insert/10,Extract/18,Rest/0
1559.96;3;None/0,ParkPod/7,RepositionPod/0,Insert/8,Extract/15,Rest/0
