#TimeStamp;Runtime;Requests
0.88;0.08;30
1.88;0;1
10.31;0;1
11.59;0;2
13.33;0;1
14.51;0;2
15.51;0;3
16.67;0;1
17.91;0;1
19.38;0;1
21.57;0;1
22.6;0;1
23.64;0;1
24.82;0;1
25.86;0;1
27.01;0;1
28.1;0;2
29.14;0;2
30.19;0;3
31.23;0;10
32.26;0;4
33.28;0;2
34.3;0;3
35.31;0;2
36.35;0;3
37.35;0;2
38.39;0;3
39.43;0;3
40.45;0;5
41.49;0;5
42.53;0;4
43.57;0;4
44.61;0;4
45.64;0;3
46.65;0;4
47.66;0;4
48.7;0;1
49.75;0;1
50.79;0;1
51.84;0;1
52.86;0;2
53.87;0;1
54.9;0;1
60.53;0;1
62.4;0.01;1
63.67;0;1
64.67;0;2
71.43;0;1
74.11;0;1
79.3;0;1
84.26;0;1
85.91;0;1
98.02;0;1
101.09;0;1
102.18;0;1
103.33;0;1
115;0;1
117.37;0;1
118.99;0;1
120.03;0;1
121.49;0;1
122.51;0;1
123.6;0;1
125;0;1
127.37;0;1
128.64;0;1
131.63;0;1
135.14;0;1
136.17;0;2
137.37;0.01;2
138.38;0;2
139.58;0;1
140.61;0;1
141.64;0;1
142.66;0;1
147.8;0;1
148.88;0;1
150.08;0;1
151.09;0.01;1
152.2;0;1
153.33;0;3
154.54;0;1
155.56;0;1
156.58;0;2
157.58;0;1
159;0;1
160.12;0;2
161.14;0.01;2
165.7;0;1
166.71;0.01;1
167.75;0;1
168.91;0;1
169.98;0;1
171.02;0;2
172.02;0.01;4
177.81;0;1
188.64;0;1
189.68;0;1
190.72;0;3
195.38;0;1
196.38;0;1
200.81;0;1
203.16;0;1
208.38;0;1
209.73;0.01;1
211.26;0;1
216.34;0;1
217.39;0;1
218.84;0;1
221.96;0;1
223.16;0;1
224.46;0;1
225.5;0;1
226.52;0;1
227.61;0;1
228.63;0;1
229.84;0;1
231.8;0;1
233.06;0;1
234.07;0;3
235.35;0;1
236.4;0;1
237.65;0;1
239.47;0;1
240.57;0;1
243.24;0;1
244.42;0;1
245.44;0;2
247.54;0;1
248.57;0.01;3
249.61;0;2
253.66;0;1
255.1;0;1
256.12;0;2
258.38;0;1
259.42;0;1
261.15;0;1
262.51;0;3
263.99;0;1
266.11;0;1
269.85;0;1
270.85;0;2
271.97;0;2
272.99;0;1
274.01;0;1
275.13;0;1
276.3;0;1
277.3;0;2
278.34;0;1
279.36;0;3
280.69;0;2
281.72;0;2
283.1;0;1
284.25;0;1
285.39;0.01;1
286.61;0;2
288.3;0;1
290.44;0;1
291.72;0;2
293.2;0;1
294.2;0;1
295.83;0;1
296.86;0;2
300.91;0;1
304.07;0;1
307.89;0;1
308.94;0;2
309.97;0;1
311.58;0;1
313.62;0;1
314.62;0;1
315.78;0;2
318.14;0;1
322.25;0;1
325.64;0;1
326.67;0;1
327.82;0;4
330.71;0;1
334.73;0;1
335.79;0;1
336.8;0;1
337.84;0;1
340.74;0;1
341.78;0.01;1
343.3;0;1
344.31;0;1
345.34;0;2
346.54;0;1
348.01;0;1
351.88;0;1
354.43;0;1
357.1;0;1
358.73;0;1
360;0;1
362.47;0;1
363.58;0;2
364.82;0;1
365.92;0;2
366.96;0.01;3
368.82;0;1
369.98;0;2
371;0;1
372;0;2
373.17;0;2
374.35;0;1
375.37;0;2
376.38;0;1
377.44;0;1
381.08;0;1
382.14;0.01;1
383.21;0;1
387.94;0;1
389.73;0;1
391.96;0;1
394.62;0;1
395.63;0;1
396.71;0;1
397.89;0;2
403.31;0;1
404.54;0;1
409.23;0;1
412.49;0;2
413.52;0;1
415.56;0;1
417.44;0;1
418.46;0;2
420.46;0;1
421.48;0;1
422.51;0;1
425.52;0;1
426.73;0;1
427.73;0;2
429.05;0;2
433.71;0;1
434.8;0;1
436.02;0;2
437.02;0;2
438.26;0;1
439.51;0;2
440.55;0;1
441.81;0;1
442.85;0;2
443.89;0;1
446.85;0;1
452.72;0;1
453.73;0;4
454.73;0;2
455.75;0;1
456.76;0.01;2
459.31;0;1
461.44;0;1
462.78;0;1
464.94;0;1
465.94;0;1
466.97;0;3
468.14;0;1
469.19;0;1
470.22;0;1
471.24;0;1
473.14;0;1
474.18;0.01;1
480.73;0;1
482.46;0;1
484.23;0;1
487.18;0;1
489.2;0;1
490.22;0;1
492.28;0;2
495.53;0;1
496.61;0;1
497.67;0;1
499.41;0;1
500.45;0.01;2
501.47;0;1
502.49;0;1
504.43;0;1
505.45;0;2
506.99;0;1
509.28;0;1
510.49;0;1
511.49;0;2
512.49;0;1
513.54;0;1
514.54;0;1
515.54;0;1
516.58;0;1
517.63;0;2
518.67;0;1
519.72;0;1
520.75;0;3
521.79;0;1
522.83;0;1
523.85;0;3
524.9;0;1
525.9;0;2
526.99;0;2
527.99;0;1
528.99;0;1
530;0.01;4
531.18;0;1
532.9;0;1
534.58;0;1
535.58;0;1
536.65;0;1
537.9;0;2
538.94;0;2
539.94;0;1
541.58;0.01;2
542.8;0;2
544.02;0;1
545.03;0;1
547.55;0;1
548.69;0;1
549.71;0;1
552.25;0;1
553.35;0;1
554.92;0;1
556.49;0;1
557.55;0;1
558.58;0;1
559.88;0;1
560.91;0;2
561.94;0;1
562.98;0;1
564.02;0;2
565.43;0;1
570.13;0;1
572.1;0;1
573.13;0;2
574.15;0.01;2
575.4;0;1
577.98;0;1
579.01;0;2
580.03;0;1
581.05;0;1
585.61;0;1
586.68;0;2
587.68;0;1
588.73;0;1
589.77;0;1
590.82;0;1
591.84;0;1
592.89;0;1
593.93;0;2
594.95;0;2
595.98;0;2
596.99;0;1
598.62;0;1
600.47;0;1
601.72;0;1
602.95;0.01;3
603.99;0;1
605.06;0;1
606.2;0.01;2
607.24;0;2
608.24;0;2
609.24;0;2
610.24;0.01;3
611.28;0;1
612.38;0;1
613.41;0;2
614.42;0;1
615.67;0;1
616.8;0;2
621.17;0;1
625.5;0;1
629.55;0;1
630.61;0;1
631.84;0;1
633.75;0;1
635.4;0;1
636.98;0;1
638;0;1
639.02;0;1
640.08;0;1
641.17;0;1
642.24;0.01;1
643.25;0;1
644.43;0.01;1
645.44;0;3
646.58;0;1
648.49;0;1
653.04;0;1
654.36;0;1
658.71;0;1
662.91;0;1
663.93;0;1
664.97;0;1
666.31;0;1
668.18;0;2
670.2;0;1
671.29;0;1
672.83;0;1
673.84;0;1
674.9;0;1
677.5;0;1
679.62;0;1
680.68;0;1
682.86;0;1
683.86;0.01;2
690.19;0;1
691.32;0;1
694.18;0;1
695.31;0;1
697.87;0;1
700.63;0;1
701.73;0;1
702.75;0.01;1
703.85;0;1
706.9;0;1
707.9;0;3
708.91;0;4
709.91;0;1
710.95;0;2
712.15;0;2
713.24;0;1
717.35;0.01;1
718.38;0;1
719.46;0;1
723.02;0;1
724.1;0;1
725.11;0;1
726.74;0;2
729.8;0;1
730.83;0;1
732.29;0;1
733.33;0;1
734.37;0.01;1
736.88;0;1
737.92;0;1
739.05;0;1
740.41;0;1
741.62;0;1
742.67;0;1
745.01;0.01;1
746.39;0;1
747.79;0;1
748.88;0;1
749.89;0;1
750.91;0;2
751.94;0;1
752.94;0;1
753.98;0;1
754.98;0;1
756.07;0;1
757.26;0;3
758.43;0.01;1
759.47;0;1
760.54;0;1
761.58;0.01;2
762.62;0;1
764.09;0;1
765.09;0.01;3
766.09;0;1
767.14;0;1
768.14;0;1
771.79;0;1
773.06;0;1
774.26;0;2
780.02;0;1
781.29;0;1
783.61;0;1
784.71;0;1
786.02;0;1
787.18;0;1
788.95;0.01;1
790.13;0;1
791.95;0;1
792.96;0;1
795.26;0;2
797.13;0;1
798.47;0;1
799.48;0;1
802.84;0;2
804.51;0;1
810;0;1
811.64;0;1
815;0;1
816.05;0;1
817.06;0;2
818.13;0;1
819.77;0;1
820.85;0;1
822.47;0;1
823.49;0;1
825.77;0;1
830.97;0;1
833.35;0;1
835.17;0;1
839.72;0;1
840.89;0;1
845.03;0;1
849.77;0;1
850.81;0.01;2
851.81;0.01;3
853.85;0;1
858.69;0;1
859.76;0;1
860.94;0;1
861.98;0;1
863.02;0;1
864.18;0;1
870.14;0.01;1
871.27;0;1
872.31;0;1
873.52;0;1
876.48;0;1
880.48;0;1
881.52;0;1
882.65;0;2
883.65;0;1
885.56;0;1
886.64;0.01;1
887.65;0;3
888.65;0;1
890.19;0;1
891.24;0;1
892.65;0;1
893.82;0;1
895.4;0.01;1
896.4;0;2
897.44;0;1
898.68;0;1
899.73;0;2
902.02;0;1
903.1;0;1
904.89;0;1
905.92;0;2
907.89;0;1
909.69;0;1
910.69;0;1
914.32;0;1
915.42;0;3
917.67;0;1
918.7;0.01;1
923.49;0;2
924.5;0;2
927.13;0;1
928.9;0;1
929.95;0;2
931.24;0;1
933.43;0;1
934.45;0;1
936.7;0.01;1
937.74;0;2
938.75;0;1
939.8;0;1
940.83;0;1
941.85;0;1
943.83;0;1
944.84;0;1
945.85;0;2
947.25;0;1
948.25;0;1
949.25;0;2
950.25;0;2
951.3;0;3
952.34;0;2
953.39;0;1
954.43;0;1
955.51;0;1
960.4;0;1
961.64;0;2
963.12;0.01;1
966.17;0;1
967.79;0;1
970.31;0;1
971.32;0;1
972.38;0;1
974.86;0.01;1
975.86;0.01;4
976.88;0.01;2
979.76;0;1
984.06;0;2
989.59;0;1
990.83;0;1
993.25;0;1
994.43;0;1
995.48;0;1
997.81;0;1
1002.33;0;1
1004.35;0;1
1005.36;0;3
1006.65;0;2
1009.27;0.01;2
1011.93;0;1
1012.94;0;2
1017.89;0;1
1019.22;0;1
1020.31;0;2
1022.72;0;1
1023.85;0;2
1025.18;0;1
1026.19;0;1
1027.52;0;1
1028.59;0;1
1030.81;0;1
1032.02;0;1
1035.18;0.01;1
1036.18;0;1
1037.69;0;1
1042.65;0.01;1
1046.1;0.01;1
1047.12;0;1
1048.77;0;1
1050.32;0;1
1051.32;0;1
1052.32;0.01;1
1053.7;0;1
1054.74;0;1
1055.74;0;1
1056.99;0;1
1058.42;0;1
1059.54;0;2
1060.58;0;1
1061.67;0;1
1062.74;0;1
1063.94;0;1
1067.42;0;1
1069.14;0;1
1070.37;0;1
1075.27;0;1
1076.31;0;1
1077.34;0;1
1078.37;0;4
1080.17;0;1
1082.86;0;1
1086.03;0;1
1089.19;0;1
1090.63;0;1
1091.75;0;1
1092.78;0;2
1093.98;0;1
1096.08;0;1
1097.33;0;1
1098.37;0;1
1099.59;0;1
1100.74;0;1
1102.92;0;1
1103.93;0;1
1105.19;0;2
1106.34;0;1
1107.51;0;1
1108.6;0.01;4
1109.63;0;1
1113.63;0;1
1114.66;0;1
1115.68;0;1
1116.7;0;1
1117.74;0;1
1118.82;0.01;3
1120.04;0;1
1127.14;0;1
1128.55;0;1
1130.59;0;1
1132.02;0;1
1133.23;0;1
1134.52;0;1
1135.54;0.01;3
1136.54;0;1
1137.56;0;2
1138.6;0;2
1139.98;0;3
1142.4;0;1
1143.42;0;1
1144.42;0;2
1145.44;0;3
1149.11;0;1
1150.21;0;2
1151.43;0;1
1153.69;0;1
1156.42;0;1
1157.44;0;1
1158.57;0;1
1159.65;0;1
1162.87;0;1
1163.93;0.01;2
1165.12;0;1
1166.13;0;1
1167.14;0;3
1168.14;0;1
1169.18;0;1
1170.18;0;2
1171.22;0;1
1172.22;0;2
1173.31;0;1
1174.31;0;1
1175.4;0;3
1176.4;0;3
1177.41;0;1
1178.45;0;1
1179.45;0;2
1181.63;0;1
1182.79;0;1
1183.96;0;1
1184.98;0;2
1186.7;0;1
1189.9;0;1
1193.29;0.01;1
1194.31;0.01;2
1196.07;0;1
1197.12;0;1
1198.67;0;1
1199.85;0;1
