layer,metric,empty,loaded,total,unit
L1,orders_completed,,,2585,orders
L1,orders_per_hour,,,1292.5,orders/h
L1,total_energy_with_support_kJ,,,29757.6126130719,kJ
L1,total_energy_mech_kJ,,,10401.7191532345,kJ
L1,energy_total_with_support_per_order_kJ,,,11.5116489799118,kJ/order
L1,energy_mech_per_order_kJ,,,4.02387588132862,kJ/order
L1,total_distance_m,,,117584.884348951,m
L1,order_distance_m,,,45.487382726867,m/order
L1,system_order_pile_on,,,4.59147424511545,orders/output_station_arrival
L1,input_station_arrivals,,,611,count
L1,output_station_arrivals,,,563,count
L1,station_arrivals_total,,,1174,count
L2,trip_count,1254,2357,3611,trips
L2,distance_m,35031,82652,117683,m
L2,total_time_sec,29709.7713479112,81432.4467732698,111142.218121181,s
L2,total_move_turn_energy_kJ,2242.69469782497,7670.87895201039,9913.57364983536,kJ
L2,move_turn_pct_of_mech,21.5608080240043,73.7462609690349,,%
L2,avg_distance_per_trip_m,27.9354066985646,35.0666100975817,,m/trip
L2,avg_time_per_trip_sec,23.6920026697856,34.54919252154,,s/trip
L2,avg_energy_per_trip_kJ,1.78843277338514,3.25450952567263,,kJ/trip
L3,e1_accel_kJ,,,1811.61541042016,kJ
L3,e2_decel_kJ,,,0,kJ
L3,e3_cruise_kJ,,,6574.83910989766,kJ
L3,e4_rotation_kJ,,,1527.11912951754,kJ
L3,e5_lift_kJ,,,488.145503399118,kJ
L3,e1_pct_of_mech,,,17.4164999432505,%
L3,e2_pct_of_mech,,,0,%
L3,e3_pct_of_mech,,,63.2091581501042,%
L3,e4_pct_of_mech,,,14.6814108996845,%
L3,e5_pct_of_mech,,,4.69293100696077,%
L4,turn_count,2208,9533,11741,events
L4,turn_energy_kJ,224.211522824967,1302.90760669257,1527.11912951754,kJ
L4,turn_pct_of_total,0.753459377740791,4.37840099484402,,%
L4,turn_pct_of_state,9.99741619055033,16.9851149372016,,%
L4,turn_per_trip,1.76076555023923,4.0445481544336,,per trip
L4,turn_per_m,0.0630298878136508,0.115339011760151,,per m
L5,wait_time_sec,744.658498487641,2767.42101914664,3512.07951763428,s
L5,wait_energy_kJ,67.0192648638877,249.067891723197,316.087156587085,kJ
L5,wait_pct_of_total,0.225217209913027,0.836988823538171,,%
L5,wait_ratio_mean,0.0222645048314738,0.0220368668466613,0.0221159356496791,ratio
L5,wait_ratio_median,0.00728485760461176,0.00579559666577906,0.00617999227498321,ratio
L5,wait_ratio_p95,0.100774664524447,0.101313374257197,0.101197758465118,ratio
L6,composition_move_pct,,,28.1825515687835,%
L6,composition_turn_pct,,,5.13186037258481,%
L6,composition_lift_pct,,,1.64040546446487,%
L6,composition_wait_pct,,,1.0622060334512,%
L6,composition_support_pct,,,63.9829765607156,%
L6,energy_empty_to_loaded_ratio,,,0.292364761829177,ratio
L6,effective_motion_ratio,,,0.968400131138242,ratio
L6,wait_energy_per_order_kJ,,,0.122277430014346,kJ/order
L6,energy_per_m_empty_J,64.0202876830512,,,J/m
L6,energy_per_m_loaded_J,,92.8093567247059,,J/m
