idx;bot_id;task_id;trip_id;src_id;dest_id;path_nodes;path_len_m;expected_sec;actual_sec;gap_sec;abs_err_sec;rel_err_pct;stop_go_count;queue_stop_go_count;conflict_wait_sec
0;10;50116845;1;135;16;7;6;7.96078643762691;7.13301364710938;-0.827772790517527;0.827772790517527;10.3981283382385;0;0;0.0888888888888886
1;12;48398424;1;223;24;11;10;10.0024531042936;10.4583333333333;0.455880229039748;0.455880229039748;4.55768424291897;0;0;0.0888888888888886
2;3;42851240;1;275;28;11;10;14.2475468957064;13.3947129682471;-0.852833927459304;0.852833927459304;5.98582993761761;0;0;0.177777777777777
3;1;4761248;1;176;20;7;6;9.45588022903976;13.225;3.76911977096021;3.76911977096021;39.8600625183993;0;0;2.13333333333333
4;11;66623108;1;148;20;5;4;3.41911977096024;8.10582407935937;4.68670430839913;4.68670430839913;137.073417205356;0;0;0.133333333333354
5;10;10529359;2;265;28;16;15;19.7058802290398;19.447222222225;-0.258658006814755;0.258658006814755;1.31259301187461;0;0;0.222222222222257
6;3;846689;2;136;16;8;7;8.00245310429357;9.70277777777522;1.70032467348165;1.70032467348165;21.2475431136157;0;0;0.133333333333269
7;13;48376782;1;231;24;19;18;15.9607864376269;15.0885692026632;-0.872217234963681;0.872217234963681;5.46475099063706;0;0;0.0888888888888459
8;14;32737862;1;177;24;16;15;17.5857864376269;16.2756493469618;-1.31013709066515;1.31013709066515;7.44997726039679;0;0;0.177777777777692
9;7;41434590;1;145;16;17;16;14.0024531042936;13.133013647108;-0.869439457185583;0.869439457185583;6.20919385131872;0;0;0.0888888888888459
10;12;37366992;2;260;20;13;12;12.8357864376269;17.4361111111042;4.60032467347729;4.60032467347729;35.8398349476419;1;0;2.17777777777673
11;4;63456636;1;221;24;9;8;8.66911977096024;8.64412475821871;-0.024995012741531;0.024995012741531;0.288322383378058;0;0;0.355555555555384
12;5;40096838;1;224;24;12;11;10.6691197709602;10.7249999999986;0.0558802290383635;0.0558802290383635;0.523756694441291;0;0;0.0888888888888459
13;1;55168719;2;179;20;16;15;19.7009740204526;10.5552358693289;-9.14573815112372;9.14573815112372;46.4227714915468;0;0;0.0888888888888459
14;7;36110447;2;219;24;7;6;7.33578643762691;6.466346980445;-0.869439457181909;0.869439457181909;11.8520279260361;0;0;0.0888888888889596
15;14;64321721;2;148;20;5;4;3.41911977096024;3.25555555555559;-0.16356421540465;0.16356421540465;4.78381064020795;0;0;0.0444444444444798
16;3;40918517;3;223;24;11;10;10.0024531042936;9.13301364711162;-0.869439457181947;0.869439457181947;8.69226226923012;0;0;0.0888888888889596
17;4;9895507;2;232;28;5;4;3.41911977096024;8.10582407936386;4.68670430840362;4.68670430840362;137.073417205487;0;0;0.133333333333439
18;5;15326196;2;274;28;8;7;10.1274531042936;10.7330136471161;0.605560542822509;0.605560542822509;5.97939616788529;0;0;0.133333333333439
19;12;6079059;3;150;20;19;18;23.8259740204526;7.93301364711226;-15.8929603733404;15.8929603733404;66.7043469437916;0;0;0.0888888888889596
20;10;16035908;3;240;24;17;16;16.1225468957064;15.2663469804478;-0.856199915258635;0.856199915258635;5.31057481672854;0;0;0.133333333333439
21;13;36654665;2;134;16;6;5;6.66911977096024;5.97745809155617;-0.691661679404065;0.691661679404065;10.3711089792661;0;0;0.0888888888889596
22;4;17370385;3;232;20;11;10;12.1274531042936;12.7280463015898;0.600593197296185;0.600593197296185;4.95234400934152;0;0;0.133333333333439
23;7;3847116;3;281;28;17;16;17.6274531042936;17.3138888889014;-0.313564215392198;0.313564215392198;1.7788401622003;0;0;0.177777777777919
24;1;61185288;3;238;24;21;20;20.2941197709602;11.2219025360016;-9.07221723495863;9.07221723495863;44.7036744502734;0;0;0.0888888888889596
25;5;48742525;3;94;16;15;14;16.2892135623731;15.3996803137838;-0.889533248589249;0.889533248589249;5.46087289716679;0;0;0.177777777777919
26;10;8757654;4;284;28;20;19;19.6225468957064;19.4027777777919;-0.219769117914506;0.219769117914506;1.11998263570257;0;0;0.177777777777919
27;11;43197869;2;225;20;17;16;18.8774531042936;18.7805555555692;-0.096897548724364;0.096897548724364;0.513297785400538;0;0;0.400000000000318
28;13;50509652;3;111;16;11;10;10.0024531042936;9.13301364711174;-0.869439457181834;0.869439457181834;8.69226226922899;0;0;0.0888888888889596
29;12;51933690;4;134;16;6;5;6.04411977096024;14.5472222222297;8.50310245126948;8.50310245126948;140.683884064041;1;0;2.13333333333503
30;14;23745431;3;233;28;20;19;24.4975468957064;13.6089826803106;-10.8885642153958;10.8885642153958;44.4475696352445;0;0;0.177777777777919
31;4;19049066;4;228;24;16;15;13.3357864376269;18.8089826803148;5.47319624268788;5.47319624268788;41.0414209037216;0;0;0.177777777777919
